text,source_party,label,source,reliability,bias
"The decision about saving lives was made then, in the aftermath of Iwo Jima and Okinawa.",Right,0,american-greatness,18.93,22.45
"This last month, the Azeris launched a lightning attack that seized the disputed region.",Right,1,american-greatness,18.93,22.45
"So far, these developments have not deterred the Biden Administration, which increased its request for additional military aid to Ukraine from $24 billion last August to its current request of $61 billion.",Right,1,american-greatness,18.93,22.45
For a few dollars more you can also visit our trans-species pavilions and become one of several mammalian and reptilian species.,Right,1,american-greatness,18.93,22.45
"Since its founding, Chinese funds to the school have nearly tripled, according to records unearthed by Congress.",Right,0,american-greatness,18.93,22.45
"And just like that, ‘context’ suddenly didn’t matter nearly as much as Claudine Gay claimed.",Right,1,townhall,24.95,19.79
Most of them (though not all) were believers in the Christian religion.,Right,0,townhall,24.95,19.79
"Their ideology denies everything our Founders upheld-fixed, eternal, immutable principles to guide humanity.",Right,1,townhall,24.95,19.79
"Kerry isn't only a hypocrite because he flew to Dubai for the conference, and because in the first 18 months serving in the Biden administration the Kerry family jet had emitted over 300 metric tons of carbon dioxide, though he certainly is a hypocrite for that.",Right,1,townhall,24.95,19.79
"No matter the odds, or personal cost, we did the right thing.",Right,1,townhall,24.95,19.79
Ukraine officials have been in Washington to offer updates on the war and lobby for more aid.,Right,0,newsmax,28.9,13.54
"The trailer features an alligator walking into a corner store, a woman twerking on the roof of a moving car, and the usual police raids and criminal goings-on that the game has long depicted.",Right,0,newsmax,28.9,13.54
"Thomas Jefferson, the Sally Hemings affair (1802): Our third president began the tradition of presidential sex scandals.",Right,1,newsmax,28.9,13.54
"Getting Started at Borgata: Step by Step Guide After learning pretty much all there is to know about Borgata Casino, you might be thinking about registering your free account so you can gain access to everything this highly recommended New Jersey online casino has to offer.",Right,0,newsmax,28.9,13.54
"Winter, from mid-December to mid-March, is the coldest and darkest of the seasons, and it begins in four weeks.",Right,0,newsmax,28.9,13.54
Our experts highly recommend it to those looking for exciting bonus offers.,Right,1,newsmax,28.9,13.54
The Kremlin had the plainest of answers to its terror test: Ukraine cannot be defeated.,Right,1,newsmax,28.9,13.54
"Washington recognized, above all else, that what America needed was time.",Right,0,newsmax,28.9,13.54
"After all, its population of about 1.411 billion people in 2022 is projected by Brookings to decline precipitously to below 1 billion people by 2080 and below 800 million by the end of the century.",Right,0,newsmax,28.9,13.54
"Of the more than 200,000 service members who separate from military service each year, more than half contend they get little to no help with the transition.",Right,0,newsmax,28.9,13.54
"In fact, they can be accessed from smartphones, tablets, smartwatches, laptops, and desktop computers.",Right,0,newsmax,28.9,13.54
There’s no estimating how much damage an unfulfilled and uneducated child’s mind can suffer.,Right,1,newsmax,28.9,13.54
"If ad buys are an indication, Crane is outspending his democratic rival - $4.9 million to O’Halleran’s $3.6 million.",Right,0,newsmax,28.9,13.54
Some of these trusted payment options can be used for deposits and withdrawals.,Right,0,newsmax,28.9,13.54
"Yes, if anything, many neighborhood groups and municipal governments are antigrowth.",Right,1,infowars,15.78,23.58
"Though Ukraine is fighting, in part, for the right to be in NATO, that is the one thing that Stoltenberg, hypocritically, did not offer Ukraine.",Right,1,infowars,15.78,23.58
Watch Gaines’ full remarks: The globalists are increasing their attacks on Infowars and the stakes have never been higher!,Right,1,infowars,15.78,23.58
"He mentions the central bank only once in his piece, how it is controlling inflation by raising interest rates.",Right,0,infowars,15.78,23.58
"As the New York Times scribe points out, mortgages can be prepaid with no penalty.",Right,0,infowars,15.78,23.58
The numbers also point to a lack of rapid medical care on the frontline.,Right,0,infowars,15.78,23.58
The referendums were widely criticized by Ukraine and the international community as a sham effort and illegitimate.,Right,0,infowars,15.78,23.58
"Now, therefore, is the time to think realistically about what a diplomatic solution might actually look like.",Right,0,infowars,15.78,23.58
"But the warnings did little to win over GOP skeptics, who have been demanding more accountability around the money that has already been spent and clear objectives on how additional aid will help Ukraine defeat Russia.",Right,0,infowars,15.78,23.58
Alex Jones breaks down multiple video clips of top globalists calling for a reduction in energy production as they push the world closer to an engineered collapse.,Right,1,infowars,15.78,23.58
"Ukraine keeps its casualty count classified, but by the end of August US estimates had put it north of two hundred thousand.",Right,1,infowars,15.78,23.58
Jordan said he still wants to talk to roughly ten people over the course of 6 - 7 weeks.,Right,0,infowars,15.78,23.58
"The residents surely know that the city is an open sewer, and a two-week makeover wasn’t going to change that.",Right,1,infowars,15.78,23.58
"Russia has acquired little land, but they are attaining their goal.",Right,1,infowars,15.78,23.58
"Western policymakers have denounced the killings in the town of Bucha as a war crime, and Ukrainian officials say a mass grave by a church there contain between 150 and 300 bodies.",Right,0,infowars,15.78,23.58
"Instead, injured troops are often thrown into any vehicle available or leave the front on foot.",Right,1,infowars,15.78,23.58
"If Putin had wanted to reestablish the Soviet empire, he would have completed the conquest of Georgia when Russian troops defended South Ossetia from Georgian shelling in 2008.",Right,1,infowars,15.78,23.58
"Whatever can be achieved, must now be achieved at the negotiating table.",Right,1,infowars,15.78,23.58
First you identify the nation at war with the individual who leads the nation.,Right,1,infowars,15.78,23.58
"Tucker Carlson has just teased his coming groundbreaking interview with radio host Alex Jones that will drop Thursday: Alex Jones predicted 9-11, in detail and on camera, months before it happened.",Right,1,infowars,15.78,23.58
Little land has been won at the enormous cost of life and limb.,Right,1,infowars,15.78,23.58
Lankford noted that Homeland Security Secretary Alejandro Mayorkas has even called for reforms to the asylum system.,Right,0,infowars,15.78,23.58
Myth : Putin Has Not Been Serious About Negotiating Peace Putin has always been serious about negotiating peace.,Right,1,infowars,15.78,23.58
"With mortgage rates at 7.25 percent, a homeowner’s short position on a 3.5 percent mortgage or bond may be half the face amount of the mortgage.",Right,0,infowars,15.78,23.58
"A ceasefire is the enemy of peace, because it would allow Hamas to continue to rule over Gaza by consent or by force with most of its weapons and fighters intact.",Lean Left,1,the-economist,42.4,-1.43
"The war will drag on, and this will not be the last time nervous viewers in Lebanon wait for Mr Nasrallah to announce their country’s fate.",Lean Left,1,the-economist,42.4,-1.43
"She was taken to a small attic room in a grubby building on the grounds, where she was chained to her bed and forced to eat stale bread and rotten meat.",Lean Left,1,the-economist,42.4,-1.43
"By far the most important contest, America’s presidential election, will be so poisonous and polarising that it will cast a pall over global politics.",Lean Left,1,the-economist,42.4,-1.43
Another top-down one works backwards from the methane levels in the air and tries to calculate emissions on the ground consistent with it.,Lean Left,0,the-economist,42.4,-1.43
"Among them are many thousands of crystals with structures potentially amenable to superconductivity, in which electrical currents flow with zero resistance, and several hundred potential conductors of lithium ions that could find a use in batteries.",Lean Left,0,the-economist,42.4,-1.43
Pipelines could bring low-cost Saudi hydrogen across the Mediterranean to consumers in Europe; upgraded transmission lines could allow a sun-baked region to export solar power.,Lean Left,0,the-economist,42.4,-1.43
It is a desperately sad and occasionally funny story of watching a loved one drift away.,Lean Left,0,the-economist,42.4,-1.43
Jadallah inspects the wreckage We go out in the mornings to photograph the bombing from the night before.,Lean Left,0,the-economist,42.4,-1.43
They are under strict orders not to enter tunnels and have used robots and sniffer-dogs to explore them.,Lean Left,0,the-economist,42.4,-1.43
"As the boat pulls away she jumps off, smoking and yelling the whole time.",Lean Left,0,the-economist,42.4,-1.43
"If the currency appreciates, however, earnings on oil and gas exports will fall in rouble terms, squeezing government revenues.",Lean Left,0,the-economist,42.4,-1.43
"Lobbying groups are on the warpath, too: United Against a Nuclear Iran, a prominent one, has called for America to bomb Iran forthwith.",Lean Left,1,the-economist,42.4,-1.43
"Hamas’s onslaught on October 7th shows that Israel’s policy of controlling the territory from the outside, by sealing its perimeter on land and at sea, is perilous.",Lean Left,1,the-economist,42.4,-1.43
"The Defendant argues that after the Plaintiff learned of the Vet's recommendation for euthanasia, the Plaintiff never contacted the Defendant to provide information as to what was happening.",Lean Right,0,reason,36.26,4.84
"While many families previously homeschooled their children for religious reasons, federal survey data reported by The Washington Post showed that the number of families homeschooled for religious reasons declined by nearly 30 percentage points between 2012 and 2023.",Lean Right,1,reason,36.26,4.84
Historian Mark Schrad's excellent 2021 book Smashing the Liquor Machine is a reminder that the truth was far more nuanced; Prohibition was also a deeply progressive cause championed by reformers who sought to protect vulnerable populations from a predatory and destructive liquor traffic.,Lean Right,0,reason,36.26,4.84
"Since, we've had a few other au pairs and even managed to replicate that first experience again.",Lean Right,1,reason,36.26,4.84
Capitalism Made Us All Richer. So Why Are We So Unhappy?,Lean Right,0,reason,36.26,4.84
"When we kicked off this year's Reason webathon (in which we spend one week asking our most loyal readers/viewers/listeners to support our work financially in return for some choice swag), we figured it was a tad on the audacious side to set an overall fundraising target of $400,000.",Lean Right,0,reason,36.26,4.84
"Civil contempt fines must be remedial in nature and effect, with the award formulated not to punish an offender, but solely to compensate or indemnify private complainants.",Lean Right,0,reason,36.26,4.84
"When some students at my son's college walked out of class and staged a pro-Palestinian protest that crossed over into support for Hamas, my son dropped by to look over the crowd for familiar faces.",Lean Right,1,reason,36.26,4.84
"The Court notes that protection, to some degree, is afforded to a companion animal under Family Court Act § 842(i)(1) & (i)(2), which provides, in sum and substance, that an order of protection can include terms that the respondent: 1. to refrain from intentionally injuring or killing, without justification, any companion animal the respondent knows to be owned, possessed, leased, kept or held by the petitioner or a minor child residing in the household.",Lean Right,0,reason,36.26,4.84
One reaction to this is that the federal government shouldn't be funding colleges to begin with.,Lean Right,0,reason,36.26,4.84
"Police reports and mug shots are readily available under the law, giving news outlets quick access to information about arrests.",Lean Right,0,reason,36.26,4.84
"Of the plans reporting investment results as of this writing, the best investment returns are from the Louisiana State Employees' Retirement System, with an 11.7% return for 2023, and the Oklahoma Public Employees Retirement System, with a 10.9% return for 2023.",Lean Right,0,reason,36.26,4.84
"What if you then learned he was an Iranian refugee who says he was imprisoned, tortured, and whipped by revolutionary police when he was a teenager?",Lean Right,1,reason,36.26,4.84
"STEFANIK: And you understand that the use of the term intifada in the context of the Israeli-Arab conflict is indeed a call for violent armed resistance against the state of Israel, including violence against civilians and the genocide of Jews.",Lean Left,1,washington-post,38.8,-6.85
"And that is why what Roberts did Tuesday, when he admitted the Dodgers hosted Ohtani at Dodger Stadium for a few hours last week, when he explained that they tried to answer Ohtani’s questions and give him a sense of who they are, was treated by his own colleagues like a disclosure of intolerable proportions.",Lean Left,1,washington-post,38.8,-6.85
KORNBLUTH: I’ve heard chants which can be antisemitic depending on the context when calling for the elimination of the Jewish people.,Lean Left,1,washington-post,38.8,-6.85
They can disable a Bradley and potentially even blow it up.,Lean Left,0,washington-post,38.8,-6.85
"But after 2021′s event, a local business owner complained on social media about their presence, and in later comments, connected it to Satanism.",Lean Left,1,washington-post,38.8,-6.85
But the capitalist in me wonders what goodness we’re missing because two smartphone companies and three mobile service providers are happy (and rich) from America’s smartphone rut.,Lean Left,1,washington-post,38.8,-6.85
"But somewhere between her second and third pregnancies, Ihle started to wonder: did the people she knew only peripherally and kept in vague touch with through social media need to know?",Lean Left,0,washington-post,38.8,-6.85
"That worked with his Triple S sneakers, but the amplification of the shoes here looks like gratuitous desperation.",Lean Left,1,washington-post,38.8,-6.85
"Advertisement Apple now designs its own computer chip brains for Macs, and that’s been a great change.",Lean Left,0,washington-post,38.8,-6.85
Catherine Rampell writes that Trump’s economic track record and his recent signals that he’d strong-arm the Federal Reserve as again-president mean that price hikes under him could make the inflation under President Biden look like a three-day-old birthday balloon.,Lean Left,1,washington-post,38.8,-6.85
It is available in some premium areas and not allowed to be taken outside those areas.,Lean Right,0,fox-business,38.81,9.11
Third and finally: Republicans should limit the Biden administration’s ability to regulate without representation.,Lean Right,1,fox-business,38.81,9.11
"The quarterly forecasts also indicate the central bank will cut interest rates in 2024, to a rate of about 5.1%.",Lean Right,0,fox-business,38.81,9.11
CLICK HERE TO READ MORE ON FOX BUSINESS But unsustainable U.S. deficit spending recalls the situation of the British pound in 1918.,Lean Right,1,fox-business,38.81,9.11
"Raising interest rates tends to slow economic activity and dampen the labor market, although both have avoided significant declines despite the rate hikes to date.",Lean Right,0,fox-business,38.81,9.11
The person on the call spoke a little slower than his grandson.,Lean Right,0,fox-business,38.81,9.11
Four male victims in their 20s and a 19-year-old female victim all suffered non-life-threatening injuries.,Lean Right,0,fox-business,38.81,9.11
"Ticker Security Last Change Change % AAPL APPLE INC. 192.49 -0.93 -0.48% The USB-C port for pairing and charging will be covered beneath a sliding cap, per Apple.",Lean Right,0,fox-business,38.81,9.11
A man in his 20s who lived in Northern Ireland said he inherited the stamp from his grandfather and knew little about it.,Lean Right,0,fox-business,38.81,9.11
"Orton returned for the War Games match along side the team of Cody Rhodes, Seth Rollins, Sami Zayn and Jey Uso as they defeated the Judgment Day and Drew McIntyre.",Lean Right,0,fox-business,38.81,9.11
"Alcohol, including beer and wine, are only available in private areas for premium suite ticket holders at Bulldog games.",Lean Right,0,fox-business,38.81,9.11
"Tajer added that certain rule-making committee recommendations have been sitting on the FAA desk for years, such as suggestions for pilot training.",Lean Right,0,fox-business,38.81,9.11
"In one case, the researchers asked ChatGPT if there’s a risk of drug interaction between the COVID-19 antiviral Paxlovid and verapamil, which is a medication that lowers blood pressure, and the chatbot said no interactions had been reported for that combination of drugs.",Lean Right,0,fox-business,38.81,9.11
"After days of shaving off the edges of key warming issues, climate negotiators Tuesday zeroed in on the tough job of dealing with the main cause of what’s overheating the planet: fossil fuels.",Lean Left,1,global-news,44.54,-4.26
Greer and Mikael Backlund created unforgettable moments for the young fans undergoing treatment.,Lean Left,0,global-news,44.54,-4.26
McLean said survivors often require services like housing and mental health or addictions services.,Lean Left,0,global-news,44.54,-4.26
"She said she was trafficked for a year before she was able to escape, though she said she also returned a few times afterwards because of the coercion and manipulation her trafficker exerted on her.",Lean Left,0,global-news,44.54,-4.26
"In that case, 51-year-old Charles Pitre had been reported missing to police.",Lean Left,0,global-news,44.54,-4.26
"But the plane began rolling on its own, right over the chocks, and its nose collided with the hangar wall while the right engine of the aircraft hit a tow tractor inside the hangar.",Lean Left,0,global-news,44.54,-4.26
"He was furious that Hashemi was apparently allowed to roam the country freely, visiting tourist sites in Montreal and Toronto.",Lean Left,1,global-news,44.54,-4.26
"Despite her eye-popping statistics sheet, Sinclair’s teammates describe her as unassuming and humble.",Lean Left,1,global-news,44.54,-4.26
Those three dudes who kept taking naps on Him got to see Him at his most vulnerable.,Lean Right,1,the-christian-post,36.41,10.31
"Deep inside, people choose to be contrarian in order to maintain what they believe is freedom to think and do as they wish.",Lean Right,1,the-christian-post,36.41,10.31
"Household names like Bud Light, Target, Ben & Jerry's, and other woke corporations have aligned themselves with the vocal trans-minority movement.",Lean Right,1,the-christian-post,36.41,10.31
"In Newport News, Virginia, the mother of a 6-year-old child who shot his first-grade teacher was charged with the misdemeanor offense of recklessly leaving a loaded firearm as to endanger a child.",Lean Right,0,the-christian-post,36.41,10.31
How Trans Ideology Twists Language To Distort Reality link to download the audio instead.,Lean Right,1,the-christian-post,36.41,10.31
"Although efforts to amend the Book of Discipline have failed, many progressives within the denomination have refused to follow or enforce the rules, leading many theological conservatives to leave the UMC.",Lean Right,0,the-christian-post,36.41,10.31
"Home Opinion The tide is turning against woke companies For conservatives and Christians seeking to live out our faith in a world that is utterly against us, putting our money where our mouth is hasn’t always been an easy - or even feasible - action to take.",Lean Right,1,the-christian-post,36.41,10.31
This is because we have seen the recent fulfillment of so many Bible prophecies.,Lean Right,1,the-christian-post,36.41,10.31
"Because the issue of sin in our lives rarely, if ever comes up.",Lean Right,1,the-christian-post,36.41,10.31
"When a coup attempt fails, everyone who took part in the coup ends up paying a heavy price.",Lean Right,0,the-christian-post,36.41,10.31
"Genesis 1:3-4, ESV But the astonishing realities we are talking about get even more puzzling.",Lean Right,1,the-christian-post,36.41,10.31
"Meanwhile, God’s holy angels have nothing to fear, other than a healthy and holy fear of their Creator.",Lean Right,1,the-christian-post,36.41,10.31
"Speaking of gospel-motivated giving, we’re so grateful for what God has done through the gifts of friends like you to our campaign.",Lean Right,1,the-christian-post,36.41,10.31
"Well, he pretty much hit it right on the nose because it totally influenced areas.",Lean Right,0,the-christian-post,36.41,10.31
The inherent dignity of human life The Bible upholds the inherent dignity and value of every human life.,Lean Right,1,the-christian-post,36.41,10.31
George Gilder emphasized the critical importance of the nuclear family in Sexual Suicide (1973) and Men and Marriage (1986).,Lean Right,0,the-christian-post,36.41,10.31
"I’d graduated fourth in my high school class, had a steady boyfriend, and was offered a full-tuition scholarship to the college of my choice.",Lean Right,0,the-christian-post,36.41,10.31
"Sure, bad things can and do happen when tourists act stupidly and put themselves in bad situations.",Lean Right,1,the-christian-post,36.41,10.31
"Sadly, these numbers have been falling due to drastically lower international adoptions for years as abortion numbers keep rising.",Lean Right,1,the-christian-post,36.41,10.31
America’s Problems Get Solved From The Bottom Up link to download the audio instead.,Lean Right,0,the-christian-post,36.41,10.31
"Listen to Kamman share more about the footage, her time at the March For Israel - and more.",Lean Right,0,the-christian-post,36.41,10.31
Many people will encounter Jesus for the first time in their heart language.,Lean Right,1,the-christian-post,36.41,10.31
That was a grave situation in which nobody’s First Amendment rights were violated since everybody who was speaking and counterspeaking had the right to do that.,Left,0,vox,39.59,-10.05
"The shadow student loan debt is casting over millions of people isn’t just about the difficulty of rearranging expenses to balance a budget; with a repayment period of 20-plus years, student loans can feel like a yoke borrowers will never be free from.",Left,1,vox,39.59,-10.05
"Jason Kelce is currently starring in a documentary about what he thought would be his last year in the NFL airing on Amazon Prime, titled Kelce.",Left,0,vox,39.59,-10.05
Their complicated actions only make them more sympathetic because they’ve suffered in committing them.,Left,1,vox,39.59,-10.05
How much of this is a generational divide within the party?,Left,0,vox,39.59,-10.05
"Or terrible fires, like the kind that leveled the historic Hawaiian town of Lahaina, the deadliest wildfire in the United States in more than a century?",Left,1,vox,39.59,-10.05
"Those who return to Afghanistan will find themselves in an impoverished country once again run by the ultra-fundamentalist Taliban, where one of the worst earthquakes in memory killed thousands of people last month.",Left,1,vox,39.59,-10.05
"While each of these state CTCs are fully refundable, the rest of their policy designs are varied.",Left,0,vox,39.59,-10.05
Many scientists blame the pet trade for releasing exotic animals into Florida.,Left,1,vox,39.59,-10.05
"Apple was shown as the hero, the rebel that would free human mind-slaves from the surveillance state.",Left,1,vox,39.59,-10.05
"And it has plenty of models it could have relied on from other powerful American institutions, which have already given serious thought to how to write a rule that prevents wealthy donors from lavishing gifts upon top policymaking officials.",Left,1,vox,39.59,-10.05
"Every major incident the Warrens have been involved with over the years has ultimately been thoroughly debunked, assuming supporting evidence was ever provided to begin with.",Left,1,vox,39.59,-10.05
And it is equally naive to believe that Russian success in Ukraine will not significantly increase the likelihood of Chinese aggression against Taiwan and thus potentially a war between the United States and China.,Center,1,foreign-affairs,44.56,-6.55
Military leaders rallied around Maduro rather than align with an increasingly aggressive and vengeful opposition.,Center,1,foreign-affairs,44.56,-6.55
"As a century of evidence should make clear, failing to deal with aggressors only encourages more aggression.",Center,1,foreign-affairs,44.56,-6.55
"A world without reliable U.S. leadership would be a world of authoritarian predators, with all other countries potential prey.",Center,1,foreign-affairs,44.56,-6.55
UNPREPARED FOR UNKNOWNS The interaction of extreme events creates risks of an entirely new type and magnitude.,Center,0,foreign-affairs,44.56,-6.55
"LARRY DOWNING / REUTERS Third, from an early stage in his career, Kissinger was a convinced antimaterialist, as hostile to capitalist forms of economic determinism as he was to Marxism-Leninism.",Center,1,foreign-affairs,44.56,-6.55
"In many ways, despite his experiences as a child immigrant in the 1930s and a U.S. soldier in World War II, he remained a cool, antiseptic technician of power.",Center,1,foreign-affairs,44.56,-6.55
They should insist on relaunching the peace process as a precondition for Israel’s normalization with Saudi Arabia so as to preserve Saudi Arabia’s credibility and status.,Center,1,foreign-affairs,44.56,-6.55
"As the growth of China’s economy exploded, the country’s emissions likewise skyrocketed, surpassing those of the United States in 2005 and tripling in only 14 years.",Center,0,foreign-affairs,44.56,-6.55
And the Middle East is at least as big a powder keg now as it was when Kissinger was in office.,Center,1,foreign-affairs,44.56,-6.55
"But the commitment of 500,000 Americans has settled the issue of the importance of Viet Nam.",Center,1,foreign-affairs,44.56,-6.55
It would be absurd in the case of a coalition government.,Center,0,foreign-affairs,44.56,-6.55
"Terrorists try to provoke a disproportionate response, hoping to win sympathy and radicalize a new generation of victimized youth.",Center,1,foreign-affairs,44.56,-6.55
"After the United States imposed sanctions, Venezuela’s opposition leaders, emboldened by the Trump administration’s support, began to make unrealistic demands that Maduro relinquish power immediately.",Center,1,foreign-affairs,44.56,-6.55
