text,source_party,label,source,reliability,bias
"They got the third PP of the game early in the second but, again, they were kept off the board thanks to Columbus goalie Spencer Martin.",Lean Right,0,boston-herald,36.31,9.68
Terrorists have taken over Nakatomi Plaza and if McClane hopes to ever see his wife again he’s gonna have to deal with bad guy Hans Gruber first.,Lean Right,0,boston-herald,36.31,9.68
"They do so by restricting where patients can access specific medicines or requiring patients to refill prescriptions at an affiliated pharmacy, no matter which drugstore supplied the original dose.",Lean Right,0,boston-herald,36.31,9.68
"Who needs Spotify when you can channel Bach, Bartók, Mozart and Chopin with your own two hands?",Lean Right,0,boston-herald,36.31,9.68
"Putin, Hamas, Iran, Hezbollah and all the rest are watching you equivocate with every move you make.",Lean Right,1,boston-herald,36.31,9.68
"After she was bitten by the shark, a lifeguard went out in a rescue boat and retrieved both the woman and her male relative.",Lean Right,0,boston-herald,36.31,9.68
A Utility Tax does not fix that underlying problem because it just rearranges who pays what - harming millions of working-class people in the process.,Lean Right,1,boston-herald,36.31,9.68
"We understand the political playbook instructs that while in Massachusetts, don’t bother to be bold because Democrats rule the roost.",Lean Right,1,boston-herald,36.31,9.68
"Around mile marker 2.6 near Exit 3, police said, the truck hit the Honda head on in the southbound left lane.",Lean Right,0,boston-herald,36.31,9.68
"In America, Paul snapped a picture of newsmen chasing after their car and photographed the photographers who took pictures of him.",Lean Right,0,boston-herald,36.31,9.68
The Revolution are likely to have already started their search for a new sporting director and head coach.,Lean Right,0,boston-herald,36.31,9.68
The only parts of our immigration system that are currently broken are the moral and political compasses of those we have chosen to oversee it.,Lean Right,1,boston-herald,36.31,9.68
"Those who claim the system is broken regularly cite long wait times, backlogs and the lack of a path to citizenship for illegal immigrants to support their contention.",Lean Right,0,boston-herald,36.31,9.68
"Reproduced by Taschen in a large, portfolio-like size are the calling-card books he created for friends and clients: faux cookbooks, shoe catalogs, adult alphabet books.",Lean Right,0,boston-herald,36.31,9.68
"The islands of the Aegean have long been a place to relax, swim, drink to oblivion and have wild sex.",Lean Left,1,the-guardian,40.67,-7.97
"In the early 1720s, she introduced smallpox inoculation to Britain, saving many lives and helping to pave the way for Edward Jenner’s vaccine 75 years later.",Lean Left,0,the-guardian,40.67,-7.97
"Physiocrats proposed the rational resolution of the nation’s economic woes as those problems drove a vast, unruly underclass to riot for bread.",Lean Left,0,the-guardian,40.67,-7.97
"How do you like Mandy Patinkin, sulking his way through the entire Yentl shoot because, per Streisand’s account, he thought the two of them were going to have an affair?",Lean Left,1,the-guardian,40.67,-7.97
"It is essential to contest such arguments, to challenge antisemitism and to oppose Hamas, who constitute a menace not just to Jews but to Palestinians, too.",Lean Left,1,the-guardian,40.67,-7.97
"Forty-six years later, Birch’s spindly, dub and funk-flecked debut album proves just as vital, just as attuned to scream-inducing injustice and, maybe most miraculously, just as playful as those formative works.",Lean Left,0,the-guardian,40.67,-7.97
"He made his reputation as a latter-day Isaiah, bearing admonitory tidings to an inattentive populace.",Right,1,american-greatness,18.93,22.45
How exactly did it happen that the eighth-century A.D. Al-Aqsa Mosque was built within King Herod’s earlier Second Temple enclosure?,Right,0,american-greatness,18.93,22.45
"So what happened to the can-do California of former governors Pat Brown, Ronald Reagan, George Deukmejian, and Pete Wilson?",Right,0,american-greatness,18.93,22.45
"And despite serving for four years as Secretary of the Department of Housing and Urban Development (HUD), Carson still very much brings an outsider’s perspective to the table.",Right,0,american-greatness,18.93,22.45
But Weaver’s laments about the loss of chivalry in war are bootless.,Right,1,american-greatness,18.93,22.45
"Su is not only still acting as if she’s the confirmed secretary, she’s also apparently calling the shots in DOL’s crushing probe of Forge Industrial Staffing.",Right,1,american-greatness,18.93,22.45
"If you want to topple a statue, re-label an historically named street, burn up millions of pine and fir trees, blow up a dam, turn parks and the public square into dangerous and toxic squatter cities, then the state can do all of that and in record time.",Right,1,american-greatness,18.93,22.45
"Like most BLAFIWHIMPS, she is associated with the racist and anti-Semitic Louis Farrakhan and refuses to condemns Antifa for all the destruction they caused to American cities and the murder of at least 20 people.",Right,1,american-greatness,18.93,22.45
"Right now, the federal government holds $1.65 trillion in student loan debt.",Right,0,american-greatness,18.93,22.45
"Instead, it would put these claims on hold to negotiate with a future post-Putin Russian government.",Right,1,american-greatness,18.93,22.45
Communism and liberalism are not all-powerful ideologies capable of overwhelming all possibilities.,Right,1,american-greatness,18.93,22.45
"In a way, the work of Richard Weaver is not unlike the Old South he memorialized.",Right,1,american-greatness,18.93,22.45
"Working up the pyramid, the next level are the major corporations, which are beneath the big commercial banks.",Right,0,american-greatness,18.93,22.45
"Perhaps, the more seasoned political strategists of the ruling class assert some semblance of control over radical office holders, especially on issues related to the teeming border, which must worry party operatives into the 2024 elections.",Right,1,american-greatness,18.93,22.45
"The two young men at their table, who stare at them in a mingled embarrassment and incomprehension, would also have been familiar; a little the worse for wear, the blond, and a little boorish, his friend who does not bother to put out his cigarette or take off his cap.",Right,1,american-greatness,18.93,22.45
"Since the Israeli military operation to eliminate Hamas in the Gaza Strip commenced following the brutal October 7 terror attacks, Jewish students have been assaulted and made to flee for their lives from pro-terrorist mobs.",Right,1,townhall,24.95,19.79
"‘Of course people are free to believe whatever they wish,’ they’d likely say.",Right,0,townhall,24.95,19.79
"But considering the low probability that this idea will see the light of day, we should next consider a user-fee system designed to charge drivers by the mile.",Right,1,townhall,24.95,19.79
"Biden's response to Iran’s attacks on our forces though its henchmen, including this latest one on our destroyer, has been virtually silence - largely a handful of weak, limited strikes against empty desert warehouses, while doing everything to avoid casualties among the Iran-backed terrorists who carried them out.",Right,1,townhall,24.95,19.79
"The trade unions are extremely strong in Argentina, very political and firmly in the hands of the Peronists.",Right,1,townhall,24.95,19.79
This confidence was not lost due to the leaked documents exposed by the BBC.,Right,0,townhall,24.95,19.79
"More recently, in March of his year, Lee called Garland out for the administration's one-sided enforcement of the FACE Act.",Right,0,townhall,24.95,19.79
"Even with a potential $7,500 tax credit, the cost differential remains substantial for the average American.",Right,0,townhall,24.95,19.79
And it is a lesson for Republicans of every stripe across the country.,Right,0,townhall,24.95,19.79
They have formed human tunnels of the ranks of the IDF allowing civilians to pass when Hamas had been shooting them previously if they tried to leave.,Right,1,townhall,24.95,19.79
"Back in the 60s as California’s governor - oh, how far my state has fallen!",Right,1,townhall,24.95,19.79
"Simultaneously, alarms started sounding on the hypocrisy of selecting a nation dependent upon the exportation of massive amounts of fossil fuel to maintain the wealth of the royal families.",Right,1,townhall,24.95,19.79
"It is no accident, therefore, that his acolytes in America advocate for the sexualization of childhood and grade school curricula.",Right,1,townhall,24.95,19.79
"Instead of wasting money fighting useless wars around the world and worrying about nonsense such as climate change, it needs to be protecting the freedoms of its own people from barbarians, and trying to build a virtuous citizenship.",Right,1,townhall,24.95,19.79
"The nerve of those nasty Republicans, doing their job to protect the country!",Right,1,townhall,24.95,19.79
Make other internal and lawful uses of that information that are compatible with the context in which you provided it.,Right,0,townhall,24.95,19.79
There is the concrete threat of the convicted terrorists freed from Israeli prison.,Right,0,townhall,24.95,19.79
"When he was still in his 20s, Belfort founded his own stock brokerage firm, Stratton Oakmont.",Right,0,newsmax,28.9,13.54
"Less than two hours to go before the opening salvo, the media room, which is normally the practice hall for the University of Alabama’s Million Dollar Band, was barely half full.",Right,0,newsmax,28.9,13.54
"Following his 1921 polio diagnosis, President Franklin D. Roosevelt was a believer in thermal hydrotherapy.",Right,0,newsmax,28.9,13.54
"In February, the House Judiciary Committee began its own investigation into this matter.",Right,0,newsmax,28.9,13.54
The platform features a smooth online process that connects you to reputable direct lenders who welcome borrowers with low credit scores and offer flexible terms and quick disbursements.,Right,0,newsmax,28.9,13.54
"Borgata: Best mobile casino One of the best legal online casinos in Pennsylvania Also has Sports Betting, Virtual Sports, Poker, and Bingo Play to win daily, life-changing progressive jackpots ($1M+) Well over 50+ impressive Evolution Gaming live dealer casino games Free $25 no deposit chip + up to $1,000 for new members Overview Borgata online casino is one of the best Pa online casinos for mobile casino apps.",Right,0,newsmax,28.9,13.54
"A movie so important, it was mentioned in a congressional hearing! with the assist, but for the win with her excellent testimony.",Right,1,infowars,15.78,23.58
The referendums were widely criticized by Ukraine and the international community as a sham effort and illegitimate.,Right,0,infowars,15.78,23.58
Now we are completing what our grandfathers started 100 years ago.,Right,0,infowars,15.78,23.58
"But when thinking about negotiations, it is not so much what Russian and Ukrainian leaders have said, but what they have not said, or perhaps intentionally avoided saying, that becomes important.",Right,0,infowars,15.78,23.58
"Whatever comes next for Ukraine, most observers now agree that it will not be achieved on the battlefield.",Right,0,infowars,15.78,23.58
"A classified briefing with administration officials called to shore up support devolved into a partisan screaming match on Tuesday afternoon, with Republicans angrily accusing Democrats of trying to steamroller over their demands for a border crackdown.",Right,1,infowars,15.78,23.58
"On March 10, Russian foreign minister Sergei Lavrov met Ukraine’s foreign minister, Dmytro Kuleba, in Turkey.",Right,0,infowars,15.78,23.58
"The residents surely know that the city is an open sewer, and a two-week makeover wasn’t going to change that.",Right,1,infowars,15.78,23.58
That is Ukraine’s goal because they are trying to recapture land that Russia has taken and push Russia back out of its borders.,Right,1,infowars,15.78,23.58
"In 2014, he did not annex the Donbas because he remained committed to solving the problems of the region by negotiating its autonomy within Ukraine through the Minsk Accords.",Right,0,infowars,15.78,23.58
They simply do what is convenient and then deny having done it if it turns out wrong.,Right,1,infowars,15.78,23.58
"Last summer, Ukrainian forces began attempting to retake this land by force in the so-called counteroffensive.",Right,0,infowars,15.78,23.58
"Yes, if anything, many neighborhood groups and municipal governments are antigrowth.",Right,1,infowars,15.78,23.58
The Fed purchased nearly $3 trillion in mortgage-backed securities just from March 2020 to March 2022.,Right,0,infowars,15.78,23.58
"Donalds said he believes the administration when he says it is about to run out of money to send weapons to Ukraine, but he still wants to secure the U.S. southern border first.",Right,0,infowars,15.78,23.58
"The meltdown, which took place on the eve of a critical test vote in the Senate on a $110.5 billion emergency spending bill, not only made it clear that the measure would fail, but severely dimmed the prospects for any bipartisan agreement soon.",Right,0,infowars,15.78,23.58
"This year the pandemic is a memory, but America has continued to run deficits of a size usually seen in depressions or wartime.",Lean Left,1,the-economist,42.4,-1.43
"Voters in Ireland gave that the thumbs down, too, before being bullied into ratifying it.",Lean Left,1,the-economist,42.4,-1.43
"As a political movement, with the ideology and the ideas it stands on, Hamas cannot be destroyed.",Lean Left,1,the-economist,42.4,-1.43
It would be a foolish mistake to base an international order on the assumption that China will become more liberal any time soon.,Lean Left,1,the-economist,42.4,-1.43
The government’s efforts to stimulate demand have so far been both piecemeal and grudging.,Lean Left,1,the-economist,42.4,-1.43
"Alas, the more urgent necessity is to ensure the survival of the current system which, having been undermined by China, is now under determined attack by America, once its greatest support.",Lean Left,1,the-economist,42.4,-1.43
But their creation was more than just a way to maintain the conditions in which liberalism could flourish.,Lean Left,0,the-economist,42.4,-1.43
They seem to have reached the southern Chinese emporium of Canton (Guangzhou) not much later.,Lean Left,0,the-economist,42.4,-1.43
Jadallah inspects the wreckage We go out in the mornings to photograph the bombing from the night before.,Lean Left,0,the-economist,42.4,-1.43
They control much of the Sahel and are pushing into other parts of Africa.,Lean Left,0,the-economist,42.4,-1.43
"Its foray into renewable-energy projects and its hosting of COP 28 is an attempt at greenwashing, a bid to present itself as a leader in the fight against climate change.",Lean Left,1,the-economist,42.4,-1.43
But the tension between Israel’s stated war aims-to destroy Hamas’s military capabilities and remove it from power in Gaza and and to rescue the hostages-is becoming ever more acute.,Lean Left,0,the-economist,42.4,-1.43
"This past week, it also filed a lawsuit to squash the CAA initiative before it even qualifies for the ballot.",Lean Right,0,reason,36.26,4.84
That dissuasion was amplified by effectively proscribing certain conduct within court orders.,Lean Right,0,reason,36.26,4.84
"Improbable as it might seem today, this message and musical style received something close to mainstream appeal.",Lean Right,0,reason,36.26,4.84
"In a commentary at JDA Journal, former FAA official Sandy Murdock noted that the Dutch government’s real motivation is to reduce CO2 emissions but pointed out that if Schiphol continues to reduce capacity, airlines could shift to other European hubs, resulting in little or no reduction in European aviation emissions.",Lean Right,0,reason,36.26,4.84
"In contrast, logistics and enterprise applications scored 3.6 and 3.7 for 2025 and 4.4 and 4.5 for 2033.",Lean Right,0,reason,36.26,4.84
"Of the plans reporting investment results as of this writing, the best investment returns are from the Louisiana State Employees' Retirement System, with an 11.7% return for 2023, and the Oklahoma Public Employees Retirement System, with a 10.9% return for 2023.",Lean Right,0,reason,36.26,4.84
"Court considering applications for pendente lite child support may, in their discretion, apply the CSSA standards and guidelines, but they are not required to do so.",Lean Right,0,reason,36.26,4.84
"California Gears Up for Another Nasty Rent Control Fight Come November 2024, California voters will once again decide on a ballot initiative sponsored by the non-profit AIDS Healthcare Foundation (AHF) that would eliminate all state restrictions on local rent control policies.",Lean Right,1,reason,36.26,4.84
"O'Connor, who was appointed to the Court by Ronald Reagan in 1981 and died last Friday at 93, eloquently explained why property rights are especially important for people with little political influence and how state autonomy allows policy experiments that promote progressive as well as conservative goals.",Lean Right,0,reason,36.26,4.84
There's little indication she and others who presided over this disaster will do much else than continue to get paid richly and exchange back pats for their promotions within elite circles.,Lean Right,1,reason,36.26,4.84
One reaction to this is that the federal government shouldn't be funding colleges to begin with.,Lean Right,0,reason,36.26,4.84
"The AFC sets forth that the children described the May 10, 2023 incident with A. and the Defendant with the Defendant physically restraining A. by laying on top of her body, grabbing her, and slapping her in the face, and that both children were screaming and crying.",Lean Right,0,reason,36.26,4.84
"As our reach and visibility have grown, so has our readership among and influence on younger people, who are constantly being told in explicit and implicit ways that they are entering a world that is completely devoid of common decency and moral virtue, uniquely destructive to psychological and emotional health, and fundamentally unsustainable from environmental and economic perspectives.",Lean Right,1,reason,36.26,4.84
"Given his professed obliviousness, Bailey does not seem like the right man for that job.",Lean Right,1,reason,36.26,4.84
Perhaps there are things related to drug laws and the unsafe drugs that are being used.,Lean Right,0,reason,36.26,4.84
"As the economy exited the pandemic, Trump policies slowing down immigration processing worsened labor shortages, which probably contributed to inflation.",Lean Left,1,washington-post,38.8,-6.85
"The White House and Congress, she said, should force drugmakers to negotiate with states to start importation programs.",Lean Left,0,washington-post,38.8,-6.85
"The campaign’s inconclusive and discouraging early months pose sobering questions for Kyiv’s Western backers about the future, as Zelensky - supported by an overwhelming majority of Ukrainians - vows to fight until Ukraine restores the borders established in its 1991 independence from the Soviet Union.",Lean Left,0,washington-post,38.8,-6.85
"Five Murmurations National Museum of African Art, 950 Independence Ave. SW. africa.si.edu.",Lean Left,0,washington-post,38.8,-6.85
A new generation of Australian sports stars with the style has only added to the cachet.,Lean Left,0,washington-post,38.8,-6.85
"Advertisement Soon after Berkeley’s announcement, Chemerinsky told his counterpart at the UC-Irvine campus that other deans needed to act quickly to maximize their leverage against U.S. News.",Lean Left,0,washington-post,38.8,-6.85
"Advertisement The first Krampus parades in America popped up in the early 2010s, says Cory Hutcheson, who teaches folklore studies at Middle Tennessee State University.",Lean Left,0,washington-post,38.8,-6.85
He said he plans to eventually place the lobster at an aquarium or back in the wild.,Lean Left,0,washington-post,38.8,-6.85
But the capitalist in me wonders what goodness we’re missing because two smartphone companies and three mobile service providers are happy (and rich) from America’s smartphone rut.,Lean Left,1,washington-post,38.8,-6.85
"And yes, these films might create a surrogate live music experience that feels surprisingly intimate and freshly communal - while still allowing these hyper-exposed celebrities to encroach on new precincts of the cultural mindshare.",Lean Left,1,washington-post,38.8,-6.85
"GAY: I’ve heard that thoughtless, reckless and hateful language on our campus.",Lean Left,1,washington-post,38.8,-6.85
A rare dual-color and dual-sex lobster has become a curiosity and a sensation since being captured this month off the coast of Maine.,Lean Left,0,washington-post,38.8,-6.85
"Some companies will not adequately make sense of its charges, which leaves purchasers confused about the exact purpose of the fees.",Lean Right,0,fox-business,38.81,9.11
"Since early 2020, federal spending has increased $9 trillion and 60% of it has been monetized by the Fed according to former Federal Reserve Governor Kevin Warsh.",Lean Right,0,fox-business,38.81,9.11
"Additionally, the interest rate on a 15-year fixed-rate mortgage is 6.375%, which is 0.500 percentage points higher than yesterday.",Lean Right,0,fox-business,38.81,9.11
And there’s a corollary to that idea that is very important.,Lean Right,0,fox-business,38.81,9.11
"For the Macbook Pros, it could potentially be M3 Pro and M3 Max ones.",Lean Right,0,fox-business,38.81,9.11
CLICK HERE TO GET THE FOX NEWS APP Fox News' Elizabeth Stanton contributed to this report.,Lean Right,0,fox-business,38.81,9.11
"Despite ICBC’s size, the part of the bank that handles Treasuries only has about $23 billion in total assets, just a small portion of which would’ve even been available for purchasing new Treasuries last Thursday.",Lean Right,0,fox-business,38.81,9.11
Borrowers may have to agree to more stringent terms like high interest rates as banks try to reduce the financial risk on their end.,Lean Right,0,fox-business,38.81,9.11
"As deficit spending continues unchecked, urged on by the Biden administration, the debt is growing at a breakneck pace - over $500 billion in October alone.",Lean Right,1,fox-business,38.81,9.11
"SKIRTING US SANCTIONS, IRAN EARNING BILLIONS FROM OIL EXPORTS WHILE RUSSIA, CHINA CASH IN REEs aren’t just used for defense.",Lean Right,1,fox-business,38.81,9.11
Communities of color would also be disproportionately impacted by the new reporting requirement.,Lean Right,1,fox-business,38.81,9.11
It made no sense to us why the city and the bondholders didn’t want to guarantee these spots.,Lean Right,0,fox-business,38.81,9.11
"This is the second instalment of a Global News series called ‘On The Brink,’ which profiles people who are struggling with the rising cost of living.",Lean Left,0,global-news,44.54,-4.26
Greer and Mikael Backlund created unforgettable moments for the young fans undergoing treatment.,Lean Left,0,global-news,44.54,-4.26
"Pat Bell / Global News In fact, The New Reality heard from Iranian Canadians, legal experts, and security and intelligence sources who say Canada has an especially big problem with hundreds, maybe thousands, of potentially dangerous regime-connected officials here on Canadian soil.",Lean Left,0,global-news,44.54,-4.26
"In that case, 51-year-old Charles Pitre had been reported missing to police.",Lean Left,0,global-news,44.54,-4.26
Story continues below advertisement He said emergency rooms are seeing an influx of patients due to viruses and health-care professionals have been part of rotating public sector walkouts.,Lean Left,0,global-news,44.54,-4.26
11:12 Canada is ‘a haven for Islamic Republic agents’ warns Iranian human rights activist Prominent Iranian American journalist and human rights activist Masih Alinejad tells The New Reality she was given a bone-chilling warning from the FBI: don’t travel to Canada.,Lean Left,1,global-news,44.54,-4.26
"She said she was trafficked for a year before she was able to escape, though she said she also returned a few times afterwards because of the coercion and manipulation her trafficker exerted on her.",Lean Left,0,global-news,44.54,-4.26
"But the plane began rolling on its own, right over the chocks, and its nose collided with the hangar wall while the right engine of the aircraft hit a tow tractor inside the hangar.",Lean Left,0,global-news,44.54,-4.26
"Story continues below advertisement The report shows that nearly 4,000 human trafficking incidents were reported to police from 2012 until 2022.",Lean Left,0,global-news,44.54,-4.26
"In one video she claims the Patek Philippe Nautilus 5711 on her wrist costs 100,000 pounds, or about CAD$170,000 - more than double the average Canadian’s yearly income.",Lean Left,1,global-news,44.54,-4.26
He finds it outrageous that regime-connected insiders have been able to use Canada as their safe haven for so long.,Lean Left,1,global-news,44.54,-4.26
Jacob recorded the entire incident and posted footage of himself abandoning a 1940 Taylorcraft plane to YouTube.,Lean Left,0,global-news,44.54,-4.26
1:15 Saskatoon council ‘crawling’ through budget He said he can see why that increase would be a concern for property owners in Saskatoon.,Lean Left,1,global-news,44.54,-4.26
The aircraft occurrence summary says the Canadian CC150 Polaris military transport plane flew to Andersen Air Force Base in Guam on July 21 to pick up Canadian service members participating in a multinational military exercise centred on Indo-Pacific security.,Lean Left,0,global-news,44.54,-4.26
"Cold winter weather has rolled in, and so has dull, flaky skin-but it doesn’t have to stick around.",Lean Left,0,global-news,44.54,-4.26
One forecast has clear skies while another has mostly cloudy skies.,Lean Left,0,global-news,44.54,-4.26
"Despite her eye-popping statistics sheet, Sinclair’s teammates describe her as unassuming and humble.",Lean Left,1,global-news,44.54,-4.26
"He was furious that Hashemi was apparently allowed to roam the country freely, visiting tourist sites in Montreal and Toronto.",Lean Left,1,global-news,44.54,-4.26
"The NIA found that while most older Canadians report they have a network of family and friends they can count on, more than four in 10 are considered to be socially isolated.",Lean Left,0,global-news,44.54,-4.26
"Although efforts to amend the Book of Discipline have failed, many progressives within the denomination have refused to follow or enforce the rules, leading many theological conservatives to leave the UMC.",Lean Right,0,the-christian-post,36.41,10.31
But can we please stop saying Reformed theology teaches we’re puppets and have no self-determination?,Lean Right,1,the-christian-post,36.41,10.31
"Jesus is the light of the world who dwells in unapproachable light,2 and he attracts truth-lovers.",Lean Right,1,the-christian-post,36.41,10.31
"But God can take a person like me, and just change the whole trajectory of the United States and bring God right back into the public schools.",Lean Right,1,the-christian-post,36.41,10.31
This horrifying incident occurred around 6:15 p.m. on Nov. 15 near the intersection of 51st Avenue and Peoria.,Lean Right,0,the-christian-post,36.41,10.31
This is the inevitable direction of our society’s slippery slide down.,Lean Right,1,the-christian-post,36.41,10.31
"Go Home for Dinner also candidly addresses personal challenges the Pences faced, including infertility and career setbacks.",Lean Right,0,the-christian-post,36.41,10.31
"But this time, He spat on the ground, mixed it up with the dirt and made some kind of muddy balm.",Lean Right,1,the-christian-post,36.41,10.31
The mob snatched the phones of the Christians and looted their car.,Lean Right,1,the-christian-post,36.41,10.31
"But he had to deal with gaslighters in his time, who delivered a daily diet of disinformation to the masses.",Lean Right,1,the-christian-post,36.41,10.31
We can so overemphasize evil spirits that we really walk away from the anointing of the Holy Spirit.,Lean Right,1,the-christian-post,36.41,10.31
Newsom started out the debate by asserting that neither of them will be the 2024 presidential nominee.,Lean Right,0,the-christian-post,36.41,10.31
"07:21 07:21 When it comes to the words of Scripture, professor Tom Meyer - also known as the Bible Memory Man - believes sometimes hearing makes all the difference.",Lean Right,0,the-christian-post,36.41,10.31
It demanded of some that they sell all and follow Him.,Lean Right,0,the-christian-post,36.41,10.31
"In many ways, we are not the source, God is our source, and that we all need to be a reflection of His love, she continued.",Lean Right,0,the-christian-post,36.41,10.31
"Even the promised Seed would enter into this conflict, fighting with the Serpent, the great spoiler.",Lean Right,1,the-christian-post,36.41,10.31
"Many wonderful nonprofits do great work, but as Christians, our priority is first supporting a Bible-believing church and then God-glorifying ministries.",Lean Right,1,the-christian-post,36.41,10.31
"Well, he pretty much hit it right on the nose because it totally influenced areas.",Lean Right,0,the-christian-post,36.41,10.31
"But here’s the incredibly good news: God, by the power of the Holy Spirit, has given you everything you need to live a Christian life.",Lean Right,1,the-christian-post,36.41,10.31
He is the Giver who keeps on giving from an inexhaustible storehouse.,Lean Right,0,the-christian-post,36.41,10.31
They often humiliated me for being born to a Christian family.,Lean Right,1,the-christian-post,36.41,10.31
"Deep inside, people choose to be contrarian in order to maintain what they believe is freedom to think and do as they wish.",Lean Right,1,the-christian-post,36.41,10.31
That’s why it’s hard for me to know how some of the film’s other interviewees sound to people who aren’t conversant in the very particular linguistic turns and codes of contemporary evangelical culture.,Left,0,vox,39.59,-10.05
"By the end of his second term, his approval rating had fallen to 15 percent.",Left,0,vox,39.59,-10.05
"We’re 100 episodes in, with no signs of running out of topics for stories.",Left,0,vox,39.59,-10.05
"Shippers, for their part, will try to show customers that their couriers snapped a photo proving delivery - another innovation born of the porch pirate - and advise filing a police report.",Left,0,vox,39.59,-10.05
"As a Black child growing up in the Bronx, she never attributed the time she spent walking the city streets for miles with her father or having picnics as being an environmentalist measure.",Left,0,vox,39.59,-10.05
Judges simply have no idea how to conduct the sort of historical inquiry that Bruen demands.,Left,1,vox,39.59,-10.05
"On October 13, the drug manufacturer Sanofi made a surprising announcement: Public demand for Beyfortus - the brand name of nirsevimab, the company’s new product aimed at protecting newborns from severe respiratory syncytial virus (RSV) infections - had wildly outpaced supply.",Left,0,vox,39.59,-10.05
"This month was, in my professional opinion as a climate scientist - absolutely gobsmackingly bananas.",Left,1,vox,39.59,-10.05
