text,source_party,label,source,reliability,bias
"The secret to making Worm’s chili - which also won the SoNo Fest Overall Award in 2019 and 2020, and the People’s Choice award last year, is not using a recipe.",Lean Left,0,san-diego-union-tribune,45.68,-1.76
"Whatever the source of an addiction, the result is a chronic, relapsing brain disorder.",Lean Left,0,san-diego-union-tribune,45.68,-1.76
"After a system upgrade on June 7 resulting in incomplete test data, the state revised the test numbers for June 6 to show a decrease in total viral tests.",Left,0,alternet,32.71,-14.76
"According to an analysis of new Census data by the Center on Budget and Policy Priorities (CBPP), 22 percent of Black and 21 percent of Latinx respondents reported not having enough to eat, compared to just 9 percent of white people.",Left,0,alternet,32.71,-14.76
"And the spike in Obamacare’s popularity hasn’t receded since those midterms, which eliminated any real legislative threat to the law.",Left,1,alternet,32.71,-14.76
"While his anonymity of course adds an element of intrigue to his work, ultimately, it acts as a layer of protection for the artist, as in many places his work is classified as criminal damage.",Left,1,alternet,32.71,-14.76
"If the Constitution is sacred, but those overseeing it are evil, then who determines and upholds the law of the land?",Left,1,alternet,32.71,-14.76
"What pushed him over the edge, apparently, was a January 2020 Twitter dustup between Lee and retired law professor and Trump confidant Alan Dershowitz.",Left,1,alternet,32.71,-14.76
The bottom line is that he is handing off a country and a world in far worse condition than he inherited.,Left,1,alternet,32.71,-14.76
"Since then there have been four Democratic Speakers, of whom Jim Wright is the only one not to have finished his term - owing to the opposition party’s campaign by Newt Gingrich.",Left,0,alternet,32.71,-14.76
"That system creates a perverse incentive: Across the basin, ranchers often take their maximum allocation each year, even if just to spill it on the ground, for fear that, if they don't, they could lose the right to take that water in the future.",Left,1,alternet,32.71,-14.76
Here’s a breakdown of what he’s saying and why it’s wrong.,Left,1,alternet,32.71,-14.76
"It is the people who sacrifice their dignity as men for material profit that produce these men who cannot act otherwise than as they do act, and with whom it is useless to be angry for their stupid and wicked actions.",Left,1,alternet,32.71,-14.76
"If the woman is impregnated by a rapist, it's still a child.",Left,1,alternet,32.71,-14.76
"On the same day, Caldwell messaged to Donovan Crowl, a Marine Corps veteran who breached the Capitol with Watkins: ""[Person Three] has a room and is bringing someone.",Left,0,alternet,32.71,-14.76
"Many of the turtles suffer dehydration, pneumonia and injuries like fractures of their shells, the Aquarium said.",Lean Right,0,boston-herald,36.31,9.68
"They went on a 14-0 run in the opening minutes, a stretch that was a testament to how scary they can be offensively.",Lean Right,0,boston-herald,36.31,9.68
"On the street, his friend John leaned into the camera frame, striking a goofy and almost schoolboy-like pose shortly before they jetted to America on a trip that would change their lives and millions of others’ forever.",Lean Right,0,boston-herald,36.31,9.68
"There will be endless protests, upheaval and legal attempts to deny Republicans the win.",Lean Right,1,boston-herald,36.31,9.68
"It was an inspiration that my neighbors were living independently, aging with grace, strength and dignity.",Lean Right,0,boston-herald,36.31,9.68
Has workplace culture become so impersonal that people no longer have or employ basic social skills?,Lean Right,0,boston-herald,36.31,9.68
"The increase is being felt in Boston, Breadon highlights in the ordinance, with the city’s Animal Care and Control reporting significant increases in intakes year over year from 2020 through 2022.",Lean Right,0,boston-herald,36.31,9.68
The Celtics led by 21 at halftime after another blistering hot offensive first half and kept their foot on the gas pedal.,Lean Right,1,boston-herald,36.31,9.68
"Some readers wept all night, some condemned it as titillating and exploitative, but no one could deny its power.",Lean Left,1,the-guardian,40.67,-7.97
"Two entrance guards at the Grand People’s Study House, the main library in Pyongyang.",Lean Left,0,the-guardian,40.67,-7.97
"Morrisons The Best Crémant de Limoux Rosé Languedoc, France NV (£12.50, Morrisons) In their relatively cool, elevated perch in the foothills of the Pyrenees, Limoux’s vignerons have a long tradition of making classy but good value bottle-fermented fizz.",Lean Left,0,the-guardian,40.67,-7.97
"Pullman has brought imaginative fire and storytelling bravado to the weightiest of subjects: religion, free will, totalitarian structures and the human drive to learn, rebel and grow.",Lean Left,1,the-guardian,40.67,-7.97
"It has taken decades for it to be recognised as the equal of Nicolas Roeg’s masterpiece, but there’s no doubt now about its status as the pinnacle of British folk horror.",Lean Left,1,the-guardian,40.67,-7.97
"It’s incredible, really, that more than three and a half years after the event, Johnson still fails to understand that locking down earlier would probably have meant locking down for less time - or thinks he can butch out pretending to believe this.",Lean Left,1,the-guardian,40.67,-7.97
The morning after ... Photograph: urbazon/Getty Images Pop a pair of sunglasses over hydrating eye patches.,Lean Left,0,the-guardian,40.67,-7.97
"The data is mix-adjusted so it isn't skewed if, for example, in one month many more flats are sold compared to houses.",Lean Left,0,the-guardian,40.67,-7.97
Sunak’s quest for a daily headline gets more frantic by the day.,Lean Left,1,the-guardian,40.67,-7.97
"The contest was truly global in nature: political, ideological, military, nuclear, geographical and cultural.",Lean Left,0,the-guardian,40.67,-7.97
It’s just that her delivery of 30-point leads to Labour flatters Sunak by comparison.,Lean Left,1,the-guardian,40.67,-7.97
Contemptible This is what he posted on X this morning about Johnson dodging the protests at the Covid inquiry this morning.,Lean Left,1,the-guardian,40.67,-7.97
"Unlike in the US, many Dutch people believe that religion is something for the stupid, for people who are not yet enlightened.",Lean Left,1,the-guardian,40.67,-7.97
"This was fine when he called trousers ‘fousers’, trains ‘fains’ and their tracks ‘fax’, but garnered rather more salty results when it came to constant discussion of his trucks.",Lean Left,1,the-guardian,40.67,-7.97
This must have been a monumental sadness and humiliation for him.,Lean Left,1,the-guardian,40.67,-7.97
There’s a weird combination that happens in parasocial relationships - everyone thinks you’re a friend but they also have the anonymity of the internet.,Lean Left,1,the-guardian,40.67,-7.97
A series of murders over the weekend have propelled the United States to a grisly new record: the most recorded mass shootings in a year.,Lean Left,1,the-guardian,40.67,-7.97
"For years, bushtucker trials have made for uncomfortable viewing thanks to its dubious habit of putting animals in direct contact with hysterical, thrashing celebrities.",Lean Left,1,the-guardian,40.67,-7.97
"If next week’s instalment is called Demons or Terror, I’m on to something.",Lean Left,1,the-guardian,40.67,-7.97
"We often know what we are doing and why - and if we’re not that happy with the why of it all, we keep doing it anyway, allergic as we are to saying no.",Lean Left,1,the-guardian,40.67,-7.97
Ownership of a few books is really no substitute for this.,Lean Left,0,the-guardian,40.67,-7.97
It came when Thomas Kaminski scampered to his left to retrieve a loose Amari’i Bell back-pass and banged the ball out for a throw-in rather than a corner.,Lean Left,0,the-guardian,40.67,-7.97
"My dad’s own concerns over the years have centred around imagining that a tall, intelligent, handsome man would inevitably come and sweep me away from my family.",Lean Left,1,the-guardian,40.67,-7.97
But so far its quality has not risen with its quantity.,Lean Left,0,the-guardian,40.67,-7.97
"Towards the end of normal time in an utterly one-sided match substitute Antony’s shot deflecting in off Harry Maguire (who mercifully for the home side was offside) briefly threatened to taunt the Geordies over a lack of ability to kill an occasion game - the same trait that had improbably robbed them of three points against an ailing, 10-man Liverpool back in late August.",Lean Left,1,the-guardian,40.67,-7.97
"Despite the changing landscape, its status within a national park preserves its wild, natural beauty, allowing us to envision the landscape as it might have appeared millennia ago.",Lean Left,0,the-guardian,40.67,-7.97
"The image was taken the day before Liberation Day, when military personnel visited the monument to lay flowers in honour of the late leaders.",Lean Left,0,the-guardian,40.67,-7.97
"Their distaste for Omid is the narcissism of small differences, born of the priceless conviction that he is - must surely be?",Lean Left,1,the-guardian,40.67,-7.97
"And the comedy was purely organic, with hosts Mel Giedroyc and Perkins vacillating between innuendo and benign teasing to create a uniquely wholesome viewing experience.",Lean Left,0,the-guardian,40.67,-7.97
"For him, communing with this classic was an almost ecstatic experience, a virtual seance of every creative contributor to the film, he seemed to know every line, every scene, every musical cue; his connoisseurship was compelling.",Lean Left,0,the-guardian,40.67,-7.97
"We have, for example, a growing list of scientific celebrities who have committed major stem cell fraud.",Lean Left,1,the-guardian,40.67,-7.97
"As the three prepare to stage Ruth’s incendiary play about Northern Ireland, which features decapitated priests and the ghost of hunger striker Bobby Sands, they find they’re not even in the same bookshop, let alone on the same page.",Lean Left,1,the-guardian,40.67,-7.97
"Bedheads, chairs, mirrors, the gate that keeps men away are iron outlines.",Lean Left,0,the-guardian,40.67,-7.97
"Open since 1981, the nursery has been a mainstay of the local community.",Lean Left,0,the-guardian,40.67,-7.97
"It is a futile endeavour, one in which it must never be admitted that these numbers are necessary.",Lean Left,1,the-guardian,40.67,-7.97
"In his working lifetime, he hopes to see his innovations being used with transformative effect in the real world.",Lean Left,0,the-guardian,40.67,-7.97
This dazzling anti-memoir is nothing less than a portrait of a writer with a beautiful mind.,Lean Left,1,the-guardian,40.67,-7.97
"It disturbed my running rhythm, but what if they were annoyed by me asking them to move?",Lean Left,0,the-guardian,40.67,-7.97
"Then, once we started looking at the gaps between what has and hasn’t been told, it was obvious that there was a lot of evidence and discussion and argument around Chapman and his mental state that was never really heard.",Lean Left,1,the-guardian,40.67,-7.97
Price The Fairphone 4 costs £499 with 6GB of RAM and 128GB of storage or £569 with 8GB and 256GB.,Lean Left,0,the-guardian,40.67,-7.97
"His most disturbing creation is arguably Blue Velvet’s Frank Booth (although there is a lot of competition), and this character is possibly at his scariest when he enters the film.",Lean Left,1,the-guardian,40.67,-7.97
"Games against Canada and a Major League Rugby All-Star XV in Vancouver and Chicago, followed by a Test against the US Eagles in New York?",Lean Left,0,the-guardian,40.67,-7.97
"The Witcher 3: Wild Hunt With a reported 100 hours of gameplay in the main story alone, CD Projekt RED's ambitious redefinition of the role-playing genre is also attempting multi-strand stories within a gigantic open world.",Lean Left,0,the-guardian,40.67,-7.97
"Jean Ellis, Lincoln Winning Time: The Rise of the Lakers Dynasty (Sky Atlantic/Now) Upbeat ... Winning Time: The Rise of the Lakers Dynasty.",Lean Left,1,the-guardian,40.67,-7.97
"If Lagerfeld had modelled a show on Villa Noailles, the set would have featured a full-sized swimming pool and squash court, but such extravagance is not Viard’s style.",Lean Left,1,the-guardian,40.67,-7.97
"Writing in the journal Proceedings of the Royal Society B, researchers in Japan report how they showed a screen featuring red and green dots to infants aged five to eight months.",Lean Left,0,the-guardian,40.67,-7.97
"If GTA IV was a classic New York story, this is the endpoint of the American dream.""",Lean Left,1,the-guardian,40.67,-7.97
Photograph: Hannah McKay/Reuters In later years Gambon successfully balanced his stage career with an amazingly prolific one in film and television.,Lean Left,0,the-guardian,40.67,-7.97
"For me, the first two topics have dominated much of my recent WhatsApp chatathons, and the third, though I’ve not seen the programme, was made interesting by Osman’s explanation of what makes a great Saturday night gameshow, and how they need to change.",Lean Left,0,the-guardian,40.67,-7.97
"End Times by Peter Turchin From the man who predicted the rise of Trump - or someone very like him - a remarkably clear, data-driven explanation of why societies fall into crisis, and how to engineer a soft landing.",Lean Left,1,the-guardian,40.67,-7.97
It’s popular mythology to believe that a good negotiator is somebody who tells different things to different people.,Lean Left,1,the-guardian,40.67,-7.97
"In Europe, where fake booze is responsible for €3bn (£2.6bn) in lost sales annually, recent cases have highlighted the size of criminal networks active in the industry.",Lean Left,0,the-guardian,40.67,-7.97
"Four hundred years after a cataclysmic event, the Cascabels labour and the cruel Pocatelan elite rule southern California; everyone lives in fear of what’s outside the city walls.",Lean Left,1,the-guardian,40.67,-7.97
"Photograph: PictureLux/The Hollywood Archive/Alamy The film’s soaringly scored moments like these are memorable, sure, but Love Actually has more to say about inaction when it comes to love.",Lean Left,1,the-guardian,40.67,-7.97
"Jackets, pants, denim and sweaters are only washed when he’s spilt something on them, or if they’re noticeably dirty.",Lean Left,1,the-guardian,40.67,-7.97
"School’s out, the sun makes an appearance or two and we get to spend quality time together.",Lean Left,0,the-guardian,40.67,-7.97
"None of the diarists of ages and administrations past have ever given anything close to this impression of rats fighting in a sack, and being so very bad at it.",Lean Left,1,the-guardian,40.67,-7.97
"She was uncomplicatedly up for the full package and, yes, that does include his penis.",Lean Left,1,the-guardian,40.67,-7.97
"There are probably enough so-called Disney adults, to say nothing of actual kids, who still get excited about all the Disneys that Disney can Disney; some of the company’s strongest performers in recent years have been remakes of its own Disney classics, despite growing critical revulsion.",Lean Left,1,the-guardian,40.67,-7.97
"On 19 April, shortly before the Cup final, Charlton made his England debut, scoring in a 4-0 win against Scotland at Hampden Park.",Lean Left,0,the-guardian,40.67,-7.97
"In that sense, Emery appears almost as a necessary phase to be gone through, a sacrifice by which Arsenal could reset.",Lean Left,1,the-guardian,40.67,-7.97
"In many ways, this book recreates the shift of focus that event implied, the proximity Evans had to world-changing genius, and his distance from it.",Lean Left,0,the-guardian,40.67,-7.97
"Sexuality has been refashioned as a song of trans allyship, in part to get ‘geezers my age’ up to speed One snap conclusion would be that Bragg’s mature songwriting reflects his oakier, more mellifluous voice.",Lean Left,1,the-guardian,40.67,-7.97
"The craft of comedy comes from realising that what I’m thinking is probably what many people, many women, are thinking and it just takes saying it out loud.",Lean Left,0,the-guardian,40.67,-7.97
We had a policy with CompareBreakdownCover (CBC) but feel they let us down.,Lean Left,1,the-guardian,40.67,-7.97
"With, among several stellar home performances, the outstanding Tino Livramento utterly suppressing Marcus Rashford, Newcastle’s sole concern was Nick Pope’s shoulder injury.",Lean Left,0,the-guardian,40.67,-7.97
"From swimmers to sewage workers, boatbuilders to bailiffs, salmon fishers to ferryman, the voices are varied and vividly brought to life.",Lean Left,0,the-guardian,40.67,-7.97
Photograph: AJ Pics/Alamy The naturally blond actor dyed her hair red for her film debut in a crass comedy about high-school nerds aiming to get laid at an end-of-term party.,Lean Left,1,the-guardian,40.67,-7.97
"His scenes, for me, are so alive; the rhythms of speech are so natural.",Lean Left,0,the-guardian,40.67,-7.97
"The documentary, which belongs to the BBC’s vaunted Arena strand, begins with some self-filmed footage of Tempest from 2020, in which they explain that they are changing their name (they originally went by Kate) and their pronouns (previously they were referred to as she/her).",Lean Left,0,the-guardian,40.67,-7.97
The new insecurities are not confined to the member states of the European Union.,Lean Left,0,the-guardian,40.67,-7.97
"Read more 24 The Tourist (BBC One) Following his appearance in the Fifty Shades trilogy, this twisty thriller set in Australia arrived as proof that Jamie Dornan is still capable of putting in a compelling performance, as his character wrestled with memory loss, assassins and monster trucks.",Lean Left,0,the-guardian,40.67,-7.97
"Forty-six years later, Birch’s spindly, dub and funk-flecked debut album proves just as vital, just as attuned to scream-inducing injustice and, maybe most miraculously, just as playful as those formative works.",Lean Left,0,the-guardian,40.67,-7.97
"Physiocrats proposed the rational resolution of the nation’s economic woes as those problems drove a vast, unruly underclass to riot for bread.",Lean Left,0,the-guardian,40.67,-7.97
"As such, it has become totemic among the growing number of experts and consumers who want the capitalist merry-go-round to slow or even stop.",Lean Left,1,the-guardian,40.67,-7.97
"They’re supported by Joseph Ayre as Stacey’s violent boyfriend and Sian Breckin as Jen’s sweet but underwritten mum, whose personality is reduced to the menopause.",Lean Left,1,the-guardian,40.67,-7.97
And McGregor wouldn’t be the first UFC fighter to pivot to rightwing politics.,Lean Left,1,the-guardian,40.67,-7.97
Since the summer Mowbray has probably been at least half-expecting to be dismissed.,Lean Left,1,the-guardian,40.67,-7.97
It made a lot more sense when you consider that Fury’s plan was to hand over the Harvest to Gravik and then presumably drop dead from radiation poisoning.,Lean Left,0,the-guardian,40.67,-7.97
"As a boy, Love Hultén used to tear electronics apart trying to understand their insides.",Lean Left,0,the-guardian,40.67,-7.97
A delectably festive YA romcom from the author of Love in Winter Wonderland.,Lean Left,0,the-guardian,40.67,-7.97
"At full time Postecoglou embraced Guardiola, placing a meaty hand on his bald head as if trying to harness the source of his power.",Lean Left,1,the-guardian,40.67,-7.97
It was thrilling to behold Miley displaying a 30-year-old’s nous yet playing with the fearless freedom of a child and Howe’s pride was reinforced by the knowledge that such exceptional talent is leavened by healthy humility and rare emotional maturity.,Lean Left,1,the-guardian,40.67,-7.97
"After picking up an early booking, Ramos spent the rest of the match apparently chasing another, though it took until the 84th minute for Alejandro Hernández to finally reach to his pocket and and show the second yellow, when Ramos needlessly slid through the back of Luis Suárez.",Lean Left,1,the-guardian,40.67,-7.97
"A feast for the senses, you’ll feel completely immersed in this extraordinarily beautiful landscape as you glide over the treetops soaking up the sights and sounds of the forests’ fascinating wildlife.",Lean Left,1,the-guardian,40.67,-7.97
But it is demanding prices that health services here and in other countries cannot pay.,Lean Left,1,the-guardian,40.67,-7.97
"Fear factor The Star Beast was based on a comic book, and these were very much comic-book villains.",Lean Left,1,the-guardian,40.67,-7.97
"Her latest novel is The Candy House (Corsair) The Woman in White (Vintage) by Wilkie Collins is a stay-up-all-night page-turner from 1859 that rivals any thriller written since: heavy on brooding gothic atmosphere, rife with plot twists, and featuring one of the great literary villains.",Lean Left,0,the-guardian,40.67,-7.97
"Perhaps, then, Christopher Nolan would do well to recalibrate his worldview for this new audience, maybe by making a hard-hitting biopic about a plastic gonk that squeaks when you bite it.",Lean Left,1,the-guardian,40.67,-7.97
"There he finds lifelong companionship with another emigrant, and they join the army on its brutal journey west, laying waste to Indian settlements.",Lean Left,1,the-guardian,40.67,-7.97
"Such censorship ironically echoes the arguments of many on the left in recent years, who have sought to delegitimise certain viewpoints by expanding the boundaries of hate speech and reframing political debate in moral terms.",Lean Left,1,the-guardian,40.67,-7.97
"Her performance as Erin Quinn, one of four Catholic schoolgirls (and an English fella) living in Derry on the Northern Ireland border in the final throes of the Troubles, was - she now realised - quite out there: full of adolescent facial contortions that dripped with awkwardness, disdain and indignation.",Lean Left,0,the-guardian,40.67,-7.97
"Yet, beyond the archaic dislike and even hatred of beards, the world has changed.",Lean Left,1,the-guardian,40.67,-7.97
"The first she heard of the torture was in September 2006, when Feinstein and other members of the intelligence committee were privately briefed by the then head of the CIA, Michael Hayden.",Lean Left,0,the-guardian,40.67,-7.97
"Meanwhile, his other assertion, about human civilisation devolving back to caves, received much less attention.",Lean Left,1,the-guardian,40.67,-7.97
The climax - Suspiria Dario Argento’s equally gorgeous and grotesque Suspiria is here to cure anybody of their scary-movie snobbery.,Lean Left,1,the-guardian,40.67,-7.97
"Those who knew or worked with him have described him as vain and hot-tempered as well as gifted, occasionally charming, and brilliant.",Lean Left,0,the-guardian,40.67,-7.97
"Because in the later stages of the film, where Cooper has to play Bernstein in the winter of his years, the transformation is astounding.",Lean Left,0,the-guardian,40.67,-7.97
On one occasion a poster site within view of the family home showed a caricature of Neil hanging by a noose (to make a point about a hung parliament) which they sought to have removed.,Lean Left,1,the-guardian,40.67,-7.97
"Dawn of the Famicom Development of the Gamecom was headed by Masayuki Uemura, whose wife suggested it should be renamed the Family Computer, or Famicom for short.",Lean Left,0,the-guardian,40.67,-7.97
It will save you having to log on to double check there really isn’t a later one.,Lean Left,0,the-guardian,40.67,-7.97
Why won’t our ministers do what other democracies regard as basic?,Lean Left,1,the-guardian,40.67,-7.97
Did the traumatised 15-year-old German Jew who washed up in New York as a refugee ultimately find the acceptance and security he craved?,Lean Left,0,the-guardian,40.67,-7.97
"The Swedish couple looked into Linda’s light brown eyes and long, soulful face, and decided that they could offer the little chimp a better life as a member of their household.",Lean Left,0,the-guardian,40.67,-7.97
"It’s about three female characters who are thrown together during the 1911 revolution in China, and it’s an incredible anarchic mix of kung fu, revolutionary politics and playing with gender.",Lean Left,1,the-guardian,40.67,-7.97
"On the first count, it’s something of a disappointment: a campaign of broadly lacklustre missions, for which, reportedly, the team did not have sufficient time (the story was to be set in Mexico, until Activision executives allegedly told the development team to re-orient and re-brand the game).",Lean Left,1,the-guardian,40.67,-7.97
And Neil Armstrong could have been somebody’s dad in the neighbourhood.,Lean Left,1,the-guardian,40.67,-7.97
"Here, the Booker prize winner has it all cooking: two careworn constabulary figures, now older and nicely repurposed from his previous policiers; a murdered Trinity College lady professor; settings stretching from the warn-torn Bavarian Alps to the cold, shadowy, secret-keeping purlieus of 1950s Dublin.",Lean Left,0,the-guardian,40.67,-7.97
We don’t get the same number of complaints about online check-in from customers of the other low-cost carriers - so what is going on at Wizz Air?,Lean Left,0,the-guardian,40.67,-7.97
It is rarely the case that writers who are at ease in what has been described as the big baggy novel are also adept in this very different and extremely demanding form.,Lean Left,0,the-guardian,40.67,-7.97
"William Oldroyd on Short Cuts (Robert Altman, 1993, available on DVD) Director of the Bafta-nominated Lady Macbeth (2016).",Lean Left,0,the-guardian,40.67,-7.97
"These poems, and their English translation by Stefan Tobler, are a rare achievement.",Lean Left,0,the-guardian,40.67,-7.97
The fact that this economy only works for the privileged minority is never questioned.,Lean Left,1,the-guardian,40.67,-7.97
"A distinguished gift to find in my own stocking for any year, Irenosen Okojie’s boldly captivating collection of stories Nudibranch (Dialogue) is a thrilling mix of social surrealism and technical verve.",Lean Left,1,the-guardian,40.67,-7.97
The world will always need real translators - and not as the first people to blame for rubbish piling up on the page.,Lean Left,0,the-guardian,40.67,-7.97
"It is worth bearing this in mind when considering the ominous news that Manchester City and the Premier League have agreed a date for processing those epic-scale financial charges, a moment that feels like an existential threat not only to City but to the future of the league itself.",Lean Left,1,the-guardian,40.67,-7.97
"As he says, there were only a handful of people who knew where they were going and, once they’d collected Brogan (Ben Peel), all of them were in that car, but she does a good job of deflecting and saying it was definitely Brogan while being tortured.",Lean Left,1,the-guardian,40.67,-7.97
"Those that were left didn’t last long, their sweet-saltiness almost addictive.",Lean Left,0,the-guardian,40.67,-7.97
Photograph: Shaw and Shaw/The Observer It helps that this baby-cheek-pink dish blends nicely with the decor.,Lean Left,1,the-guardian,40.67,-7.97
It might even prod one or two of rugby’s other great institutions into action.,Lean Left,0,the-guardian,40.67,-7.97
"With his lacquered-cased, embossed-bullet luxury lip colour, Ford had crashed through the £25 threshold and, fabulous though it was (and remains), the price tag was all anyone in the beauty world could talk about.",Lean Left,1,the-guardian,40.67,-7.97
From 1957 to 1962 he was a junior doctor in chemical pathology at the National Hospital for Neurology and Neurosurgery in London.,Lean Left,0,the-guardian,40.67,-7.97
"Amy Lund, 62, from Salt Lake City, Utah, said she had bought the book on Audible and was a fan.",Lean Left,0,the-guardian,40.67,-7.97
But we know that the Tories are only playing checkers - and losing badly.,Lean Left,1,the-guardian,40.67,-7.97
"The islands of the Aegean have long been a place to relax, swim, drink to oblivion and have wild sex.",Lean Left,1,the-guardian,40.67,-7.97
Heading on a night out with Billie and a bag of drugs is the ideal remedy to her woes ... right?,Lean Left,1,the-guardian,40.67,-7.97
On termination of this Agreement all rights and obligations of the parties shall terminate.,Lean Left,0,the-guardian,40.67,-7.97
Photograph: Samuel Gibbs/The Guardian The second big new feature for the iPhone in 2023 is the switch from the Lightning port to USB-C for charging and accessories.,Lean Left,0,the-guardian,40.67,-7.97
Her elegant jewellery and sleeveless black top contrast with her gusto for animal bodily functions.,Lean Left,1,the-guardian,40.67,-7.97
"Despite destroying a very sorry Scotland 6-0, England’s hopes of becoming one of two European teams to join the Olympic hosts next summer evaporated.",Lean Left,1,the-guardian,40.67,-7.97
"Eventually, with her colleagues split down the middle, she voted to stop the recount, overturning the Florida judgment, and in effect awarding the election to Bush.",Lean Left,1,the-guardian,40.67,-7.97
"Chelwek’s book ends on a sombre-yet-hopeful note, which she illustrates through the contrasts of progress.",Lean Left,0,the-guardian,40.67,-7.97
"Yet McGregor has found a way to leverage anti-immigrant tensions and diminishing faith in his government’s policies to resonate with a subset of Irish conservatives, as well as the far-right community around the world.",Lean Left,1,the-guardian,40.67,-7.97
The failures of the Biden administration are so frequent and numerous so as to almost have a beneficial effect for the pretend President.,Right,1,american-greatness,18.93,22.45
"As Levin explains: Of course the Democrat Party wants the big cities and most populous states to rule over the entire country, since these are Democrat strongholds.",Right,1,american-greatness,18.93,22.45
Bringing up the possibility of alien involvement helps clarify this issue.,Right,0,american-greatness,18.93,22.45
We might not like some of the things that Juvenal tells us.,Right,0,american-greatness,18.93,22.45
"Israel, as a matter of prudence, should exercise restraint in dealing with the Palestinian people.",Right,1,american-greatness,18.93,22.45
"It, too, is a splendidly appointed but, for most of us, an uninhabitable domicile.",Right,1,american-greatness,18.93,22.45
"Indeed, many law schools today publicly denounce the constitution because it fundamentally conflicts with Marxism which opposes basic human rights such as freedom of speech, freedom of assembly, freedom of religion and so forth.",Right,1,american-greatness,18.93,22.45
Trump is a great candidate whose record eviscerates the current pretender in the Oval Office.,Right,1,american-greatness,18.93,22.45
The Left is no longer the party of the working class.,Right,1,american-greatness,18.93,22.45
"Rarely in human history has a new enterprise been so riven with subjectivity, so conducive to manipulation, so unnecessary, or so parasitical.",Right,1,american-greatness,18.93,22.45
Argentines were feeling it was time for something and someone completely different in office.,Right,0,american-greatness,18.93,22.45
"The German government implemented the ban on Nov. 2 and dissolved Samidoun, a group that was behind a celebration in Berlin of Hamas’ Oct. 7 attack on Israel.",Right,0,townhall,24.95,19.79
"Yet, when the Dutch went to the polls a few weeks ago, a strong plurality of the historically left-wing country chose Widlers’ party to lead their nation into the future.",Right,0,townhall,24.95,19.79
"Some say that Hamas and Hezbollah were supposed to attack in unison, while the Lebanese terror group claims that it did not know about the plans (hard to believe).",Right,1,townhall,24.95,19.79
