text,source_party,label,source,reliability,bias
"But every night for the past six weeks we have been treated to some news host, or even Kamala Harris, demanding that Israel be more careful and invent bullets and bombs that can only kill card-carrying Hamas members.",Right,1,townhall,24.95,19.79
"These talents have nothing to do with race, ethnicity or sexual orientation.",Right,0,townhall,24.95,19.79
"Choosing the most confused, incompetent, and foolish among Joe Biden's cabinet secretaries is difficult.",Right,1,townhall,24.95,19.79
"Out of idiotic hopes and fatuous dreams, leaders tend to believe what they want to believe.",Right,1,townhall,24.95,19.79
"Advertisement Kelly pointed to criticism of Christie’s campaign, which suggests he is only in the race to attack former President Trump continually.",Right,1,townhall,24.95,19.79
"Please David, tell us more about the disrespect and classlessness of a former 1st Lady wearing a grey coat over a black dress to the funeral of another 1st Lady.",Right,1,townhall,24.95,19.79
This is the essence of the social contract that citizens enter into with their government.,Right,0,townhall,24.95,19.79
But Democrats aren’t about to voluntarily check themselves into a mental hospital.,Right,1,townhall,24.95,19.79
"Simultaneously, alarms started sounding on the hypocrisy of selecting a nation dependent upon the exportation of massive amounts of fossil fuel to maintain the wealth of the royal families.",Right,1,townhall,24.95,19.79
Spotify had used cheap financing to expand the business but Ek indicated it was caught out as central banks started hiking interest rates last year.,Right,0,townhall,24.95,19.79
"In December 2015, when Biden was vice president, the United Nations held the COP21 climate change conference in Paris that resulted in an international agreement.",Right,0,townhall,24.95,19.79
The resulting war would be deadlier than the one going on now.,Right,1,townhall,24.95,19.79
"The following categories of personal information may be disclosed to the above third parties for a business purpose: identifiers, personal information categories listed in California Customer Records statute; characteristics of protected classifications under California or federal law, commercial information, internet or similar network activity information, geolocation data, and inferences.",Right,0,townhall,24.95,19.79
Many left California following Newsom’s draconian handling of the COVID-19 pandemic.,Right,1,townhall,24.95,19.79
"The difference is that Republicans, more often than not, can overlook flaws in their candidates.",Right,1,townhall,24.95,19.79
Reports in several states in recent months have shown that crimes committed by juveniles are continuing to escalate.,Right,0,townhall,24.95,19.79
"Scientific American says eating unquestionable plant-based meat will fight the climate crisis-a sentiment echoed by The Guardian, The Hill, Harvard University, and preservationist environment group Center for Biological Diversity, among many searchable public endorsements calling for red meat phaseouts.",Right,0,townhall,24.95,19.79
"Oh, what can be said about Briahna Joy Gray that hasn't already been said?",Right,1,townhall,24.95,19.79
"Since the attacks occurred Israel has declared war on Hamas, and after weeks of preparations have entered Gaza to seek out and destroy Palestinian terrorists wherever they can find them, in order to defend themselves from further aggression and violence at the hands of Hamas.",Right,0,townhall,24.95,19.79
"He uses his kids all the time, tries to use his religion, and is now using Kid Rock.",Right,1,townhall,24.95,19.79
"Ahh, yes, California just got more woke- if you can believe that.",Right,1,townhall,24.95,19.79
"Yet, the climate agenda is often pushing policies that destroy the planet rather than save it.",Right,1,townhall,24.95,19.79
"And then, if that child becomes 18, if they want to make more of a permanent change, they can do that.",Right,0,townhall,24.95,19.79
"And worse, it is funded in substantial part by the federal government through our tax dollars.",Right,1,newsmax,28.9,13.54
"For the last few weeks, many wealthy donors, and graduates from Harvard, UPENN’s Wharton School of Business and the like have been shaken and shocked by what has happened at their alma matters that they once attended and were handsomely supporting.",Right,1,newsmax,28.9,13.54
"Wells Fargo: While this banking giant has come under fire in the past over questionable business practices, it also has a long tradition of charitable giving to for-profit organizations.",Right,0,newsmax,28.9,13.54
"The economy tanked, garbage piled up on the streets, rats ran rampant and crime creeped upward.",Right,0,newsmax,28.9,13.54
"Under pressure, the court last month unveiled a formal ethics code.",Right,0,newsmax,28.9,13.54
"A statement issued at the time said the restrictions would cover exports of industrial machinery, tools and technology and it would also try to limit Russian revenues from trade in metals and diamonds.",Right,0,newsmax,28.9,13.54
"Turkey has delayed ratification for more than a year, accusing Sweden of not taking Turkey's security concerns seriously enough, including its fight against Kurdish militants and other groups that Ankara considers to be security threats.",Right,0,newsmax,28.9,13.54
The title is based on the temperature at which paper burns.,Right,0,newsmax,28.9,13.54
"The session was organized by the ALS Association, which invested $2.2 million in Amylyx’s research.",Right,0,newsmax,28.9,13.54
Companies that choose Delaware as their registered agent location can ensure that they are in compliance with state laws and can take advantage of the state's legal and business resources.,Right,0,newsmax,28.9,13.54
Not to mention the Fed’s money creation inflates the principle away.,Right,1,infowars,15.78,23.58
Some homeowners will happily sell their well-played short bond position along with the land and house.,Right,0,infowars,15.78,23.58
"Over the weekend, border-policy negotiations between Senate Democrats and Republicans fell apart.",Right,0,infowars,15.78,23.58
"Groups of 1,000 illegal aliens have been slamming Lukeville and surrounding territory in the Organ Pipe Cactus National Monument nearly every day, overwhelming Border Patrol in Tucson Sector.",Right,1,infowars,15.78,23.58
It is the most chaotic December that has ever been recorded on this border.,Right,1,infowars,15.78,23.58
"But when thinking about negotiations, it is not so much what Russian and Ukrainian leaders have said, but what they have not said, or perhaps intentionally avoided saying, that becomes important.",Right,0,infowars,15.78,23.58
"As American lawmakers squabble over whether to continue funding Ukraine, however, the country's personnel problems may be more dire than a lack of equipment.",Right,0,infowars,15.78,23.58
There is no evidence in the historical record that Putin has sought to reestablish the Soviet empire.,Right,0,infowars,15.78,23.58
Ukraine should fight to defend NATO’s insistence on the right of a country to choose its own alliances and to join NATO without being offered membership in NATO.,Right,1,infowars,15.78,23.58
"Now, with no imminent approval of further aid to Ukraine, hawks in government and the media are trying to stoke panic about what will happen if Kyiv is cut off from US support.",Right,1,infowars,15.78,23.58
"It is often reported that the massacre in Bucha played a pivotal souring role in the negotiations, contributing to their termination.",Right,0,infowars,15.78,23.58
"Also, don’t miss Young’s interview with Jones below: Don’t forget, Infowars relies on YOUR SUPPORT!",Right,1,infowars,15.78,23.58
"At this point the illegal immigrant influx is so undeniable that even Joe Biden, who famously urged migrants to surge the border during the 2020 Democrat primary debates, is now admitting to Americans that the US border system is broken.",Right,1,infowars,15.78,23.58
He is also a frequent contributor to Responsible Statecraft and The American Conservative as well as other outlets.,Right,0,infowars,15.78,23.58
Alex Jones breaks down a resurfaced clip of psychedelic philosopher Terence McKenna detailing the evolution of humanity that falls in line with the Globalists’ current plan for the future.,Right,1,infowars,15.78,23.58
"As countless casualties have hampered Ukraine's forces, the average age of a soldier in the country is currently around 43 years old, Time magazine reported last week.",Right,0,infowars,15.78,23.58
In the 2000s it grew to be Hong Kong’s most influential pro-democracy publication.,Lean Left,1,the-economist,42.4,-1.43
"Had sailors, traders and holy men not followed their lead on the monsoon winds, Asia would not be the heterogenous place it has been through history-and remains today, despite the nationalist narratives and more strictly bordered lives its 20th-century states forced on their newly minted citizens.",Lean Left,0,the-economist,42.4,-1.43
One is amassing the reams of data which enable firms to tailor their services to individual users.,Lean Left,0,the-economist,42.4,-1.43
How much less depends on negotiations and who does best there depends on bargaining power.,Lean Left,0,the-economist,42.4,-1.43
"The empirical study which revitalised the debate on minimum wages in the 1990s was by David Card and Alan Krueger, both then at Princeton University.",Lean Left,0,the-economist,42.4,-1.43
"And in some cases, that company has a sister company that specializes in design-build (DB) contracting.",Lean Right,0,reason,36.26,4.84
The above is the backdrop against which a very important research paper should be read.,Lean Right,1,reason,36.26,4.84
"Free speech is fair play: we must defend everyone’s right to speak, regardless of what ‘team’ they’re on.",Lean Right,0,reason,36.26,4.84
Davis also notes that the U.S. has the worst of both worlds.,Lean Right,1,reason,36.26,4.84
"We are in a cyclical world, and the cycle right now is people are very comfortable with advocating for government solutions to everything.",Lean Right,1,reason,36.26,4.84
The root cause of such perverse effects was the substitution that occurred after the old version of OxyContin was retired.,Lean Right,0,reason,36.26,4.84
"In this respect, the Court has reviewed the Plaintiff's sworn Statement of Net Worth and expenses listed thereon, such as, including but not limited to, the cost of housing, food and shelter.",Lean Right,0,reason,36.26,4.84
U.S. courts have repeatedly rejected federal and state laws that impose online age-authentication requirements as violations of the First Amendment.,Lean Right,0,reason,36.26,4.84
"Not only is there a rebuttable presumption that interim counsel fees shall be awarded to the less monied spouse, but courts should normally exercise their discretion to grant such a request made by the nonmonied spouse, in the absence of good cause to deny the request.",Lean Right,0,reason,36.26,4.84
Most applicants were already enrolled in one of the 94 participating private schools.,Lean Right,0,reason,36.26,4.84
Part of avoiding tribalist mental gymnastics is declining to join a tribe.,Lean Right,1,reason,36.26,4.84
"Defendant's Opposition: The Defendant argues that the Plaintiff vindictively violated the Automatic Order by putting their beloved family pet, B., to death without reason, necessity or justification.",Lean Right,0,reason,36.26,4.84
"Many say it's strange as the society gets richer and more open, some blame it then on ruthless capitalism and free markets.",Lean Right,1,reason,36.26,4.84
"How should science funding in this country change, given the facts we've learned through this discovery?",Lean Right,0,reason,36.26,4.84
"Corporate subsidies are always a transfer from one party to another, regardless of how geographically concentrated the benefactors and beneficiaries are.",Lean Right,0,reason,36.26,4.84
A parent's supervised visitation with a child is required where it is shown that unsupervised visitation would be detrimental to the child.,Lean Right,0,reason,36.26,4.84
Even getting on the ballot across the country is a cumbersome and daunting process for third-party candidates.,Lean Left,0,washington-post,38.8,-6.85
"Some deans blame U.S. News, in part, for the fact that a lot of law schools, in order to boost their rankings, focus more on giving financial aid to students with high test scores than they do on helping those from low-income backgrounds.",Lean Left,1,washington-post,38.8,-6.85
"Or Gryla, an Icelandic ogre who, with her fearsome Yule Cat, rounds up the naughty children and cooks them in a soup.",Lean Left,0,washington-post,38.8,-6.85
"Throughout the counteroffensive, Ukraine has continued striking far behind enemy lines in an effort to weaken Russian forces and sow panic within Russian society.",Lean Left,1,washington-post,38.8,-6.85
Is that someone you’d want to be part of the Harvard community?,Lean Left,1,washington-post,38.8,-6.85
"And that is why what Roberts did Tuesday, when he admitted the Dodgers hosted Ohtani at Dodger Stadium for a few hours last week, when he explained that they tried to answer Ohtani’s questions and give him a sense of who they are, was treated by his own colleagues like a disclosure of intolerable proportions.",Lean Left,1,washington-post,38.8,-6.85
"Or that, when they do have such departments, they (perhaps wisely) want nothing to do with crafting or enforcing company policies and protecting staff from abuse, all while maintaining employee productivity and general well-being.",Lean Left,1,washington-post,38.8,-6.85
"They could hang out by the water, and if the flames surrounded them, they would jump in the ocean.",Lean Left,0,washington-post,38.8,-6.85
"For example: No, Biden did not wage a war on American energy.",Lean Left,0,washington-post,38.8,-6.85
"But somewhere between her second and third pregnancies, Ihle started to wonder: did the people she knew only peripherally and kept in vague touch with through social media need to know?",Lean Left,0,washington-post,38.8,-6.85
"And his fashion shows were triumphant, bursting the bubble of industry navel-gazing to say something about the world we live in: a snowstorm in a globe in March 2022 at the outset of Russia’s invasion of Ukraine, a red carpet that functioned as the show in the fall of 2021, underscoring fashion’s engulfment into entertainment years before other designers started bemoaning the world’s emphasis on celebrity.",Lean Left,1,washington-post,38.8,-6.85
"STEFANIK: And you understand that the use of the term intifada in the context of the Israeli-Arab conflict is indeed a call for violent armed resistance against the state of Israel, including violence against civilians and the genocide of Jews.",Lean Left,1,washington-post,38.8,-6.85
They can disable a Bradley and potentially even blow it up.,Lean Left,0,washington-post,38.8,-6.85
He said he plans to eventually place the lobster at an aquarium or back in the wild.,Lean Left,0,washington-post,38.8,-6.85
And there is no scenario in which a third-party candidate does not increase that risk.,Lean Left,1,washington-post,38.8,-6.85
"So, Dr. McGill, did you have the power to stop this event?",Lean Left,1,washington-post,38.8,-6.85
"And online, where the brand has always been viewed with a sneering skepticism that Demna was a cynic pulling the wool over shoppers’ eyes, the criticism has only sharpened.",Lean Left,1,washington-post,38.8,-6.85
Share this article Share This is why most principled conservatives have wanted to minimize the federal role in education instead of expanding it.,Lean Left,1,washington-post,38.8,-6.85
"NORCROSS: ... So any event on your campus, you would never interfere for the fear of censoring somebody.",Lean Left,1,washington-post,38.8,-6.85
"Advertisement It doesn’t mean, however, that there aren’t plenty of worries short of an authoritarian United States to fret over should Trump return to the presidency.",Lean Left,0,washington-post,38.8,-6.85
"He was accused of selling military secrets to Germany, France’s hated foe, in a case marked by faked evidence and an explosion of antisemitism sparked by rage over Jews’ supposed disloyalty to France.",Lean Left,1,washington-post,38.8,-6.85
"During Laura Rosenbury’s eight-year tenure as dean, UF law rose in the rankings from a low point of No.",Lean Left,1,washington-post,38.8,-6.85
"Welcome to Mulletfest, where Australia lets its hair down - and wholeheartedly embraces its bogan, or redneck, side.",Lean Left,1,washington-post,38.8,-6.85
But Cohen joined other public health experts in describing the situation as the usual fluctuations of any respiratory virus season.,Lean Left,0,washington-post,38.8,-6.85
"The rain will probably last six hours give or take in most locales, culminating in a final band of downpours along the actual cold front.",Lean Left,0,washington-post,38.8,-6.85
"The White House and Congress, she said, should force drugmakers to negotiate with states to start importation programs.",Lean Left,0,washington-post,38.8,-6.85
But the capitalist in me wonders what goodness we’re missing because two smartphone companies and three mobile service providers are happy (and rich) from America’s smartphone rut.,Lean Left,1,washington-post,38.8,-6.85
"Five Murmurations National Museum of African Art, 950 Independence Ave. SW. africa.si.edu.",Lean Left,0,washington-post,38.8,-6.85
"GAY: I’ve heard that thoughtless, reckless and hateful language on our campus.",Lean Left,1,washington-post,38.8,-6.85
"While Sanders was the first senator in the caucus to call for conditions on aid to Israel, that number is growing.",Lean Left,0,washington-post,38.8,-6.85
"Naughty is an encounter with an especially fearsome Krampus, who has a hunchback, antlers and a mouth that resembles the Predator.",Lean Left,1,washington-post,38.8,-6.85
"Advertisement The 265-mile electrified rail link between Las Vegas and Rancho Cucamonga, where it would connect to downtown Los Angeles via commuter train, is estimated to cost $12 billion - three times the price envisioned in the mid-2000s.",Lean Left,0,washington-post,38.8,-6.85
"In Game 1, Jorge Soler went 2-for-5, which included a homer in the first inning, with one run scored and two RBIs in a 6-2 Braves victory.",Lean Right,0,fox-business,38.81,9.11
"We have an opportunity now to respond, but we have to do it quickly,"" Cramer said.",Lean Right,0,fox-business,38.81,9.11
"WWE'S VINCE MCMAHON TALKS MASSIVE SHOW OF SUPPO FOR VETERANS, IMPORTANCE OF AMERICAN FLAG ""Viewership for Survivor Series was up 44 percent versus the previous record set in 2022.",Lean Right,0,fox-business,38.81,9.11
Hamas slaughters Israelis and Venezuela throws out Biden's deal and laughs at us.,Lean Right,1,fox-business,38.81,9.11
"LARRY KUDLOW: THIS IS WHY PEOPLE ARE GIVING ‘BIDENOMICS’ THE LOWEST GRADES OF ANY PRESIDENT IN RECENT MEMORY But while the Treasury increases borrowing at a breakneck pace, prospective buyers have less savings with which to buy its bonds, in part because inflation has decreased disposable incomes.",Lean Right,1,fox-business,38.81,9.11
"HARROWING VIDEO SHOWS NY PIZZERIA OWNER FORCED TO LIE ON THE GROUND DURING ROBBERY ""Now the enviro crazies want to wreck New York pizza.",Lean Right,1,fox-business,38.81,9.11
"Ticker Security Last Change Change % MS MORGAN STANLEY 81.75 +1.57 +1.96% The University of Pennsylvania's endowment ranks as the seventh largest in the U.S. at over $20 billion, as tracked by the National Association of College and University Business Officers and TIAA.",Lean Right,0,fox-business,38.81,9.11
"Something is terribly, terribly wrong with this picture and we have to look at what's really going on.",Lean Right,1,fox-business,38.81,9.11
"Their first cruise ship, Margaritaville at Sea Paradise, currently sails from Port of Palm Beach in South Florida, and takes guests on a three-night sail to the Bahamas.",Lean Right,0,fox-business,38.81,9.11
"His outsize presence on the music charts reflects the popularity of his music-a slick combination of classic country songcraft, rock-guitar hooks and hip-hop or trap beats.",Lean Right,1,fox-business,38.81,9.11
Oil prices initially rose on Thursday but fell later in the session despite the fresh supply curb.,Lean Right,0,fox-business,38.81,9.11
"The two plant-based versions, created through an ongoing joint venture with TheNotCompany, is slated to soon start becoming available in the U.S. market, according to Kraft Heinz.",Lean Right,0,fox-business,38.81,9.11
"When he settled into the company after joining in 2011, Frericks claimed he started seeing the shift away from fiscal priorities to political ones.",Lean Right,0,fox-business,38.81,9.11
McLean said survivors often require services like housing and mental health or addictions services.,Lean Left,0,global-news,44.54,-4.26
"Despite her eye-popping statistics sheet, Sinclair’s teammates describe her as unassuming and humble.",Lean Left,1,global-news,44.54,-4.26
Jeff Semple gets an inside look at how a volunteer team of high-tech experts are helping track down the hostages.,Lean Left,0,global-news,44.54,-4.26
"It is also a last resort and the declared intent is to secure justice and they are doing their best to recognize noncombatant immunity, even though Hamas is deliberately using noncombatants as a shield against Israeli attack.",Lean Right,1,the-christian-post,36.41,10.31
Whoever says he is in the light and hates his brother is still in darkness.,Lean Right,0,the-christian-post,36.41,10.31
"Most of us learn the traditional Christmas story about how Jesus was born in a manger, and we sing songs about it and view it in this romanticized light.",Lean Right,0,the-christian-post,36.41,10.31
"The incident bolstered hawks in America gunning for a more assertive US policy toward China (though, under Biden, like Trump, the policy has already been pretty hawkish).",Left,1,vox,39.59,-10.05
"Interstellar interlopers It is possible that the first confirmation of ET intelligence will be from a detection much closer to home, possibly within our own solar system.",Left,0,vox,39.59,-10.05
"But another front in this long-running conflict is the West Bank, a kidney-bean shaped piece of land on the west bank of the Jordan River and to the east of Israel that is home to nearly 3 million Palestinians and would make up the heart of any future Palestinian state.",Left,1,vox,39.59,-10.05
"A 2019 study published in the American Economic Journal: Applied Economics found that 266 US immigration judges made harsher judgments when temperatures were higher, even if they were issuing them from the comfort of a climate-controlled courtroom.",Left,0,vox,39.59,-10.05
Iconic national dishes are almost invariably artificial constructs of recent invention.,Center,1,foreign-affairs,44.56,-6.55
"Ironically, Kissinger’s positive legacy derives from those instances in which his genius for elite interactions, his ambition, and his exceptional stamina led to negotiated agreements that made the use of violence in defense of realpolitik more difficult.",Center,1,foreign-affairs,44.56,-6.55
"Kissinger’s version of events massaged away his emotionalism, his preference for the use of force, his indifference to human rights, and the moral compromises he had to make to keep close to a paranoid and bigoted leader such as Nixon.",Center,1,foreign-affairs,44.56,-6.55
Xi’s aspirations and sense of personal destiny entail significant risk of war.,Center,1,foreign-affairs,44.56,-6.55
They should insist on relaunching the peace process as a precondition for Israel’s normalization with Saudi Arabia so as to preserve Saudi Arabia’s credibility and status.,Center,1,foreign-affairs,44.56,-6.55
"But their strategy has not worked, and continued confrontation will only make things worse for Venezuelans.",Center,0,foreign-affairs,44.56,-6.55
"To counter any criticism against it, the Saudi regime has escalated its public criticism of Israel.",Center,1,foreign-affairs,44.56,-6.55
"But he still feared the possibility of invasion, so he hinted that he might have weapons of mass destruction in an effort to deter attacks.",Center,1,foreign-affairs,44.56,-6.55
"Washington has made plenty of unethical foreign policy decisions, and it could use its control over global chokepoints to harm people, companies, and states that should not come under fire.",Center,1,foreign-affairs,44.56,-6.55
