text,source,label,reliability,bias
"“It’s great that public outrage has forced Trump to reconsider this despicable decision, but it takes more than a tweet to stop trophy hunters from slaughtering elephants and lions,” Tanya Sanerib, senior attorney with the Center for Biological Diversity, said in a statement.",huffpost,0,37.82,-10.75
A terse response from the GOP only said: “No collusion.”,huffpost,0,37.82,-10.75
"Another Republican, Rep. Justin Amash of Michigan, also tweeted that such an executive order would not be possible.",huffpost,0,37.82,-10.75
"I think Raul brings that,"" Paul told reporters, according to the Spokesman-Review.",huffpost,0,37.82,-10.75
I am trying to save lives and prevent the next terrorist attack.,huffpost,0,37.82,-10.75
"Sen. Kirsten Gillibrand (D-N.Y.) said that the report should be released “without delay,” and House Speaker Nancy Pelosi (D-Calif.) and Senate Minority Leader Chuck Schumer (D-N.Y.) released a joint statement in agreement.",huffpost,0,37.82,-10.75
“We have watched one party refuse to hold hearings based the politics of the president and his potential nominees.,huffpost,0,37.82,-10.75
Republicans also used the charge that Obamacare raided Medicare as a primary attack line in the 2010 congressional elections.,huffpost,1,37.82,-10.75
"There will be no further readout of the meeting, but lines of communication remain open.""",huffpost,0,37.82,-10.75
Trump told NBC News in an interview that plans to decide by June whether to run.,huffpost,0,37.82,-10.75
"The state legislature passed the bill, known as SB 1062, last week.",huffpost,0,37.82,-10.75
"The policy only applies to married couples, and not those in domestic partnerships or same-sex unions.",huffpost,0,37.82,-10.75
"Braley's remarks were released Tuesday by America Rising, a conservative political action committee which conducts opposition research on Democrats.",huffpost,0,37.82,-10.75
"The congressman over the weekend joked about the incident on Twitter, asking whether his kitchen blender would be next to ""attack"" him.",huffpost,0,37.82,-10.75
"""It's not about you. It's not about your quality of life. It's not about your jobs,"" Santorum said.",huffpost,0,37.82,-10.75
"“After nearly two years of investigation — accompanied by two years of unprecedented attacks on the integrity of the investigation by President Trump — the public and Congress are entitled to know what the Special Counsel has found,” the letter urged.",huffpost,0,37.82,-10.75
"""Until then, he will continue to serve his constituents with the same dedication and tenacity that has characterized his lifetime of public service as a Member of Congress, Marine Corps combat veteran, and decorated FBI Special Agent.”",huffpost,0,37.82,-10.75
"“As a counterintelligence concern of the greatest magnitude, and given that these alleged efforts were intended to interfere with our investigation, our Committee is determined to get to the bottom of this and follow the evidence wherever it may lead,” he added.",huffpost,0,37.82,-10.75
"And more to the point, it is not as if there is no one else qualified to do this job.",huffpost,0,37.82,-10.75
"Responding to Gorsuch’s stated belief that justices have no partisan leanings, Sen. Al Franken (D-Minn.) explained, “And you know, you said earlier, there are no Democratic judges, there are no Republican judges.",huffpost,0,37.82,-10.75
"He also rejected reports that Obama refused his request for a meeting, pinning the circumstances on a scheduling conflict, as has the White House when pressed on the subject.",huffpost,0,37.82,-10.75
"In the meantime, about 800,000 federal employees ― about half furloughed, half deemed “essential” and required to work anyway ― face real problems with their household finances.",huffpost,0,37.82,-10.75
"Authorities were initially vague about the content of the packages, calling them simply “suspected explosive devices.”",huffpost,0,37.82,-10.75
"""After many hours of prayer, talking to my parents and re-reading my words online, I can see more clearly how hurtful my words were.",huffpost,0,37.82,-10.75
"It would also stem the use of military-style weapons -- the White House says its proposal would improve on the 1994 Assault Weapons Ban, which was riddled with loopholes -- and give schools and communities resources to address violence when it occurs.",huffpost,0,37.82,-10.75
The real-estate developer also reacts defensively when his success is questioned.,huffpost,0,37.82,-10.75
"""I have not heard people in the Republican Party admit yet that they have a problem,"" he said.",huffpost,0,37.82,-10.75
"We know that on January 1 people's taxes will go up, we know that at the end of this month 2 million people will lose their unemployment insurance.",huffpost,0,37.82,-10.75
"Trump then pivoted to Clinton, apparently referring to the FBI’s investigation into her use of a private email server.",huffpost,0,37.82,-10.75
"In total, the proposal goes beyond what most gun control advocates were hoping for at the start of Biden's review process, during which he held 22 different meetings with 229 different organizations and 31 elected officials.",huffpost,0,37.82,-10.75
"The president on Wednesday will nominate Byron Todd Jones, the acting director of the Bureau of Alcohol, Tobacco, Firearms and Explosives, to take over the post permanently.",huffpost,0,37.82,-10.75
"""There are dozens of ways modest tax increases on even just the very wealthiest Americans would restore Social Security to long-run actuarial balance, and there would be enough left over to increase benefits,"" said Nancy Altman, co-chair of Strengthen Social Security, a 300-member coalition of national and state organizations opposed to benefit cuts.",huffpost,0,37.82,-10.75
"The Obama administration is not taking part in the case, although it was lobbied by both sides.",huffpost,0,37.82,-10.75
He has previously said that he would support an independent commission to investigate ties between Trump’s administration and Russia.,huffpost,0,37.82,-10.75
"A U.S. intelligence official told The Huffington Post the review was completed ""early this year.""",huffpost,0,37.82,-10.75
"""I know Mr. Cowan is committed to working hard and in a socially fair and economically efficient manner toward solving pending budget issues,"" he said.",huffpost,0,37.82,-10.75
Boehner is heading back to Ohio for the weekend.,huffpost,0,37.82,-10.75
"And he describes the hostile reaction directed at veterans coming back from Vietnam, intimating that he was among them.""",huffpost,0,37.82,-10.75
"Edie Windsor, the plaintiff in the DOMA case, sued the government after being forced to pay estate taxes following the death of her wife, Thea Spyer.",huffpost,0,37.82,-10.75
The Justice Department’s Community Relations Service had arranged for the gatherings.,huffpost,0,37.82,-10.75
"But when you actually look at the details, then I think we've struck the right balance,"" he said.",huffpost,0,37.82,-10.75
"Defending the law in the interviews with The Star and Mr. Stephanopoulos, the governor pointed to its origins in federal legislation signed by President Bill Clinton and adopted by about 19 other states.",the-new-york-times,0,40.94,-7.94
"WASHINGTON — The House passed the Democrats’ showcase anti-corruption and voting rights legislation on Friday, an expansive measure that aims to dismantle barriers to the ballot box, end big money in politics and impose stricter ethics rules on federal officials.",the-new-york-times,0,40.94,-7.94
Proponents say the law should allow Christian vendors to refuse service to same-sex couples without fear of legal reprisals.,the-new-york-times,0,40.94,-7.94
"The authorities made at least 47 arrests after demonstrators tossed bottles toward police officers, some of whom used pepper spray to subdue some protesters.",the-new-york-times,0,40.94,-7.94
"But, starting when he was about 15 and working as a dishwasher at a diner, Mr. Hutchinson’s views began to change as he shuffled through other jobs, including stints at Chuck E. Cheese’s and Sears.",the-new-york-times,0,40.94,-7.94
"It was decided in advance that any portion of the Constitution that was superseded by amendments — including the amendments themselves — would not be read, preventing lawmakers from having to make references to slaves, referred to in Article 1, Section 2 as “three fifths of all other persons,” or to things like prohibition.",the-new-york-times,0,40.94,-7.94
“There will be hell to pay if that’s the route we choose to go down.”,the-new-york-times,0,40.94,-7.94
"A top Trump campaign official dispatched Roger J. Stone Jr., a longtime adviser to President Trump, to get information from WikiLeaks about the thousands of hacked Democratic emails, according to an indictment.",the-new-york-times,0,40.94,-7.94
"Combined with $1.375 billion authorized for fencing in the spending package passed on Thursday night, Mr. Trump would have about $8 billion in all for barriers, significantly more than the $5.7 billion he unsuccessfully demanded from Congress.",the-new-york-times,0,40.94,-7.94
"“Matthew’s death was preventable and should have been prevented,” one of the women, Maureen Maloney, said in an interview after the event.",the-new-york-times,0,40.94,-7.94
"At a packed news conference at the State House, Mr. Cowan said he would not seek the permanent office or use the appointment as a springboard later.",the-new-york-times,0,40.94,-7.94
But fellow Republicans suggested that he had not.,the-new-york-times,0,40.94,-7.94
"For now, the question in the case, Wal-Mart Stores v. Dukes, No. 10-277, is whether hundreds of thousands of female workers have enough in common to join together in a single lawsuit.",the-new-york-times,0,40.94,-7.94
"WASHINGTON — President Trump, facing a growing public backlash over the partial government shutdown, shifted course on Saturday and offered Democrats a deal: temporary protections for roughly 700,000 young undocumented immigrants in exchange for $5.7 billion in funding for a wall along the southern border.",the-new-york-times,0,40.94,-7.94
"You can’t be a victim 40 years later, in my opinion.”",the-new-york-times,0,40.94,-7.94
"“I won’t stop,” he said.",the-new-york-times,0,40.94,-7.94
"Beginning in August, senior State Department officials held negotiations with Mrs. Clinton’s lawyers and advisers to gain access to her personal email records.",the-new-york-times,0,40.94,-7.94
"“I served during the Vietnam era,” he said.",the-new-york-times,0,40.94,-7.94
"His lawyer said then that the congressman intended to cooperate fully and had already repaid about $60,000 to his campaign to correct for mistaken payments for personal items.",the-new-york-times,0,40.94,-7.94
“I’m not going to talk about Gorsuch.”,the-new-york-times,0,40.94,-7.94
"According to the Office of the Historian of the House of Representatives, the only two prior instances in which a full or partial text of the Constitution was inserted into the Congressional Record was in 1882, when Roswell Flower of New York “appended” a text of the Constitution — minus the amendments — into the record, and in 1915, when Thomas Reilly of Connecticut inserted the full text of the Constitution into the Congressional Record as an extension of his remarks.",the-new-york-times,0,40.94,-7.94
Mr. Labrador tried on Friday to at least engage the Republican conference in a debate over ideas.,the-new-york-times,0,40.94,-7.94
"Mr. Patrick, who has served as a mentor to Mr. Cowan, was asked whether he saw some of himself in Mr. Cowan.",the-new-york-times,0,40.94,-7.94
"But the legislation stalled in the Republican-controlled House, where some of the party’s more conservative members oppose any form of legal status as “amnesty.”",the-new-york-times,0,40.94,-7.94
"“I just think it’s very important for Congress to examine the agreement, look at the facts, have a thorough debate, but get this done.",the-new-york-times,0,40.94,-7.94
Members of the committee were invited to share the information with other lawmakers.,the-new-york-times,0,40.94,-7.94
“Thank you and I look forward to talking to you Monday evening.”,the-new-york-times,0,40.94,-7.94
"The chairman of the House Oversight and Government Reform Committee, Representative Trey Gowdy, Republican of South Carolina, said he intends to hold a hearing on election security at the end of July.",the-new-york-times,0,40.94,-7.94
"“The bad news is that there is a new ideological fight between Putinism and the West, and it has only just begun,” said Michael McFaul, an ambassador to Moscow under former President Barack Obama.",the-new-york-times,0,40.94,-7.94
"The president’s proposal “strikes a fair compromise by incorporating priorities from both sides of the aisle,” Mr. McConnell said in a statement after Mr. Trump’s speech.",the-new-york-times,0,40.94,-7.94
"Representative Jim Jordan, Republican of Ohio, a founder of the conservative House Freedom Caucus, asked if Mr. Trump should demand extradition of the hackers, said, “I’ll leave that to the president.”",the-new-york-times,0,40.94,-7.94
"An informal dinner party at the Georgetown apartment of Representative Nancy Pelosi of California, the Democratic leader, turned into a celebration.",the-new-york-times,0,40.94,-7.94
"With the ousting this month of John F. Kelly as White House chief of staff, Mr. Mattis was the last of Mr. Trump’s old-guard national security team — leaving policy in the hands of Mike Pompeo, the president’s second secretary of state, and John R. Bolton, the third White House national security adviser.",the-new-york-times,0,40.94,-7.94
Republicans have cited this history often in accusing their colleagues of hypocrisy on Judge Gorsuch.,the-new-york-times,0,40.94,-7.94
He continued: “That she should be saying that?,the-new-york-times,0,40.94,-7.94
"“Two words sum it up better than anything anybody else can say, and that is ’categorically false,’” the White House press secretary, Sarah Huckabee Sanders, told reporters on Friday.",the-new-york-times,0,40.94,-7.94
"Laura Ingraham, a Fox News host, said Thursday on Twitter that she did not understand how the decision would not “INCREASE the gruesome poaching of elephants,” while the comedian Ellen DeGeneres started an online campaign, using the hashtag #BeKindToElephants, to raise funds for elephant conservation efforts.",the-new-york-times,1,40.94,-7.94
"Democrats were hoping to force a more ambitious agenda into the final weeks, including the ratification of the New Start treaty, a military authorization bill that would repeal the “don’t ask, don’t tell” provision, the extension of unemployment funds and the Dream Act, an immigration bill.",the-new-york-times,0,40.94,-7.94
"“We’re just one day removed, so it still feels different, I think,” Senator Jeff Flake, Republican of Arizona, said before the game, recalling past tragedies that many swore would reshape the nation’s politics.",the-new-york-times,0,40.94,-7.94
"And at the center of their wrath is Mr. Schiff, whose doughy-faced demeanor hardly evokes an attack dog.",the-new-york-times,0,40.94,-7.94
"“There are the voices that are for the deal no matter what’s in it, and there are voices that are against the deal no matter what’s in it.",the-new-york-times,0,40.94,-7.94
"In addition, the inspector general said that Mr. Strzok had forwarded a proposed search warrant to his personal email account. ",the-new-york-times,0,40.94,-7.94
"The latest criticism comes in a letter released Tuesday and signed by nearly 90 faculty members and priests at Georgetown, the Jesuit university in Washington, in advance of Mr. Ryan’s visit there on Thursday.",the-new-york-times,0,40.94,-7.94
He reserved his harshest criticism for the use of tear gas by the police — a mistake he said he made in Seattle and one he regrets to this day.,the-new-york-times,0,40.94,-7.94
"The report by the inspector general, Michael E. Horowitz, that preceded Mr. Strzok’s firing not only criticized his conduct in sending the texts but also his use of personal email accounts to handle sensitive information. ",the-new-york-times,0,40.94,-7.94
"But when the final draft of the talking points was sent to Mr. Petraeus, he dismissed them, saying “Frankly, I’d just as soon not use this,” adding that the heavily scrubbed account would not satisfy the House Democrat who had requested it.",the-new-york-times,0,40.94,-7.94
"“Throughout my many years of service to the people of North Carolina, I have always tried to treat people from all viewpoints with respect. ",the-new-york-times,0,40.94,-7.94
"Ms. Ingraham, one of the few high-profile conservatives to put her muscle behind Mr. Brat, said on Fox News on Tuesday night that the primary results were “an absolute repudiation of establishment politics” and that Republican leaders should take note.",the-new-york-times,0,40.94,-7.94
Mr. McCain asserted that the Obama administration’s aversion to nation-building had precluded it from providing the kind of training and assistance that would have helped the fledgling Libyan government in Tripoli confront growing security threats from militants.,the-new-york-times,0,40.94,-7.94
"“Well, I don’t see how that’s possible,” Mr. Paul said on the CNN program “State of the Union.”",the-new-york-times,0,40.94,-7.94
"On Wednesday, Mr. Fox expressed disbelief that Mr. Peña Nieto would invite Mr. Trump for the private meeting.",the-new-york-times,0,40.94,-7.94
“I have not done anything wrong.,the-new-york-times,0,40.94,-7.94
"The decision to ask Mrs. Clinton for her emails went all the way to Secretary of State John Kerry’s chief of staff, who, along with officials working on the response to the Benghazi requests, signed off on it.",the-new-york-times,0,40.94,-7.94
"And when Eric Cantor, a conservative and member of the leadership, is too moderate, it sends a chilling effect to other Republicans and makes it that much harder to cross over and work together.”",the-new-york-times,0,40.94,-7.94
"“This would be a priority even in times of peace and stability, though the world today is neither,” Mr. Rubio is expected to say.",the-new-york-times,0,40.94,-7.94
"In a February interview, Mr. Brat spoke of the difficulty he had in rounding up conservative support despite meeting with powerful groups and donors to try to convince them that he was worth the investment.",the-new-york-times,0,40.94,-7.94
Texas Congressman Who Settled Harassment Case With Taxpayer Funds Resigns,the-new-york-times,0,40.94,-7.94
"“And beyond the investigation itself, we will work with the police, civil rights leaders, and members of the public to ensure that this tragedy can give rise to new understanding — and robust action — aimed at bridging persistent gaps between law enforcement officials and the communities we serve.”",the-new-york-times,0,40.94,-7.94
The sheriff has called the Justice Department’s action an attempt to intimidate him and he has said he does not engage in racial profiling.,the-new-york-times,0,40.94,-7.94
"While investigators initially thought that some devices were hand delivered, they now believe it is likely all of them were sent in the mail. ",the-new-york-times,0,40.94,-7.94
"Elected officials, civic leaders and business groups spoke out publicly against the measure, which passed both houses of the Legislature on Thursday.",the-new-york-times,0,40.94,-7.94
"As the partisan brawl over Medicare continued on Tuesday and threatened to become the focus of the race, the Obama campaign said that Mr. Ryan’s budget plan — broadly endorsed by Mr. Romney — “would end Medicare as we know it” and shift costs to beneficiaries.",the-new-york-times,0,40.94,-7.94
But Mr. Cummings also admonished his Republican colleagues.,the-new-york-times,0,40.94,-7.94
"At 9:24 p.m., Ms. Nuland, reading the latest draft, complained in an e-mail, “These don’t resolve all my issues or those of my building leadership.”",the-new-york-times,0,40.94,-7.94
They say it has also forced law-enforcement agencies to spend more time and dedicate more resources to handling marijuana-related arrests.,the-new-york-times,0,40.94,-7.94
"But, as Mr. Smythe pointed out, “the committees of jurisdiction determine the details” in separate legislation.",the-new-york-times,0,40.94,-7.94
But it remained unclear if the van belonged to Mr. Sayoc.,the-new-york-times,0,40.94,-7.94
"While he did not directly address the question of possible cuts in benefits in his statement, Mr. Rand said his group would be working to evaluate any proposed changes in Social Security “to determine how each might — individually or in different combinations — impact the lives of current and future retirees.”",the-new-york-times,0,40.94,-7.94
Conservative Republicans in the House pleaded Friday for a delay in the voting.,the-new-york-times,1,40.94,-7.94
Both the White House and lawyers for Mr. Trump vigorously denied the BuzzFeed report even before the special counsel’s office weighed in.,the-new-york-times,1,40.94,-7.94
A dozen officers in plain clothes and uniforms stood watch as he spoke; one warned photographers to “remain stationary” during the event.,the-new-york-times,0,40.94,-7.94
"Their address or the location of their wedding does not matter, as long as the marriage is legal: a same-sex couple who marry in Albany, N.Y., and move to Alabama are treated the same as a same-sex couple who marry and live in Massachusetts.",the-new-york-times,0,40.94,-7.94
"In the interview, he said he was not certain whether he had seen the stories or whether any steps had been taken to point out the inaccuracies.",the-new-york-times,0,40.94,-7.94
Mr. Trump said the inauguration was not merely the transfer of power from one president to another.,the-new-york-times,0,40.94,-7.94
The records listed Mr. Sayoc’s occupation as “manager.”,the-new-york-times,0,40.94,-7.94
"“The problem here, Mr. Sellers says, is that the records are not available,” Mr. Boutrous said.",the-new-york-times,0,40.94,-7.94
"He did not rule out the possibility that the photo was of him, but said he did not know who could have sent it.",the-new-york-times,0,40.94,-7.94
But the patience of the left may be running thin.,the-new-york-times,0,40.94,-7.94
Donald Trump is investing more in the conspiracy theories about President Obama’s birth certificate as he explores his own bid for the presidency.,the-new-york-times,1,40.94,-7.94
"Running for president is a new and bigger stage, though, and both Mr. Christie’s stagecraft and his oratory showed room for improvement.",the-new-york-times,0,40.94,-7.94
Two of his fund-raisers have already been charged.,the-new-york-times,0,40.94,-7.94
"“We’ve got a big challenge, and we’ve got work to do.”",the-new-york-times,0,40.94,-7.94
"Mr. Trump, an avid user of Twitter, made positive comments about Mr. Bloomberg when he was in office.",the-new-york-times,0,40.94,-7.94
"A strong defender of Israel, he has been sharply critical of Mr. Obama’s treatment of Prime Minister Benjamin Netanyahu, and said a proposed nuclear deal with Iran is “terrible” because Iran cannot be trusted.",the-new-york-times,0,40.94,-7.94
"“That could very well be the case,” Mr. Sellers said.",the-new-york-times,0,40.94,-7.94
"Progressives, however, are already eyeing one of the Democrats who pushed for a compromise: Senator Amy Klobuchar of Minnesota.",the-new-york-times,0,40.94,-7.94
"The Twitter messages were first reported by The Atlantic, which published copies of the correspondence.",the-new-york-times,0,40.94,-7.94
"“That is our plan,” Mr. Trump said.",the-new-york-times,0,40.94,-7.94
"At 6:41 p.m., Shawn Turner, the spokesman for the director of national intelligence, suggested saying that on Sept. 10, the C.I.A. had “notified” the American embassy in Cairo, not “warned” it, of social media reports calling for a demonstration and encouraging jihadists to break into the embassy.",the-new-york-times,0,40.94,-7.94
"“I can’t imagine what this place would be — I can’t imagine what the country would be — with Donald Trump as our president,” Justice Ginsburg told The Times in an interview published Sunday.",the-new-york-times,0,40.94,-7.94
"Ms. Harris, Ms. Warren and Ms. Gillibrand also joined Mr. Booker and Senator Bernie Sanders in asking supporters to sign their petitions calling for the report’s immediate release.",the-new-york-times,0,40.94,-7.94
"On Friday, the State Department released about 3,000 of Ms. Abedin’s work-related emails.",the-new-york-times,0,40.94,-7.94
"His face flushed, Mr. Sanders did not speak at all.",the-new-york-times,0,40.94,-7.94
"On Friday morning, the authorities surrounded a white van with pro-Trump stickers on it, and television news later showed images of the authorities hauling the van away on a truck underneath a tarp. ",the-new-york-times,0,40.94,-7.94
"Privately, many Democrats were not pleased that the issue had been thrown into their laps during the summer recess as they believed they had been making inroads by talking about how some Republicans support privatizing Social Security.",the-new-york-times,0,40.94,-7.94
"“But the specific security requests pertaining to Benghazi, you know, were handled by the security professionals in the department.",the-new-york-times,0,40.94,-7.94
