text,source,label,reliability,bias
"FERGUSON, Mo. -- Attorney General Eric Holder said Wednesday that the “eyes of the nation and the world” are on this small suburb of St. Louis where an unarmed teenager was shot and killed by police earlier this month.",huffpost,0,37.82,-10.75
The pushback crested with Bill Kristol — still an influential voice among Republican lawmakers — writing a letter to Steele on his Weekly Standard site calling for the RNC leader’s resignation.,huffpost,0,37.82,-10.75
"""One party will tax and spend,"" he added at another point.",huffpost,0,37.82,-10.75
He and Cowan shook hands and hugged.,huffpost,0,37.82,-10.75
"So far, the federal government has mostly taken a hands-off approach to state medicalizations and legalizations, but in January 2017, the country will have a new president.",huffpost,0,37.82,-10.75
"But the original called for the NAACP to ""educate its membership and the community that this movement is not just about higher taxes and limited government.""",huffpost,0,37.82,-10.75
Akin had also vowed to remain in the race earlier Tuesday on the radio show of former Republican presidential candidate Mike Huckabee.,huffpost,0,37.82,-10.75
"Even with that guidance and other self-imposed checks in place, the justices have time and again declined to step aside in cases of high political salience ― most recently in the same-sex marriage cases, where Ginsburg and Justices Elena Kagan and Clarence Thomas all took part despite calls for them to recuse.",huffpost,0,37.82,-10.75
"This is what comes of $16 million, a crack opposition research operation and an opponent who, in the words of the president Blumenthal worked for on a draft deferment, who gave them the sword.""",huffpost,0,37.82,-10.75
Hutchinson also encouraged the NRA to continue funding pilot programs to train school employees to carry weapons.,huffpost,0,37.82,-10.75
"If he’s gone soft on Trump, it will hurt him greatly.",huffpost,0,37.82,-10.75
“These new rules show that Republicans are serious about respecting the Constitution.”,huffpost,0,37.82,-10.75
"The financial industry tycoon ridiculed Trump’s statements on immigration, national security, foreign trade, and his use of overseas labor.",huffpost,0,37.82,-10.75
"The latest controversy really dates back to January, when LePage claimed that drug dealers with names like “Smoothie, D-Money and Shifty” come into Maine and “impregnate a young, white girl before they leave.”",huffpost,0,37.82,-10.75
"Christie, a tough-talking former federal prosecutor whose reputation for political bullying was reinforced by a George Washington Bridge lane-closing scandal last year, has served as New Jersey governor since January 2010, winning election twice in a state where Democrats greatly outnumber Republicans.",huffpost,0,37.82,-10.75
"Former Sen. Scott Brown (R-Mass.) has not said what he will do, but the Associated Press reported Tuesday that he was ""leaning strongly"" towards a run and would likely announce his candidacy early next week.",huffpost,0,37.82,-10.75
"While the Enquirer has an infamous reputation for tabloid journalism, it has also broken a number of major sex scandals over the years, including the extramarital affairs of former Sen. John Edwards (D-N.C.) and golfer Tiger Woods.",huffpost,0,37.82,-10.75
"""It is not as though we had this whole policy paper sitting on the shelf somewhere,"" said a senior administration official.",huffpost,0,37.82,-10.75
"Its signatories include House Judiciary Committee Chairman Jerrold Nadler (D-N.Y.), oversight committee Chairman Elijah Cummings (D-Md.), intelligence committee Chairman Adam Schiff (D-Calif.), Financial Services Committee Chairwoman Maxine Waters (D-Calif.), Ways and Means Committee Chairman Richard Neal (D-Mass.) and Foreign Affairs Committee Chairman Eliot Engel (D-N.Y.)",huffpost,0,37.82,-10.75
"""I think the GOP race has been, in many cases, a race to the bottom.""",huffpost,0,37.82,-10.75
"“While I planned on serving out the remainder of my term in Congress, I know in my heart it’s time for me to move along and look for new ways to serve,” he said in the statement.",huffpost,0,37.82,-10.75
Obama portrayed the programs as a trade-off between security and civil liberties.,huffpost,0,37.82,-10.75
"No one I have ever talked to.""",huffpost,0,37.82,-10.75
"We know that on January 1 people's taxes will go up, we know that at the end of this month 2 million people will lose their unemployment insurance.",huffpost,0,37.82,-10.75
"Weiner's spokesman said that the congressman's Twitter account had been hacked and dismissed the episode as a prank, but this week the congressman hired a lawyer, prompting additional rumors to swirl.",huffpost,0,37.82,-10.75
"The mayors of Minnesota's Twin Cities, Minneapolis and St. Paul, have also condemned the measure.",huffpost,0,37.82,-10.75
"Raul Labrador, a 46-year-old Mormon father of five, tea party congressman and Puerto Rican-born only child of a single mother, will challenge House Majority Whip Kevin McCarthy (R-Calif.) for the position of House majority leader.",huffpost,0,37.82,-10.75
Republican National Committee spokesman Tim Miller called Biden “unhinged.”,huffpost,1,37.82,-10.75
"Hours before Trump’s review announcement, the FWS defended its decision as “part of a robust United States conservation strategy that seeks to eliminate poaching and associated wildlife trafficking.”",huffpost,0,37.82,-10.75
"All we've heard, the Fox News host complained, is ""we need a big tent. We need a big tent. Can we get a bigger tent? How can we get a big tent?",huffpost,1,37.82,-10.75
"The offer for that position was made more than a month before -- on March 26, 2009 -- to Ray Mabus.",huffpost,0,37.82,-10.75
"They also, in some respects, echo the opinions of some members of the conservative community (Joe Scarborough and George Will among them) who have been critical of the deployment of U.S. forces in that country. ",huffpost,0,37.82,-10.75
"In a statement released Tuesday, he decried the Obama administration’s decision to use foreign aid to promote rights for gays and lesbians abroad.",huffpost,0,37.82,-10.75
Kathy Griffin Apologizes For Controversial Images Of Bloodied Trump Head,huffpost,0,37.82,-10.75
He has previously said that he would support an independent commission to investigate ties between Trump’s administration and Russia.,huffpost,0,37.82,-10.75
"“If all of this is part of a pattern by the White House of interference or worse, that’s something that we have to find out about and it’s something we have to stop,” he said.",huffpost,0,37.82,-10.75
"He said he had never been more clear in his life, and had read the documents thoroughly and had understood the consequences of his actions.",huffpost,0,37.82,-10.75
"""I have been watching Governor Perry and Texas closely and know his border surge operations with state, local and federal law enforcement officials have helped shut down the illegal trafficking of weapons, drugs and people.",huffpost,0,37.82,-10.75
The special counsel’s statement adds more confusion over what Mueller’s team knows in its ongoing investigation into President Donald Trump’s ties to Russia.,huffpost,0,37.82,-10.75
"""You’ve been named as well, Amanda,"" Cohen said, referring to the National Enquirer piece.",huffpost,0,37.82,-10.75
"""I have not heard people in the Republican Party admit yet that they have a problem,"" he said.",huffpost,0,37.82,-10.75
"Armed school personnel, called school resource officers, would also be required to undergo a ""background investigation, testing, and [have] relevant experience.""",huffpost,0,37.82,-10.75
"Of Obama, he said, ""I want him to do well. ...",huffpost,0,37.82,-10.75
"Strzok exchanged texts with former FBI official Lisa Page that disparaged Trump as well as other politicians, including various Democrats.",huffpost,0,37.82,-10.75
"“As a counterintelligence concern of the greatest magnitude, and given that these alleged efforts were intended to interfere with our investigation, our Committee is determined to get to the bottom of this and follow the evidence wherever it may lead,” he added.",huffpost,0,37.82,-10.75
"These guys are on the wrong side of history.""",huffpost,0,37.82,-10.75
House Democrats have also lost nearly 60 seats over the past six years.,huffpost,0,37.82,-10.75
"He accused Obama of carrying out a confusing policy on the civil war in Libya, saying ""nobody knows what's happening, and now it looks like (Libyan strongman Moammar) Gadhafi is going to beat the United States.""",huffpost,0,37.82,-10.75
The Washington Post reported that Grimm is likely to turn himself in once the indictment is unsealed.,huffpost,0,37.82,-10.75
"""Progressivism,"" he declared, ""is eating the Constitution.""",huffpost,0,37.82,-10.75
"Of course, Biden was so demonstrative, so outsized, that it was hard to talk about anything else.",huffpost,0,37.82,-10.75
Dave Brat celebrated his stunning victory over House Majority Leader Eric Cantor (R-Va.) for the Republican nomination on Tuesday night in a phone interview with Fox News' Sean Hannity.,huffpost,1,37.82,-10.75
"Akin also claimed he would help Romney and the Republican party in November by soldiering on, but admitted that no senator had called him to ask him to stay in the race.",huffpost,0,37.82,-10.75
"Social Security's retirement benefits are funded with taxes on incomes up to $106,800, known as the taxable earnings base.",huffpost,0,37.82,-10.75
"Trump did not reference any person in particular in his tirade against the tech companies, although a host of them have in recent weeks banned conspiracy theorist Alex Jones and his website Infowars from their platforms.",huffpost,0,37.82,-10.75
"Hunter had blamed his wife, who acted as a campaign manager, for many of the improper charges, saying she controlled the campaign’s credit card, and in February he feigned ignorance in an interview with Politico, saying: “Nah, I know the rules.”",huffpost,0,37.82,-10.75
"When my 11-year-old tries to do that at the dinner table, it’s not tolerated.”",huffpost,0,37.82,-10.75
"Outside economists and trade experts, however, said the revisions in the North American Free Trade Agreement, which Trump has rebranded the United States Mexico Canada Agreement, will not bring in to the U.S. Treasury anywhere near what is necessary to pay for a wall.",huffpost,0,37.82,-10.75
It's a long shot bid.,huffpost,0,37.82,-10.75
"Trump Jr. is expected to publicly testify before the Senate Judiciary Committee, according to the panel’s top Democrat, Sen. Dianne Feinstein of California.",huffpost,0,37.82,-10.75
"But he refused to provide details, such as who approached him and what position was dangled in front of him.",huffpost,1,37.82,-10.75
He also referred to past reports that the White House asked allies on Capitol Hill to refute negative press stories about Trump associates’ ties to Russia.,huffpost,0,37.82,-10.75
"But I am talking about his worldview, the way he addresses problems in this country, and they're different than most people view it in America.""",huffpost,0,37.82,-10.75
"Republicans, by contrast, praised Lieberman.",huffpost,0,37.82,-10.75
One of Ryan’s best one-liners came when he sought to explain these comments.,huffpost,0,37.82,-10.75
"Politico reported over the weekend that many of his supporters as well as other GOP operatives believe that a Steele run was looking increasingly doubtful, due in part to the fact that he ""has built no known reelection team or structure, making the prospect of a campaign unlikely in the face of competition that grows fiercer by the day.""",huffpost,0,37.82,-10.75
"""Their side is all spending their time talking about laughing and facial tics,"" said Obama campaign manager Jim Messina.",huffpost,0,37.82,-10.75
"Justice Anthony Kennedy, often a key vote on the high court, said the women's argument points in apparently conflicting directions.",huffpost,0,37.82,-10.75
The White House didn’t immediately respond to a HuffPost request for comment on the report.,huffpost,0,37.82,-10.75
"“Not only would I have not been in favor of it, but President [George W.] Bush wouldn’t have been in favor of it,” Rubio said.",huffpost,0,37.82,-10.75
"Cowan said Patrick offered him the job on Tuesday, and he accepted.",huffpost,0,37.82,-10.75
No one is a better tactician than Nancy Pelosi. No one does it better. No one even comes close.”,huffpost,0,37.82,-10.75
"“We’re going in that direction but we’re not to that place,” said Pelosi.",huffpost,0,37.82,-10.75
"The report, commissioned in the wake of the Sandy Hook Elementary School shooting, recommended properly trained armed employees to provide ""an important layer of security in schools.""",huffpost,0,37.82,-10.75
"Senate Majority Leader Mitch McConnell (R-Ky.) announced Thursday on the Senate floor that Trump planned to sign the bill and declare a national emergency at the same time, adding that he supported the decision.",huffpost,0,37.82,-10.75
"Debate was mostly closed to the public, but the final version ""calls on the tea party and all people of good will to repudiate the racist element and activities within the tea party,"" said Hilary Shelton, director of the NAACP's Washington bureau.",huffpost,0,37.82,-10.75
"“If the Republicans in Congress or people at large in the country feel this is simply a way to nullify an election that others didn’t agree with, then you’re not going to meet the practical standards necessary,” Schiff said.",huffpost,0,37.82,-10.75
"""This will not happen unless the American people demand it.""",huffpost,0,37.82,-10.75
DNC spokesman Brad Woodhouse addressed the video in a statement Monday:,huffpost,0,37.82,-10.75
Rep. Bob Etheridge (D-N.C.) has apologized for his combative behavior over the weekend in a statement released by his office:,huffpost,0,37.82,-10.75
The more substantive criticism concerned McCain's proposal to tax worker health care plans as a way of generating money to give people a new tax credit so that they could buy private insurance.,huffpost,0,37.82,-10.75
Wray noted that the investigation was ongoing and warned there could be other packages not yet intercepted.,huffpost,0,37.82,-10.75
"And I keep on saying this, the single most important thing they can do to avert that is to stabilize housing prices.""",huffpost,0,37.82,-10.75
"Sen. Kirsten Gillibrand (D-N.Y.) said that the report should be released “without delay,” and House Speaker Nancy Pelosi (D-Calif.) and Senate Minority Leader Chuck Schumer (D-N.Y.) released a joint statement in agreement.",huffpost,0,37.82,-10.75
"Ryan was, as usual, knowledgeable and in command of the facts.",huffpost,0,37.82,-10.75
"Christie also took hits at lawmakers in Washington, including President Barack Obama, claiming a lack of productivity from Congress is giving Americans anxiety.",huffpost,0,37.82,-10.75
Chris Christie Announces He's Running For President In 2016,huffpost,0,37.82,-10.75
"She does, however, condone “mocking the Mocker in Chief.”",huffpost,0,37.82,-10.75
"“I find Indiana’s new law disturbing, particularly at a time when more and more states and people in America are embracing civil rights for everyone,"" Inslee said in a statement.",huffpost,1,37.82,-10.75
"Investigators identified Sayoc based on a fingerprint found on the package sent to Waters and a DNA sample from a previous arrest in Florida, DOJ officials said Friday.",huffpost,0,37.82,-10.75
"He insisted that he wanted to move on from the incident, which was distracting from his work on Capitol Hill.",huffpost,0,37.82,-10.75
"Rep. Joe Sestak (D-Penn.) was offered a prominent but uncompensated, advisory position -- in the national security/foreign policy area -- if he declined to enter the Pennsylvania Senate primary race, a source with knowledge of the exchange said during a briefing on Friday morning.",huffpost,0,37.82,-10.75
Donald Trump has announced Tuesday that he is pulling out of his own Dec. 27th debate.,huffpost,1,37.82,-10.75
"The event pits Republicans against Democrats and raises funds for area nonprofits, including the Washington Literacy Center, the Boys and Girls Club of Greater Washington and the Washington Nationals Dream Foundation.",huffpost,0,37.82,-10.75
"The Federal Election Commission, and Departments of Health and Human Services and Homeland Security, also extended federal benefits to gay couples in states that don’t recognize their marriages.",huffpost,0,37.82,-10.75
"""We are going to limit it to the manufacturing of assault weapons and clips going forward.""",huffpost,0,37.82,-10.75
"It is going to be a long, hot summer.",huffpost,0,37.82,-10.75
"Other officials in the GOP, including five senior Missouri Republicans, were less forgiving, however, suggesting that Akin had created an irreversible distraction and could no longer run as a viable candidate.",huffpost,0,37.82,-10.75
"Minnesota congresswoman and now-GOP presidential candidate Michele Bachmann and other members of the Congressional Prayer Caucus piled on weeks later, penning a letter to Obama chastising him for his alleged failure to the use the word ""God"" and ""Creator"" more in his public speeches, especially abroad.",huffpost,0,37.82,-10.75
"Obama has yet to make an endorsement in the race, but White House officials have said that it could come as early as this week.",huffpost,0,37.82,-10.75
"He semi-voiced his opinion, but we all did the talking.",huffpost,0,37.82,-10.75
Critics have said the role of State Department spokeswoman Victoria Nuland in revising the talking points in particular shows an administration trying to protect its reputation as being tough on terrorism.,huffpost,0,37.82,-10.75
"""Not a single thing he said is accurate,"" Biden said.",huffpost,0,37.82,-10.75
But the Weekly Standard editor was not alone.,huffpost,0,37.82,-10.75
"A hard, progressive left captured the Democrat majority in Congress and forced them to enact a fantasy grab-bag of legislation that is increasingly unpopular with the American public.",huffpost,0,37.82,-10.75
"Trump is also expected to approve Congress’ spending bill, which grants him $1.375 billion for the wall, as opposed to the $5.7 billion he initially demanded.",huffpost,0,37.82,-10.75
"Sen. Marco Rubio (R-Fla.) expressed “great admiration” for the former senator, Sen. John Cornyn (R-Texas) speculated that Lieberman could get 100 confirmation votes, and Sen. John McCain (R-Ariz.), said he would be “overjoyed” if Lieberman, who is a friend of his, were picked.",huffpost,0,37.82,-10.75
"“The vice president was never aware of anyone associated with the campaign being in contact with WikiLeaks,” said Pence press secretary Alyssa Farah.",huffpost,0,37.82,-10.75
"""If all earnings were subject to the payroll tax, but the base was retained for benefit calculations, the Social Security Trust Funds would remain solvent for the next 75 years,"" said the report.",huffpost,0,37.82,-10.75
"""The same kid who got stopped on the New Jersey freeway is now the attorney general of the United States,"" Holder added.",huffpost,0,37.82,-10.75
But conservatives weren't the only ones taking sides.,huffpost,0,37.82,-10.75
"“My man! You are the man,” Holder said as Johnson walked in.",huffpost,0,37.82,-10.75
"The ad features Netanyahu laying out Israel’s security concerns about Iran’s nuclear program, which Republicans have used to knock President Barack Obama’s sometimes frosty relationship with the Israeli prime minister. ",huffpost,1,37.82,-10.75
"Flynn pleaded guilty on Friday for lying to the FBI in special counsel Robert Mueller’s investigation into possible collusion between Trump’s campaign and Russia, becoming the first former administration official to face charges in the probe.",huffpost,0,37.82,-10.75
"On Friday, Liz Cheney issued a statement voicing her opposition to same-sex marriage.",huffpost,0,37.82,-10.75
The Washington Post reported last week that reading the founding document in full appears to be a first in the chamber’s 221-year history:,huffpost,0,37.82,-10.75
"Ryan seemed focused more on winning over moderate and independent voters who are still making up their minds, less than a month before the election.",huffpost,0,37.82,-10.75
"Flynn’s indictment, however, makes it increasingly difficult for the president to distance himself.",huffpost,0,37.82,-10.75
"Citing two federal law enforcement officials involved in the investigation, BuzzFeed’s Thursday night report claimed that Trump directed Cohen to lie about negotiations over a Trump Tower in Moscow.",huffpost,0,37.82,-10.75
"I hope he is [reassured],"" Axelrod said, adding that he had ""high regard for [Sullivan] by the way.""",huffpost,0,37.82,-10.75
"There was one problem: Mr. Blumenthal, a Democrat now running for the United States Senate, never served in Vietnam.",huffpost,0,37.82,-10.75
Fox tweeted his own recollection in response:,huffpost,0,37.82,-10.75
"Holder told others at the community college how he had been stopped on the New Jersey Turnpike and accused of speeding twice in the past, with police searching his car.",huffpost,0,37.82,-10.75
"That review showed that many changes were made to the original talking points -- drafted by a senior officer -- over concerns about accuracy, an FBI investigation and other bureaucratic matters.",huffpost,0,37.82,-10.75
"I love this country, but this country is going to hell. ...",huffpost,0,37.82,-10.75
"The tweet of the lewd photo first was reported Saturday by BigGovernment.com, a website run by conservative commentator Andrew Breitbart.",huffpost,0,37.82,-10.75
"“I would like to thank my staff both in Washington and Texas for all of their hard work on behalf of our constituents. I would also like to thank my family for their unwavering support and most importantly the people that elected me,” he said.",huffpost,0,37.82,-10.75
"In his video, flanked by an American flag and a Texas state flag, he added: “You know, I look forward to staying in touch with everyone.",huffpost,0,37.82,-10.75
Trump responded to Cruz's allegations in a statement on Friday afternoon:,huffpost,0,37.82,-10.75
Rennie wrote:,huffpost,0,37.82,-10.75
"Additionally, forces were withdrawn despite the concern by many Republicans that “leaving would strengthen the hand of Russia and Iran, which both support Syrian President Bashar al Assad.”",huffpost,0,37.82,-10.75
"Americans who want a great businessperson in the White House should look for someone who isn’t Trump, Bloomberg said.",huffpost,0,37.82,-10.75
He testified last month after the release of an inspector general report on the handling of the FBI’s Hillary Clinton probe that described anti-Trump texts exchanged by bureau officials.,huffpost,0,37.82,-10.75
"Republican presidential nominee Mitt Romney has repeatedly targeted the Obama administration for not taking a firm enough stance against Iran, claiming on many occasions that the president has “thrown Israel under a bus.”",huffpost,1,37.82,-10.75
"""She has not committed any crime or made any misrepresentation but under the circumstances she has no choice but to take this course,"" the letter addressed to Chairman Darrell Issa (R-Calif.) reads, according to the Los Angeles Times.",huffpost,0,37.82,-10.75
"But, you’ve been given a target.",huffpost,0,37.82,-10.75
Christie focused on his state rather than the presidential election that took place days after New Jersey's shore was ravaged by the storm.,huffpost,0,37.82,-10.75
"After 11 hearings, 25,000 pages of documents, and now this release, we can hopefully spend our time working on what’s important – what we can do together to ensure those serving their nation overseas are better protected than they were last September.”",huffpost,0,37.82,-10.75
"“I had no idea how to run a congressional office,” the four-term congressman said in December.",huffpost,0,37.82,-10.75
Congressman Grimm asserts his innocence of any wrongdoing.,huffpost,0,37.82,-10.75
"Arpaio endorsed Mitt Romney in 2008, choosing him over eventual nominee and fellow Arizonan John McCain.",huffpost,0,37.82,-10.75
"The cost of the package, senior officials estimated, would be roughly $500 million, some of which could come from already budgeted funds.",huffpost,0,37.82,-10.75
The situation left House Speaker John Boehner (R-Ohio) and the rest of the Republican leadership in the House with a problem: The 40 or so hardline tea party members of the House GOP do not want the response to Cantor's loss -- which was driven by grassroots discontent with the establishment -- to simply be more establishment leadership.,huffpost,0,37.82,-10.75
"“These are not hoax devices,” he said.",huffpost,0,37.82,-10.75
A pillar of their grass-roots movement will become a staple in the bureaucracy that governs Congress.”,huffpost,0,37.82,-10.75
"Moreover, it ""was designed to eat the Constitution.""",huffpost,0,37.82,-10.75
Boehner is heading back to Ohio for the weekend.,huffpost,0,37.82,-10.75
"It was a reference to the “Frankie Five Angels” character from “The Godather: Part II,” whom the indictment alleges Stone and Credico had previously discussed.",huffpost,0,37.82,-10.75
"“I now look forward to working for the election of Ed Markey to continue this work, and to providing President Obama the support he deserves in carrying out the mandate he received in November.""",huffpost,0,37.82,-10.75
"Still, Sen. Tom Udall (D-N.M.) announced the outlines of a Senate companion bill on Wednesday.",huffpost,0,37.82,-10.75
"This discontent may be satisfied if Rep. Steve Scalise (R-La.) wins his race against Rep. Peter Roskam (R-Ill.) for House majority whip, taking McCarthy's spot.",huffpost,0,37.82,-10.75
"If the material was too sensitive to share publicly months, weeks or days ago, what changed on Wednesday?",huffpost,0,37.82,-10.75
"In an effort to touch on all four of those elements, the president recommended requiring criminal background checks for all gun sales; reinstating the assault weapons ban; restoring a 10-round limit on ammunition magazines; eliminating armor-piercing bullets; providing mental health services in schools; allocating funds to hire more police officers; and instituting a federal gun trafficking statute, among other policies.",huffpost,0,37.82,-10.75
"""This country is capable of change. But change doesn't happen by itself.""",huffpost,0,37.82,-10.75
"And we have 32 districts that are in states where there is no presidential campaign going to be run, no big Senate race and we call these orphan districts.""",huffpost,0,37.82,-10.75
"“If we do not get tough and smart real fast, we are not going to have a country anymore,” Mr. Trump said in a statement.",the-new-york-times,0,40.94,-7.94
"Still, it was revealed last year that, in the weeks before the election, Mr. Stone was messaging on Twitter with Guccifer 2.0, a pseudonym used by one or more operatives in the Russian intelligence scheme to steal the emails and funnel them to WikiLeaks.",the-new-york-times,0,40.94,-7.94
Another idea that has been kicking around over the last few weeks — proposed by some Democrats — is raising the expiration income ceiling to households with at least $1 million in income.,the-new-york-times,0,40.94,-7.94
The lawyer eventually sued Granny Sayz in federal court.,the-new-york-times,0,40.94,-7.94
"Polls show him beating Representative Edward J. Markey, the only Democrat who has officially declared his candidacy.",the-new-york-times,0,40.94,-7.94
"Ms. Lauten, who did not respond to repeated requests for further comment, later posted an apology for her “hurtful” words, saying she had “judged the two young ladies in a way that I would never have wanted to be judged myself as a teenager.”",the-new-york-times,0,40.94,-7.94
"In an interview with Fox News, to be shown on Tuesday, Mr. Boehner delivered what aides called a wake-up call to his troops.",the-new-york-times,0,40.94,-7.94
"In a CNN interview in January, Mr. Trump voiced skepticism that Mr. Bloomberg was worth as much as Forbes magazine estimated and speculated that Mr. Bloomberg’s company, which provides data terminals to financial firms and wealthy individuals, was vulnerable to competitors.",the-new-york-times,0,40.94,-7.94
Mrs. Clinton first publicly took responsibility for the Sept. 11 attack in an Oct. 15 interview with television reporters.,the-new-york-times,0,40.94,-7.94
"His lawyer, Alan S. Futerfas, said the documents were “selectively leaked” among the thousands that have been turned over to congressional investigators.",the-new-york-times,0,40.94,-7.94
"It also has enormous political implications for Mrs. Clinton, the former New York senator who is already regarded as the front-runner for the 2016 Democratic presidential nomination if she chooses to run.",the-new-york-times,0,40.94,-7.94
"But as the ranking Republican on the Judiciary Committee, Mr. Grassley could assume the chairmanship if his party takes control of the Senate this year.",the-new-york-times,0,40.94,-7.94
"But when the final draft of the talking points was sent to Mr. Petraeus, he dismissed them, saying “Frankly, I’d just as soon not use this,” adding that the heavily scrubbed account would not satisfy the House Democrat who had requested it.",the-new-york-times,0,40.94,-7.94
Tea Party groups say there is no racism within the movement.,the-new-york-times,0,40.94,-7.94
"Close to three dozen House Democrats have signed a letter from Representative Peter Welch, Democrat of Vermont, calling the tax deal “fiscally irresponsible” and “grossly unfair.”",the-new-york-times,0,40.94,-7.94
White House officials rejected criticism from across the ideological spectrum that Mr. Trump was creating a precedent that future presidents could use to ignore the will of Congress.,the-new-york-times,0,40.94,-7.94
Mr. Earnest said he did not know whether Mr. Obama and Ms. Rice had talked in advance of the interview about what she would say about Mr. Netanyahu’s visit.,the-new-york-times,0,40.94,-7.94
"He appeared to be attempting to push back against early reports that the government had direct access to the huge computer servers at Google, Microsoft, Facebook and similar companies.",the-new-york-times,0,40.94,-7.94
"Mr. Trump, an avid user of Twitter, made positive comments about Mr. Bloomberg when he was in office.",the-new-york-times,0,40.94,-7.94
"Before he met congressional leaders on Wednesday, Mr. Trump publicly rejected a compromise that Mr. Pence floated privately with Democrats last month to stave off the government funding lapse, saying $2.5 billion in border security spending was insufficient.",the-new-york-times,0,40.94,-7.94
"Mr. Braley apologized to Senator Charles E. Grassley, Republican of Iowa, and “anyone I may have offended” after video emerged of him warning that “a farmer from Iowa who never went to law school, never practiced law” could become chairman of the Judiciary Committee.",the-new-york-times,0,40.94,-7.94
He continued: “You might think that it’s O.K. that the national security-designate secretly conferred with the Russian ambassador about undermining U.S. sanctions.,the-new-york-times,0,40.94,-7.94
Mrs. Clinton invoked Ms. Pelosi’s name twice during her remarks and appeared to agree with Ms. Pelosi that “there are some specifics in there that could and should be changed.”,the-new-york-times,0,40.94,-7.94
"You can’t be a victim 40 years later, in my opinion.”",the-new-york-times,0,40.94,-7.94
“President Obama and the Democrats have had their chance and they have failed.,the-new-york-times,0,40.94,-7.94
"“We do not give the ‘well qualified’ rating lightly,” said Nancy Scott Degan, an official of the bar association.",the-new-york-times,0,40.94,-7.94
"“The decision to fire Special Agent Strzok is not only a departure from typical bureau practice, but also contradicts Director Wray’s testimony to Congress and his assurances that the F.B.I. intended to follow its regular process in this and all personnel matters,” Mr. Goelman said.",the-new-york-times,0,40.94,-7.94
"At age 70, Mr. Trump became the oldest president sworn in for the first time and the first born in New York since Franklin D. Roosevelt.",the-new-york-times,0,40.94,-7.94
"“These terrorizing acts are despicable and have no place in our country,” he said.",the-new-york-times,0,40.94,-7.94
"On July 22 that year, WikiLeaks released its first batch of Democratic emails.",the-new-york-times,0,40.94,-7.94
"Calling Mr. Trump a “sniveling coward,” Mr. Cruz told his rival to “leave Heidi the hell alone.”",the-new-york-times,0,40.94,-7.94
Mr. Pearce had pushed through a controversial law last year that would have turned police officers throughout the state into de facto immigration agents.,the-new-york-times,0,40.94,-7.94
