text,source,label,reliability,bias
The Senate committee responded with two additional subpoenas on Tuesday targeting Flynn’s businesses.,huffpost,0,37.82,-10.75
"And I could care less about any of that stuff,"" Christie said.",huffpost,0,37.82,-10.75
Lerner is a key figure in the unfolding IRS scandal.,huffpost,0,37.82,-10.75
"Citing two federal law enforcement officials involved in the investigation, BuzzFeed’s Thursday night report claimed that Trump directed Cohen to lie about negotiations over a Trump Tower in Moscow.",huffpost,0,37.82,-10.75
President Obama's National Commission on Fiscal Responsibility and Reform drafted a plan that would tweak Social Security by increasing taxes and reducing benefits both.,huffpost,0,37.82,-10.75
That's not putting people back to work.,huffpost,0,37.82,-10.75
"The policy only applies to married couples, and not those in domestic partnerships or same-sex unions.",huffpost,0,37.82,-10.75
A spokesman for the National Rifle Association did not immediately respond to requests for comment on the president's proposal.,huffpost,0,37.82,-10.75
Some say they’re not the right messengers to energize the base and convey an economic message that appeals to people beyond the two coasts.,huffpost,0,37.82,-10.75
"The bill, known as the Justice Against Sponsors of Terrorism Act, prevents Saudi Arabia and other countries with alleged ties to terrorist groups from invoking their legal immunity in U.S. courts.",huffpost,0,37.82,-10.75
"“Big-game trophy decision will be announced next week but will be very hard pressed to change my mind that this horror show in any way helps conservation of Elephants or any other animal,” he posted to Twitter Sunday evening.",huffpost,0,37.82,-10.75
Obama spent the weekend lobbying members of his party to switch their votes next week.,huffpost,0,37.82,-10.75
"Last weekend, a lewd photo of a man's bulging underpants was sent to a 21-year-old female college student in Seattle from Weiner's Twitter account.",huffpost,0,37.82,-10.75
"Hutchinson called them ""totally inadequate.""",huffpost,0,37.82,-10.75
"""We need to keep it that way. We want it that way. I think Israel wants it that way. The American people want it that way.",huffpost,0,37.82,-10.75
The base also effectively serves as a cap on benefits because they are calculated according to a worker's contributions over his or her lifetime.,huffpost,0,37.82,-10.75
"We, I think we all stipulate, the president did, no one likes those provisions that they dislike but on the other side of the ledger are significant things that will help people and help the economy.",huffpost,0,37.82,-10.75
Republicans have estimated that this will save $35 million over the next nine months.,huffpost,0,37.82,-10.75
Those savings were expected to come from eliminating fraud and reforming payment policies.,huffpost,0,37.82,-10.75
"During his announcement, Huckabee said that he would ""conquer Jihadism"" and protect Social Security.",huffpost,0,37.82,-10.75
The Trump administration also plans to take executive action to move about $200 million from the Department of Homeland Security and another $600 million from the Treasury Department’s asset forfeiture account.,huffpost,0,37.82,-10.75
The money being taken out of the system by the Affordable Care Act is mostly derived from limiting the expected rate of growth in the program.,huffpost,0,37.82,-10.75
“That’s a well known principle of administrative law and of economics.,huffpost,0,37.82,-10.75
"Stabilizing the housing market, however, is not on the current congressional docket.",huffpost,0,37.82,-10.75
"He, too, may seize on the meeting as an opportunity to bolster his image with Mexicans.",huffpost,0,37.82,-10.75
But that attack appeared a bit premature.,huffpost,0,37.82,-10.75
"“I am proud of the progress that has been made over the past two years on some of the key goals articulated in our National Defense Strategy: putting the Department on a more sound budgetary footing, improving readiness and lethality in our forces, and reforming the Department’s business practices for greater performance, he wrote.",huffpost,0,37.82,-10.75
"""It's not about you. It's not about your quality of life. It's not about your jobs,"" Santorum said.",huffpost,0,37.82,-10.75
WASHINGTON ― The House intelligence committee is preparing to issue subpoenas against Michael Flynn after the former national security adviser denied a request to voluntarily turn over documents related to the committee’s Russia probe.,huffpost,0,37.82,-10.75
"Another major neoconservative figure, Dan Senor, told the Huffington Post that Steele’s comments are “utterly irresponsible.”",huffpost,1,37.82,-10.75
"Governor Perry has a superior border security record and plan to make our border and our nation safer.""",huffpost,0,37.82,-10.75
Hmmm...nothing like the courage of the anonymous protester.,huffpost,0,37.82,-10.75
"Pelosi told Reid that the comment might fire up Trump’s base, but doesn’t actually make much of a difference to actual House business.",huffpost,0,37.82,-10.75
"Talking about her victory, she said: “And when your son looks at you and says, ‘Mama, look, you won.",huffpost,0,37.82,-10.75
"“I don’t believe he made any commitment whatsoever and I think it would be foolhardy to believe that he made a commitment,” Harris said.",huffpost,0,37.82,-10.75
"""And if someone can capture both the blue-collar, working-class Republicans, the conservatives, many of them even union members, as well as evangelicals, there's a real pathway to the nomination.""",huffpost,0,37.82,-10.75
"House GOP leadership understands that desire, as does Labrador.",huffpost,0,37.82,-10.75
"Earlier in the day, the allegations spilled over into an almost surreal exchange on CNN between Cruz's former communications director Amanda Carpenter and Boston Herald columnist Adriana Cohen, in which Cohen accused Carpenter of having an affair with Cruz.",huffpost,0,37.82,-10.75
"In May, Trump told NBC’s Lester Holt that he fired then-FBI Director James Comey with “this Russia thing” in mind.",huffpost,0,37.82,-10.75
"In their letter to Ryan, the scholars make clear they are not objecting to his speaking on campus, but rather his recent comments defending his budget on Christian grounds.",huffpost,0,37.82,-10.75
"Trump said that he was ending the debate because he did not want to ""give up my right to run as an independent candidate,"" which he claimed the Republican Party was asking him to do if he wanted to moderate the debate.",huffpost,0,37.82,-10.75
“The Republican Senate caucus has clearly stated that we need an acceptable plan for corrective action before the determination of whether the Legislature should convene is made.”,huffpost,0,37.82,-10.75
"Trump did not reference any person in particular in his tirade against the tech companies, although a host of them have in recent weeks banned conspiracy theorist Alex Jones and his website Infowars from their platforms.",huffpost,0,37.82,-10.75
"Changing that policy would dramatically reshape the U.S. ― effectively punishing the children of undocumented immigrants, whom Trump has vowed to remove from the country.",huffpost,0,37.82,-10.75
"But ""birthers"" have demanded additional proof, asserting he could have been born in Kenya.",huffpost,0,37.82,-10.75
After widespread criticism ― including from members of his own party ― he apologized.,huffpost,0,37.82,-10.75
Congress passed a government funding bill Thursday evening.,huffpost,0,37.82,-10.75
"In total, the proposal goes beyond what most gun control advocates were hoping for at the start of Biden's review process, during which he held 22 different meetings with 229 different organizations and 31 elected officials.",huffpost,0,37.82,-10.75
Clinton had counted on winning all three.,huffpost,0,37.82,-10.75
"Rep. Jared Polis (D-Colo.), a vocal supporter of drug policy reform who has sponsored multiple bills seeking protection for state-legal marijuana businesses and advocated full-scale federal legalization of the drug, told HuffPost that Nebraska and Oklahoma attempting to overturn the will of Colorado's voters is ""outrageous.""",huffpost,0,37.82,-10.75
"""In his remarks today, President Obama disgracefully refused to even say the words 'Radical Islam'.",huffpost,1,37.82,-10.75
“I think you will probably be rewarded mightily by our press.”,huffpost,0,37.82,-10.75
I’m not going to say that I’m not going to finish it.,huffpost,0,37.82,-10.75
"Dingell said she has spoken “endlessly” to Pelosi about appealing to Midwestern voters, and said she gets it.",huffpost,0,37.82,-10.75
"Even with that guidance and other self-imposed checks in place, the justices have time and again declined to step aside in cases of high political salience ― most recently in the same-sex marriage cases, where Ginsburg and Justices Elena Kagan and Clarence Thomas all took part despite calls for them to recuse.",huffpost,0,37.82,-10.75
It's not the first time Newsweek has faced conservative backlash for a cover.,huffpost,0,37.82,-10.75
"The special counsel’s statement Friday homed in on the statements, documents and testimony that was obtained by Mueller, but it did not directly dispute that Trump had directed Cohen to lie to Congress, nor did it make mention of the Trump Tower deal in Moscow.",huffpost,0,37.82,-10.75
"I think if you do something right from the bottom, the top doesn’t have to jump in.",huffpost,0,37.82,-10.75
If that doesn’t tell you this is a Republican Party hatchet job nothing will.”,huffpost,0,37.82,-10.75
"Trump tweeted that “too many voices are being destroyed, some good and some bad, and that cannot be allowed to happen.” So, he added: “Let everybody participate, good & bad, and we will all just have to figure it out!”",huffpost,0,37.82,-10.75
It’s been an honor and a privilege to serve.,huffpost,0,37.82,-10.75
Nothing short of that will suffice.,huffpost,0,37.82,-10.75
Part of that arrangement entailed clearing the field for his nomination.,huffpost,0,37.82,-10.75
He said the right awarded to babies born as birthright Americans is “ridiculous” and that the system “has to end.”,huffpost,0,37.82,-10.75
Mattis joins a growing list of high-profile departures from the administration.,huffpost,0,37.82,-10.75
He was one of several members of the House Foreign Affairs Committee who signed a letter calling on Trump to cancel.,huffpost,0,37.82,-10.75
The Sacramento County Sheriff Department also said Friday that a suspicious package found at a Sacramento mail facility and addressed to Sen. Kamala Harris (D-Calif.) contained an explosive device.,huffpost,0,37.82,-10.75
"The Dallas Morning Newsrecently reported that his presidential campaign plans to bring ""more than 600 influential Texans"" to Iowa in December.",huffpost,0,37.82,-10.75
The situation left House Speaker John Boehner (R-Ohio) and the rest of the Republican leadership in the House with a problem: The 40 or so hardline tea party members of the House GOP do not want the response to Cantor's loss -- which was driven by grassroots discontent with the establishment -- to simply be more establishment leadership.,huffpost,0,37.82,-10.75
"When HuffPost asked Hunter how his campaign was going at the end of July, just before House lawmakers left for the August break, Hunter said things were good.",huffpost,0,37.82,-10.75
"The messages are mostly from WikiLeaks to the president’s son, but Trump Jr. did occasionally respond to the messages.",huffpost,0,37.82,-10.75
"""I'm not going to talk about this anymore,"" Weiner told reporters on Capitol Hill.",huffpost,0,37.82,-10.75
"From his seat on the Senate Foreign Relations Committee, Rubio has already played a key role in U.S. foreign policy debates, often staking out positions that directly counter President Barack Obama's administration.",huffpost,0,37.82,-10.75
"No matter how intrusive and partisan our politics can become, this does not justify a poor response.",huffpost,0,37.82,-10.75
"Minnesota congresswoman and now-GOP presidential candidate Michele Bachmann and other members of the Congressional Prayer Caucus piled on weeks later, penning a letter to Obama chastising him for his alleged failure to the use the word ""God"" and ""Creator"" more in his public speeches, especially abroad.",huffpost,0,37.82,-10.75
The election is Thursday -- leaving little time for Labrador to build momentum and peel off votes from McCarthy.,huffpost,1,37.82,-10.75
"“I look forward to being fully and completely vindicated,” he said, while onlookers booed.",huffpost,0,37.82,-10.75
"Sen. Kirsten Gillibrand (D-N.Y.) said that the report should be released “without delay,” and House Speaker Nancy Pelosi (D-Calif.) and Senate Minority Leader Chuck Schumer (D-N.Y.) released a joint statement in agreement.",huffpost,0,37.82,-10.75
(Trump Jr. didn’t respond to either message.),huffpost,0,37.82,-10.75
He told The Washington Post that he met with a Russian national who wanted to sell Trump damaging information on Hillary Clinton for a sum of $2 million.,huffpost,0,37.82,-10.75
"""If Nebraska and Oklahoma succeed, they will put the violent criminal organizations back in charge,"" Elliott said.",huffpost,0,37.82,-10.75
"Arpaio endorsed Mitt Romney in 2008, choosing him over eventual nominee and fellow Arizonan John McCain.",huffpost,0,37.82,-10.75
"Two of the named plaintiffs, Christine Kwapnoski and Betty Dukes, attended the argument.",huffpost,0,37.82,-10.75
Some Republicans ― including Ryan ― quickly shot down Trump’s idea.,huffpost,0,37.82,-10.75
Lynch holds more conservative positions than Markey; he opposes abortion rights and voted against President Barack Obama's health care law.,huffpost,0,37.82,-10.75
"After Trump won the election, Wikileaks suggested that Trump should prod Australia to appoint the site’s founder, Julian Assange, ambassador to the United States.",huffpost,0,37.82,-10.75
"Schiff has maintained his strong belief that the Trump campaign colluded with Russia, after the nearly two-year probe came to an end last week without directly implicating the president.",huffpost,0,37.82,-10.75
"According to HuffPost Pollster, Huckabee falls behind a few other GOP 2016 candidates, trailing Sens. Rand Paul (Ky.) and Ted Cruz (Texas), and Marco Rubio (Fla.), but slightly edging out former neurosurgeon Ben Carson.",huffpost,0,37.82,-10.75
"WASHINGTON—Joining a chorus of Catholic bishops , theologians, priests, and social justice leaders, nearly 90 Georgetown University faculty and administrators have called Representative Paul Ryan (R-Wisc.) to task for his misuse of Catholic social teaching in defending his budget, which hurts the poor.",huffpost,1,37.82,-10.75
"Prior to the declaration, House Speaker Nancy Pelosi (D-Calif.) called the proclamation a “gross abuse of the power of the presidency” and vowed that “Congress will defend our constitutional authorities.”",huffpost,0,37.82,-10.75
"The Trumps also met with Crystal Griner, one of the two U.S. Capitol Police officers injured in the attack, and her wife.",huffpost,0,37.82,-10.75
The White House didn’t immediately respond to a HuffPost request for comment on the report.,huffpost,0,37.82,-10.75
Reese is a senior fellow at the Woodstock Theological Center at Georgetown University.,huffpost,0,37.82,-10.75
"AARP legislative policy director David Certner said on CNN Friday that ""there was some miscommunication with the Wall Street Journal story.""",huffpost,0,37.82,-10.75
Weiner was a Twitter follower of the female college student who received the photo.,huffpost,0,37.82,-10.75
"As director of the IRS exempt organizations unit, she is in charge of the division overseeing nonprofit organizations, which includes the Cincinnati office that was the source of the inappropriate targeting criteria.",huffpost,0,37.82,-10.75
Trump’s camp wasn’t champing at the bit.,huffpost,1,37.82,-10.75
"After Gorsuch repeatedly stated that there was ample room for Congress to legislate without worrying about court decisions, Democrats reminded him of how the court’s decisions play a key role in shaping who is elected to Congress and, therefore, what bills can be passed in the first place.",huffpost,0,37.82,-10.75
He has previously said that he would support an independent commission to investigate ties between Trump’s administration and Russia.,huffpost,0,37.82,-10.75
"Now that they have opened the door to reform, it is time for lawmakers to walk through it.""",huffpost,0,37.82,-10.75
It certainly wasn't historically unique.,huffpost,0,37.82,-10.75
The inspector general report also criticized Strzok for his use of personal email to conduct FBI business.,huffpost,0,37.82,-10.75
The Democrats’ argument was instead directed at both their base and their caucus to provide a clear rationale for opposing the nominee ― no matter his qualifications.,huffpost,0,37.82,-10.75
The New Jersey state legislature is also investigating the lane closures.,huffpost,0,37.82,-10.75
"She said that while he appears to have visited the facility “frequently and at all hours of the day,” staff received “no complaints” about his behavior.",huffpost,0,37.82,-10.75
"In the face of widespread public backlash, Tump announced late Friday that he has suspended — at least for now — his administration’s decision to reverse an Obama-era ban on the importation of elephant trophies from Zimbabwe and Zambia.",huffpost,0,37.82,-10.75
"""President Kennedy, like most presidents before and since, understood what I believe our current president does not: that American strength is a means of preventing war, not promoting it,” Rubio said.",huffpost,0,37.82,-10.75
"Foreign affairs is, we take care of ourselves first""",huffpost,0,37.82,-10.75
"Using hand gestures, multiple impersonations and his infamous chalkboard, he took the usual swipes at Democrats.",huffpost,0,37.82,-10.75
"""And you exemplify it.",huffpost,0,37.82,-10.75
Gattine said after their meeting he believes the governor should resign even though he apologized for the voicemail.,huffpost,0,37.82,-10.75
"He made national headlines for losing more than 110 pounds from 2003 to 2006, and he publicly addressed his struggles with weight.",huffpost,0,37.82,-10.75
"Because these recommendations require congressional approval, the administration is supplementing its proposal with 23 executive actions that will be taken immediately.",huffpost,0,37.82,-10.75
"""These guys discovered the phrase 'middle class' during the last six months on the campaign trail,"" said Rep. Chris Van Hollen (D-Md.), who has sparred with Ryan on the House Budget Committee for years and who played Ryan in debate preparation with Biden.",huffpost,0,37.82,-10.75
"Republican presidential candidate Rick Perry pledges to end ""[President Barack] Obama's war on religion"" in a new television ad airing in Iowa, railing against open service of gays and lesbians in the military and the prohibition against prayer in public schools.",huffpost,1,37.82,-10.75
"FactCheck.org rated the Obama ad as ""false,"" noting that the McCain campaign wasn't talking about slashing benefits but limiting waste and slowing the rate of growth.",huffpost,0,37.82,-10.75
"""Democracy cannot pick crazy people that doesn't know what's going on in the world today,"" he said.",huffpost,1,37.82,-10.75
Trump has maintained he is innocent and on Friday accused Cohen of lying to the special counsel in order to reduce his jail time.,huffpost,0,37.82,-10.75
But putting together ideas is the easy part.,huffpost,0,37.82,-10.75
Blumenthal's campaign said he planned an event Tuesday with veterans showing their support for him.,huffpost,0,37.82,-10.75
A double dip recession?,huffpost,0,37.82,-10.75
"He would contact a cousin, Tim C. Hutchinson, who sat in the State House of Representatives, to register his views.",the-new-york-times,0,40.94,-7.94
"But the Social Security Administration is now using a “place of residence” standard in determining spousal benefits, and a gay couple in Alabama might not receive the same benefits as a gay couple in New York until final determinations are made or Congress acts.",the-new-york-times,0,40.94,-7.94
"FreedomWorks, which has provided financial support for Tea Party candidates, immediately began trying to generate support for Mr. Labrador through its websites and email lists.",the-new-york-times,0,40.94,-7.94
"But Mr. Mattis also quietly slow-walked a number of Mr. Trump’s proposals, including banning transgender troops, starting  a Space Force and putting on a costly military parade.",the-new-york-times,0,40.94,-7.94
"“I thought her comments were disgraceful,” Mr. Trump said at the news conference.",the-new-york-times,0,40.94,-7.94
"Vicente Fox, Mexico’s president from 2000 to 2006, said on Wednesday that the invitation from Mr. Peña Nieto was a mistake and that Mr. Trump should never be trusted in the country because of the way he has demonized its people.",the-new-york-times,1,40.94,-7.94
"By publishing thousands of hacked emails, American intelligence agencies believe WikiLeaks was acting as a conduit for Russian operatives.",the-new-york-times,0,40.94,-7.94
"At a news conference on Monday, exactly one month after the school massacre in Newtown, Conn., Mr. Obama said a task force led by Vice President Joseph R. Biden Jr. had “presented me now with a list of sensible, common-sense steps that can be taken to make sure that the kinds of violence we saw at Newtown doesn’t happen again.",the-new-york-times,0,40.94,-7.94
"Mr. Bloomberg also appeared twice on Mr. Trump’s reality TV show, “The Apprentice,” in 2004 and 2008, in part as a way to demonstrate support for the show, which was produced in New York.",the-new-york-times,0,40.94,-7.94
"According to a study by the Migration Policy Institute, a nonpartisan group, if citizenship were denied to every child with at least one unauthorized parent, the unauthorized population in the United States would reach 24 million by 2050 — more than double what it is now.",the-new-york-times,0,40.94,-7.94
"The next step would be to secure those lands, where the Pentagon would erect barriers.",the-new-york-times,0,40.94,-7.94
"Shortly after a “Fox and Friends” segment reporting that Democrats no longer want to hear testimony from Carter Page, a onetime Trump campaign adviser, Mr. Trump wrote that it was all part of a “witch hunt” against him.",the-new-york-times,0,40.94,-7.94
"Even so, Democrats roundly criticized the president’s plan.",the-new-york-times,0,40.94,-7.94
"It was also the first resignation over a major national security issue by a leading cabinet member since 1980, when Cyrus Vance quit as secretary of state.",the-new-york-times,0,40.94,-7.94
"Hours before his departure, Mr. Obama posted on Twitter to thank followers and hint that he would not fade away.",the-new-york-times,0,40.94,-7.94
"“But now I think the president and his team could have a chance to drive a harder bargain, because they are now in the position of saying to all of these other countries ‘we need to maximize the number of winners.’”",the-new-york-times,0,40.94,-7.94
Mr. Corker’s comments came as central figures on network news programs mixed cautious words of optimism over the negotiations between the White House and Congressional Republicans with dire warnings about what a failure to act might bring.,the-new-york-times,0,40.94,-7.94
Two other measures also zero in on the costs of administration officials’ travel.,the-new-york-times,0,40.94,-7.94
"The proposal provoked outrage among civil rights groups, a response that Mr. Trump’s advisers have argued privately is a central objective of many of the president’s most aggressive proposals on immigration and other matters.",the-new-york-times,0,40.94,-7.94
Fifteen of his speeches were abroad.,the-new-york-times,0,40.94,-7.94
"While a parade of witnesses addressed the Senate Judiciary Committee, trading dueling views of Judge Gorsuch, the Senate Democratic leader, Chuck Schumer of New York, went to the Senate floor and announced that he would try to lead Democrats in blocking an up-or-down vote on Judge Gorsuch.",the-new-york-times,0,40.94,-7.94
"In an opinion piece in The Washington Post this year, Michael Anton, a former spokesman for Mr. Trump’s National Security Council, said birthright citizenship was based on a misreading of the amendment, and of an 1898 Supreme Court ruling that he argued pertained only to the children of legal residents.",the-new-york-times,0,40.94,-7.94
Mr. Ryan and Mr. Romney would limit the government’s current open-ended financial commitment to Medicare.,the-new-york-times,0,40.94,-7.94
It was filed directly with the Supreme Court because it involves a dispute among states.,the-new-york-times,0,40.94,-7.94
Much of the border is already protected by natural barriers such as mountains and water.”,the-new-york-times,0,40.94,-7.94
"Mr. Hutchinson had robust political discussions with his father even as a high school student, long before their views diverged so vastly.",the-new-york-times,0,40.94,-7.94
"“In recent days, these e-mails have been selectively and inaccurately read out to the media,” said a White House spokesman, Eric Schultz.",the-new-york-times,0,40.94,-7.94
"“Was it because of a protest, or was it because of guys out for a walk one night who decided they’d go kill some Americans?",the-new-york-times,0,40.94,-7.94
"The charges against Mr. Grimm, 44, a Republican who was first elected in 2010 and represents Staten Island and part of Brooklyn, were expected to include mail fraud and wire fraud, and to focus largely on his conduct in connection with a health food restaurant he owned on the Upper East Side of Manhattan after he left the Federal Bureau of Investigation in 2006, two of the people said.",the-new-york-times,0,40.94,-7.94
"It is also illegal for a government official to use “his official authority for the purpose of interfering with, or affecting, the nomination or the election of any candidate” for Senate.",the-new-york-times,0,40.94,-7.94
"With two pillars of his presidential run — his record and his judgment — looking wobbly, Mr. Christie must now build a campaign around his most raw and prodigious asset: his personality, a magnetic mix of quick-witted charm, insult-trading banter, vulnerability, empathy and effrontery.",the-new-york-times,0,40.94,-7.94
"And I said, ’Baby, they don’t.’ Because we’re going to go in there, and we’re going to impeach the motherfucker.”",the-new-york-times,0,40.94,-7.94
Governor Pence? “Solid as a rock.”,the-new-york-times,0,40.94,-7.94
"In his latest embrace of the birther strategy, Mr. Trump has invited Tea Party leaders and a legislator from Arizona to his office in Manhattan on Friday morning to discuss a bill moving through the Arizona legislature that would require candidates for president to prove that they are natural born citizens.",the-new-york-times,0,40.94,-7.94
Conservative Republicans in the House pleaded Friday for a delay in the voting.,the-new-york-times,1,40.94,-7.94
Israel and Middle East policy have a tendency of surfacing in presidential politics in rather combustible ways.,the-new-york-times,0,40.94,-7.94
The Bush Doctrine argued for preventive strikes in the interest of self-defense and national security.,the-new-york-times,0,40.94,-7.94
"In a ceremony that capped a remarkable rise to power, Mr. Trump presented himself as the leader of a populist uprising to restore lost greatness.",the-new-york-times,1,40.94,-7.94
"The June 25 special election would be Mr. Brown’s third statewide Senate race in three years, starting with his win in a special election in January 2010 to finish Senator Edward M. Kennedy’s term.",the-new-york-times,0,40.94,-7.94
"After Mr. Horowitz uncovered the texts, Mr. Mueller, who had by then taken over the investigation, removed Mr. Strzok from his team. ",the-new-york-times,0,40.94,-7.94
It is not clear whether he will return to that role once Mr. Comey’s replacement is confirmed.,the-new-york-times,0,40.94,-7.94
He continued: “You might think that it’s O.K. that the national security-designate secretly conferred with the Russian ambassador about undermining U.S. sanctions.,the-new-york-times,0,40.94,-7.94
"“The point is, we want the relationship between the United States and Israel to be unquestionably strong, immutable, regardless of political seasons in either country, regardless of which party may be in charge in either country.",the-new-york-times,0,40.94,-7.94
"On Saturday, thousands of protesters gathered at the Statehouse as businesses and other governments announced a halt to business with the state and the capital, Indianapolis, over the law.",the-new-york-times,0,40.94,-7.94
"Mr. Jones has had his posts and videos on his personal account and on Infowars severely restricted or removed by Apple, Facebook, Google and Spotify. ",the-new-york-times,0,40.94,-7.94
"“He is not welcome to Mexico,” Mr. Fox told CNN.",the-new-york-times,0,40.94,-7.94
Mr. Obama said the two leaders and other Republicans had supported public-works investments in the past.,the-new-york-times,0,40.94,-7.94
The Republicans hit back on Tuesday with a television commercial asserting that the Romney-Ryan Medicare plan was better for older Americans.,the-new-york-times,0,40.94,-7.94
"Citing details in emails and other forms of communications, the indictment suggested that Mr. Trump’s campaign knew about additional stolen emails before they were released and asked Mr. Stone to find out about them.",the-new-york-times,0,40.94,-7.94
They swore they would never stand by another government shutdown.,the-new-york-times,0,40.94,-7.94
Republican senators rose one by one to voice concerns about the effect on federal workers and the lack of forward momentum in an impasse that felt unbearable.,the-new-york-times,0,40.94,-7.94
The Treasury ruling is one of many that are starting to emerge from all corners of the federal government as Washington changes regulations to conform with the Supreme Court decision.,the-new-york-times,0,40.94,-7.94
"“But if that Republican, in my opinion, is not the right candidate, I am not willing to give up my right to run as an independent candidate.”",the-new-york-times,0,40.94,-7.94
"As late as early Friday morning, Mr. Trump appeared intent on declaring a national emergency at the border alongside the agreement to reopen the government, but Mr. McConnell and White House officials encouraged him to drop the idea, according to people familiar with the discussions who were not authorized to discuss them.",the-new-york-times,0,40.94,-7.94
"Noting that he was a recovering alcoholic himself, he said that the party had to admit that it had a problem, which he had not heard it do.",the-new-york-times,0,40.94,-7.94
"“I believe there was gross incompetence and mismanagement,” he said.",the-new-york-times,0,40.94,-7.94
"“As a result, in a manner compliant with all applicable laws, rules and regulations, the issuing of permits is being put on hold as the decision is being removed.”",the-new-york-times,0,40.94,-7.94
"“Donald Trump is going to be impeached whether it is by the ballot box or Congress,” said Representative Eric Swalwell, Democrat of California and a member of the Intelligence Committee.",the-new-york-times,0,40.94,-7.94
"(Ms. Tlaib, who is Palestinian-American, is one of the first Muslims in Congress.",the-new-york-times,0,40.94,-7.94
"“Now they’re saying I can do it just with an executive order,” Mr. Trump said.",the-new-york-times,0,40.94,-7.94
I understand how it offends people.,the-new-york-times,0,40.94,-7.94
"“Christie was excellent yesterday and Newt is excellent.” Mr. Trump will appear on Tuesday night in Indiana with Gov. Mike Pence, who has risen in the estimation of many of the nominee’s advisers.",the-new-york-times,0,40.94,-7.94
Backers of the policy say it allows officials to focus resources on deporting illegal immigrants who have been convicted of serious crimes or who are a threat to the public safety or the national interest.,the-new-york-times,0,40.94,-7.94
"“We’ve got a big challenge, and we’ve got work to do.”",the-new-york-times,0,40.94,-7.94
"“I’ve been by Mike’s side for 19 years, and I’ve never met Donald Trump,” said Kevin Sheekey, an adviser to Mr. Bloomberg, underscoring the extent to which the men were not close.",the-new-york-times,0,40.94,-7.94
"President Obama and Gov. Chris Christie, Republican of New Jersey, will reprise their pre-election tour of the coastal areas ravaged by Hurricane Sandy on Tuesday, a White House official said Friday morning.",the-new-york-times,0,40.94,-7.94
And he put an unusual twist on the dilemma facing the financially stretched Social Security system.,the-new-york-times,0,40.94,-7.94
"“He would defend his views,” Mr. Standefer said.",the-new-york-times,0,40.94,-7.94
"Then a curfew was imposed. The next night, there was no curfew.",the-new-york-times,0,40.94,-7.94
That was particularly notable in light of studies that have shown the group has tended to favor the nominees of Democratic presidents.,the-new-york-times,0,40.94,-7.94
"That’s how John Skipper, 66, a former chairman of the Mobile County Republican Party, characterized the claims, speaking to The New York Times.",the-new-york-times,0,40.94,-7.94
"“I love this country, and I don’t understand how a president of the United States that loves his country could paint a picture of its failures.”",the-new-york-times,0,40.94,-7.94
"The reading of the document on the floor of the House, an act that is part of the new rules package, serves several purposes, said Representative Robert W. Goodlatte, Republican of Virginia, who came up with the idea for the live reading.",the-new-york-times,0,40.94,-7.94
"Mr. Trump and Mr. Lieberman had good chemistry when they met privately, one White House aide said — a key ingredient for Mr. Trump in hiring people.",the-new-york-times,0,40.94,-7.94
"The president’s short trip from the White House to the event stage on the Potomac riverfront came more than a month after he began campaigning throughout the country for his jobs plan, building public pressure on Republicans but winning no votes from them.",the-new-york-times,0,40.94,-7.94
