text,source,label,reliability,bias
Trump and his right-wing allies continue to raise the issue.,huffpost,0,37.82,-10.75
He added that Ryan was investigating the matter alongside the Federal Election Commission.,huffpost,0,37.82,-10.75
"It deeply influenced who they are and who I am, and gave me a profound appreciation for what farmers do for the world.”",huffpost,0,37.82,-10.75
"""I'm not convinced that he has one,"" Trump said of the birth certificate issue.",huffpost,0,37.82,-10.75
"In an interview with Axios published Monday, Dowd brought out a new defense: Trump isn’t guilty of obstructing justice because he is the president.",huffpost,0,37.82,-10.75
"Today Connecticut veterans will come together to show they have his back, just like he has had theirs.",huffpost,0,37.82,-10.75
"Trump Jr. is expected to publicly testify before the Senate Judiciary Committee, according to the panel’s top Democrat, Sen. Dianne Feinstein of California.",huffpost,0,37.82,-10.75
"The founder of Lieberman’s law firm ― Kasowitz, Benson, Torres & Friedman ― is one of the president’s top lawyers.",huffpost,0,37.82,-10.75
"In addition to Ferguson community members, Holder spent Wednesday meeting with officials from the St. Louis-based U.S. attorney's office and the local FBI office investigating Brown's death.",huffpost,0,37.82,-10.75
"""President Obama achieved a third as much savings by eliminating unnecessary subsidies to insurances companies and getting waste and fraud out of the system in order to improve seniors' benefits -- saving them $600 a year on prescription drugs and providing them with access to preventive care.",huffpost,0,37.82,-10.75
"And he then added: “With respect to that quote, I think the vice president very well knows that sometimes the words don't come out of your mouth the right way.”",huffpost,0,37.82,-10.75
"She said that while he appears to have visited the facility “frequently and at all hours of the day,” staff received “no complaints” about his behavior.",huffpost,0,37.82,-10.75
I love y’all.,huffpost,0,37.82,-10.75
"Arpaio is a hardliner on immigration, leading a push in Maricopa County for more enforcement.",huffpost,0,37.82,-10.75
"Maria Cino, a former Bush official who recently received key backing from former RNC Chairman Ed Gillespie and former Vice President Dick Cheney, became the latest official contender this weekend.",huffpost,0,37.82,-10.75
"White House press secretary Sarah Huckabee Sanders, traveling with the president on his trip to Asia, told reporters that Trump “believes that we cannot allow a mere allegation ― in this case, one from many years ago ― to destroy a person’s life” but that if the allegations are true, “Judge Moore will do the right thing and step aside.”",huffpost,0,37.82,-10.75
“The governor is not mentally able to serve and needs to resign.”,huffpost,0,37.82,-10.75
The proposal would instead affect the future production and sale of military-style weapons or high-capacity magazines.,huffpost,0,37.82,-10.75
"In fact, they inscribed in the stones that our national motto was 'E pluribus unum.'""",huffpost,0,37.82,-10.75
"Officially, this wasn't correct.",huffpost,0,37.82,-10.75
"The Christie administration closed down two of the three George Washington Bridge access lanes in Fort Lee, N.J., in September, in what appeared to be a political retribution scheme aimed at the borough's Democratic mayor.",huffpost,1,37.82,-10.75
"Romney adviser Eric Fehrnstrom tweeted: “Ryan: serious, sober, steady.",huffpost,0,37.82,-10.75
He adding that the issue has been “under study for years” but that he would provide an update after additional review.,huffpost,0,37.82,-10.75
"We can't afford to be politically correct anymore,"" the statement continued.",huffpost,0,37.82,-10.75
[...],huffpost,0,37.82,-10.75
"""From the beginning, the government has pursued a politically driven vendetta against Congressman Grimm and not an independent search for the truth.",huffpost,0,37.82,-10.75
The group even went so far as to link Schiff to leaked information about the investigation.,huffpost,1,37.82,-10.75
"Flynn pleaded guilty on Friday for lying to the FBI in special counsel Robert Mueller’s investigation into possible collusion between Trump’s campaign and Russia, becoming the first former administration official to face charges in the probe.",huffpost,0,37.82,-10.75
"“It’s great that public outrage has forced Trump to reconsider this despicable decision, but it takes more than a tweet to stop trophy hunters from slaughtering elephants and lions,” Tanya Sanerib, senior attorney with the Center for Biological Diversity, said in a statement.",huffpost,0,37.82,-10.75
"We are hoping that as the process goes on and as the debate goes on, we might come up with some other ideas.""",huffpost,0,37.82,-10.75
"The organization made multiple requests of Trump Jr., asking him to provide his father’s tax returns and suggesting the candidate refuse to concede if he lost the election to Democratic opponent Hillary Clinton.",huffpost,0,37.82,-10.75
"The Center on Budget and Policy Priorities, a progressive Washington think tank, estimates that Social Security keeps 13 million elderly Americans out of poverty.",huffpost,0,37.82,-10.75
The first retail marijuana shops opened their doors on New Years Day 2014.,huffpost,0,37.82,-10.75
"Biden, aware of this, told voters they should be suspicious somebody “who would actually put in motion a plan that … added $6,400 a year more to the cost of Medicare?”",huffpost,0,37.82,-10.75
"LePage has been mired in controversy since calling state Rep. Drew Gattine (D) a “son-of-a-bitch, socialist cocksucker” in a voicemail last week.",huffpost,0,37.82,-10.75
Critics have said the role of State Department spokeswoman Victoria Nuland in revising the talking points in particular shows an administration trying to protect its reputation as being tough on terrorism.,huffpost,0,37.82,-10.75
He held a joint press conference with Herman Cain in October after the two met to discuss immigration enforcement.,huffpost,0,37.82,-10.75
"""If there's even one life that can be saved, then we've got an obligation to try.""",huffpost,0,37.82,-10.75
"WASHINGTON ― President Donald Trump on Monday defended his former national security adviser, Michael Flynn, by invoking his 2016 election opponent, Hillary Clinton.",huffpost,0,37.82,-10.75
"The four days of Senate Judiciary Committee hearings held this past week for President Donald Trump’s nominee to fill the late Justice Antonin Scalia’s seat, Judge Neil Gorsuch, were different.",huffpost,0,37.82,-10.75
“We will continue to investigate the counterintelligence issues.,huffpost,0,37.82,-10.75
"As part of the process, however, Bauer also interviewed representatives for Sestak and Clinton -- in this case Sestak's brother and Doug Brand and Bruce Lindsey respectively.",huffpost,0,37.82,-10.75
"As she passed the microphone, the crowd erupted into cheers.",huffpost,0,37.82,-10.75
"It's a long time coming and we're thrilled the president's putting the full weight of his office behind this,"" said Josh Horowitz, executive director of the Coalition to Stop Gun Violence.",huffpost,0,37.82,-10.75
The plea was made all the more effective by the intertwining of Beck's own story of struggle and redemption.,huffpost,0,37.82,-10.75
Weiner was a Twitter follower of the female college student who received the photo.,huffpost,0,37.82,-10.75
Vice President Mike Pence and second lady Karen Pence also checked in on Scalise and Griner on Thursday.,huffpost,0,37.82,-10.75
"The Safari Club’s political action committees donated a collective $24,500 to Trump’s presidential campaign and Zinke’s 2014 and 2016 congressional campaigns, according to Federal Election Commission data.",huffpost,0,37.82,-10.75
"As gay rights groups launched boycotts against the company, prominent conservative figures like former Arkansas Gov. Mike Huckabee, Senator Lindsay Graham (R-S.C.) and former Alaska Gov. Sarah Palin began showing their support by visiting the restaurant.",huffpost,0,37.82,-10.75
“Trump says he wants to run the nation like he’s running his business? God help us.,huffpost,0,37.82,-10.75
"However, Perry netted just six percent support among likely Republican caucus-goers, according to a Des Moines Register poll released Saturday.",huffpost,0,37.82,-10.75
"In the next shot, Etheridge grabs the reporter’s wrist and continually asks him to identify himself.",huffpost,0,37.82,-10.75
"Trump Attacks Justice Department As 'Deep State,' Calls For Jailing Top Clinton Aide",huffpost,0,37.82,-10.75
"""We felt the time had come to stand up and say, 'It's time for the tea party to be responsible members of this democracy and make sure they don't tolerate bigots or bigotry among their members,'"" NAACP President Ben Jealous said ahead of the debate.",huffpost,0,37.82,-10.75
"""I think if you make comments like that, you make comments that are well over the line,"" he added.",huffpost,0,37.82,-10.75
“I don’t like that language.,huffpost,0,37.82,-10.75
I do think the deal that they announced is stimulative.,huffpost,0,37.82,-10.75
"Previously, she had spoken out against the military's former ""don't ask, don't tell"" policy.",huffpost,0,37.82,-10.75
"Trump said he didn't introduce the citizenship issue, but was asked about it during an interview a month ago.",huffpost,0,37.82,-10.75
"A secure border is vital to protecting America's national security, public safety and jobs.",huffpost,0,37.82,-10.75
"""We are not going to go after existing stock of weapons or magazines,"" said a senior administration official.",huffpost,0,37.82,-10.75
"President Donald Trump used Twitter to tear into social media companies Saturday morning, claiming they were “totally discriminating against Republican/Conservative voices.”",huffpost,1,37.82,-10.75
And it involves both sides.,huffpost,0,37.82,-10.75
"""I'm not everybody's cup of tea, but I'm not in this business to get elected to prom king.",huffpost,0,37.82,-10.75
"“I can’t speculate about the time frame,” Carney said at his daily briefing.",huffpost,0,37.82,-10.75
"Buying a car, by contrast he said, is ""designed to meet the needs of a customer.",huffpost,0,37.82,-10.75
"Obama ran as an antidote to Bush's policies in 2008, but the reports reveal that he has continued many of them, leading to concerns over the reach of the national security state.",huffpost,0,37.82,-10.75
"In citing the classified report to rebuff congressional queries about the administration's handling of the crisis, Clinton was drawing on a powerful tool of her office, although discussing a classified document is sure to raise further questions.",huffpost,0,37.82,-10.75
"And we have 32 districts that are in states where there is no presidential campaign going to be run, no big Senate race and we call these orphan districts.""",huffpost,0,37.82,-10.75
"If funding for his border wall is not secured by the end of the negotiation period, Trump said he is prepared to shut down the government again or issue a national emergency declaration in order to get funding ― a plan that would strip funding from disaster recovery efforts.",huffpost,0,37.82,-10.75
"The same people have been running the caucus for years ― Pelosi, House Minority Whip Steny Hoyer (Md.) and Assistant Democratic Leader James Clyburn (S.C.) ― and they’re all in their 70s now.",huffpost,0,37.82,-10.75
"“They are shaken,” Rucker said of YMCA staff.",huffpost,0,37.82,-10.75
"After Ryan finished his opening statement, responding to a question about the death of the U.S. ambassador to Libya in a terrorist attack in Benghazi a month ago, Biden responded: ""That's a bunch of malarkey.""",huffpost,0,37.82,-10.75
"""The reality is, we have more people older and who are living longer, so we need to make changes.",huffpost,0,37.82,-10.75
Clinton had counted on winning all three.,huffpost,0,37.82,-10.75
"However, Clinton appeared to suggest she would seek to negotiate the trade agreement as president.",huffpost,0,37.82,-10.75
"“He told me that he was here because he was concerned about everything that was going on and he wanted us to voice our opinions and what did we want to change, and that he was going back to the White House to report so we can get some funding, so we can get a game plan on how to help our community,” Angela Whitman told HuffPost.",huffpost,0,37.82,-10.75
"It simply mirrors federal law that President Bill Clinton signed in 1993.""",huffpost,0,37.82,-10.75
"UPDATE - May 30, 5:20 p.m.: Hours after Kathy Griffin’s photo shoot with a fake bloody Donald Trump head made the internet rounds, the official Twitter account for the U.S. Secret Service has issued a statement.",huffpost,0,37.82,-10.75
“Meaningful action to say past laws to protect worker safety or the access of students with special needs to an education?”,huffpost,0,37.82,-10.75
That doesn't take anything away from Dick's service or his long record of standing up for veterans - he is known throughout the state as a strong advocate for vets services and benefits.,huffpost,0,37.82,-10.75
"I think people ought to be free to enter into any kind of union they wish.""",huffpost,0,37.82,-10.75
The announcement came just eleven days after Trump initially said he was partnering with the conservative magazine to host a forum with the remaining Republican presidential candidates.,huffpost,0,37.82,-10.75
The base also effectively serves as a cap on benefits because they are calculated according to a worker's contributions over his or her lifetime.,huffpost,0,37.82,-10.75
"""I reacted to an article and quickly judged the two young ladies in a way that I would never have wanted to be judged myself as a teenager,"" she said.",huffpost,0,37.82,-10.75
"""Here's what I think should happen now,"" Clinton said.",huffpost,0,37.82,-10.75
"An incredulous Bob Schieffer began his interview with Santorum Sunday by asking, ""What in the world were you talking about?""",huffpost,0,37.82,-10.75
But it did little to placate her sister.,the-new-york-times,1,40.94,-7.94
"WASHINGTON — President Trump on Monday said the F.B.I. ruined the life of his former national security adviser and said his Democratic opponent for president, Hillary Clinton, suffered no consequences after she lied “many times” to the F.B.I.",the-new-york-times,0,40.94,-7.94
"The inspector general said the email, which included a draft of the search warrant affidavit, contained information that appeared to be under seal.",the-new-york-times,0,40.94,-7.94
"We’re going to continue to explain it to people who don’t understand it, and if possible, we will find a way to amplify what this bill really is in the legislative process.”",the-new-york-times,0,40.94,-7.94
It is also the frankest acknowledgment yet by a top American official of the degree to which the controversy has damaged United States-Israeli relations.,the-new-york-times,0,40.94,-7.94
"In social media posts and interviews during the 2016 presidential race, Mr. Stone indicated that he had advance knowledge that a trove of information damaging to Mrs. Clinton’s campaign might be about to spill into public view, and even suggested that he had personally spoken to the WikiLeaks founder, Julian Assange.",the-new-york-times,0,40.94,-7.94
"He added, “It was interesting sitting up onstage with a bunch of billionaires hearing him say how bad the country was.”",the-new-york-times,0,40.94,-7.94
“Our response must not depend on which side was victimized.”,the-new-york-times,0,40.94,-7.94
"“If Nebraska and Oklahoma succeed, they will put the violent criminal organizations back in charge,” Michael Elliott, the executive director of the Marijuana Industry Group, a Colorado-based trade group, said in a statement.",the-new-york-times,0,40.94,-7.94
"Mr. Patrick showed similar deftness, skirting a question about why he had not picked former Representative Barney Frank, who had asserted that he would have loved the interim appointment.",the-new-york-times,0,40.94,-7.94
"“The president’s pathway to citizenship is a stumbling block,” said Representative Andy Harris, a conservative Republican who represents the Maryland district that will host the retreat.",the-new-york-times,0,40.94,-7.94
"On Wednesday, the governor said he would ask lawmakers to either recall or rewrite portions of the bill.",the-new-york-times,0,40.94,-7.94
"As committee hearings on Judge Gorsuch concluded on Thursday, it appeared increasingly likely that Republicans hoping to elevate President Trump’s choice for the court would resort to replacing longstanding rules with a simple majority vote on his confirmation.",the-new-york-times,0,40.94,-7.94
WASHINGTON — The Supreme Court appeared closely divided on Tuesday during arguments over the theory put forth by the plaintiffs in an enormous sex discrimination class-action case against Wal-Mart.,the-new-york-times,0,40.94,-7.94
“And he was arrested in a park — I think the official charge was attempting to loiter — and it was obvious he was there because he couldn’t be out and keep his job.”,the-new-york-times,0,40.94,-7.94
"But Mr. Steele has kept close counsel about his future, Republican officials said Sunday, and his plans were unknown even to several of his own advisers.",the-new-york-times,0,40.94,-7.94
“We should keep our conclusions and speculation to a minimum and follow the facts.”,the-new-york-times,0,40.94,-7.94
"“I’m a believer in following the plain text of the Constitution, and I think in this case, the 14th Amendment is pretty clear, and that would involve a very, very lengthy constitutional process.”",the-new-york-times,0,40.94,-7.94
Mr. Trump said the inauguration was not merely the transfer of power from one president to another.,the-new-york-times,0,40.94,-7.94
"Representative Adam B. Schiff, Democrat of California and chairman of the House Intelligence Committee, said that his panel would investigate the BuzzFeed report and was “already working to secure additional witness testimony and documents related to the Trump Tower Moscow deal and other investigative matters.”",the-new-york-times,0,40.94,-7.94
The House Ethics Committee also opened a subcommittee investigation into Ms. Greene’s allegations.,the-new-york-times,0,40.94,-7.94
"A grand jury indicted the officers on Friday, accusing them of conspiring to interfere with the outcome of the 2016 presidential election by hacking the Democratic National Committee, Hillary Clinton’s presidential campaign and the Democratic Congressional Campaign Committee.",the-new-york-times,0,40.94,-7.94
I am trying to save lives and prevent the next terrorist attack.”,the-new-york-times,0,40.94,-7.94
And Senate Democrats have crushed most primary election challenges easily.,the-new-york-times,0,40.94,-7.94
"Mr. Sayoc’s arrest came only hours after the mysterious spate of pipe bombs spread further as federal authorities said on Friday morning that they had found two more of the explosive devices: one addressed to Senator Cory Booker and the other to James R. Clapper Jr., the former director of national intelligence.",the-new-york-times,0,40.94,-7.94
But Mr. Reid gently scolded the assembled journalists for asking questions at what was supposed to be just a photo opportunity.,the-new-york-times,0,40.94,-7.94
"In her talking points, issued to Democrats, Ms. Pelosi said her party favored “new drug, weapons and contraband scanning technology at official ports of entry,” and “filling the more than 3,000 vacancies for customs officers.”",the-new-york-times,0,40.94,-7.94
"As he took the oath, a cluster of people blew whistles and screamed, “Not my president,” before being escorted out.",the-new-york-times,0,40.94,-7.94
"Jameel Jaffer, who litigated national-security cases against the government as the former deputy legal director of the American Civil Liberties Union, urged the committee to scrutinize more closely Judge Gorsuch’s views on executive power and individual rights.",the-new-york-times,0,40.94,-7.94
"That group of Republicans, Mr. Corker said on Fox, was beginning to realize “that we don’t have a lot of cards as it relates to the tax issue before year end” — but that a tax-rate concession could be converted, jujitsu style, into a tactical advantage.",the-new-york-times,0,40.94,-7.94
"The Tea Party movement has been beset with allegations of racism since black members of Congress preparing to vote on health care legislation accused protesters of hurling racial epithets, and in one instance, spitting on a congressman.",the-new-york-times,0,40.94,-7.94
Incoming lawmakers vented new concerns about the shutdown’s effect.,the-new-york-times,0,40.94,-7.94
"But the former governor has opposed calls for a higher minimum wage, calling it government intrusion, and he has suggested that policies that encourage a dependency on federal benefits have helped hold wages down.",the-new-york-times,0,40.94,-7.94
"One, Diana Durand of Houston, was charged with illegally funneling more than $10,000 into his campaign.",the-new-york-times,0,40.94,-7.94
"“WikiLeaks loves its pending publications and ignores those who ask for details,” Mr. Assange said, adding that thousands of people had asked the group about the emails it had published.",the-new-york-times,0,40.94,-7.94
"“If he knows he is going to lose,” Mr. Conway, a vocal critic of Mr. Trump, wrote on Twitter, “then he knows he is violating the Constitution and laws he has sworn to uphold.”",the-new-york-times,0,40.94,-7.94
That is a word Mr. Obama has often used to describe his preferred outcome.,the-new-york-times,0,40.94,-7.94
"He will face Jack Trammell, a Democrat who is also a professor at Randolph-Macon, this fall in the heavily Republican district.",the-new-york-times,0,40.94,-7.94
"“Your complaint faces in two directions,” he told a lawyer for the plaintiffs.",the-new-york-times,0,40.94,-7.94
"The real problem, he said, is progressivism, scrawling the word with chalk on his signature blackboard. “This is the disease in America,” he said.",the-new-york-times,0,40.94,-7.94
"“This was essentially a hacked account that had a gag photo sent out on it,” Mr. Weiner, a Democrat, said during an interview in his office here.",the-new-york-times,0,40.94,-7.94
"Over hamburgers, and with the help of briefing folders, Mr. Mattis explained to Mr. Trump key points about the United States’ relationships with allies.",the-new-york-times,0,40.94,-7.94
Justices Kennedy and Samuel A. Alito Jr. said they were concerned about companies whose pay and promotion gaps mirror national numbers where there is no proof of a discriminatory policy.,the-new-york-times,0,40.94,-7.94
He arrived in the Oval Office dogged by reports about Russian interference in the election on his behalf.,the-new-york-times,0,40.94,-7.94
"But to people familiar with the Hutchinsons, long one of the most influential families in Arkansas, the news was hardly a bombshell.",the-new-york-times,0,40.94,-7.94
Setting the tone for the 112th Congress — in which every House bill must cite the constitutional source of its authority — members of the House of Representatives began to read the United States Constitution aloud from the chamber’s floor on Thursday morning.,the-new-york-times,0,40.94,-7.94
"“People said, ‘Trump is crazy,’” he said at one point, discussing his outreach to Mr. Kim.",the-new-york-times,0,40.94,-7.94
He reserved his harshest criticism for the use of tear gas by the police — a mistake he said he made in Seattle and one he regrets to this day.,the-new-york-times,0,40.94,-7.94
"Mr. Obama’s national security deputies reviewed the talking points at a meeting the next day, Sept. 15, Mr. Rhodes said.",the-new-york-times,0,40.94,-7.94
"DES MOINES – Hillary Rodham Clinton on Sunday urged President Obama to listen to congressional Democrats – particular the House minority leader, Nancy Pelosi – and make changes to the Trans-Pacific Partnership trade deal that reflect their concerns about protecting American jobs and wages.",the-new-york-times,0,40.94,-7.94
"Mr. Mueller spoke to the House Republican Conference on May 13, 2011, and to the House Democratic Caucus on May 24, 2011.",the-new-york-times,0,40.94,-7.94
"Before the reading began, Jay Inslee, Democrat of Washington, asked Republicans to illuminate exactly what part of the Constitution would be read, what parts would be deleted and who would decide how things would unfold.",the-new-york-times,0,40.94,-7.94
"In the case of Mr. Jones, it did not initially join the other major platforms in removing his content, and has since taken relatively minor steps against him.",the-new-york-times,0,40.94,-7.94
"As a result, Mr. Trump appeared by himself in a video — which he tweeted Wednesday evening — announcing victory over the Islamic State.",the-new-york-times,0,40.94,-7.94
"One would fund the Department of Homeland Security through Feb. 8, providing a month to break the impasse over border security funding, and a second would provide money for the remaining shuttered agencies and departments through September.",the-new-york-times,0,40.94,-7.94
"Shortly thereafter, Mr. Trump released the emails himself.",the-new-york-times,0,40.94,-7.94
“And you exemplify it.,the-new-york-times,0,40.94,-7.94
"But on Friday, it did not appear that the indictment would include any campaign finance charges or accusations that the congressman had misused his office, although several of the people noted that the investigation was continuing.",the-new-york-times,0,40.94,-7.94
"Mr. Ryan and Mr. Obama would impose similar overall constraints on Medicare spending, stipulating that average spending per beneficiary should not grow faster than the economy, measured by the per capita output of goods and services, plus one-half of one percentage point.",the-new-york-times,0,40.94,-7.94
"At the very least, the indictment will require Republicans to spend money to defend the seat.",the-new-york-times,0,40.94,-7.94
"But on Tuesday, Mr. LePage’s Republican allies in the House, including the minority leader, Kenneth Fredette, announced that they would oppose those efforts — essentially shielding him from any official political consequence.",the-new-york-times,0,40.94,-7.94
“Senator Reid respects that but thinks that the mosque should be built someplace else.”,the-new-york-times,0,40.94,-7.94
The skepticism is near-universal.,the-new-york-times,0,40.94,-7.94
"“This investigation is not politically motivated; it is not a witch hunt; it is not a hoax,” he said.",the-new-york-times,0,40.94,-7.94
"Her comments marked the strongest public rebuke to date by the Obama administration since Mr. Netanyahu accepted an invitation from Speaker John A. Boehner to make his case to Congress against a nuclear deal with Iran, which is a priority of Mr. Obama’s.",the-new-york-times,0,40.94,-7.94
"He favored working with allies, and often spoke of how difficult it was to conduct American policy without the benefit of friends.",the-new-york-times,0,40.94,-7.94
"“I’ve been by Mike’s side for 19 years, and I’ve never met Donald Trump,” said Kevin Sheekey, an adviser to Mr. Bloomberg, underscoring the extent to which the men were not close.",the-new-york-times,0,40.94,-7.94
"Some also said the White House should not have put lawmakers on the spot in the first place and could have been better prepared for the president’s statement, lining up religious and community leaders to offer support for the right to build the mosque and undermine Republican attacks.",the-new-york-times,0,40.94,-7.94
"It was all part of his ambition to become speaker of the House, having begun his career as the driver to his predecessor, Representative Thomas J. Bliley Jr.",the-new-york-times,0,40.94,-7.94
But Mr. Cummings also admonished his Republican colleagues.,the-new-york-times,0,40.94,-7.94
"If Mr. Trump picks Mr. Lieberman, one adviser said he might serve for a short stint — to lend his bipartisan reputation to a president badly in needed of credibility — instead of the full term.",the-new-york-times,0,40.94,-7.94
"The video touched off a storm of protests from people on all sides of the political spectrum, which forced Ms. Griffin to apologize, and CNN announced that it would fire her from the annual New Year’s Eve program she has co-hosted.",the-new-york-times,1,40.94,-7.94
"Vicente Fox, Mexico’s president from 2000 to 2006, said on Wednesday that the invitation from Mr. Peña Nieto was a mistake and that Mr. Trump should never be trusted in the country because of the way he has demonized its people.",the-new-york-times,1,40.94,-7.94
The letter says Mr. Obama “should not back down. Nor should we.”,the-new-york-times,0,40.94,-7.94
"Mrs. Clinton called Ms. Pelosi “as strong a supporter” as Mr. Obama has, and said she hoped Mr. Obama would “seize” the chance to work with Democrats to improve the trade pact.",the-new-york-times,0,40.94,-7.94
"That has in turn enraged Republicans, who have happily embraced what they call Mr. Mueller’s absolution of Mr. Trump.",the-new-york-times,0,40.94,-7.94
"Senator John McCain, Republican of Arizona, began his questions by saying, “It’s wonderful to see you in good health and as combative as ever,” and then proceeded to complain that she had failed to answer lingering questions.",the-new-york-times,0,40.94,-7.94
"After Mr. Horowitz uncovered the texts, Mr. Mueller, who had by then taken over the investigation, removed Mr. Strzok from his team. ",the-new-york-times,0,40.94,-7.94
"Out of the glare of the television cameras, Democrats are somewhat more circumspect.",the-new-york-times,0,40.94,-7.94
"“The numbers that you gave are wrong,” he told one reporter.",the-new-york-times,0,40.94,-7.94
"“Don’t allow a side issue to derail these things,” Mr. Emanuel said during a discussion about gun policy.",the-new-york-times,0,40.94,-7.94
"Representative Allyson Y. Schwartz, Democrat of Pennsylvania, asked whether the savings in the Affordable Care Act — “sometimes referred to as cuts to Medicare” — were part of Mr. Ryan’s budget.",the-new-york-times,0,40.94,-7.94
"“I would not trust the president alone with Putin without some other Americans in the administration in there,” he said.",the-new-york-times,0,40.94,-7.94
"“If Washington and Adams and Jefferson believed that compromise was a dirty word, we’d still be under the crown of England,” he said.",the-new-york-times,0,40.94,-7.94
"Mr. Fox, who was president of Mexico from 2000 to 2006, was clear in his opposition to Mr. Trump, calling him “egocentric” and lacking in any political values.",the-new-york-times,0,40.94,-7.94
"“When you consider some of the atrocities happening in the world today, a photo opportunity like this is simply wrong and makes you wonder about the mental health of the person who did it.”",the-new-york-times,0,40.94,-7.94
"When Mr. Shulman said he had, Mr. Jordan produced White House visitor records that he said indicated Mr. Shulman had been there at least 118 times.",the-new-york-times,0,40.94,-7.94
"“A lot of is gut. A lot of it is,” he said.",the-new-york-times,0,40.94,-7.94
"In July, The New York Times reported that Mr. Trump met with Russians in June 2016 who said they had damaging information on Mrs. Clinton, and that the information was part of the Russian government’s support for Mr. Trump.",the-new-york-times,0,40.94,-7.94
"At one point, he said Ms. Pelosi should back it because she was “a good Catholic” and Vatican City is surrounded by a wall, according to one of the officials familiar with the discussion.",the-new-york-times,0,40.94,-7.94
"Mr. Trump repeated his false claims about the border wall, including that Mexico was already paying for it, as he promised during his campaign, and that much of its construction had already been completed.",the-new-york-times,0,40.94,-7.94
States might also respond to the federal ruling with changes of their own.,the-new-york-times,0,40.94,-7.94
Mr. Boutrous said Mr. Sellers was trying to have it both ways.,the-new-york-times,0,40.94,-7.94
"Last year, Mr. McConnell led his party in refusing to consider President Obama’s choice for the seat, Judge Merrick B. Garland, during a presidential election campaign.",the-new-york-times,0,40.94,-7.94
"“The bad news is that there is a new ideological fight between Putinism and the West, and it has only just begun,” said Michael McFaul, an ambassador to Moscow under former President Barack Obama.",the-new-york-times,0,40.94,-7.94
"The package addressed to Mr. Booker, a New Jersey Democrat, was found in Florida, which two people briefed on the matter have said has become a focus of the intense, nationwide investigation into the bombs.",the-new-york-times,0,40.94,-7.94
"The report by the inspector general, Michael E. Horowitz, that preceded Mr. Strzok’s firing not only criticized his conduct in sending the texts but also his use of personal email accounts to handle sensitive information. ",the-new-york-times,0,40.94,-7.94
"“The decision to fire Special Agent Strzok is not only a departure from typical bureau practice, but also contradicts Director Wray’s testimony to Congress and his assurances that the F.B.I. intended to follow its regular process in this and all personnel matters,” Mr. Goelman said.",the-new-york-times,0,40.94,-7.94
Mr. Strzok’s text exchanges with Ms. Page demonstrated animosity toward Mr. Trump. ,the-new-york-times,0,40.94,-7.94
"Mr. Trump also said he expected to announce his choice of a running mate by Friday, winding down a process that has been closely watched as in all likelihood the most significant decision he will make in his campaign.",the-new-york-times,0,40.94,-7.94
Mr. Labrador tried on Friday to at least engage the Republican conference in a debate over ideas.,the-new-york-times,0,40.94,-7.94
"Mr. Williams, a coach on the team, trudged out on crutches after injuring his foot in the Wednesday morning fray as well.",the-new-york-times,0,40.94,-7.94
"In a city that gave just 4 percent of its vote to Mr. Trump, many residents left town and about 60 House Democrats boycotted the event.",the-new-york-times,0,40.94,-7.94
"All of the envelopes had return address labels bearing the misspelled name of Representative Debbie Wasserman Schultz, a Democrat whose district is in southern Florida. ",the-new-york-times,0,40.94,-7.94
