text,source,label,reliability,bias
Leaked emails published by The New York Times show Trump Jr. arranged the meeting at Trump Tower in New York.,huffpost,0,37.82,-10.75
"Sen. Kirsten Gillibrand (D-N.Y.) said that the report should be released “without delay,” and House Speaker Nancy Pelosi (D-Calif.) and Senate Minority Leader Chuck Schumer (D-N.Y.) released a joint statement in agreement.",huffpost,0,37.82,-10.75
That's not putting people back to work.,huffpost,0,37.82,-10.75
"In this case, Trump is sidestepping Congress so that he can gain access to certain federal funds without congressional approval.",huffpost,0,37.82,-10.75
The real-estate developer also reacts defensively when his success is questioned.,huffpost,0,37.82,-10.75
"At least one state, Indiana, is considering the idea of armed officers at schools.",the-new-york-times,0,40.94,-7.94
"Mr. Trump relented as the effects of the shutdown were rippling with ever greater force across the economy, with fallout far beyond paychecks.",the-new-york-times,0,40.94,-7.94
"“And we’ll win in the Supreme Court,” he predicted.",the-new-york-times,0,40.94,-7.94
"While he did not directly address the question of possible cuts in benefits in his statement, Mr. Rand said his group would be working to evaluate any proposed changes in Social Security “to determine how each might — individually or in different combinations — impact the lives of current and future retirees.”",the-new-york-times,0,40.94,-7.94
Republican officials dismissed that criticism.,the-new-york-times,0,40.94,-7.94
"And unlike either of the Bushes, he is taking action after failing to persuade lawmakers to go along with his plans through the regular appropriations process.",the-new-york-times,0,40.94,-7.94
He did pledge to “eradicate from the face of the Earth” Islamic terrorism.,the-new-york-times,0,40.94,-7.94
"Federal law makes it a crime for anyone “who directly or indirectly, promises any employment, position, compensation, contract, appointment, or any other benefit” to someone else “as consideration, favor, or reward for any political activity or for the support of or opposition to any candidate or any political party in connection with any general or special election to any political office.”",the-new-york-times,0,40.94,-7.94
“We should keep our conclusions and speculation to a minimum and follow the facts.”,the-new-york-times,0,40.94,-7.94
"Mr. Sayoc, a registered Republican, has a lengthy criminal history in Florida dating back to 1991 that includes felony theft, drug and fraud charges, as well as being arrested and accused of threatening to use a bomb, public records show.",the-new-york-times,0,40.94,-7.94
"“While I planned on serving out the remainder of my term in Congress, I know in my heart it’s time for me to move along and look for new ways to serve,” Mr. Farenthold said in a statement on Friday, thanking his staff, his family and the voters who elected him.",the-new-york-times,0,40.94,-7.94
"It’s a “horrific policy,” Mr. Perry said.",the-new-york-times,0,40.94,-7.94
"The emails were found on the laptop of Ms. Abedin’s now estranged husband, Anthony D. Weiner, and were released as part of a public records request.",the-new-york-times,0,40.94,-7.94
That did not satisfy Justice Scalia.,the-new-york-times,0,40.94,-7.94
"“I don’t think it was preordained that if we had a deadlock, they would have won it,” said Representative Barney Frank, Democrat of Massachusetts, in an interview on MSNBC.",the-new-york-times,0,40.94,-7.94
"And the vice president made full use of his old Senate colleague’s 1988 debate playbook, shaking his head and scoffing pityingly at Representative Paul D. Ryan, trying to paint his opponent as a latter-day Dan Quayle.",the-new-york-times,1,40.94,-7.94
"As Mr. Mattis was handing in his resignation, the Pentagon was preparing to draw down forces in Afghanistan.",the-new-york-times,0,40.94,-7.94
"“Don’t allow a side issue to derail these things,” Mr. Emanuel said during a discussion about gun policy.",the-new-york-times,0,40.94,-7.94
"WASHINGTON — In one of her final appearances as secretary of state, Hillary Rodham Clinton on Wednesday vigorously defended her handling of last September’s attack on the United States diplomatic compound in Benghazi, Libya, which killed four Americans and prompted a scathing review of State Department procedures.",the-new-york-times,1,40.94,-7.94
“I think someone should prosecute and go after them.,the-new-york-times,0,40.94,-7.94
WASHINGTON — President Trump and Democratic congressional leaders dug in Wednesday for a lengthy partial shutdown in a newly divided government after a White House meeting — the first in 22 days — could not break an impasse over Mr. Trump’s demands for billions of dollars for a border wall.,the-new-york-times,0,40.94,-7.94
Some grumbled that the campaign by the college professor David Brat to unseat Mr. Cantor had ousted the one member of House Republican leadership willing to listen to the House’s most conservative members.,the-new-york-times,1,40.94,-7.94
"According to the indictment, between June and July 2016, Mr. Stone told “senior Trump campaign officials” about the stolen emails in WikiLeaks’ possession that could be damaging to Mrs. Clinton.",the-new-york-times,0,40.94,-7.94
"As the partisan brawl over Medicare continued on Tuesday and threatened to become the focus of the race, the Obama campaign said that Mr. Ryan’s budget plan — broadly endorsed by Mr. Romney — “would end Medicare as we know it” and shift costs to beneficiaries.",the-new-york-times,0,40.94,-7.94
Mr. Rubio’s first priority will be to “adequately fund” the nation’s military.,the-new-york-times,0,40.94,-7.94
"Born the son of a single mother in Puerto Rico, he has seen himself as an ambassador to young and minority voters out of reach to traditional Republicans.",the-new-york-times,0,40.94,-7.94
"Finally, in December, dozens of boxes filled with 50,000 pages of printed emails from Mrs. Clinton’s personal account were delivered to the State Department.",the-new-york-times,0,40.94,-7.94
"“Now that they have opened the door to reform, it is time for lawmakers to walk through it,” said Jonathan Cowan, president of Third Way.",the-new-york-times,0,40.94,-7.94
"If he won, he would presumably run in 2014 for a full six-year term — or four statewide races in nearly five years.",the-new-york-times,0,40.94,-7.94
"The Israeli prime minister himself has turned down a request by Democratic senators for a private meeting, Senator Richard J. Durbin, Democrat of Illinois, said Tuesday.",the-new-york-times,0,40.94,-7.94
"In August 2012, the staff member sold the elk head for $5,300 to an interior designer and had the money wired to one of Mr. Jackson’s accounts.",the-new-york-times,0,40.94,-7.94
It does not appear that Mr. Blumenthal ever sought to correct those mistakes.,the-new-york-times,0,40.94,-7.94
"Another attendee delivered this message, held aloft: “This Democrat is here to support Congressman Scalise.",the-new-york-times,0,40.94,-7.94
"But the words of Ms. Tlaib, who stood by her comments on Friday, made evident the pressure already mounting from the left, where public opinion polls suggest a majority of liberals want the president removed from office.",the-new-york-times,0,40.94,-7.94
Mr. Cowan said that he would be relying on Mr. Kerry’s staff in Washington and in Massachusetts for guidance and that he intended to continue Mr. Kerry’s work.,the-new-york-times,0,40.94,-7.94
"“What seems to me a very serious problem in this case is, how do you work out the back pay?” Justice Ginsburg asked.",the-new-york-times,0,40.94,-7.94
"So far, the only Democrat in the race is Mr. Markey, 66, a liberal and dean of the state’s Congressional delegation.",the-new-york-times,0,40.94,-7.94
Both men were fired before they were eligible for their pension and health benefits.,the-new-york-times,0,40.94,-7.94
“So we’ll just have to see how it comes.”,the-new-york-times,0,40.94,-7.94
"After Mrs. Clinton won Tuesday’s California primary, Mr. Sanders refused to quit the race, despite Mrs. Clinton’s wide margin of victory and the fact that she had the support of enough delegates for the nomination.",the-new-york-times,0,40.94,-7.94
But Republicans have suggested such actions may constitute a crime.,the-new-york-times,0,40.94,-7.94
"He made clear that the group’s willingness to discuss cuts comes with conditions: Reductions in benefits should be “minimal,” they should not affect current recipients and instead should be directed “far off in the future,” and they should be offset by increases in tax-generated revenue.",the-new-york-times,0,40.94,-7.94
"The other, Ofer Biton, pleaded guilty to visa fraud charges.",the-new-york-times,0,40.94,-7.94
"It wasn’t the best example to use, because it prompted Mr. Biden to describe his own tragedy, when his wife and young daughter were killed in a car crash.",the-new-york-times,0,40.94,-7.94
But the time frame in which he is asking Mrs. Clinton to submit to questioning — at any time before May 1 — coincides with the period in which she is widely expected to make her candidacy official.,the-new-york-times,0,40.94,-7.94
Administration officials described the search as fluid and said the president and his team were keeping the decision-making process closely held to avoid the leaks that Mr. Trump believes are endemic to the West Wing.,the-new-york-times,0,40.94,-7.94
"He and Mrs. Trump, a former model from Slovenia who became the first foreign-born first lady since John Quincy Adams’s wife, Louisa, started the day with a service at St. John’s Episcopal Church adjacent to Lafayette Square, then joined the Obamas, Bidens and Pences for coffee at the White House.",the-new-york-times,0,40.94,-7.94
They just don’t know what to do.”,the-new-york-times,0,40.94,-7.94
"Driven by greed, they said, he “repeatedly used his power and influence for deceptive ends.”",the-new-york-times,0,40.94,-7.94
But he but did not apologize for statements he made last week that linked trafficking in the drug to blacks and Hispanics.,the-new-york-times,0,40.94,-7.94
"Speaker John A. Boehner of Ohio said on Monday that Republicans had a one-in-three chance of losing control of the House in November, a surprisingly downbeat assessment from a Republican leader who until now has expressed no fears of losing the gavel.",the-new-york-times,0,40.94,-7.94
"“Repubs must not allow Pres Obama to subvert the Constitution of the US for his own benefit & because he is unable to negotiate w/ Congress,” Mr. Trump tweeted in 2014.",the-new-york-times,0,40.94,-7.94
Texas Congressman Who Settled Harassment Case With Taxpayer Funds Resigns,the-new-york-times,0,40.94,-7.94
"“People love you and you win,” Ms. Tlaib told the crowd Thursday night.",the-new-york-times,0,40.94,-7.94
"“But now I think the president and his team could have a chance to drive a harder bargain, because they are now in the position of saying to all of these other countries ‘we need to maximize the number of winners.’”",the-new-york-times,0,40.94,-7.94
"Mr. Pence did not directly answer whether the law might protect, for example, a Christian florist who denied service to a gay couple.",the-new-york-times,0,40.94,-7.94
"In a number of releases and statements, Republican House and Senate candidates challenged Democrats like Mr. Reid to make their positions clear on the construction of a mosque and community center about two blocks from the site of the attacks of Sept. 11, 2001, in New York City.",the-new-york-times,0,40.94,-7.94
Here are his stances on important issues.,the-new-york-times,0,40.94,-7.94
Mr. McCain asserted that the Obama administration’s aversion to nation-building had precluded it from providing the kind of training and assistance that would have helped the fledgling Libyan government in Tripoli confront growing security threats from militants.,the-new-york-times,0,40.94,-7.94
"Mr. Page did not list what testimony he considered false by Mr. Comey, who was fired by Mr. Trump as director of the F.B.I., or Mr. Brennan, the former director of the C.I.A., who stepped down when President Barack Obama left office in January.",the-new-york-times,0,40.94,-7.94
"He laughed at Mr. Ryan’s remarks so often and so heartily that at times he seemed like a guest at a comedy club roast, not a vice president debating the fate of the nation with his opponent.",the-new-york-times,0,40.94,-7.94
But she said she had gone along with a recommendation from subordinates that the Benghazi post be kept open and assumed that they would take the necessary steps to protect it.,the-new-york-times,0,40.94,-7.94
"After the breach, the data was offered for sale by a hacking collective based in Eastern Europe.",the-new-york-times,0,40.94,-7.94
"“This is certainly not what Vice Chairman Ruppersberger was hoping to get,” Mr. Petraeus wrote, referring to Representative C. A. Dutch Ruppersberger of Maryland, the top Democrat on the House Intelligence Committee, which had asked Mr. Petraeus for talking points to use with reporters in discussing the attack on Benghazi.",the-new-york-times,0,40.94,-7.94
"The Constitution grants the House the power to impeach executive branch officials for “treason, bribery or other high crimes and misdemeanors,” but what constitutes such crimes has traditionally been defined by the majority party of the House.",the-new-york-times,0,40.94,-7.94
But Mr. Romney’s campaign is also trying hard to make sure that the convention projects an image that swing voters in battleground states will find appealing.,the-new-york-times,0,40.94,-7.94
The vote on the platform is an important part of the Republican Party’s outreach to its conservative base.,the-new-york-times,0,40.94,-7.94
"The two have repeatedly said they would support allocating additional money for technology and increased patrols along the border, like the ones Mr. Trump referenced on Friday.",the-new-york-times,0,40.94,-7.94
"Donald J. Trump has dropped plans to moderate a presidential debate, but don’t expect him to fade quietly from the political scene.",the-new-york-times,0,40.94,-7.94
"And Nancy said, We’re not looking to impeach you.”",the-new-york-times,0,40.94,-7.94
WASHINGTON — Impeachment was always going to hang heavily over a divided Washington.,the-new-york-times,0,40.94,-7.94
"Notably sitting out the fight was Mr. Nunes, whom Democrats have accused of many of the same abuses that Republicans accused Mr. Schiff of on Thursday and whose resignation they asked for last year.",the-new-york-times,0,40.94,-7.94
Retired Lt. Gen. Mike Flynn? “A patriot.”,the-new-york-times,0,40.94,-7.94
"It is unclear why Mr. Trump reversed the decision, but the announcement faced backlash from both conservatives and liberals.",the-new-york-times,0,40.94,-7.94
"Mr. Ryan is to deliver the prestigious Whittington Lecture, named for an associate dean who was killed on the airplane that crashed into the Pentagon on Sept. 11, 2001.",the-new-york-times,1,40.94,-7.94
"“The one before that was in a shopping mall in Oregon, and the one before that was in a movie theater in Colorado.",the-new-york-times,0,40.94,-7.94
“It’s the one word they know in Spanish: mañana.”,the-new-york-times,0,40.94,-7.94
"His age, 75, could be problematic, they said, given that F.B.I. directors serve 10-year terms.",the-new-york-times,0,40.94,-7.94
"“Now they’re saying I can do it just with an executive order,” Mr. Trump said.",the-new-york-times,0,40.94,-7.94
"Before Mr. Carr’s statement, the BuzzFeed report led to a flurry of reactions by senior members of Congress who said that the allegations, if true, could be grounds for initiating impeachment proceedings against Mr. Trump.",the-new-york-times,0,40.94,-7.94
But it would be partly offset by new federal spending on benefits for same-sex spouses.,the-new-york-times,0,40.94,-7.94
"“I was pretty shocked by how dark it was,” Senator Sherrod Brown, Democrat of Ohio, said of Mr. Trump’s Inaugural Address.",the-new-york-times,0,40.94,-7.94
"The debate cast a shadow over preparations in Indianapolis for the N.C.A.A. men’s basketball tournament, which will take place in Indianapolis on Saturday and next Monday.",the-new-york-times,0,40.94,-7.94
"But in the hours after he spoke, law enforcement officials said that the gunman had pledged his allegiance to the Islamic State, and they acknowledged that he had twice been investigated for terrorism connections.",the-new-york-times,0,40.94,-7.94
"But what is striking about Mr. Blumenthal’s record is the contrast between the many steps he took that allowed him to avoid Vietnam, and the misleading way he often speaks about that period of his life now, especially when he is speaking at veterans’ ceremonies or other patriotic events.",the-new-york-times,0,40.94,-7.94
An NBC News/Wall Street Journal poll showed Mr. Trump as the most favored candidate among Republicans who consider themselves Tea Party supporters.,the-new-york-times,0,40.94,-7.94
"And the idea that he served in Vietnam has become such an accepted part of his public biography that when a national outlet, Slate magazine, produced a profile of Mr. Blumenthal in 2000, it said he had “enlisted in the Marines rather than duck the Vietnam draft.”",the-new-york-times,0,40.94,-7.94
"“I put my arms around the mothers and fathers, sisters and brothers, sons and daughters.”",the-new-york-times,0,40.94,-7.94
"In defending the decision on Friday, Ms. Sanders cited a recently completed Park Service review that had begun during the Obama administration.",the-new-york-times,0,40.94,-7.94
"Ms. Pelosi defended Ms. Tlaib on Friday at a town hall hosted by MSNBC at the speaker’s alma mater in Washington, Trinity University.",the-new-york-times,0,40.94,-7.94
Theater tickets were mischaracterized as “holiday gift certificates.”,the-new-york-times,0,40.94,-7.94
"WASHINGTON — Susan E. Rice, President Obama’s national security adviser, sharply criticized Prime Minister Benjamin Netanyahu of Israel on Tuesday over his plans to address a joint meeting of Congress next week, saying his actions had hurt his nation’s relationship with the United States.",the-new-york-times,1,40.94,-7.94
"“For the sake of the security of the free world, our country must give our troops the support necessary to win this war,” Mr. Steele said.",the-new-york-times,0,40.94,-7.94
"On Thursday, the service announced on its website that it would begin issuing permits to allow the import of elephants hunted from 2016 to 2018, with two trophies allowed per import.",the-new-york-times,0,40.94,-7.94
But the way he speaks about his military service has led to confusion and frequent mischaracterizations of his biography in his home state newspapers.,the-new-york-times,0,40.94,-7.94
"She jousted with Republican lawmakers over who deserved blame for the security problems at the compound, and choked up as she described being at Joint Base Andrews outside Washington when the bodies of the Americans killed in the assault arrived from Libya.",the-new-york-times,0,40.94,-7.94
“Political capital in the gun debate only goes so far.,the-new-york-times,0,40.94,-7.94
"Mr. Patrick, who has served as a mentor to Mr. Cowan, was asked whether he saw some of himself in Mr. Cowan.",the-new-york-times,0,40.94,-7.94
"“I believe the issue of marriage must be decided by the states, and by the people in the states, not by judges and not even by legislators, but by the people themselves.”",the-new-york-times,0,40.94,-7.94
"Almost 14 months after the election, Mr. Trump has kept up a regular drumbeat of attacks on Mrs. Clinton.",the-new-york-times,0,40.94,-7.94
"“He is not welcome to Mexico,” Mr. Fox told CNN.",the-new-york-times,0,40.94,-7.94
Mr. Brat had little help from national groups that have funded other Tea Party challengers.,the-new-york-times,0,40.94,-7.94
"But in pressing for approval of $60 billion in infrastructure spending, Mr. Obama took his biggest shot not at the measure’s Republican opponents in the Senate, but at those in the House.",the-new-york-times,0,40.94,-7.94
One of the more exotic items they bought was an elk head from a taxidermist in Montana.,the-new-york-times,0,40.94,-7.94
"“Have I not been clear on a wall?” Ms. Pelosi said at a news conference with Senator Chuck Schumer of New York, the Democratic leader.",the-new-york-times,0,40.94,-7.94
The intensity of their attacks showed that they do not appear worried about the risk of being seen as intolerant or not supportive of the right to freedom of religion.,the-new-york-times,0,40.94,-7.94
"“We’ve got a big challenge, and we’ve got work to do.”",the-new-york-times,0,40.94,-7.94
"At first, I pretty much followed the values that my family and my parents laid out for me.”",the-new-york-times,0,40.94,-7.94
“We cannot permit northern Mali to become a safe haven.”,the-new-york-times,0,40.94,-7.94
“It’s amazing what she can get away with.”,the-new-york-times,0,40.94,-7.94
The letter says Mr. Obama “should not back down. Nor should we.”,the-new-york-times,0,40.94,-7.94
"From Washington on Monday, Gov. Jack Markell of Delaware, a Democrat, told Ronan Farrow of MSNBC that if Ms. Brewer signs the measure, “the N.F.L. may be looking, or maybe should be looking, to move the Super Bowl out of the state.”",the-new-york-times,0,40.94,-7.94
"And so it was on Saturday, with lawmakers nearing a vote on the legislation that critics said would legalize discrimination against gay people, that the younger Mr. Hutchinson wrote to his father and warned that the proposal could damage Arkansas’s reputation and economy.",the-new-york-times,0,40.94,-7.94
"Also there was Barron, his 10-year-old son with the first lady.",the-new-york-times,0,40.94,-7.94
"Some called the article a partisan plot, even as the reporters behind it described in detail how they had uncovered the story and corroborated the allegations.",the-new-york-times,0,40.94,-7.94
"The last message Mr. Trump received from WikiLeaks was in July, shortly after The Times reported that he had corresponded with the Russians promising “dirt” on Mrs. Clinton.",the-new-york-times,0,40.94,-7.94
"In casting the plan as a compromise, the president sought to shift pressure to Democrats — who have repeatedly refused to give Mr. Trump any money for his border wall — to end the shutdown.",the-new-york-times,0,40.94,-7.94
Mr. Strzok responds: “No. No he won’t. We’ll stop it.” ,the-new-york-times,0,40.94,-7.94
"Jerry Pow, the party chairman for Bibb County, told Mr. Dale that he’d back Mr. Moore even if the candidate had committed a sex crime.",the-new-york-times,0,40.94,-7.94
"Ms. Feinstein has tacked to the left since Kevin de Léon, the president of the California State Senate, announced his challenge to her in October.",the-new-york-times,0,40.94,-7.94
"“I would not trust the president alone with Putin without some other Americans in the administration in there,” he said.",the-new-york-times,0,40.94,-7.94
"A spokeswoman for Representative K. Michael Conaway of Texas, the Republican leading the investigation, did not immediately respond to a request for comment.",the-new-york-times,0,40.94,-7.94
"“The grass-roots are rightly furious with a slew of elected Democrats,” said Ben Wikler, the Washington director of MoveOn.org.",the-new-york-times,0,40.94,-7.94
“I went too far.,the-new-york-times,0,40.94,-7.94
"Mr. Steele’s comments prompted William Kristol, editor of the Weekly Standard and a leading voice of conservative support for the war in Afghanistan, to call for Mr. Steele’s resignation as party leader.",the-new-york-times,0,40.94,-7.94
"But as he prepares to accept that nomination next week in Tampa, Mr. Romney is once again being forced to carefully navigate between the uncompromising antiabortion positions of his party’s base and the more moderate politics of the swing voters he needs to win over.",the-new-york-times,0,40.94,-7.94
"“I know that 14-year-olds dont’t make good decisions,” he said.",the-new-york-times,0,40.94,-7.94
"He has brown eyes, black hair and a scar on his left arm, the records said, and was born in New York. ",the-new-york-times,0,40.94,-7.94
"Later on Sunday, at a house party with Democrats in Burlington, Iowa, Mrs. Clinton was more explicit in challenging Mr. Obama by setting expectations for him to work with congressional Democrats on the trade deal.",the-new-york-times,0,40.94,-7.94
"Thursday’s showdown came, ironically enough, during a hearing with four subject experts on “Putin’s Playbook: The Kremlin’s Use of Oligarchs, Money and Intelligence in 2016 and Beyond.”",the-new-york-times,0,40.94,-7.94
"The letter says, “We would be remiss in our duty to you and our students if we did not challenge your continuing misuse of Catholic teaching to defend a budget plan that decimates food programs for struggling families, radically weakens protections for the elderly and sick, and gives more tax breaks to the wealthiest few.”",the-new-york-times,0,40.94,-7.94
That separates Mr. Reid from President Obama’s support of the developers’ right to build the center.,the-new-york-times,0,40.94,-7.94
"His lawyer said then that the congressman intended to cooperate fully and had already repaid about $60,000 to his campaign to correct for mistaken payments for personal items.",the-new-york-times,0,40.94,-7.94
"In an interview Tuesday, Mr. Gowdy said Mr. Priebus had overstepped his expertise.",the-new-york-times,0,40.94,-7.94
"But the public relations offensive is being met with public expressions of outrage from Mr. Obama’s base, including the most liberal members of Congress and spokesmen for interest groups on the left.",the-new-york-times,0,40.94,-7.94
"“I think the vice president very well knows that sometimes the words don’t come out of your mouth the right way,” he said with a gotcha smile.",the-new-york-times,0,40.94,-7.94
"“When we returned, we saw nothing like this,” Mr. Blumenthal said.",the-new-york-times,0,40.94,-7.94
"On Wednesday, in anticipation of Mr. Obama’s announcement, Mr. Romney laid out his belief that marriage — and anything resembling it — should be restricted to heterosexual couples, even as he acknowledged that it was “a very tender and sensitive topic.”",the-new-york-times,0,40.94,-7.94
"“It actually creates zero precedent,” Mick Mulvaney, the acting White House chief of staff, told reporters.",the-new-york-times,0,40.94,-7.94
“We don’t want him. We reject his visit.”,the-new-york-times,0,40.94,-7.94
"At the same time, Congress needs to make a legislative move to keep the government funded before the 112th Congress takes over in January.",the-new-york-times,0,40.94,-7.94
"In fact, at least 30 other countries, including Canada, Mexico and many others in the Western Hemisphere, grant automatic birthright citizenship, according to a study by the Center for Immigration Studies, an organization that supports restricting immigration and whose work Mr. Trump’s advisers often cite.",the-new-york-times,0,40.94,-7.94
Gay and civil rights groups praised the ruling.,the-new-york-times,1,40.94,-7.94
"In an appeal to hard-right conservatives, Gov. Rick Perry of Texas is broadcasting a new campaign ad that seems to contrast Christianity with homosexuality, vows to end what he calls “Obama’s war on religion,” and highlights Mr. Perry’s criticism of overturning the “don’t ask, don’t tell” policy for gays serving in the military.",the-new-york-times,0,40.94,-7.94
"At a news conference on Friday morning, John Miller, the New York Police Department’s deputy commissioner of intelligence and counterterrorism, said a postal worker at the mail facility on 52nd Street recognized the package addressed to Mr. Clapper as similar to other suspicious packages discovered this week and “froze it in the system.”",the-new-york-times,0,40.94,-7.94
"Since then, Mr. Jackson, who has said he had no knowledge of the offer, has been dogged by questions about his ethics.",the-new-york-times,0,40.94,-7.94
"“It was the president who was trying to be cute by half by flipping a script demonizing Iraq, while saying the battle really should be Afghanistan,” Mr. Steele said, according to a video of his remarks that was circulated by Democrats on Friday.",the-new-york-times,0,40.94,-7.94
"The National Mall was filled with supporters, many wearing “Make America Great Again” hats and chanting “Trump! Trump! Trump!”",the-new-york-times,0,40.94,-7.94
"“If you want results, you have to compromise, and if you’re unwilling to compromise, you won’t get results,” said Senator Heidi Heitkamp, Democrat of North Dakota.",the-new-york-times,0,40.94,-7.94
"“But the specific security requests pertaining to Benghazi, you know, were handled by the security professionals in the department.",the-new-york-times,0,40.94,-7.94
"According to the person briefed on the matter, the subpoenas, issued by prosecutors in the office of the United States attorney for New Jersey, Paul J. Fishman, seek a broad range of records relating to the lane closings: emails, text messages, other correspondence and memorandums, calendar entries, spreadsheets, voice mail messages.",the-new-york-times,0,40.94,-7.94
"Still, the police did make 47 arrests overnight.",the-new-york-times,0,40.94,-7.94
"Mr. LePage nevertheless said he was seeking “spiritual guidance,” had apologized for his threat, and vowed to make one change to his behavior: “I will no longer speak to the press ever again after today,” he said.",the-new-york-times,0,40.94,-7.94
This is not the first time Newsweek has caused a stir with its cover choices.,the-new-york-times,0,40.94,-7.94
"But she then said that the server, which contained personal communications of her husband, former President Bill Clinton, “will remain private.”",the-new-york-times,0,40.94,-7.94
"The next step would be to secure those lands, where the Pentagon would erect barriers.",the-new-york-times,0,40.94,-7.94
It was clear from the day that there would be no grace period either for or by the new president.,the-new-york-times,0,40.94,-7.94
"“Just because you’re only getting 30 percent of the vote in some area doesn’t mean you shouldn’t go there,” said Representative Cedric L. Richmond of Louisiana.",the-new-york-times,0,40.94,-7.94
"His appointment makes Mr. Cowan the second black member to be seated in the current Senate, after Tim Scott of South Carolina was appointed by Gov. Nikki R. Haley.",the-new-york-times,0,40.94,-7.94
"“I didn’t need to do this, but I’d rather do it much faster,” he said.",the-new-york-times,0,40.94,-7.94
Mr. Trump’s ascension amounted to a hostile takeover of a capital facing its most significant disruption in generations.,the-new-york-times,1,40.94,-7.94
