text,source,label,reliability,bias
"The mayors of Minnesota's Twin Cities, Minneapolis and St. Paul, have also condemned the measure.",huffpost,0,37.82,-10.75
"“Our problem with Representative Ryan is that he claims his budget is based on Catholic social teaching,” said Jesuit Father Thomas J. Reese , one of the organizers of the letter.",huffpost,0,37.82,-10.75
"No members or staff were harmed in the shooting, but the building sustained bullet damage.",huffpost,0,37.82,-10.75
"The president has lasered in on immigration ahead of next week’s midterm elections, stoking fear about the caravan of migrants heading toward the U.S.-Mexico border from Central America.",huffpost,1,37.82,-10.75
Tea party organizers disputed claims of racism and called on the NAACP to withdraw the resolution.,huffpost,0,37.82,-10.75
"Two senators didn’t vote at all: Sens. Tim Kaine (D-Va.), who is Hillary Clinton’s vice presidential running mate, and Bernie Sanders (I-Vt.), who was Clinton’s runner-up in the presidential race.",huffpost,0,37.82,-10.75
The 37 million-member lobbying powerhouse launched a national ad campaign Thursday warning members of Congress not to reduce benefits for recipients of Social Security and Medicare.,huffpost,0,37.82,-10.75
"The top folks like to be in the inside game,"" one union official said.",huffpost,0,37.82,-10.75
Russia was expelled from what was then the Group of Eight after its annexation of Crimea from Ukraine.,huffpost,0,37.82,-10.75
"Since then, he has continued to influence the conservative movement as a charismatic public speaker and radio and television host.",huffpost,1,37.82,-10.75
"It's pretty clear what the motivation was.""",huffpost,0,37.82,-10.75
“That’s a well known principle of administrative law and of economics.,huffpost,0,37.82,-10.75
"I think if you do something right from the bottom, the top doesn’t have to jump in.",huffpost,0,37.82,-10.75
"“We know how to win elections,” she added.",huffpost,0,37.82,-10.75
"Obama Gun Control Proposals Unveiled, Marking Biggest Legislative Effort In A Generation",huffpost,0,37.82,-10.75
"Schiff has maintained his strong belief that the Trump campaign colluded with Russia, after the nearly two-year probe came to an end last week without directly implicating the president.",huffpost,0,37.82,-10.75
"The ARB, in its unclassified form, mentions that the attackers' motivation is the subject of an ongoing FBI investigation.",huffpost,0,37.82,-10.75
But Brat unseated the House majority leader with 56 percent of the vote.,huffpost,0,37.82,-10.75
"In comments delivered at the Council on Foreign Relations, the conservative senator vying for the GOP presidential nomination said the world would be safer if the U.S. military had a bigger budget and America asserted itself more aggressively across the globe.",huffpost,1,37.82,-10.75
"Trump, who was accompanied by parents of children killed by unauthorized immigrants, said he was declaring the national emergency for “virtual invasion purposes.”",huffpost,0,37.82,-10.75
"“[Putin’s] actions are designed not to challenge our arms at this point, but to undercut and compromise our belief in our ideals,” Mattis told U.S. Naval War College graduates at a commencement ceremony in June.",huffpost,0,37.82,-10.75
"“I have no idea whether or not the cover story about Ted Cruz in this week's issue of the National Enquirer is true or not, but I had absolutely nothing to do with it, did not know about it, and have not, as yet, read it.",huffpost,0,37.82,-10.75
Mattis had previously argued that a small U.S. presence should remain because the counterterrorism mission there is ongoing and removing troops now would cause more problems for the region.,huffpost,0,37.82,-10.75
Billions of dollars are at stake if it is allowed to go forward.,huffpost,0,37.82,-10.75
But that attack appeared a bit premature.,huffpost,0,37.82,-10.75
Rep. David Cicilline (D-R.I.) tweeted to Trump: “Don’t hand another dictator a propaganda victory.”,huffpost,0,37.82,-10.75
"""Not a single thing he said is accurate,"" Biden said.",huffpost,0,37.82,-10.75
But likely GOP presidential candidate Jeb Bush suggested that the use of personal email demonstrated a lack of transparency.,huffpost,0,37.82,-10.75
"While Senate Democrats did not receive everything they asked for in exchange for voting to reopen the government, they did manage to get the Children’s Health Insurance Program funded for six years.",huffpost,0,37.82,-10.75
"Businesses in the Phoenix area were also especially worried, with the Super Bowl set to be held in Glendale, Ariz. in 2015.",huffpost,0,37.82,-10.75
"Trump appeared to respond to Tlaib over Twitter Friday morning, writing: “They only want to impeach me because they know they can’t win in 2020, too much success!”",huffpost,0,37.82,-10.75
"""We know about the secret wiretaps, we know about the secret military tribunals, the secret White House email accounts,"" she said.",huffpost,0,37.82,-10.75
"The tweet of the lewd photo first was reported Saturday by BigGovernment.com, a website run by conservative commentator Andrew Breitbart.",huffpost,0,37.82,-10.75
"""That that is just outrageous talk,"" Boehner said.",huffpost,0,37.82,-10.75
"The meeting was arranged ""at Senator Sanders' request,"" Earnest said, and the two will discuss ""how to build on the extraordinary work he has done to engage millions of Democratic voters, and to build on that enthusiasm in the weeks and months ahead.""",huffpost,1,37.82,-10.75
Boehner has refused to budge from his refusal to consider raising tax rates on top earners while arguing that heavy spending cuts are needed.,huffpost,1,37.82,-10.75
I intend to move forward on both of these pieces of legislation.,huffpost,0,37.82,-10.75
-His opponent's campaign admits they are the ones who cherry-picked the quotes and are behind the hit piece.,huffpost,0,37.82,-10.75
"""Mexican people, we are not going to pay any single cent for such a stupid wall,"" he said earlier this month.",huffpost,1,37.82,-10.75
"""I'm not sure it rises -- no pun intended -- to that level,"" he continued.",huffpost,0,37.82,-10.75
"""I was in the ICU at 2 a.m. with families faced with the decision to disconnect a respirator on their loved one; I counseled fifteen-year-old pregnant girls who were afraid to tell their parents about their condition; I spent hours hearing the grief of women who had been physically and emotionally clobbered by an abusive husband.""",huffpost,0,37.82,-10.75
"""She has not committed any crime or made any misrepresentation but under the circumstances she has no choice but to take this course,"" the letter addressed to Chairman Darrell Issa (R-Calif.) reads, according to the Los Angeles Times.",huffpost,0,37.82,-10.75
"Christie has maintained that he had no involvement in, or knowledge of, the plan.",huffpost,0,37.82,-10.75
"After the Newtown shooting, Wayne LaPierre, the rifle association’s executive director, announced that it would devise a plan to put armed guards in every school.",the-new-york-times,0,40.94,-7.94
“It has been really disconcerting how many of my FB friends have stood up on the side of hate and proudly posted their photos of Chick-fil-a — and they all have their little quotes about how they ‘love their gay friends’ but they ‘don’t approve’ of their lifestyles.,the-new-york-times,0,40.94,-7.94
"He added: “Knowing that the consequence of silence is violence in these times, we’re saying stand up and say enough is enough.",the-new-york-times,0,40.94,-7.94
"Some residents of Aventura reported seeing a similar white van covered in pro-Trump stickers often parked in the lot of a local strip mall, the Aventura Waterways shopping center. ",the-new-york-times,0,40.94,-7.94
Mr. Scalise remained in the hospital on Thursday after a second surgery for internal injuries and a broken leg.,the-new-york-times,0,40.94,-7.94
"In response to Mr. Obama, House Republicans said the Democratic-controlled Senate should take up some 16 House-passed measures; most would attack federal regulations or spending and would have long-term impact, analysts say, but they would not spur job creation in the coming year or two.",the-new-york-times,0,40.94,-7.94
Others are expected to follow.,the-new-york-times,0,40.94,-7.94
"Despite Democrats’ vow to reject the measure, it could create an opening for negotiations between the two sides.",the-new-york-times,0,40.94,-7.94
"But it does not extend to civil unions, registered domestic partnerships or other legal relationships, the Treasury said.",the-new-york-times,0,40.94,-7.94
"It is the broadest federal rule change to come out of the landmark Supreme Court decision in June that struck down the 1996 Defense of Marriage Act, and a sign of how quickly the government is moving to treat gay couples in the same way that it does straight couples.",the-new-york-times,0,40.94,-7.94
"Once that was settled, just after 11 a.m., Representative John A. Boehner, the newly installed speaker of the House, read the preamble (that magical “We the people”), before yielding to the woman who handed him the gavel on Wednesday, Representative Nancy Pelosi, who picked up with Article 1, Section 1 (“All legislative powers herein granted shall be vested in a Congress of the United States, which shall consist of a Senate and House of Representatives”), followed by Representative Eric Cantor, the House majority leader, and other House leaders.",the-new-york-times,0,40.94,-7.94
The White House argued that the hunting would bring money to local communities and incentivize efforts to protect elephants.,the-new-york-times,0,40.94,-7.94
“You want to pet him?” Mr. Obama asked his daughters.,the-new-york-times,0,40.94,-7.94
"Separately, the Health and Human Services Department said Thursday that Medicare would extend certain key benefits to same-sex spouses, “clarifying that all beneficiaries in private Medicare plans have access to equal coverage when it comes to care in a nursing home where their spouse lives.”",the-new-york-times,0,40.94,-7.94
"Mr. Romney has, over the years, made it clear that his opposition to same-sex marriage and civil unions is a deeply held moral conviction, and he has not shied from using strong language to describe the offense he has taken to its introduction.",the-new-york-times,0,40.94,-7.94
"Speaking at the White House on Friday, Mr. Trump praised law enforcement officials for quickly arresting a suspect.",the-new-york-times,0,40.94,-7.94
"It also has enormous political implications for Mrs. Clinton, the former New York senator who is already regarded as the front-runner for the 2016 Democratic presidential nomination if she chooses to run.",the-new-york-times,0,40.94,-7.94
"“Let me be clear — AARP is as committed as we’ve ever been to fighting to protect Social Security for today’s seniors and strengthening it for future generations,” Mr. Rand said.",the-new-york-times,0,40.94,-7.94
Mr. Bloomberg is a supporter of the arts and aligns himself with Manhattan’s sophisticated cultural scene; Mr. Trump relishes in being crude.,the-new-york-times,0,40.94,-7.94
"Ms. Page, who had left Mr. Mueller’s team before the discovery of the text messages, quit the F.B.I. in May.",the-new-york-times,0,40.94,-7.94
"“When we returned, we saw nothing like this,” Mr. Blumenthal said.",the-new-york-times,0,40.94,-7.94
"“My view is the White House should call Nancy and a few other of the Democrats to say, ‘What would it take to get an agreement that would be better and not worse for American workers?’” Mrs. Clinton said, aligning herself with a potential future ally (Ms. Pelosi) over a lame-duck president.",the-new-york-times,0,40.94,-7.94
"And Nancy said, We’re not looking to impeach you.”",the-new-york-times,0,40.94,-7.94
"Her eyes are open wide — very, very wide — focused intensely somewhere off in the distance, just a smidge too high above the camera.",the-new-york-times,1,40.94,-7.94
"Mr. Etheridge, a seven-term House member, can be seen on the video repeatedly asking the young man to identify himself. ",the-new-york-times,0,40.94,-7.94
“I don’t think we need to translate that.”,the-new-york-times,0,40.94,-7.94
"It wasn’t the best example to use, because it prompted Mr. Biden to describe his own tragedy, when his wife and young daughter were killed in a car crash.",the-new-york-times,0,40.94,-7.94
"Instead, the House will end up elevating a leader with a less conservative record and less patience for the far-right flank.",the-new-york-times,0,40.94,-7.94
"Among the study’s central conclusions is that “the presence of armed security personnel adds a layer of security and diminishes response time” in a shooting, Mr. Hutchinson said.",the-new-york-times,0,40.94,-7.94
Republicans said Mr. Obama’s defense of the right of the developers to pursue the project showed that he was out of touch with average Americans.,the-new-york-times,0,40.94,-7.94
"Mr. Cantor’s loss recalled the defeat of former Speaker Thomas S. Foley, a Democrat who lost to a little-known Republican, George Nethercutt, in the 1994 general elections that delivered control of Congress to the Republicans.",the-new-york-times,0,40.94,-7.94
"Correction: December 1, 2010",the-new-york-times,0,40.94,-7.94
I made a mistake and I was wrong.” She did not address Mr. Trump specifically in her video.,the-new-york-times,0,40.94,-7.94
"“These are the issues that we will take to the Democratic National Convention in Philadelphia in July,” Mr. Sanders said, declining to answer reporters’ shouted questions about whether he would leave the race.",the-new-york-times,0,40.94,-7.94
"You can’t be a victim 40 years later, in my opinion.”",the-new-york-times,0,40.94,-7.94
"On Wednesday, Mr. Cruz repeatedly quoted from the movie “The American President” to defend his wife, as she held an event and faced questions about Mr. Trump’s threats.",the-new-york-times,0,40.94,-7.94
“And a lot of really wanting to have a plan.”,the-new-york-times,0,40.94,-7.94
"Prosecutors sealed details of the case because they feared that public disclosure would increase the risk of Mr. Stone fleeing or destroying or tampering with evidence, according to court documents.",the-new-york-times,1,40.94,-7.94
"Democrats contend that, like Mr. Obama’s views, Mr. Romney’s feelings about gay rights have evolved, but in the opposite direction: During his campaign for the Senate in 1994, Mr. Romney vowed to seek “full equality” for gays and lesbians, in a letter to the Log Cabin Republicans of Massachusetts.",the-new-york-times,0,40.94,-7.94
"Amendments to the Constitution cannot be overridden by presidential action — they can be changed or undone only by overwhelming majorities in Congress or the states, with a two-thirds vote of both houses of Congress or through a constitutional convention called for by two-thirds of state legislatures.",the-new-york-times,0,40.94,-7.94
But Mr. Trump has already adopted some of the language that his Democratic adversaries have used during the longest shutdown in history.,the-new-york-times,0,40.94,-7.94
Mr. Trump said his decision was largely coming down to instinct.,the-new-york-times,0,40.94,-7.94
"Nearly two weeks ago, the department also waived the ban in a similar manner for Zambia.",the-new-york-times,0,40.94,-7.94
"Despite that, Democrats have long thought they could make a play for Mr. Hunter’s seat, especially if he were indicted.",the-new-york-times,0,40.94,-7.94
"Three weeks ago, the State Department handed over the Benghazi emails to the House Select Committee on Benghazi, which is led by Representative Trey Gowdy, Republican of South Carolina.",the-new-york-times,0,40.94,-7.94
"In essence, Mrs. Clinton’s approach was to accept the responsibility for security lapses in Benghazi but not the blame.",the-new-york-times,0,40.94,-7.94
"Representative Raúl R. Labrador, a Republican of Idaho and once a leading immigration negotiator in the House, said it would be a mistake to push forward.",the-new-york-times,0,40.94,-7.94
"He also suggested that he would consider polling in states like heavily Democratic Connecticut, which he again said he believed he could put in play in November.",the-new-york-times,0,40.94,-7.94
"In the meantime, they are planning to open multiple investigations into accusations of wrongdoing around the president, his campaign and his administration.",the-new-york-times,0,40.94,-7.94
"A plan to revive and revamp a ban on assault weapons, which expired in 2004, is almost certain to be defeated.",the-new-york-times,0,40.94,-7.94
"“We’re just one day removed, so it still feels different, I think,” Senator Jeff Flake, Republican of Arizona, said before the game, recalling past tragedies that many swore would reshape the nation’s politics.",the-new-york-times,0,40.94,-7.94
"The process began in earnest at 4:20 p.m. on Friday, Sept. 14, when Stephen W. Preston, the C.I.A. general counsel, sent an e-mail to other agency officials warning them not to disclose information that might interfere with the F.B.I.’s investigation.",the-new-york-times,0,40.94,-7.94
"By noon, their own ostensible allies in Congress had buckled.",the-new-york-times,0,40.94,-7.94
"“This is not something the United States had actively prosecuted or wanted to engage in,” Mr. Steele said in a speech Thursday night in Connecticut in which he offered a strong critique of President Obama’s military strategy.",the-new-york-times,0,40.94,-7.94
The other two are all but vacant now; worship services are already taking place in one of them.,the-new-york-times,0,40.94,-7.94
"Supporters of Mr. McCarthy, who confidently traveled home to his district in Bakersfield for the weekend, said Friday that the Californian had all but sewed up the votes he needs.",the-new-york-times,0,40.94,-7.94
"Very few lawmakers avail themselves of such briefings, he suggested, and only the most senior leaders are kept fully abreast of intelligence activities.",the-new-york-times,0,40.94,-7.94
"“With McCarthyism,” a senator was “chasing after Russian Communists,” Mr. Turner, an Intelligence Committee member, said.",the-new-york-times,0,40.94,-7.94
Ms. Speier said the executive action is part of the “most comprehensive gun safety effort in a generation.”,the-new-york-times,0,40.94,-7.94
Justices Kennedy and Samuel A. Alito Jr. said they were concerned about companies whose pay and promotion gaps mirror national numbers where there is no proof of a discriminatory policy.,the-new-york-times,0,40.94,-7.94
"The Flynn Intel Group was paid more than $500,000 to represent Turkey in a dispute with the United States government while Mr. Flynn was advising the Trump campaign.",the-new-york-times,0,40.94,-7.94
"Was he sure, Mr. Jordan asked, that the I.R.S. targeting never came up?",the-new-york-times,0,40.94,-7.94
"In fact, at least 30 other countries, including Canada, Mexico and many others in the Western Hemisphere, grant automatic birthright citizenship, according to a study by the Center for Immigration Studies, an organization that supports restricting immigration and whose work Mr. Trump’s advisers often cite.",the-new-york-times,0,40.94,-7.94
"CHARLESTON, S.C. — Democratic presidential candidates wasted no time Friday evening demanding the immediate public release of the long-awaited report from Robert S. Mueller III, with several saying that Americans deserved to know any findings about President Trump, Russia and the 2016 election in order to form judgments about Mr. Trump and the 2020 race.",the-new-york-times,1,40.94,-7.94
"And he has moved to rescind Deferred Action for Childhood Arrivals, or DACA, an Obama-era program that shielded the young undocumented immigrants known as Dreamers from deportation.",the-new-york-times,0,40.94,-7.94
"On Monday, it was revealed that he had misled Pentagon investigators about his foreign contacts and sources of income while seeking a renewed security clearance in February 2016.",the-new-york-times,0,40.94,-7.94
"In releasing the e-mails, the White House was hoping to show that intelligence officials, not political advisers, drove the debate over the talking points.",the-new-york-times,0,40.94,-7.94
"On Wednesday, he adopted a strikingly different approach, sitting patiently for a series of interviews at which he insisted he had done nothing wrong and marveled at what he said on MSNBC was the “Alice in Wonderland world” in which a wayward Twitter message had become the talk of the town.",the-new-york-times,1,40.94,-7.94
"But in pressing for approval of $60 billion in infrastructure spending, Mr. Obama took his biggest shot not at the measure’s Republican opponents in the Senate, but at those in the House.",the-new-york-times,0,40.94,-7.94
"Mr. Sestak first mentioned publicly in February that he had been offered a job but provided no details, and the White House for three months had refused to discuss it, generating intense criticism from Republicans who accused it of trying to bribe a congressman and deep consternation among Democrats who called on the administration to answer questions.",the-new-york-times,0,40.94,-7.94
"It was also the first resignation over a major national security issue by a leading cabinet member since 1980, when Cyrus Vance quit as secretary of state.",the-new-york-times,0,40.94,-7.94
"Last week, Sarah Palin posted a photo of her visit to a Chick-fil-A in California on her Facebook page.",the-new-york-times,0,40.94,-7.94
“Who can guarantee you happiness?“ he asked. “Tiger Woods wasn’t happy.”,the-new-york-times,0,40.94,-7.94
"The Arizona group said the call from Mr. Trump on Wednesday came unexpectedly, and the group had spent much of the day Thursday scurrying to make travel arrangements to New York.",the-new-york-times,0,40.94,-7.94
Mr. Casey is among the 10 Democrats facing re-election next year in states that Mr. Trump won.,the-new-york-times,0,40.94,-7.94
He also noted that the president’s ability to declare a national emergency was “absolutely” still a tool available to Mr. Trump to find funds to build the wall if a legislative agreement could not be reached.,the-new-york-times,0,40.94,-7.94
"He described the decision to enter politics as a “coin toss” between him and his wife, Mary Pat, herself a nimble political mind.",the-new-york-times,0,40.94,-7.94
"On Friday, Mr. Udall and Mr. Wyden released a joint statement repeating that they had “long been concerned about the degree to which this collection has relied on ‘secret law.’ ”",the-new-york-times,0,40.94,-7.94
"The first speaker who preceded him to the stage had no microphone, causing a delay; later on, she was booed when she disclosed that she was a Democrat.",the-new-york-times,0,40.94,-7.94
"The latest candidate to learn the hard way was Representative Bruce Braley, an Iowa Democrat running for Senate this year.",the-new-york-times,0,40.94,-7.94
"On Feb. 14, 2011, all senators were offered the opportunity to discuss the broad authority under the Patriot Act with the director of national intelligence, Mr. Clapper; the F.B.I. director, Robert S. Mueller III; and General Alexander.",the-new-york-times,0,40.94,-7.94
Family dental bills paid with campaign funds were characterized as a charitable contribution to “Smiles for Life.”,the-new-york-times,0,40.94,-7.94
"His age, 75, could be problematic, they said, given that F.B.I. directors serve 10-year terms.",the-new-york-times,0,40.94,-7.94
"Riley Seibenhener, the party chairman in Geneva County, told Mr. Dale that if the allegations were true, he would not support the candidate.",the-new-york-times,0,40.94,-7.94
"But to people familiar with the Hutchinsons, long one of the most influential families in Arkansas, the news was hardly a bombshell.",the-new-york-times,0,40.94,-7.94
"Even as he fueled outrage among Democrats and angst among many moderate Republicans, his well of support, fed by voters drawn to his unfiltered political style, never seemed to run dry.",the-new-york-times,0,40.94,-7.94
"Mr. George did shed some light on the extent of the accusations against the I.R.S., saying that at this point in this investigation he had no reason to believe any illegal conduct occurred.",the-new-york-times,0,40.94,-7.94
"Ms. Ingraham, one of the few high-profile conservatives to put her muscle behind Mr. Brat, said on Fox News on Tuesday night that the primary results were “an absolute repudiation of establishment politics” and that Republican leaders should take note.",the-new-york-times,0,40.94,-7.94
"She had rescinded her invitation this week to come to the House chamber until the government was reopened, and on Friday, she said she would work with Mr. Trump to find a new date.",the-new-york-times,0,40.94,-7.94
"In a statement on Thursday, the N.C.A.A. president, Mark Emmert, said the organization was “deeply concerned” about the legislation.",the-new-york-times,0,40.94,-7.94
Republicans have expressed concern that a Democratic commander in chief could cite Mr. Trump’s move to declare a national emergency over gun violence or climate change without legislation from Congress.,the-new-york-times,0,40.94,-7.94
"“He blows away their case against him & now wants to clear his name by showing ‘the false or misleading testimony by James Comey, John Brennan …’ Witch Hunt!”",the-new-york-times,0,40.94,-7.94
"Mr. Mueller spoke to the House Republican Conference on May 13, 2011, and to the House Democratic Caucus on May 24, 2011.",the-new-york-times,0,40.94,-7.94
"“The U.S. intelligence community knows that the Russian government attacked the U.S.,” Mr. Sasse said.",the-new-york-times,0,40.94,-7.94
"Former President George Bush remained hospitalized in Houston, recovering from pneumonia, but a spokesman said he watched the ceremony on television.",the-new-york-times,0,40.94,-7.94
"In addition, the inspector general said that Mr. Strzok had forwarded a proposed search warrant to his personal email account. ",the-new-york-times,0,40.94,-7.94
"“If you want results, you have to compromise, and if you’re unwilling to compromise, you won’t get results,” said Senator Heidi Heitkamp, Democrat of North Dakota.",the-new-york-times,0,40.94,-7.94
"In his tweets on Saturday, Mr. Trump urged social media companies to “let everybody participate, good & bad,” saying that while networks like CNN and MSNBC might be “fake news,” he does not “ask that their sick behavior be removed.”",the-new-york-times,1,40.94,-7.94
"Martha Raddatz of ABC News was the moderator, and she made a point of speaking forcefully, pushing the candidates to be specific and changing subjects abruptly.",the-new-york-times,0,40.94,-7.94
"But he expressed no concern that diverting military construction money would delay projects benefiting the troops like base housing, schools and gyms.",the-new-york-times,0,40.94,-7.94
"Mr. Weiner, one of Congress’s most enthusiastic users of social media to engage with constituents and supporters, said he believed his Twitter account, or a related photo-sharing site, had been infiltrated by a hacker or a prankster, who had then sent the offending photo out late Friday.",the-new-york-times,0,40.94,-7.94
"The package addressed to Mr. Booker, a New Jersey Democrat, was found in Florida, which two people briefed on the matter have said has become a focus of the intense, nationwide investigation into the bombs.",the-new-york-times,0,40.94,-7.94
Mr. McCain asserted that the Obama administration’s aversion to nation-building had precluded it from providing the kind of training and assistance that would have helped the fledgling Libyan government in Tripoli confront growing security threats from militants.,the-new-york-times,0,40.94,-7.94
And I say wait for what?,the-new-york-times,0,40.94,-7.94
"Instead, it condemned Mr. Trump’s approach to the world as destructive to American influence and power.",the-new-york-times,0,40.94,-7.94
"“I cannot envision him sitting in that chair, that was the chair of President Washington, President Jefferson, President Kennedy, President Reagan,” Mr. Fox said.",the-new-york-times,0,40.94,-7.94
I couldn’t believe it when I saw it.”,the-new-york-times,0,40.94,-7.94
"“I mean, you cannot just destroy documents when an agency is telling you to turn them over,” Mr. Priebus said on “Fox and Friends.”",the-new-york-times,0,40.94,-7.94
"“This is an opportunity for this committee to finally do the work that it should have been doing for years,” Mr. Corker said.",the-new-york-times,0,40.94,-7.94
"Mr. Trump is still seeking applicants, and some aides, along with many law enforcement officials, have suggested that he hire from within the agency to repair some of the damage to morale wrought by Mr. Comey’s sudden firing.",the-new-york-times,0,40.94,-7.94
"Mr. Wilder, the governor’s spokesman, said Ms. Brewer’s office had received more than 10,000 calls and emails on the matter as of Monday morning.",the-new-york-times,0,40.94,-7.94
Such single-mindedness belies the serious and stubborn vulnerabilities of his campaign.,the-new-york-times,0,40.94,-7.94
"WASHINGTON — Susan E. Rice, President Obama’s national security adviser, sharply criticized Prime Minister Benjamin Netanyahu of Israel on Tuesday over his plans to address a joint meeting of Congress next week, saying his actions had hurt his nation’s relationship with the United States.",the-new-york-times,1,40.94,-7.94
"Federal law makes it a crime for anyone “who directly or indirectly, promises any employment, position, compensation, contract, appointment, or any other benefit” to someone else “as consideration, favor, or reward for any political activity or for the support of or opposition to any candidate or any political party in connection with any general or special election to any political office.”",the-new-york-times,0,40.94,-7.94
"I crossed the line. I move the line, I cross it. I went way too far.",the-new-york-times,0,40.94,-7.94
"Mr. Strzok, 48, a graduate of Georgetown University, served as an officer in the Army before he joined the F.B.I. ",the-new-york-times,0,40.94,-7.94
"“While I 100 percent support more transparency with respect to claims against members of Congress, I can neither confirm nor deny that settlement involved my office,” Mr. Farenthold said at the time.",the-new-york-times,0,40.94,-7.94
"“Aside from being unconstitutional, such an executive order would exacerbate racial tensions, exploit fears and drive further polarization across the country at a moment that calls for the promotion of unity and inclusion,” Ms. Clarke said in a statement.",the-new-york-times,0,40.94,-7.94
Spouses are generally seen as off limits.,the-new-york-times,0,40.94,-7.94
I haven’t spoken to her in way over a year.”,the-new-york-times,0,40.94,-7.94
"Hillary Clinton, the presumptive Democratic presidential nominee, called the massacre in Orlando, Fla., an “act of terror” and an “act of hate” and called for “hardening our defenses at home” while “refusing to be intimidated and staying true to our values” in the United States.",the-new-york-times,0,40.94,-7.94
"On at least two instances, Mr. Jackson and his wife used campaign money at Build-A-Bear Workshop, a store where patrons can create stuffed animals.",the-new-york-times,0,40.94,-7.94
The department said that the improper use of campaign funds continued despite “numerous warnings” and “repeated inquiries” from Mr. Hunter’s campaign treasurer about questionable purchases.,the-new-york-times,0,40.94,-7.94
"Critics, however, say the Indiana law includes different wording that could open the door to wider discrimination.",the-new-york-times,0,40.94,-7.94
"“This is my pledge to the people of Ferguson: Our investigation into this matter will be full, it will be fair, and it will be independent,” Mr. Holder wrote in The St. Louis Post-Dispatch.",the-new-york-times,0,40.94,-7.94
“I think it’s a disgrace to the court and I think she should apologize to the court.,the-new-york-times,0,40.94,-7.94
"Democrats, who declined to revel in their clear victory, said they would work in good faith to strike a deal on border security.",the-new-york-times,0,40.94,-7.94
"Speaker Nancy Pelosi rejected it even before Mr. Trump spoke, and Senator Chuck Schumer, the Democratic leader, denounced the offer as “not a compromise but more hostage taking.”",the-new-york-times,0,40.94,-7.94
"Elected officials accused one another of hypocrisy and selective memory on matters of policy, perhaps a bit more gently than they might have on a typical weekday.",the-new-york-times,0,40.94,-7.94
"Ms. Harris, in addition to calling for the report to be released “immediately,” called on Mr. Barr to “publicly testify under oath about the investigation and its findings.”",the-new-york-times,0,40.94,-7.94
"Colorado’s rules have no way to prevent “criminal enterprises, gangs and cartels from acquiring marijuana inventory directly from retail marijuana stores,” the lawsuit says.",the-new-york-times,0,40.94,-7.94
"Sarah Palin, the 2008 Republican vice presidential nominee, weighed in to defend the Tea Party movement on Monday when the resolution was proposed.",the-new-york-times,0,40.94,-7.94
More sustainable.,the-new-york-times,0,40.94,-7.94
“I can’t help but think that those remarks are well over the line.,the-new-york-times,1,40.94,-7.94
"Fifteen minutes later, however, his father tweeted: “Very little pick-up by the dishonest media of incredible information provided by WikiLeaks.",the-new-york-times,0,40.94,-7.94
"“We’ve got a big challenge, and we’ve got work to do.”",the-new-york-times,0,40.94,-7.94
"“That is our plan,” Mr. Trump said.",the-new-york-times,0,40.94,-7.94
