text,source,label,reliability,bias
"Two senators didn’t vote at all: Sens. Tim Kaine (D-Va.), who is Hillary Clinton’s vice presidential running mate, and Bernie Sanders (I-Vt.), who was Clinton’s runner-up in the presidential race.",huffpost,0,37.82,-10.75
"Following her speech, House Democrats rejected Obama's trade agenda in overwhelming numbers.",huffpost,0,37.82,-10.75
"But the recommendation that states allow non-law enforcement officers, such as teachers and principals, to carry guns in schools would essentially eliminate gun-free school zones.",huffpost,0,37.82,-10.75
"Despite concerns about Trump interfering with ongoing investigations into his campaign, Schiff warned that it is premature for Democrats on Capitol Hill to push for impeachment.",huffpost,0,37.82,-10.75
But the attack on McCain's accounting was part of the assault nonetheless.,huffpost,1,37.82,-10.75
"Hunter had blamed his wife, who acted as a campaign manager, for many of the improper charges, saying she controlled the campaign’s credit card, and in February he feigned ignorance in an interview with Politico, saying: “Nah, I know the rules.”",huffpost,0,37.82,-10.75
"""Today, his fellow Missourians urged him to step aside, and I think he should accept their counsel and exit the Senate race.""",huffpost,0,37.82,-10.75
The White House nevertheless insists that its package of proposals has teeth.,huffpost,0,37.82,-10.75
"""My view is that marriage itself is a relationship between a man and a woman and that's my own preference,"" Romney told reporters in Oklahoma.",huffpost,0,37.82,-10.75
"""Nebraska officials are acting like bullies, and they have no business trying to dictate Colorado's marijuana laws,"" Tvert said to HuffPost.",huffpost,0,37.82,-10.75
"“The other justices should hold an intervention, and tell her to be quiet or step down,” wrote Josh Blackman, a Houston College of Law professor who frequently writes about the high court.",huffpost,0,37.82,-10.75
One of Ryan’s best one-liners came when he sought to explain these comments.,huffpost,0,37.82,-10.75
"As I was just telling these young people, change is possible.",huffpost,0,37.82,-10.75
"“Not only would I have not been in favor of it, but President [George W.] Bush wouldn’t have been in favor of it,” Rubio said.",huffpost,0,37.82,-10.75
"Hutchinson's report and his press conference were both met with scathing criticism from the American Federation of Teachers, which supports broader gun control measures and strongly opposes arming educators.",huffpost,1,37.82,-10.75
The president has said he plans to meet with the Russian leader alone.,huffpost,0,37.82,-10.75
"His supporters expected him to run again in 2012, but he declined.",huffpost,0,37.82,-10.75
"To justify the wall, Trump repeatedly insisted criminals, gang members and drug traffickers were pouring over the border and that only a wall could stop them.",huffpost,1,37.82,-10.75
He is in Idaho this weekend chairing the state GOP convention.,huffpost,0,37.82,-10.75
"Aitan Goelman, Strzok’s attorney, said in a statement that Strzok was fired late Friday afternoon on the orders of FBI Deputy Director David Bowdich, despite an FBI career official’s recommendation that Strzok face a 60-day suspension and a demotion.",huffpost,0,37.82,-10.75
"Is the photo of him? I can't say with certitude"" he told Russert.",huffpost,0,37.82,-10.75
"""That that is just outrageous talk,"" Boehner said.",huffpost,0,37.82,-10.75
"Sullivan, for the record, called the night ""a solid win for Biden"" and called Ryan ""competent.""",huffpost,0,37.82,-10.75
"In remarks at the White House before a youth leadership summit, Trump congratulated local and national law enforcement agencies for apprehending the suspect.",huffpost,0,37.82,-10.75
"In a televised March debate, Blumenthal stated clearly he had not served in Vietnam.",huffpost,0,37.82,-10.75
Sen. Scott Brown (R-Mass.) recently introduced a compromise bill on extending unemployment benefits.,huffpost,0,37.82,-10.75
"Senator McCain and Governor Romney have subsequently opposed the savings that the president identified and demagogued the issue, ironically, since Governor Romney's running mate kept them in his budget.""",huffpost,1,37.82,-10.75
"“And that weakness, on the other hand, is the friend of danger and the enemy of peace.""",huffpost,0,37.82,-10.75
"There was one problem: Mr. Blumenthal, a Democrat now running for the United States Senate, never served in Vietnam.",huffpost,0,37.82,-10.75
"On Wednesday morning, LePage said unequivocally that he will be staying put.",huffpost,0,37.82,-10.75
"In a speech to Tea Party conservatives on Saturday in Columbus, Ohio, Santorum had dismissed Obama’s politics as being based in “some phony theology.”",huffpost,0,37.82,-10.75
"We are hoping that as the process goes on and as the debate goes on, we might come up with some other ideas.""",huffpost,0,37.82,-10.75
I love y’all.,huffpost,0,37.82,-10.75
"""And he gave me permission to make that reference, and it shows that families -- and there's a generational difference of opinion on these issues.""",huffpost,0,37.82,-10.75
"McCain tweeted that if Trump “is not prepared to hold Putin accountable,” the talks in Helsinki on Monday “should not move forward.”",huffpost,0,37.82,-10.75
"Members of LePage’s own party have been trying to deal with the headaches he’s caused as well, with one GOP state senator even talking about censuring him.",huffpost,1,37.82,-10.75
"“I could do the wall over a longer period of time ― I didn’t need to do this,” Trump said in a televised speech, even as he contended the situation on the southern border amounted to a national emergency.",huffpost,0,37.82,-10.75
"Farenthold said after the reports broke that he would repay the $84,000 to the Treasury Department, but has not made good on that promise.",huffpost,0,37.82,-10.75
"If it wasn’t a party tracker or intern, why is the face blurred and why is the source hidden?",huffpost,0,37.82,-10.75
Chairman Issa remains hopeful that she will ultimately decide to testify tomorrow about her knowledge of outrageous IRS targeting of Americans for their political beliefs.”,huffpost,1,37.82,-10.75
That absolutely includes Senator Lieberman.”,huffpost,0,37.82,-10.75
"Sen. Mark Warner, the top Democrat on the Senate Intelligence Committee, also said he is concerned that Putin will take “full advantage of an ill-prepared” Trump.",huffpost,1,37.82,-10.75
"Asked about the Bridgeport rally, when he told the crowd, “When we returned, we saw nothing like this,” Mr. Blumenthal said he did not recall the event.",the-new-york-times,0,40.94,-7.94
“I’m just now seeing the reaction of these images.,the-new-york-times,0,40.94,-7.94
"In a video in December announcing his resignation, Mr. Farenthold continued to deny the allegations, but he acknowledged running an “unprofessional” workplace and said he was “profoundly sorry” for his actions.",the-new-york-times,0,40.94,-7.94
Beck Wows the CPAC Crowd,the-new-york-times,0,40.94,-7.94
"Safari Club International, a trophy-hunting organization that sued the Obama administration in 2014 in an effort to challenge the ban and was the first to report the policy change on Tuesday, lashed out against the news media and “anti-hunters” for swaying the Trump administration to lift the trophy ban.",the-new-york-times,0,40.94,-7.94
"Using information collected by the United States Postal Service, investigators have focused their attention on certain Florida postal centers, including one in Opa-locka near Miami.",the-new-york-times,0,40.94,-7.94
"“There are some very angry people upset with the status quo, and Eric became part of that,” said former Representative Thomas M. Davis III, a Virginia Republican.",the-new-york-times,0,40.94,-7.94
"Even one day out from the initial anguish, much of the political ecosystem seemed unchanged.",the-new-york-times,0,40.94,-7.94
"“I told the American people that heavily armed militants assaulted our compound, and I vowed to bring them to justice,” Mrs. Clinton said.",the-new-york-times,0,40.94,-7.94
"Very few lawmakers avail themselves of such briefings, he suggested, and only the most senior leaders are kept fully abreast of intelligence activities.",the-new-york-times,0,40.94,-7.94
"FreedomWorks, which has provided financial support for Tea Party candidates, immediately began trying to generate support for Mr. Labrador through its websites and email lists.",the-new-york-times,0,40.94,-7.94
"“None of us are willing to go through this again,” said Senator Lisa Murkowski of Alaska, referring to a half-dozen Republicans who voted on Thursday for a Democratic measure to reopen the government for two weeks.",the-new-york-times,0,40.94,-7.94
"WASHINGTON — With the Senate set to debate gun control this month, a National Rifle Association task force released a 225-page report on Tuesday that called for armed police officers, security guards or staff members in every American school, and urged states to loosen gun restrictions to allow trained teachers and administrators to carry weapons.",the-new-york-times,0,40.94,-7.94
"“I’ll be right there with you as a citizen, inspired by your voices of truth and justice, good humor, and love.”",the-new-york-times,0,40.94,-7.94
"In coming weeks, Senator Charles E. Schumer, Democrat of New York, will reintroduce a measure that would require every gun buyer, with limited exceptions, to undergo a background check and would force states to feed all relevant data into the background check system so those with criminal convictions and the mentally ill could be flagged.",the-new-york-times,0,40.94,-7.94
But it did little to placate her sister.,the-new-york-times,1,40.94,-7.94
"The inspector general, who uncovered the messages, found no evidence that the pair imposed their political views on their investigative decisions but cited that exchange as “not only indicative of a biased state of mind but, even more seriously, implies a willingness to take official action to impact the presidential candidate’s electoral prospects.”",the-new-york-times,0,40.94,-7.94
"After threatening to “spill the beans” on Mr. Cruz’s wife, Heidi Cruz, who suffered a bout of depression years ago, he retweeted a post from someone who made a side-by-side photo comparison of Mrs. Cruz at an unflattering angle, and Mrs. Trump.",the-new-york-times,0,40.94,-7.94
"“I was pretty shocked by how dark it was,” Senator Sherrod Brown, Democrat of Ohio, said of Mr. Trump’s Inaugural Address.",the-new-york-times,0,40.94,-7.94
"“I would say that there is a two-in-three chance that we win control of the House again, but there’s a one-in-three chance that we could lose, and I’m being myself, frank,” he said in an interview first posted online by the newspaper The Hill.",the-new-york-times,0,40.94,-7.94
"Republicans who back such changes, he said, “are embracing a government that lied to its people — that took money from its people under one pretense and then took it away at the time when they started wanting to actually get what they have paid for all these years.”",the-new-york-times,0,40.94,-7.94
"The F.B.I. has not had that special reputation with what happened in the campaign, what happened with respect to the Clinton campaign, and even, you could say — directly or indirectly — with respect to the much more successful Trump campaign.”",the-new-york-times,0,40.94,-7.94
"If true, Mr. Schiff said, the allegations “would constitute both the subornation of perjury as well as obstruction of justice.”",the-new-york-times,0,40.94,-7.94
"WASHINGTON — The tableau at the White House was chillingly familiar: The somber president, nearing the end of his eight-year term, walked grim-faced to the podium to offer his condolences, promised action in the wake of suffering and pleaded for a new resolve that just might prevent more deaths in a hail of bullets.",the-new-york-times,0,40.94,-7.94
"Moments later, she added, a bit regretfully: “I really am almost sad for myself that I have gone down this path with you, because I don’t think it’s appropriate for us to have the fullest discussion of it.",the-new-york-times,0,40.94,-7.94
But he said the groups needed to do more to distance themselves from known hate groups that actively encourage their members to join the Tea Party.,the-new-york-times,0,40.94,-7.94
"“There are the voices that are for the deal no matter what’s in it, and there are voices that are against the deal no matter what’s in it.",the-new-york-times,0,40.94,-7.94
"And the idea that he served in Vietnam has become such an accepted part of his public biography that when a national outlet, Slate magazine, produced a profile of Mr. Blumenthal in 2000, it said he had “enlisted in the Marines rather than duck the Vietnam draft.”",the-new-york-times,0,40.94,-7.94
"During Thursday’s meeting at the White House, officials said that Mr. Trump again asked Mr. Mattis to publicly endorse the Syria decision.",the-new-york-times,0,40.94,-7.94
"“I don’t think it was preordained that if we had a deadlock, they would have won it,” said Representative Barney Frank, Democrat of Massachusetts, in an interview on MSNBC.",the-new-york-times,0,40.94,-7.94
"“If they reach a deal, I suspect the majority of our conference will support the speaker.",the-new-york-times,0,40.94,-7.94
Aides to Mr. Romney declined to say on Tuesday whether he would call on the convention delegates to reconsider their position on abortion.,the-new-york-times,0,40.94,-7.94
"“The decision to fire Special Agent Strzok is not only a departure from typical bureau practice, but also contradicts Director Wray’s testimony to Congress and his assurances that the F.B.I. intended to follow its regular process in this and all personnel matters,” Mr. Goelman said.",the-new-york-times,0,40.94,-7.94
That’s what we need.”,the-new-york-times,0,40.94,-7.94
"By appearing to retreat on Monday, Democrats have stirred new talk on the left about challenging incumbents who had previously given little thought to their own nominations.",the-new-york-times,0,40.94,-7.94
"“As president, I will support the spread of economic and political freedom, reinforce our alliances, resist efforts by large powers to subjugate their smaller neighbors, maintain a robust commitment to transparent and effective foreign assistance programs, and advance the rights of the vulnerable, including women and the religious minorities that are so often persecuted, so that the afflicted peoples of the world know the truth: The American people hear their cries, see their suffering and most of all, desire their freedom,” he is expected to say.",the-new-york-times,0,40.94,-7.94
"Washington is locked in a battle over what to do about the Bush-era tax cuts, which expire at the end of the year. ",the-new-york-times,0,40.94,-7.94
"“It’s not enough just to not suck as much as the other side,” he said.",the-new-york-times,0,40.94,-7.94
"But their efforts, which come after both chambers overwhelmingly passed the bill, are almost certain to be futile, and members of both parties have vowed to override the bill.",the-new-york-times,0,40.94,-7.94
“I don’t think we need to translate that.”,the-new-york-times,0,40.94,-7.94
His case was the only settlement involving sexual harassment since 2013.,the-new-york-times,0,40.94,-7.94
"Senator Rand Paul, Republican of Kentucky, said he was warming up with Sean Hannity, the Fox News host, who is not known for bipartisan spirit.",the-new-york-times,0,40.94,-7.94
"“The numbers that you gave are wrong,” he told one reporter.",the-new-york-times,0,40.94,-7.94
"Speaking at the White House on Friday, Mr. Trump praised law enforcement officials for quickly arresting a suspect.",the-new-york-times,0,40.94,-7.94
