text,source,label,reliability,bias
"He exchanged heated texts with Randy Credico, a New York radio host with his own contacts with WikiLeaks, pressuring Mr. Credico to lie to the Intelligence Committee so that his story would line up with Mr. Stone’s.",the-new-york-times,0,40.94,-7.94
"Dress like you deserve respect, not a spot at a bar.”",the-new-york-times,0,40.94,-7.94
"And as the hearing continued, Republicans and Democrats pressed ahead with one point on which they agree these days: that an inept I.R.S. had committed serious misdeeds.",the-new-york-times,0,40.94,-7.94
She then invoked her Fifth Amendment right against self-incrimination and declined to testify at a House hearing on the agency’s actions.,the-new-york-times,0,40.94,-7.94
"CHARLESTON, S.C. — Democratic presidential candidates wasted no time Friday evening demanding the immediate public release of the long-awaited report from Robert S. Mueller III, with several saying that Americans deserved to know any findings about President Trump, Russia and the 2016 election in order to form judgments about Mr. Trump and the 2020 race.",the-new-york-times,1,40.94,-7.94
"The Perry campaign did not say where the ad would run, but the focus of Mr. Perry’s multimillion-dollar television budget has been in Iowa, where large numbers of Republican caucusgoers describe themselves as Christian evangelicals.",the-new-york-times,0,40.94,-7.94
Below are some of the photos shared Wednesday on Twitter from Chick-fil-A restaurants around the country.,the-new-york-times,0,40.94,-7.94
"Mr. Trump and his allies seized on the texts — exchanged during the 2016 campaign with a former F.B.I. lawyer, Lisa Page — in assailing the Russia investigation as an illegitimate “witch hunt.” ",the-new-york-times,0,40.94,-7.94
The resolution did not go over well with Tea Party groups and their supporters.,the-new-york-times,0,40.94,-7.94
"Mr. Netanyahu’s decision to travel to Washington to deliver the speech two weeks before the Israeli elections has “injected a degree of partisanship, which is not only unfortunate, I think it’s destructive of the fabric of the relationship,” Ms. Rice said in an interview on the PBS television program “Charlie Rose.”",the-new-york-times,0,40.94,-7.94
Beck Wows the CPAC Crowd,the-new-york-times,0,40.94,-7.94
"Thursday’s showdown came, ironically enough, during a hearing with four subject experts on “Putin’s Playbook: The Kremlin’s Use of Oligarchs, Money and Intelligence in 2016 and Beyond.”",the-new-york-times,0,40.94,-7.94
“The people don’t buy it.”,the-new-york-times,0,40.94,-7.94
"The two have repeatedly said they would support allocating additional money for technology and increased patrols along the border, like the ones Mr. Trump referenced on Friday.",the-new-york-times,0,40.94,-7.94
Mrs. Clinton’s spokesman and the State Department have cast her decision to hand over her emails as motivated by efforts to update the department’s record management system.,the-new-york-times,0,40.94,-7.94
"“Parents educated their children, because it’s their responsibility to educate their children.”",the-new-york-times,0,40.94,-7.94
"Washington is locked in a battle over what to do about the Bush-era tax cuts, which expire at the end of the year. ",the-new-york-times,0,40.94,-7.94
"“He doesn’t just talk about it; he does something about it,” Mr. Arpaio said.",the-new-york-times,0,40.94,-7.94
"WASHINGTON — Donald John Trump was inaugurated as the 45th president of the United States on Friday, ushering in a new era that he vowed would shatter the established order and reverse a national decline that he called “this American carnage.”",the-new-york-times,1,40.94,-7.94
"WASHINGTON — The decision by Senate Democrats to end the government shutdown on Monday in exchange for a promised immigration vote enraged liberals, who accused the lawmakers of betrayal and threatened to mount primaries against some of the Democrats who voted yes.",the-new-york-times,0,40.94,-7.94
It was during a campaign stop in Ohio on Saturday that Mr. Santorum described what he called the “phony theology” of Mr. Obama’s agenda.,the-new-york-times,1,40.94,-7.94
He cited a 1997 Mississippi case in which an assistant principal ran to his truck to retrieve a .45-caliber semiautomatic pistol and subdued a gunman who had killed two students.,the-new-york-times,0,40.94,-7.94
A dozen officers in plain clothes and uniforms stood watch as he spoke; one warned photographers to “remain stationary” during the event.,the-new-york-times,0,40.94,-7.94
"The speech, scheduled for March 3, was arranged by Mr. Boehner and the Israeli ambassador without consulting the White House — a move that Mr. Obama’s team has called a breach of protocol.",the-new-york-times,0,40.94,-7.94
“I’m just now seeing the reaction of these images.,the-new-york-times,0,40.94,-7.94
"In an interview with Fox News, to be shown on Tuesday, Mr. Boehner delivered what aides called a wake-up call to his troops.",the-new-york-times,0,40.94,-7.94
"In 2013, he praised Mr. Bloomberg’s administration for choosing him to finish a stalled Bronx golf course project, and then wrote on Twitter about a ribbon-cutting with the mayor.",the-new-york-times,0,40.94,-7.94
"And he describes the hostile reaction directed at veterans coming back from Vietnam, intimating that he was among them.",the-new-york-times,0,40.94,-7.94
"“He would defend his views,” Mr. Standefer said.",the-new-york-times,0,40.94,-7.94
I don’t feel that I should be coerced.”,the-new-york-times,0,40.94,-7.94
"But Mr. Labrador’s path to victory is steep, especially in the few days before House Republicans gather to elect Mr. Cantor’s replacement.",the-new-york-times,0,40.94,-7.94
"In an e-mail, Mary Cheney declined to comment further on her sister’s position, saying she would let her Facebook post speak for itself.",the-new-york-times,0,40.94,-7.94
"To wit, the document reading happened on the same day that House Republicans began the contentious process of repealing the health care law, which they have long said lacks constitutional basis.",the-new-york-times,0,40.94,-7.94
"Privately, many harbor suspicions that he obstructed justice, collaborated with the Russians in 2016 or both.",the-new-york-times,0,40.94,-7.94
Bishop Jenky has stood by his comments.,the-new-york-times,0,40.94,-7.94
"Representative Jackie Speier, Democrat of California, said Vice President Biden had informed lawmakers during a two-hour briefing on Monday that there are “19 independent steps that the president can take by executive order.”",the-new-york-times,0,40.94,-7.94
"The announcement was made mere hours after the top Republican and Democrat on the Senate Intelligence Committee issued subpoenas Tuesday afternoon to Mr. Flynn’s two firms, seeking information that could shed light on his lobbying work on behalf of Turkish interests last year, among other connections.",the-new-york-times,0,40.94,-7.94
"Republicans and Democrats, in their reactions to the president’s support for same-sex marriage, said they saw a newly wide, and seemingly unbridgeable, gap between the two leaders on the issue.",the-new-york-times,0,40.94,-7.94
"The homeland security measure would devote $1.3 billion to border security measures, such as enhanced surveillance and fortified fencing, but not the wall.",the-new-york-times,0,40.94,-7.94
“It will fool few Americans because it’s neither serious nor credible as a real remedy for Dreamers.”,the-new-york-times,0,40.94,-7.94
"He kept a home in suburban Richmond and sent his children to school there, but he spent much of his time in recent years traveling across the country to raise money and campaign for Republican candidates.",the-new-york-times,0,40.94,-7.94
"The Republican demand and the barbed response of the committee’s chairman, Representative Adam B. Schiff, echoed well outside the wood-paneled House hearing room.",the-new-york-times,1,40.94,-7.94
"Last year, Mr. McConnell led his party in refusing to consider President Obama’s choice for the seat, Judge Merrick B. Garland, during a presidential election campaign.",the-new-york-times,0,40.94,-7.94
"BOSTON — Gov. Deval Patrick on Wednesday appointed William Cowan, a Boston lawyer who is a longtime friend and former aide, to serve as an interim United States senator until voters chose a successor to John Kerry in a special election set for June 25.",the-new-york-times,0,40.94,-7.94
"They were the governor’s deputy chief of staff, Bridget Anne Kelly, and Bill Baroni and David Wildstein, two senior officials and allies of Mr. Christie at the Port Authority of New York and New Jersey, which operates the bridge.",the-new-york-times,0,40.94,-7.94
"She sued him in 2014, claiming that he had illegally fired her after she complained about mistreatment.",the-new-york-times,0,40.94,-7.94
"The Clintons have grown immensely better off in the 15 years since they left the White House, primarily through book deals, paid speeches and other business ventures involving Mr. Clinton.",the-new-york-times,0,40.94,-7.94
But Mr. Romney’s campaign is also trying hard to make sure that the convention projects an image that swing voters in battleground states will find appealing.,the-new-york-times,0,40.94,-7.94
"Chants of “We love you, Pelosi!” rang out briefly, until the minority leader acknowledged them.",the-new-york-times,0,40.94,-7.94
"So far, the only Democrat in the race is Mr. Markey, 66, a liberal and dean of the state’s Congressional delegation.",the-new-york-times,0,40.94,-7.94
"Nonetheless, the group’s openness to the possibility of unspecified cuts was seen as a significant development by people on all sides of the Social Security question because of AARP’s influence on federal policies affecting older Americans, including Medicare, prescription drugs and many more.",the-new-york-times,0,40.94,-7.94
"On Thursday, as Democrats and Republicans in the House traded recriminations, the Senate panel quietly called back for another interview with Jared Kushner, Mr. Trump’s son-in-law and senior adviser.",the-new-york-times,0,40.94,-7.94
"Close to three dozen House Democrats have signed a letter from Representative Peter Welch, Democrat of Vermont, calling the tax deal “fiscally irresponsible” and “grossly unfair.”",the-new-york-times,0,40.94,-7.94
Republicans were so sure that Mr. Cantor would win that most party leaders had been watching for how broad his victory would be.,the-new-york-times,0,40.94,-7.94
"Mr. Gowdy has sought to prevent his inquiry into the attacks in 2012 on an American diplomatic compound in Benghazi, Libya — and its burgeoning examination of Mrs. Clinton’s email practices — from being dismissed as a strictly partisan effort to embarrass a likely Democratic nominee for president.",the-new-york-times,0,40.94,-7.94
"Mr. Mueller did not say that Mr. Stone’s interactions with WikiLeaks were illegal, nor that the Trump campaign engaged in a criminal conspiracy with the organization.",the-new-york-times,0,40.94,-7.94
"The emails were on a server at her home in Chappaqua, N.Y. Mr. Gowdy had asked Mrs. Clinton to turn over that server to a neutral third party, like the State Department’s inspector general, to determine which emails were personal and which were government records.",the-new-york-times,0,40.94,-7.94
"“I believe the issue of marriage must be decided by the states, and by the people in the states, not by judges and not even by legislators, but by the people themselves.”",the-new-york-times,0,40.94,-7.94
Mr. Hutchinson has not always been what he described as the family’s political “black sheep.”,the-new-york-times,0,40.94,-7.94
He added: “I think it is important that we send a message to people at home that the constitution is an important document.”,the-new-york-times,0,40.94,-7.94
"HOUSTON — The decision by Republican convention delegates to oppose abortion without explicit exceptions for rape and incest poses a tricky political challenge for Mitt Romney as he prepares to accept the presidential nomination in Tampa, Fla., next week.",the-new-york-times,0,40.94,-7.94
He arrived in the Oval Office dogged by reports about Russian interference in the election on his behalf.,the-new-york-times,0,40.94,-7.94
"“It would be surprising to me if he didn’t do that,” said Shawn Standefer, a childhood friend of the younger Mr. Hutchinson who captained their national championship-winning Quiz Bowl team in high school.",the-new-york-times,0,40.94,-7.94
Ms. Lagarde offered a tentative prediction that what she called American “pragmatism” would prevail and avert the worst outcome.,the-new-york-times,0,40.94,-7.94
"None of the devices inside have exploded on their own so far, and investigators are still seeking to determine whether they were even capable of detonating. ",the-new-york-times,0,40.94,-7.94
"Asked why he opposed civil unions, in particular, he explained that in many cases they represent marriage by a different name for gay couples.",the-new-york-times,0,40.94,-7.94
"In that letter he argued that he was more supportive of gay rights than his Democratic opponent at the time, Senator Edward M. Kennedy.",the-new-york-times,0,40.94,-7.94
Mr. Trump on Monday night releasedseveralscreen shots of his messages with WikiLeaks.,the-new-york-times,0,40.94,-7.94
Mr. Issa and all seven Republicans on the Senate Judiciary Committee have asked the Justice Department to appoint a special prosecutor.,the-new-york-times,0,40.94,-7.94
"A spokesman for the Democratic National Committee, Brad Woodhouse, said Mr. Steele was “betting against our troops and rooting for failure in Afghanistan.”",the-new-york-times,0,40.94,-7.94
"“Yes,” Mr. Barr said. “Under an obstruction statute, yes.”",the-new-york-times,0,40.94,-7.94
"Using information collected by the United States Postal Service, investigators have focused their attention on certain Florida postal centers, including one in Opa-locka near Miami.",the-new-york-times,0,40.94,-7.94
Republicans won control of the House in 2010 partly by arguing that Democrats had raided Medicare to pay for Mr. Obama’s health care law.,the-new-york-times,1,40.94,-7.94
"In March, Andrew G. McCabe, the former deputy director, was fired after the inspector general repeatedly faulted him for misleading investigators.",the-new-york-times,0,40.94,-7.94
"“I think the vice president very well knows that sometimes the words don’t come out of your mouth the right way,” he said with a gotcha smile.",the-new-york-times,0,40.94,-7.94
"At 9:52 p.m., a C.I.A. spokesman e-mailed to other agency staff members a draft note intended for Mr. Petraeus, warning him that while the White House had quickly cleared the proposed talking points, the State Department had “major concerns.”",the-new-york-times,0,40.94,-7.94
"As the partisan brawl over Medicare continued on Tuesday and threatened to become the focus of the race, the Obama campaign said that Mr. Ryan’s budget plan — broadly endorsed by Mr. Romney — “would end Medicare as we know it” and shift costs to beneficiaries.",the-new-york-times,0,40.94,-7.94
"The congressman also expressed concern about the toll the episode was taking on his wife, Huma Abedin, a longtime aide to Secretary of State Hillary Rodham Clinton.",the-new-york-times,0,40.94,-7.94
"He is forgoing the customary tour of early-voting states that usually follows a formal announcement, aides said.",the-new-york-times,0,40.94,-7.94
"Mr. LePage spoke shortly after he met with — and apologized to — Representative Drew Gattine, the state Democratic lawmaker who had been the recipient of the angry voice mail.",the-new-york-times,0,40.94,-7.94
"WASHINGTON — All same-sex couples who are legally married will be recognized as such for federal tax purposes, even if the state where they live does not recognize their union, the Treasury Department and the Internal Revenue Service said Thursday.",the-new-york-times,0,40.94,-7.94
Republicans ignored the distinction.,the-new-york-times,0,40.94,-7.94
"Lawmakers and other officials said that the president could use a public event as soon as Wednesday to signal his intention to engage in the biggest Congressional fight over guns in nearly two decades, focusing on the heightened background checks and including efforts to ban assault weapons and their high-capacity clips.",the-new-york-times,1,40.94,-7.94
"“Amnesty encourages further illegal immigration, incentivizes the tragedy of human trafficking and undermines our citizens’ confidence in the rule of law,” he said.",the-new-york-times,0,40.94,-7.94
The state’s four legislative caucuses have said that they believe all four would have to agree for a special session to be scheduled.,the-new-york-times,0,40.94,-7.94
"The Flynn Intel Group was paid more than $500,000 to represent Turkey in a dispute with the United States government while Mr. Flynn was advising the Trump campaign.",the-new-york-times,0,40.94,-7.94
"Mr. Jones has had his posts and videos on his personal account and on Infowars severely restricted or removed by Apple, Facebook, Google and Spotify. ",the-new-york-times,0,40.94,-7.94
"Republican officials in Alabama staunchly defended their party’s Senate nominee, Roy S. Moore, after a report that he had made sexual advances toward four teenage girls when he was in his 30s.",the-new-york-times,1,40.94,-7.94
"“It’s not something to be decided by a show of hands,” Mary Cheney wrote.",the-new-york-times,0,40.94,-7.94
“I have not done anything wrong.,the-new-york-times,0,40.94,-7.94
The Senate’s “cloture” rule requires a supermajority of 60 votes to overcome such a filibuster.,the-new-york-times,0,40.94,-7.94
"And for California Republicans, it has immediate implications, expanding from seven to eight the field of Republican-held seats being seriously targeted by Democrats.",the-new-york-times,0,40.94,-7.94
The department said that the improper use of campaign funds continued despite “numerous warnings” and “repeated inquiries” from Mr. Hunter’s campaign treasurer about questionable purchases.,the-new-york-times,0,40.94,-7.94
"On social media, photos were being shared of Mr. Trump’s two elder sons hunting on safari in Zimbabwe, including one photo that showed Donald Trump Jr. with a severed elephant tail in one hand and a knife in the other.",the-new-york-times,0,40.94,-7.94
"“Today, his fellow Missourians urged him to step aside, and I think he should accept their counsel and exit the Senate race,” Mr. Romney said in a statement, citing former Missouri senators like John Ashcroft, Kit Bond, John Danforth and Jim Talent.",the-new-york-times,0,40.94,-7.94
"That decision did not sit well with some other state Republicans, and on Wednesday morning, the spotlight shifted to them as the president of the Senate, whose members govern larger and more competitive districts, made a public break with his colleagues in the House.",the-new-york-times,0,40.94,-7.94
"Though a colorful, hard-charging advocate of aggressive offensive action, Mr. Mattis viewed a tough American posture overseas as a way to deter war, not to start them, with potential foes like Iran.",the-new-york-times,0,40.94,-7.94
"After President Obama’s State of the Union address, NY1’s Washington reporter, Michael Scotto, interviewed the congressman about the speech.",the-new-york-times,0,40.94,-7.94
"“But in the end, if we are smart, tough and well prepared, we will get along with everyone!",the-new-york-times,0,40.94,-7.94
"This year, he captured the nomination of a party whose hard-core activists remained suspicious of Mr. Romney’s late-in-life conversion to their cause.",the-new-york-times,1,40.94,-7.94
"“If they really cared about creating jobs, they should stop blocking a preservation of unemployment insurance, which would create or save hundred of thousands of jobs,” Jim Manley, a spokesman for Mr. Reid, said in an e-mail. ",the-new-york-times,0,40.94,-7.94
"The F.B.I. had been under immense political pressure by Mr. Trump to dismiss Mr. Strzok, who was removed last summer from the staff of the special counsel, Robert S. Mueller III. ",the-new-york-times,0,40.94,-7.94
"Representative Steve Stivers, Republican of Ohio and the chairman of the National Republican Congressional Committee, also said in a statement that he hoped Mr. Farenthold would be “true to his word” and pay back the taxpayer money.",the-new-york-times,0,40.94,-7.94
"According to a 2012 bankruptcy petition filed in Miami, Mr. Sayoc resided at the time at his mother’s home. ",the-new-york-times,0,40.94,-7.94
"But Senator Richard J. Durbin of Illinois, the Senate’s No. 2 Democrat, draws a distinction between the holding of such briefings and the informed consent of Congress.",the-new-york-times,0,40.94,-7.94
Republicans have expressed concern that a Democratic commander in chief could cite Mr. Trump’s move to declare a national emergency over gun violence or climate change without legislation from Congress.,the-new-york-times,0,40.94,-7.94
"At the end of that week, on Oct. 7, WikiLeaks released more than 6,000 emails related to John D. Podesta, the chairman of the Clinton campaign.",the-new-york-times,0,40.94,-7.94
Four other candidates — Senators Amy Klobuchar of Minnesota; Gov. Jay Inslee of Washington; former Representative John Delaney; and Julián Castro — also called for the release of the full report.,the-new-york-times,0,40.94,-7.94
"“I’m not in the censorship business,” Ms. Pelosi said.",the-new-york-times,0,40.94,-7.94
“I can’t help but think that those remarks are well over the line.,the-new-york-times,1,40.94,-7.94
"Alabama’s state auditor, Jim Ziegler, told The Washington Examiner that the women’s claims were “much ado about nothing” and said that Mr. Moore had done nothing “immoral or illegal.”",the-new-york-times,0,40.94,-7.94
"“We are in for a struggle, but it is a necessary struggle,” she said.",the-new-york-times,0,40.94,-7.94
"It was all part of his ambition to become speaker of the House, having begun his career as the driver to his predecessor, Representative Thomas J. Bliley Jr.",the-new-york-times,0,40.94,-7.94
"In defending the decision on Friday, Ms. Sanders cited a recently completed Park Service review that had begun during the Obama administration.",the-new-york-times,0,40.94,-7.94
Democrats Say Trump Should Cancel Putin Meeting After Indictments,the-new-york-times,0,40.94,-7.94
"He later praised his defeated opponent, Hillary Clinton, at a lobster-and-beef luncheon with congressional leaders, asking her and former President Bill Clinton to stand for applause.",the-new-york-times,0,40.94,-7.94
"Laura Ingraham, a Fox News host, said Thursday on Twitter that she did not understand how the decision would not “INCREASE the gruesome poaching of elephants,” while the comedian Ellen DeGeneres started an online campaign, using the hashtag #BeKindToElephants, to raise funds for elephant conservation efforts.",the-new-york-times,1,40.94,-7.94
"But he also spoke with emotional power, as when he recalled his father’s early job in an ice cream factory in Newark.",the-new-york-times,0,40.94,-7.94
"In January 2012, the New York State Workers’ Compensation Board ordered Healthalicious to pay $88,000 for not carrying workers’ compensation insurance.",the-new-york-times,0,40.94,-7.94
"Mr. Mattis’s resignation letter was the sharpest, and most public, protest from inside the Trump administration over the president’s rejection of the alliances and relationships that have underpinned American security since the end of World War II.",the-new-york-times,0,40.94,-7.94
Tea Party groups say there is no racism within the movement.,the-new-york-times,0,40.94,-7.94
"That has in turn enraged Republicans, who have happily embraced what they call Mr. Mueller’s absolution of Mr. Trump.",the-new-york-times,0,40.94,-7.94
Mr. Trump drew considerable criticism from the Republican establishment for moderating a presidential debate while openly saying that he might still run if he was displeased with the candidates.,the-new-york-times,0,40.94,-7.94
"Democrats were hoping to force a more ambitious agenda into the final weeks, including the ratification of the New Start treaty, a military authorization bill that would repeal the “don’t ask, don’t tell” provision, the extension of unemployment funds and the Dream Act, an immigration bill.",the-new-york-times,0,40.94,-7.94
"The federal judge overseeing the case, Robert L. Wilkins, is scheduled to sentence Mr. Jackson on June 28.",the-new-york-times,0,40.94,-7.94
Mr. Brown has high name recognition and money left over from his unsuccessful race last year against Elizabeth Warren.,the-new-york-times,0,40.94,-7.94
"WASHINGTON — In one of her final appearances as secretary of state, Hillary Rodham Clinton on Wednesday vigorously defended her handling of last September’s attack on the United States diplomatic compound in Benghazi, Libya, which killed four Americans and prompted a scathing review of State Department procedures.",the-new-york-times,1,40.94,-7.94
"“I put my arms around the mothers and fathers, sisters and brothers, sons and daughters.”",the-new-york-times,0,40.94,-7.94
"No senior Pentagon official has defended the withdrawal publicly, despite requests from the White House.",the-new-york-times,0,40.94,-7.94
"“I stood next to President Obama as the Marines carried those flag-draped caskets off the plane at Andrews,” she said.",the-new-york-times,0,40.94,-7.94
"“Even Nixon didn’t destroy the tapes,” Mr. Priebus said, referring to the Watergate scandal that ultimately led to President Richard M. Nixon’s resignation.",the-new-york-times,0,40.94,-7.94
"She jousted with Republican lawmakers over who deserved blame for the security problems at the compound, and choked up as she described being at Joint Base Andrews outside Washington when the bodies of the Americans killed in the assault arrived from Libya.",the-new-york-times,0,40.94,-7.94
"“Allowing this relationship to be subjected to party politics does weaken the relationship,” Mr. Earnest said.",the-new-york-times,0,40.94,-7.94
"In one, Ms. Page asks: Trump is “not ever going to become president, right? Right?!” ",the-new-york-times,0,40.94,-7.94
"“People love you and you win,” Ms. Tlaib told the crowd Thursday night.",the-new-york-times,0,40.94,-7.94
"On Capitol Hill, though, jittery lawmakers from both parties greeted the news with relief.",the-new-york-times,0,40.94,-7.94
"On Wednesday, he adopted a strikingly different approach, sitting patiently for a series of interviews at which he insisted he had done nothing wrong and marveled at what he said on MSNBC was the “Alice in Wonderland world” in which a wayward Twitter message had become the talk of the town.",the-new-york-times,1,40.94,-7.94
"On Twitter, Mr. Strzok said he was “deeply saddened by this decision,” adding, “It has been an honor to serve my country and work with the fine men and women of the FBI.”",the-new-york-times,0,40.94,-7.94
"Four years ago, when Democrats controlled the Senate and Republican senators were blockading Mr. Obama’s appeals court and executive branch nominees, Democrats changed the chamber’s rules to bar filibusters for such positions — but left the filibuster rule in place for Supreme Court nominations.",the-new-york-times,0,40.94,-7.94
"“We need strength and decision-making and authority back in the Oval Office,” he said.",the-new-york-times,0,40.94,-7.94
Mr. Conaway has repeatedly refused to comment on the details of the investigation while it is continuing.,the-new-york-times,0,40.94,-7.94
"In a joint appearance at the White House with Mr. Komorowski, Mr. Obama said that “economists across the country have upwardly revised their forecasts for growth” after the tax deal was announced on Monday night.",the-new-york-times,0,40.94,-7.94
Washington flourished but the people did not share in the wealth.”,the-new-york-times,0,40.94,-7.94
"By releasing them, he said, the White House had shown that the drafting process was “focused on providing the facts as we knew them, based on the best information available at the time and protecting an ongoing investigation.”",the-new-york-times,0,40.94,-7.94
It has virtually no chance of passing the Senate.,the-new-york-times,0,40.94,-7.94
"Mr. Cooper distanced himself, as well.",the-new-york-times,0,40.94,-7.94
"“The fight for the freedom to hunt is far from over,” Paul Babaz, the organization’s president, said in a statement.",the-new-york-times,0,40.94,-7.94
He also noted that the president’s ability to declare a national emergency was “absolutely” still a tool available to Mr. Trump to find funds to build the wall if a legislative agreement could not be reached.,the-new-york-times,0,40.94,-7.94
But other costs will be more permanent.,the-new-york-times,0,40.94,-7.94
"Ms. Pelosi then laid out the legislative proposals she planned to bring up on Thursday, detailing how the spending measures had all received broad bipartisan support either in committees or on the floor in the Republican-controlled Congress.",the-new-york-times,0,40.94,-7.94
"Last month, he joined with prominent conservatives who have seized on the heightened enforcement of guidelines and the concept of shadow banning on Twitter — making social media posts invisible to everyone except the posters themselves — as proof of biased attacks on their views.",the-new-york-times,1,40.94,-7.94
"Among the Republicans vying to succeed Ms. Brewer, who cannot run for re-election because of term limits, there was broad consensus against the measure, which would expand the state’s definition of “exercise of religion” to protect businesses and citizens from lawsuits after denying services on religious grounds.",the-new-york-times,0,40.94,-7.94
Many voters also perceived Mr. Cantor as ignoring district concerns as he sought to raise his national profile.,the-new-york-times,0,40.94,-7.94
"“Maybe with a little more time, the teams would be mixed,” suggested Representative Ted Deutch, Democrat of Florida.",the-new-york-times,0,40.94,-7.94
"“In my estimation, we as a country are underestimating it.”",the-new-york-times,0,40.94,-7.94
Mr. Trump was facing a potentially awkward task: moderating a debate that only two candidates said they would attend.,the-new-york-times,0,40.94,-7.94
"Despite Democrats’ vow to reject the measure, it could create an opening for negotiations between the two sides.",the-new-york-times,0,40.94,-7.94
Others are expected to follow.,the-new-york-times,0,40.94,-7.94
"WASHINGTON — House Republicans are preparing to unveil their own broad template for overhauling the nation’s immigration system this week, potentially offering a small opening for President Obama and congressional Democrats to pass bipartisan legislation before the end of the year.",the-new-york-times,0,40.94,-7.94
Mrs. Clinton invoked Ms. Pelosi’s name twice during her remarks and appeared to agree with Ms. Pelosi that “there are some specifics in there that could and should be changed.”,the-new-york-times,0,40.94,-7.94
"The hearing, the second this week on the I.R.S.’s efforts to target conservative groups, offered few new revelations.",the-new-york-times,0,40.94,-7.94
"“When the department asked former secretaries last year for help ensuring their emails were in fact retained, we immediately said yes,” Nick Merrill, the Clinton spokesman, said on Sunday.",the-new-york-times,0,40.94,-7.94
"“Gloria Steinem has a very simple test,” Ms. O’Neill continued.",the-new-york-times,0,40.94,-7.94
"According to the person briefed on the matter, the subpoenas, issued by prosecutors in the office of the United States attorney for New Jersey, Paul J. Fishman, seek a broad range of records relating to the lane closings: emails, text messages, other correspondence and memorandums, calendar entries, spreadsheets, voice mail messages.",the-new-york-times,0,40.94,-7.94
Donald Trump Jr. Communicated With WikiLeaks During Campaign,the-new-york-times,0,40.94,-7.94
