text,source_party,source_name,label,sentence_id,source,reliability,bias
"So you can see that you know, all of their stuff out of every window we recognize every vista when we go upstairs to the bathroom and we shoot people in the bath, and out of the windows, we can see the scale all the time.",Lean Left,vanity-fair,1,39fbe5ad-529a-4cc7-9fb0-1a30688639e4,vanity-fair,33.19,-13.87
"It seems like they are changing every day, if not multiple times per day.",Lean Left,insider,0,886a7cc4-8932-4b65-88ab-ebfc2df08276,insider,40.58,-4.19
"In March 2023, SLED publicly acknowledged it was treating Stephen's case as a homicide.",Lean Left,cbs-news,0,33d312be-b93f-4992-b89a-879551111d93,cbs-news,41.76,-2.84
The campaign period has officially began and already there are plans to rally opposition support behind Katumbi.,Lean Left,the-conversation,0,12b644e8-39e3-4d17-bc08-62212edc111b,the-conversation,40.75,-4.86
Your healthcare professional is the single best source of information regarding your health.,Lean Left,sfgate,0,1db58fce-f7d6-45f9-b107-b5b5c1dfda4b,sfgate,43.52,-1.26
"For example, in 2009, they decided that no pasta could enter Gaza.",Lean Left,al-jazeera,0,c350b3e5-efee-4b10-82f3-ccbc0fb50e19,al-jazeera,41.34,-7.05
"But that is still enough to provide all the proteins used in the ribosomes and the various polymerases, to catalyse all the reactions that build up the other molecules the bacterium needs-such as those which make up its outer surface-and to break down the food it uses to provide the energy which drives everything else.",Lean Left,the-economist,0,f6465f96-66de-4278-8574-a5d37ef25bff,the-economist,42.4,-1.43
What in the world is nuclear fusion - and when will we harness it?,Lean Left,the-verge,0,624b2366-52c4-4cea-b14d-6e7498f32498,the-verge,39.43,-4.75
"This was fine when he called trousers ‘fousers’, trains ‘fains’ and their tracks ‘fax’, but garnered rather more salty results when it came to constant discussion of his trucks.",Lean Left,the-guardian,1,e539778d-9d80-49bf-8103-4cd68bf9556f,the-guardian,40.67,-7.97
"As in any family, there were hiccups - the usual episodes of torture, wrongful arrest, daughter abduction/kidnapping, the assault of a young woman organising a books festival - but nothing serious enough to deter, for instance, Theresa May from addressing a women’s conference.",Lean Left,the-guardian,1,055be09a-9084-4995-8573-a000889c9066,the-guardian,40.67,-7.97
There's a growing debate in Ukraine over just how much their society should tolerate Orthodox believers loyal to the Moscow church in a time of bitter war.,Lean Left,npr,1,2ca5064c-8898-4b1d-a9bc-59b248b41498,npr,42.99,-4.27
"Copycat protests broke out in Berlin, Brussels and Milan The BBB ’s electoral fortunes will provide one answer to an increasingly important question: how can Europe manage the green transition without provoking a populist backlash?",Lean Left,the-economist,0,2cea76b6-be30-41ee-8428-5459904bca05,the-economist,42.4,-1.43
"Those hopes look likely to be knocked off course by Orbán, a strongman who cultivates close ties with Russian dictator Vladimir Putin and who is widely seen as having undermined democracy and rule of law at home.",Lean Left,politico,1,95d4cf58-2833-4102-ad5d-245d3412f52d,politico,42.32,-5.58
It’s not unknown for the left to rejoice in acts of violence that lend brawn to its paper theories and then soul-search when that violence makes the world worse than it was before.,Lean Left,the-guardian,1,68a1cb43-63d5-40ac-aedc-884b2a9028dd,the-guardian,40.67,-7.97
"The group supports his anti-LGBTQ+ stance - something that caused a rift among the organization’s leadership earlier in the summer, leading to David Leatherwood, a gay Republican political operative, to leave the organization.",Lean Left,the-advocate,1,702dffa2-4e96-4a9f-83a1-059fbc24b940,the-advocate,45.85,-4.0
"But until more dog-targeted movies are made, this is probably a good thing.",Lean Left,the-guardian,0,02831ba3-8392-4129-8c72-71ac488571ad,the-guardian,40.67,-7.97
"F1 Juniors saw Formula 1 push the boat out with their broadcast for children using 3D graphics in Hungary (F1) There were regular explainers on-screen throughout the coverage (F1) A colour coordinated leaderboard was visually appealing (F1) It is a fine balancing act, though.",Lean Left,the-independent,0,e8c39b84-a4d2-4f40-bc04-265735475963,the-independent,38.37,-6.99
"In May, Biden nominated veteran telecom lawyer Anna Gomez to replace Sohn.",Lean Left,the-verge,0,68a3aea6-0574-43e8-a272-1cabf0f2f429,the-verge,39.43,-4.75
"So, instead of getting closer scrutiny as it exploded in size, SVB would lurch along until it failed.",Lean Left,washington-monthly,1,5e5d420c-6cb3-4eeb-9b0f-4660f7b592fe,washington-monthly,35.78,-12.08
"But after 2021′s event, a local business owner complained on social media about their presence, and in later comments, connected it to Satanism.",Lean Left,washington-post,1,774fafb2-3f71-45b8-bcf7-aee4599bb554,washington-post,38.8,-6.85
"By 2002, Kissinger's past dealings in Latin America while in office seemed determined to haunt him, if not to ruin his reputation.",Lean Left,abc-news,1,3a501295-395e-464c-8bfc-8964e0a2d4a1,abc-news,45.25,-2.91
"Apple pie emerged as the clear winner, the top-searched pie for 34 states and Washington, D.C. Snuffing pumpkin and apple pie, two states searched for other pies more: Hawaii opting for Haupia pie and Mississippi for sweet potato pie.",Lean Left,usa-today,0,67126f91-364d-44f6-86e4-8ffb05a4d0cc,usa-today,40.78,-4.12
Neglected neighborhoods aren’t waiting for the FCC to get its act together.,Lean Left,the-verge,0,c45bfcea-c6ca-4617-8da2-aeff1c2f6ebc,the-verge,39.43,-4.75
"Others point the finger at the Senate custom of senatorial courtesy which allow senators to block nominees from their home county without a reason, or that this is not high on their priority list.",Lean Left,nj,0,a5fbe1d0-cee7-4a72-b957-74dd4bf49944,nj,43.92,-2.88
"Improvements or updates to artwork, content, and source-code may be purchased at an additional fee.",Lean Left,san-diego-uniontribune,0,d531773f-9602-4c08-b141-e3d11532dffc,san-diego-uniontribune,45.68,-1.76
"Ghana, for instance, will not issue ITMO s based on switching light bulbs or planting trees on smallholder plantations, as these are cheap and easy things it can do itself.",Lean Left,the-economist,0,776cd071-d402-4d39-82a1-3c5eda9f42f2,the-economist,42.4,-1.43
"Speaking in a low-pitched mumble, he peppered his conversation with laughter and a wry commentary on life’s absurdities.",Lean Left,the-guardian,0,22fa30e1-4088-4915-a286-72608d079f7b,the-guardian,40.67,-7.97
People of Gaza hate the night: all they can see is the light of explosions and all they can hear are the horrific sounds that come with them.,Lean Left,the-economist,1,4c64eb9c-a3f5-41f3-a1a4-03297da8521c,the-economist,42.4,-1.43
"In the same way, the best hotels in this round-up may not be the most obvious ones - this is a city bursting with small, period properties.",Lean Left,the-independent,1,06058ab1-5b48-44da-b224-d55d8850f7d4,the-independent,38.37,-6.99
"Realistically, only two of them seem to have even the potential to do it.",Lean Left,nbc-news,1,daf9f478-fc67-46f4-a40a-9fb7cb30514d,nbc-news,43.21,-5.79
"At its best, it has been electrifying, provocative, insightful TV, and at its worst, it has been painfully obvious, exploitative schlock that loses steam long before it sloppily ties all its threads together for a season finale, but either way, it has never failed to keep its audience coming back for more.",Lean Left,washington-blade,1,8e7a4005-c41c-4a8a-b66d-5901bd9ed85c,washington-blade,42.71,-7.49
"The new world is, admittedly, messier, and it will come with some downsides in the short term.",Lean Left,washington-monthly,0,7638099a-9230-4871-ae3a-c6389c13bc81,washington-monthly,35.78,-12.08
"To understand why this film stays so popular, you have to take in the incredible stop-motion effects, iconic music, and a surprisingly sympathetic story about searching for meaning and identity.",Lean Left,detroit-free-press,0,381cabc4-bbe6-4339-94fa-39497c9b3075,detroit-free-press,43.46,-5.43
"But it wasn't, and it was just really right there on the page.",Lean Left,vanity-fair,1,67b513ed-54aa-4fff-b61e-e532be649a06,vanity-fair,33.19,-13.87
"Moreover, Holappa is a drinker, perhaps an alcoholic, and the booze brings out a nasty side.",Lean Left,the-guardian,1,cb6e67dc-cb69-4576-a458-8a0a2097e7db,the-guardian,40.67,-7.97
"On November 15th, after encircling it for six days, Israeli troops entered the hospital compound.",Lean Left,the-economist,0,b39e20a0-3687-4739-8b4a-5cc4b49fc611,the-economist,42.4,-1.43
"But are its squirm-inducing visuals - a character slurping another’s cummy bathwater, a literally cocky ending - the mark of perverse genius, or cheap, hollow tricks masquerading as it?",Lean Left,the-guardian,1,d5c0cd88-cf06-4563-a982-8c25f25c9d78,the-guardian,40.67,-7.97
Jadallah inspects the wreckage We go out in the mornings to photograph the bombing from the night before.,Lean Left,the-economist,0,9fc1d9d2-a06b-4173-b329-5afb4ba7b08d,the-economist,42.4,-1.43
We should have different rules for public figures than we do for private citizens.,Lean Left,the-verge,1,dbf9415d-906d-4241-b3b1-e65c6fb89f15,the-verge,39.43,-4.75
My classmates were unique in their approaches and their observations about the art we studied.,Lean Left,san-diego-uniontribune,0,f7b060ad-8a74-4290-816d-b6ce6b540923,san-diego-uniontribune,45.68,-1.76
"So, it gives a platform to all this inflammatory rhetoric and does nothing to help Israelis and Palestinians on the ground,"" said Gregory.",Lean Left,cbs-news,1,d0f6814c-77e0-4ac3-9976-bc208b6bd802,cbs-news,41.76,-2.84
Whether it would be irresponsible to throw something like 10 million people out of work so that a loaf of bread costs $2.55 next year rather than $2.60 was not questioned.,Lean Left,fair,1,2b6506e6-cfad-47c4-9137-f2bfdd2da236,fair,32.6,-19.36
18:00 Chelmsford - De Vega’s Warrior - 1pt @ 5/1 De Vega’s Warrior remains a maiden after 17 starts but he’s running in a 0-70 for the first time and is off another career-low mark.,Lean Left,the-independent,0,11b3d7a6-4a8c-4528-8e3b-9dfc677a70ad,the-independent,38.37,-6.99
Emphasis was always his thing-it had got him the part in the first place.,Lean Left,the-economist,0,84091a9f-4319-40d3-b468-74c594a685e7,the-economist,42.4,-1.43
The 16-inch laptop life means scooching over your computer til the corner isn’t even on the table to fit your lunch.,Lean Left,the-verge,0,ba9604b4-d458-415a-af46-24f2513fe898,the-verge,39.43,-4.75
"The damage to infrastructure has exacerbated Gaza’s chronic infrastructure and power deficits, resulting in a decrease of clean water and sewage treatment, and daily power cuts of 18-20 hours, affecting hundreds of thousands.",Lean Left,fair,0,254315bd-4c01-4497-bb46-edd8c97a815a,fair,32.6,-19.36
How hard will it be to collect the evidence to convince a court a person should be detained?,Lean Left,the-conversation,0,8d944f51-3c0d-4fce-8455-2164c340caa9,the-conversation,40.75,-4.86
"We are then able to flag it to a browser vendor way ahead of time, tell them that issue has occurred, show them the reproducible steps, and help them patch the issue.",Lean Left,the-verge,0,3461572a-26c1-4819-9459-6749c38328a4,the-verge,39.43,-4.75
"The Long Day Closes, from 1992, was another epiphanic study of childhood, a cine-poem of early experience and here Davies - like Fellini, Scorsese, Truffaut and Spielberg - evokes the moviegoing as a religious observance, but with pleasure where the shame and misery might otherwise go.",Lean Left,the-guardian,0,90da5121-24e5-4ce1-9eb0-85f220efe20f,the-guardian,40.67,-7.97
"Our best guess is that you can live outside of a spaceship without a space suit for 30 seconds, really no problem.",Lean Left,vanity-fair,1,480748fb-1479-432b-bacb-a05322c47719,vanity-fair,33.19,-13.87
"NFL EPIC Boost: as per the football offer, you can enjoy an EPIC Boost when it comes to NFL Build .",Lean Left,the-independent,1,e73d97c6-8cbb-4fc6-a798-823ed1b52c40,the-independent,38.37,-6.99
"And others are fancied, too, especially France, World Cup runners-up a year ago.",Lean Left,the-economist,1,bbc4f8df-4f19-45d8-911a-1573803bf148,the-economist,42.4,-1.43
"Syria In March 2011, protests calling for the resignation of President Bashar al-Assad and his government soon turned into a war after a violent crackdown by security forces.",Lean Left,al-jazeera,1,8da31eee-42de-4a73-ad95-d27ea3354984,al-jazeera,41.34,-7.05
"Wilke, 42, doesn’t look particularly corporate, with her short crop of dyed red hair, but she has the measured, sensible air of a seasoned businessperson.",Lean Left,the-guardian,1,bd13210c-88b9-4126-8ca4-f7fd3513cea6,the-guardian,40.67,-7.97
"Master of the universe In 2016 the New Yorker ran a prescient profile of Sam Altman, the chief executive of OpenAI, which makes interesting reading now.",Lean Left,the-guardian,1,0826b7f8-624a-400b-98ce-e3febb39fd11,the-guardian,40.67,-7.97
Google has been the subject of three separate competition investigations by the EU and fined €8.2bn ($9.7bn).,Lean Left,the-economist,0,09f78f5c-cd90-43e5-b871-abde1e5c72f1,the-economist,42.4,-1.43
"Photograph: Rekha Garton/AP (Apple TV+) In a year of gritty sci-fi epics that promised lots and delivered little (hello Bodies), this bestselling novel adaptation was a rare treat.",Lean Left,the-guardian,1,67efbb43-c414-4fdd-963d-47dad66ab31a,the-guardian,40.67,-7.97
"Plus, there were supposed to be two repositories, so that one state wouldn’t be stuck with an entire nation’s nuclear waste.",Lean Left,the-verge,0,848c72cf-e352-4f55-af7d-df41c6ea0a3b,the-verge,39.43,-4.75
"Many teenagers get their news from social media, which is littered with misinformation.",Lean Left,cbs-news,0,ea1495bf-7e03-42fa-bb37-b07cb60505e8,cbs-news,41.76,-2.84
"Claire Rushbrook and Lesley Manville are spectacular as warring sisters, but everyone is remarkable and does their best east Midlands accent.",Lean Left,the-guardian,0,8b61f0f6-3e04-490b-a1af-23ab356833c4,the-guardian,40.67,-7.97
"Traditional on the outside and eclectic on the inside, this good looker from the team behind The Lucky Onion is a (really big) home away from home.",Lean Left,the-independent,0,d14d3db7-8254-4e9b-a99c-f9a71a759a85,the-independent,38.37,-6.99
Should the move go ahead we can expect controversy and most likely a full-blown culture war.,Lean Left,the-guardian,1,106639ac-4f0e-4ab6-91f5-ab916252aae6,the-guardian,40.67,-7.97
"Doubling as a kind of unspoken canonisation, it was a star-studded musical celebration in the company of everyone from Bono and Nick Cave to Sinéad O’Connor and Irish president Michael Higgins.",Lean Left,the-guardian,1,3d89cbc9-80c2-4c45-9de8-bcd802840443,the-guardian,40.67,-7.97
"Even before he became a clown he wore loud shirts in crazy colors, unusual ties and wild hats, his daughter the Rev.",Lean Left,san-diego-uniontribune,1,22158210-d8f6-4187-a05a-202d434db0f0,san-diego-uniontribune,45.68,-1.76
"Lets be frank, his himbo energy means that this blind confidence only makes him more lovable.",Lean Left,the-guardian,1,8befd190-e5d0-4799-b913-9ffd6caaeb0b,the-guardian,40.67,-7.97
"The formal dress code, doormen in top hats and the stage (literally) of Palm Court sets the scene - this is posh London in all its theatre.",Lean Left,the-independent,1,23100c2c-f920-41ac-8ad2-696689a0a8d1,the-independent,38.37,-6.99
Support for other platforms comes via Yale’s ingenious swappable networking modules.,Lean Left,the-verge,0,026823d3-bfe8-4f68-8eff-0f837d2429cf,the-verge,39.43,-4.75
ITV Studios Execs on the Rise of Streamers: ‘This Is a Time of Chaos and Opportunity’,Lean Left,variety,0,e3140028-35d9-4fa3-be0f-34691c3499eb,variety,41.29,-3.85
"Realising this, the gang spread into cities and savagely monopolised the sex trade.",Lean Left,the-economist,1,ef6ee417-d0cf-465d-b7df-e9256019a976,the-economist,42.4,-1.43
The sensitivity of the site for the UK’s nuclear weapons programme and ongoing efforts to build and maintain nuclear infrastructure has led to allegations of cover-ups over Sellafield’s safety problems.,Lean Left,the-guardian,0,1ccff826-b85d-4b55-acaf-5733a2153123,the-guardian,40.67,-7.97
Production is climbing - and marking a record year in the United States.,Lean Left,politico,0,ef3a68f6-e85c-4506-88e9-e540e4dc90f7,politico,42.32,-5.58
Keep in mind that the government's not paying for any reproductive care services.,Lean Left,cbs-news,1,50353a85-1512-4187-9207-fe7c2f9d1c9c,cbs-news,41.76,-2.84
"But Xuanzong fell under the spell of the beautiful Yang Guifei, who persuaded him to give jobs and vast amounts of money to her ravenous gang of relatives; and by 755 a leading general, An Lushan, staged an eight-year rebellion during which, according to the official census, up to 13 million out of a population of 50 million people died.",Lean Left,the-guardian,1,7b1df17b-249b-4f48-a628-acea29f81290,the-guardian,40.67,-7.97
"Fox Sports, Ubisoft, Axios, TechCrunch and Paris Hilton’s 11:11 Media all told CNN in recent days that they’d paused their ad spending on X, joining other large advertisers that jumped ship last week.",Lean Left,cnn,0,67dd0cd7-edc8-426c-afa6-5804c1b2a776,cnn,42.06,-6.28
"W hen Europeans turn their attention to what markets have to say, it is usually because trouble is brewing.",Lean Left,the-economist,1,fd00da99-db8f-4b09-9a45-b18c4b7a3ab8,the-economist,42.4,-1.43
"Michael DeWitt: If that ... rambunctious yellow lab hadn't been ... doing what ... labs like to do, chase birds ... we might not have solved this case and we might not have gotten a conviction.",Lean Left,cbs-news,1,72f2d20e-3092-4122-ad89-46d98b38c067,cbs-news,41.76,-2.84
They seem to have reached the southern Chinese emporium of Canton (Guangzhou) not much later.,Lean Left,the-economist,0,595906d4-82a4-4319-849c-976aa75a35fa,the-economist,42.4,-1.43
"Prince had been young Amy Carter’s nanny when the family lived at the Georgia governor’s mansion, not long after Prince was accused of-and subsequently sentenced to life for-murder.",Lean Left,time-magazine,1,066bdf15-3994-43a6-bd4f-6655116b6954,time-magazine,41.12,-7.42
"As no vegetarian needs pointing out, far from playing second fiddle in the form of assorted vegetable sides, a fully veggie feast can knock the Christmas bauble right out of the ice rink, so to speak.",Lean Left,the-guardian,0,7571eafb-07a6-486b-b5c0-94e5f5ae9400,the-guardian,40.67,-7.97
The Way Home Shorts The Way Home Shorts The top-rated shorts come in 15 different colors.,Lean Left,usa-today,0,b4d78b4f-82bc-4c47-a1ef-c8be3c491af9,usa-today,40.78,-4.12
"Unlike other countries, which usually recruit spies through bribes and blackmail, Cuba appeals to ideology, sourcing its spies among academics and U.S. officials sympathetic to the liberationist aims and ambitions of the Castro regime.",Lean Left,politico,1,9ec06414-db0d-4425-80e8-81bc105fc0b6,politico,42.32,-5.58
"So even the screen tests felt important and not important enough, froufrou, high status way, there's just an energy and an intensity to what he does, so.",Lean Left,vanity-fair,1,bd6ac03d-7c0b-473f-81b3-4815e8b108a2,vanity-fair,33.19,-13.87
"European Council President Charles Michel, meanwhile, will never be rizz after sofagate.",Lean Left,politico,1,4ea35bf0-fab2-4ce9-9096-834fc995e9b4,politico,42.32,-5.58
A Single Man by Christopher Isherwood (1964) Christopher Isherwood’s story of a gay Englishman struggling with bereavement in LA is a work of compressed brilliance.,Lean Left,the-guardian,0,641ebb2a-ee16-46f4-87de-4937ec181ee1,the-guardian,40.67,-7.97
Some of the things Republicans claim Biden did to juice inflation are bogus.,Lean Left,washington-post,1,a99e097f-cb6c-4ebf-a566-af2666e288a5,washington-post,38.8,-6.85
"The pageantry of elections, however, obscures the fact that much of Africa has only the patina of democracy.",Lean Left,the-economist,1,7541d4bf-1d5d-475f-9012-5ef0d0e9878e,the-economist,42.4,-1.43
"Don’t dismiss the surrounding villages, either, which are not only gorgeous but home to superb hotels, too, including high-class country pads complete with Michelin-starred food.",Lean Left,the-independent,1,7afd83fd-f257-4144-9a1b-e7673182327e,the-independent,38.37,-6.99
"In addition to the truck stops, Omaha, Nebraska-based Berkshire owns an eclectic assortment of other businesses including Geico insurance, BNSF railroad and several major utilities along with a number of smaller manufacturing and retail businesses.",Lean Left,abc-news,0,f7224d5d-4c8f-4ba4-9bc1-816780bd656e,abc-news,45.25,-2.91
"About 30% now support Labour to run the economy, against 26% who would prefer the Tories.",Lean Left,the-guardian,0,cb8d8517-f8e7-4e1f-bd7d-102208d42c23,the-guardian,40.67,-7.97
"Even as central banks elsewhere have raised interest rates in recent years, the b o j has stuck with its ultra-loose policy, designed to stimulate growth.",Lean Left,the-economist,1,56a1a6a5-de93-4242-81a2-a36b31ff86db,the-economist,42.4,-1.43
"In a statement from the developer, Landmark Properties says: ""As with any redevelopment project, it takes time, and right now we're only at the beginning of a multi-year process.",Lean Left,cbs-news,0,f88ce31a-e7ef-417f-bfff-93bbafdda760,cbs-news,41.76,-2.84
"And during last week's debate, they also tried to cast each other as mirrors of Donald Trump and Joe Biden.",Lean Left,usa-today,1,3f2577d7-0105-495a-ac17-67b0eb015602,usa-today,40.78,-4.12
"But one thing many of Auvergne’s better cheeses have in common is that they are ripened in some form of underground caves; Saint Agur, for instance, spends 10 weeks in Beauzac caves.",Lean Left,the-guardian,0,426d181d-b85f-4942-8f6f-60d151c6a1f0,the-guardian,40.67,-7.97
"When considering Manne’s notion of male entitlement, we can predict instances of this policing occurring if female students are offered positions male students deem they are entitled to, such as winning the student council elections or receiving academic awards in traditionally male-dominated fields.",Lean Left,the-conversation,1,b8f9fc52-6b42-483b-82cd-2686ee49b525,the-conversation,40.75,-4.86
"As wildfires burn soil, permafrost is exposed to warmer temperatures, which speeds up its thaw, releasing more greenhouse gases.",Lean Left,the-economist,0,cf8d7297-3e89-42f8-a1b4-32180a40abf8,the-economist,42.4,-1.43
Knowing how the day ends requires you to brace for the downpour of devastation and injustice ahead.,Lean Left,the-guardian,1,2e055bb9-394c-487c-a505-a44cb03e5c2c,the-guardian,40.67,-7.97
And Moore’s propensity for disrobing to steam up the screen in torrid sex scenes hardly suggests a repressed F.B.I.,Lean Left,vanity-fair,1,aa35399f-ccbd-4fe6-81dd-c967dec890b4,vanity-fair,33.19,-13.87
"However, DW-NOMINATE's second dimension maps these party-bucking tendencies by ranking Squad members among the most anti-establishment in the House.",Lean Left,abc-news,1,879130c6-a6ec-42b5-8696-7d1f487bf82e,abc-news,45.25,-2.91
"Must-eat moment Dinner at HH & Co - that’s Hartnett and Holder, as in TV’s Angela Hartnett and Luke Holder - is why you book a room here.",Lean Left,the-independent,1,4c16e2bb-aa91-4ed8-973d-58f83d097eee,the-independent,38.37,-6.99
