text,source_party,source_name,label,sentence_id,source,reliability,bias
"Fifteen years ago this month, China’s government announced a fiscal stimulus worth about 4trn yuan (or $590bn) in response to the global financial crisis.",Lean Left,the-economist,0,c9019774-f723-43d0-8ddd-3dc6288cefa5,the-economist,42.4,-1.43
Consider minimum amounts The minimum investment amount will depend on your choice of investment vehicle.,Lean Left,time-magazine,0,e1af6989-943b-439b-8dd7-0a1b079888bd,time-magazine,41.12,-7.42
"It was early in the morning on April 8, 2020, and the sheet on the door indicated that Powell had looked in every 15 minutes throughout the night.",Lean Left,atlanta-journalconstitution,0,8bb24412-9a61-4906-8b4a-3858cdf3468c,atlanta-journalconstitution,44.83,-3.84
"As a result of the trade with the Panthers, the Bears are in line for two early picks in the 2024 NFL Draft.",Lean Left,chicago-suntimes,0,17be3ea9-d036-49e7-9d83-05b61d346edd,chicago-suntimes,45.44,-4.35
"The parols recall psychedelic kaleidoscopes, brilliant stained glass windows, prismatic pinwheels or oversized snowflakes.",Lean Left,cnn,0,93ee507b-d6dd-4d70-aa1a-6acc610ea536,cnn,42.06,-6.28
"That document was then used as part of an attempt to improperly overturn the 2020 presidential election results,"" the fake electors wrote.",Lean Left,usa-today,1,2e042b69-f9cd-4173-8c96-28ce7648da17,usa-today,40.78,-4.12
Kindle Paperwhite The Kindle Paperwhite is the perfect gift for your favorite bookworm.,Lean Left,usa-today,1,2fcdf060-c5c7-4180-bded-7240e0ac1419,usa-today,40.78,-4.12
"Red wine headaches - not to be confused with hangover headaches the day after drinking - do not require excessive amounts of wine, the study notes.",Lean Left,cbs-news,0,b0501ecf-6ae4-4fc4-a48e-a062ada61a16,cbs-news,41.76,-2.84
"Writing in the journal Proceedings of the Royal Society B, researchers in Japan report how they showed a screen featuring red and green dots to infants aged five to eight months.",Lean Left,the-guardian,0,6e9d9ff1-94b5-4d0d-aa65-965bef69653e,the-guardian,40.67,-7.97
"Despite the injury, Florida State won that week and the following two weeks, using a backup QB to win on the road against hated rival Florida and then taking the ACC title game with a third-string QB.",Lean Left,nbc-news,1,9c6e1299-debe-4d9e-bbe4-67f740f96b6d,nbc-news,43.21,-5.79
"In another episode, set in 1978, two 14-year-old boys use a hacksaw to cut their mugging money into pieces, simply to bewilder their assailants.",Lean Left,the-guardian,0,f3a8df6b-5ca0-48cc-9792-55169864cb57,the-guardian,40.67,-7.97
"In the same timeframe, the Wall Street Journal ran six articles assessing Putin’s actions, and did not find any space in these articles to criticize US policy.",Lean Left,fair,1,915683cd-a61a-412a-8cde-b29dcf3e7f2f,fair,32.6,-19.36
"Advertisement STEFANIK: Do you believe that type of hateful speech is contrary to Harvard’s code of conduct, or is it allowed at Harvard?",Lean Left,washington-post,1,37913624-036c-4ae0-bf3e-419fad2c90fa,washington-post,38.8,-6.85
"If our Opinion team is interested in yours, you will hear from us within three business days.",Lean Left,usa-today,0,5b0d9cd0-76af-4fef-a606-44cadfda5c70,usa-today,40.78,-4.12
‘The financial risk is becoming too great’ ... Nozstock music festival.,Lean Left,the-guardian,1,3c94a93f-d955-4d18-9b14-159d263b5cf6,the-guardian,40.67,-7.97
"Dave Burd’s semi-autobiographical tale of gangly MC Lil Dicky’s rise to fame finally hit the big time, as did the calibre of its guest stars, including brilliant cameos from Rick Ross, Drake and Rachel McAdams.",Lean Left,the-guardian,0,60d8dcba-364f-4b90-8425-acaafe7ac6b0,the-guardian,40.67,-7.97
"In 2018, Yoo filed a 163-page federal lawsuit in New York against his then-wife, younger sister and a hospital after he said he was committed against his will.",Lean Left,nowthis-news,0,977cb7d6-f288-4126-ba8f-ca4b0e9d0907,nowthis-news,41.47,-7.95
"According to archived versions of his profile, Santos started with a $75-per-video fee and quickly upped it before landing on a rate of $350 at the time of publication.",Lean Left,washington-post,0,592c6aec-94b6-4d40-b205-5379a1bf6c0e,washington-post,38.8,-6.85
"And who is choosing which submissions float to the top, like Charlie and Grandpa Joe after drinking fizzy lifting soda?",Lean Left,vanity-fair,1,50f5a74e-8a44-46d6-9b2f-dc4710bec272,vanity-fair,33.19,-13.87
"He scored twice more in his second game, against Portugal at Wembley, and this earned him a place in the squad for the World Cup in Sweden that summer.",Lean Left,the-guardian,0,4d07de5e-59bd-4512-b66c-5f28d9463d48,the-guardian,40.67,-7.97
She also ordered Heard to pay Depp $10.35 million for damaging his reputation by describing herself as a domestic abuse victim.Heard has said she plans to appeal the verdict.,Lean Left,usa-today,0,8129d918-a3dc-4d9e-b5ad-6b6b262bf856,usa-today,40.78,-4.12
"A review of hundreds of messages among Nir Oz residents shared exclusively with The Associated Press, direct interviews with 17 and accounts from many more, security camera footage and Hamas’ own instructions manuals suggests that the group planned well ahead of time to target civilians.",Lean Left,abc-news,1,a16ea356-835e-49e6-a1fe-d74a687b60ea,abc-news,45.25,-2.91
If this sounds like a broken record - as emphasised by the report’s cover art - it is.,Lean Left,the-conversation,1,edc11ae5-3c64-4a68-a3d5-5e95fa96f960,the-conversation,40.75,-4.86
"If Love can replicate that run, the Bears will go back to a familiar position - fearing a Packers quarterback will torture them for the next decade.",Lean Left,chicago-suntimes,1,277afafc-caf4-41f0-a931-18306298f4cd,chicago-suntimes,45.44,-4.35
"He had previously worked with the Hank’s Oyster Bar team for several years, on top of three decades in the restaurant world.",Lean Left,washington-blade,0,255ad054-adde-4217-bdd5-844c073f545b,washington-blade,42.71,-7.49
"The refreshing, sappy crunch of blackcurrants and raspberries cuts through the weight and fat of the food in maximally refreshing style.",Lean Left,the-guardian,1,d2415b7f-e0c7-4f13-a184-5275a4138cae,the-guardian,40.67,-7.97
"Put out of their misery, they trudged home having seen just eight minutes of cars on track.",Lean Left,the-independent,1,dda51ddb-2f79-45ff-a1bf-0c671642a90a,the-independent,38.37,-6.99
"These two parts of the Chinese business world are often described as separate, as if plucky private firms are battling clumsy state-owned rivals.",Lean Left,the-economist,0,0766938a-b17e-4371-b21a-4d8717c67976,the-economist,42.4,-1.43
"It’s only a matter of time before these doctrines, already shouted by thousands across our country, coalesce to form a palpable threat.",Lean Left,usa-today,1,619ed605-3bca-420f-b4bb-3805b7b06193,usa-today,40.78,-4.12
But we have a responsibility to our humanity to stop it.,Lean Left,detroit-free-press,1,9bd503c2-dfcd-4b95-91e2-890f91b638a6,detroit-free-press,43.46,-5.43
Mr Liu witnessed a fight between workers from two highway construction companies.,Lean Left,the-economist,0,da9935de-53ce-42d3-b15e-7dc00f81804d,the-economist,42.4,-1.43
"Nairobi, Kenya The magic of Christmas is in the holiday chaos of the Kenyan capital.",Lean Left,cnn,1,25ae3b25-26d0-4edb-8b1c-b982d2c5bacc,cnn,42.06,-6.28
"The Islamist insurgency in Mozambique, however, has yet to be defeated.",Lean Left,the-conversation,0,8bf450e5-0fb8-4f3d-af26-331affcdc24e,the-conversation,40.75,-4.86
"So, you were the clown, the class clown of mathematics, but were not- Specific.",Lean Left,vanity-fair,1,d62ac1d8-7890-4786-8f9e-f34ceea4c95f,vanity-fair,33.19,-13.87
"Its narrow, winding and rough- cobbled route hits a gradient of 20% in places, which sends back wheels spinning, desperate for grip on the greasy surface.",Lean Left,the-guardian,0,4bf746b9-e3d4-4365-9b39-dab4423c3201,the-guardian,40.67,-7.97
"This was followed by an overnight stay at the Palace of Versailles, where the lowest price for just one night at Le Grand Contrôle - the hotel in the Château de Versailles - is €2,200 ($2,409).",Lean Left,the-independent,0,fa727b39-3d20-4e8e-8f01-6dcc3bb6c1be,the-independent,38.37,-6.99
It requires a good amount more pressure to activate than the physical buttons on my Garmins.,Lean Left,the-verge,0,661fb524-916a-48a7-aaf0-725c83ada870,the-verge,39.43,-4.75
"Thousands of undocumented Afghans have gone underground in Pakistan to avoid deportation, fearing for their lives if they return to Taliban-ruled Afghanistan following a hasty and chaotic withdrawal of United States-led Western forces in 2021.",Lean Left,al-jazeera,0,c7604476-184f-4390-8d19-283485495b26,al-jazeera,41.34,-7.05
SpaceX went on to become the first private company to launch a spacecraft into orbit and return it safely to Earth in 2010.,Lean Left,usa-today,0,fc9bbec3-e424-4943-a90d-4fc6c6f6e2e9,usa-today,40.78,-4.12
"Other expenses included more than $100,000 in mattress covers and at least $130,000 paid to a company to decontaminate the rooms.",Lean Left,propublica,0,4a33944c-7302-465e-b5ca-35d38df2f15a,propublica,47.17,-6.77
"More winners:Indiana man's ripped-up $50,000 Powerball ticket honored while woman loses her $500 prize What is the Ruby Red Crossword?",Lean Left,usa-today,1,9cc7b367-0b93-4339-9fb8-ac52ad8f2ea3,usa-today,40.78,-4.12
"Toy bins will be set up throughout the city for folks to drop off new, unwrapped toys.",Lean Left,san-diego-uniontribune,0,8334a2b6-77f8-47a2-9258-2ced6cfc76d0,san-diego-uniontribune,45.68,-1.76
"Second, disapply some or all of the human rights law, international and domestic, on which that inconvenient judgment was founded.",Lean Left,the-guardian,1,e3eec572-f891-4d2d-8cd8-aec459317249,the-guardian,40.67,-7.97
"There’s a considerable difference between that and being able to do something about it, though.",Lean Left,the-independent,0,24df0e73-e12e-4623-8df7-dd1006093fe9,the-independent,38.37,-6.99
"In the aftermath of the 2022 midterms, the fast-approaching 2024 Republican primary was largely seen as a two-person race, and for good reason: Trump remained a commanding presence in the party and still had a stranglehold on a large percentage of the Republican base, some of whom, it seems, would not abandon Trump under any circumstances.",Lean Left,nbc-news,1,57ca61ef-13ba-4793-b004-7ca1f171e919,nbc-news,43.21,-5.79
"It has better keycaps than any off-the-shelf board I’ve ever used, and the switches are great, too.",Lean Left,the-verge,0,0d16313d-5944-4269-859a-4c6e6b7803c9,the-verge,39.43,-4.75
"The data is mix-adjusted so it isn't skewed if, for example, in one month many more flats are sold compared to houses.",Lean Left,the-guardian,0,31a42c75-887f-4a50-b100-8617b7163f98,the-guardian,40.67,-7.97
The College Board also prods teachers and students to spend a week discussing some of today’s most hotly-debated topics.,Lean Left,politico,0,4687d646-af29-40bd-a4ea-5f64d049d3d2,politico,42.32,-5.58
"Instead, its main purpose seems to be to stir up hatred for a state enemy, and blind support for a state ally.",Lean Left,fair,1,6b2e8e27-a4ef-46ae-8926-654be6f4506b,fair,32.6,-19.36
"The new model looks the same on the outside as Google’s first attempt, except that the body of the watch is made of aluminium and 5g lighter than the stainless steel previously used.",Lean Left,the-guardian,0,01b03d55-d686-43d3-b144-79310a1d00ba,the-guardian,40.67,-7.97
"Other forces, which no doubt harbour their share of degenerates, are following.",Lean Left,the-economist,1,ad163d69-2f89-4ae1-b097-bfcfb9c1a1a8,the-economist,42.4,-1.43
"So, instead of getting closer scrutiny as it exploded in size, SVB would lurch along until it failed.",Lean Left,washington-monthly,1,5e5d420c-6cb3-4eeb-9b0f-4660f7b592fe,washington-monthly,35.78,-12.08
"China, the world’s most successful economy over the past 30 years and likely to be its largest over the coming 30, is growing less liberal, not more, and its state-led, quasi-capitalist illiberalism is attracting admirers across the emerging world.",Lean Left,the-economist,1,c8acdf77-1b16-4391-bffa-1fe94b93a899,the-economist,42.4,-1.43
"Here are just a few of the powerful stories NPR has reported: This recent story details atrocities of the Hamas attackers, revealed in videos and audio recovered and released by the Israeli military, including one recording of a man calling his mom back in Gaza to brag about how many Jews he killed.",Lean Left,npr,1,19c0a61a-d548-45a1-8c2e-6b3eacd16055,npr,42.99,-4.27
"Close your eyes, and he could almost be the blues shouter who hollered Gloria with Them back in 1964.",Lean Left,the-guardian,0,e1ebfc64-5ee3-40d9-b0c5-f93328823f2e,the-guardian,40.67,-7.97
"Like the boy’s skewed body, the clawed hand has been forged by tension.",Lean Left,the-guardian,0,4fba061b-466c-481e-b7dc-10a4530adda2,the-guardian,40.67,-7.97
"There are two convergent forces here: first, many of those who rise to positions of great economic or political power have personality disorders, particularly narcissism or psychopathy.",Lean Left,the-guardian,1,5d792f0b-9949-4d52-a937-cab7886a13fc,the-guardian,40.67,-7.97
"CLARIFICATION (Nov. 15, 2023, 11:01 a.m.): This article has been updated to reflect the fact that former President Donald Trump has endorsed Kari Lake in her 2024 U.S. Senate run in Arizona.",Lean Left,abc-news,0,228f5ef3-cfce-4675-9e2f-572ee9b45256,abc-news,45.25,-2.91
But other parts of Biden’s track record on prices are not exactly great.,Lean Left,washington-post,1,d52e212f-bea7-48cb-ab4a-2f203514936b,washington-post,38.8,-6.85
"There is, as the man on the radio put it, an Asterix (sic) hanging over City and also over the credibility of the league itself.",Lean Left,the-guardian,1,fca72413-f070-4fb3-aac4-abeb90afd9ae,the-guardian,40.67,-7.97
"Your credit score, income, and other debt are all part of the formula used to determine your mortgage interest rate.",Lean Left,insider,0,2748fc98-146b-4892-bde2-ef42f8b706c3,insider,40.58,-4.19
The president is walking a fine line in supporting union workers in Detroit while much of the IRA and CHIPS stimulus is pouring into right-to-work red states.,Lean Left,washington-monthly,1,a5c358fe-b2e3-4a06-8c12-5c6f12cbf105,washington-monthly,35.78,-12.08
"If the numbers pointed to Nicholas' guilt, law enforcement says so did evidence found at his house near the time of his arrest in 2019.",Lean Left,cbs-news,1,b80ab942-4f3f-4977-9c07-4d46ba2b6d74,cbs-news,41.76,-2.84
"Alongside his art he progressively developed his writing skills in the 1970s, becoming fully immersed in the world of theatre.",Lean Left,the-conversation,0,a3499dbf-83ce-48e9-8723-bcf6d49a293d,the-conversation,40.75,-4.86
A monumental Navajo Nation leader who guided the tribe through a politically tumultuous era and worked tirelessly to correct wrongdoings against Native Americans.,Lean Left,abc-news,1,283ca932-a10c-4cb5-8e60-c47f74139ccb,abc-news,45.25,-2.91
"And they're definitely not naked dresses, which make some kind of sense on a red carpet or runway for a sheer, sexy vibe.",Lean Left,abc-news,1,fa25aad8-6059-43e7-9828-319c5f965034,abc-news,45.25,-2.91
‘It’s on the myth more than the man that we must focus’ BY MARIO DEL PERO Mario Del Pero is a professor of international history at Sciences Po and author of The Eccentric Realist: Henry Kissinger and the Shaping of American Foreign Policy.,Lean Left,politico,0,c97b053d-485f-4669-bcab-2feeb5bbe25f,politico,42.32,-5.58
"So, then we just assumed he was just smoking weed or something.",Lean Left,cbs-news,1,8e054165-8597-4430-b45e-429a2785b4be,cbs-news,41.76,-2.84
"The current trial is all about whether Trump's exaggerations were intentional, and Moens was called to the stand Tuesday to testify that Mar-a-Lago, at the least, was undervalued, not over-valued, in those net-worth statements.",Lean Left,insider,1,367ac970-184b-498b-97df-9d09eb425785,insider,40.58,-4.19
"Those scientists had been by looking for a particular kind of stellar explosion - known as a luminous fast blue optical transient, or LFBOT - but found something else in its wake.",Lean Left,the-independent,0,eb9c96d5-9680-45ae-b708-f199e1422f36,the-independent,38.37,-6.99
"The second vaccine, R21/Matrix-MTM, approved by the World Health Organization in October, will be ready for rollout in mid-2024.",Lean Left,the-conversation,0,220615dc-30fb-4009-99ef-733b673cc529,the-conversation,40.75,-4.86
It says much about his maverick spirit that his entry into the London art world came by way of a ruse.,Lean Left,the-guardian,1,bc5f2336-db47-4bb8-95f0-41d319ecfe3a,the-guardian,40.67,-7.97
"The police got a big break from surveillance footage from Markel's gym, a city bus and street cameras from the day he died that showed a green Toyota Prius following him as he made his way home.",Lean Left,abc-news,0,dd1eb39d-8160-49e5-abdb-cb3b46809655,abc-news,45.25,-2.91
A senior Hamas official then told Al Jazeera there would be no more hostage releases unless there is a ceasefire and all Palestinian detainees in Israel are released.,Lean Left,the-guardian,0,5563d5b2-95f4-4015-9c26-9e364686d9dd,the-guardian,40.67,-7.97
Prigozhin's Aug. 23 death put an exclamation point on what had already been an eventful year for the brutal mercenary leader.,Lean Left,abc-news,0,eb6492e9-1fdc-4d14-a81c-3c286783b89d,abc-news,45.25,-2.91
And there will soon be even more eyes in the sky.,Lean Left,the-economist,0,fe599cb5-916d-47ca-b5b7-0a74edd508a0,the-economist,42.4,-1.43
"He faults the Israeli PM for giving the false impression that the country’s very existence was at stake, when in fact it was not.",Lean Left,politico,1,60b8584f-a38b-4c0f-89bf-78113e4ca609,politico,42.32,-5.58
We cannot stand idly by and watch the horror in Gaza unfold.,Lean Left,al-jazeera,1,2f381f02-fd8c-4f20-bbce-f86abe897628,al-jazeera,41.34,-7.05
"The album's release was preceded exactly one week by Danny publicly announcing at SXSW his plans to go to rehab, but SCARING THE HOES feels like a sobering slap to a rap industry drowning in monotony.",Lean Left,npr,1,c82ca059-0b00-4eac-8149-71cfdc5629a7,npr,42.99,-4.27
"For those starting out on their care journey, Home Instead can put them in touch with other families using its service to hear how their situation has been improved by opting for its high quality care.",Lean Left,the-guardian,0,ff05437f-2029-4b92-a746-d909457381b1,the-guardian,40.67,-7.97
10 Denver Broncos at L.A.-C 11 Kansas City Chiefs vs. Buf.,Lean Left,usa-today,0,329e4b07-4728-4e44-96d8-e0f4b0568e71,usa-today,40.78,-4.12
"Kohler, a mother of two, said her family was able to escape, but like 16 other firefighters in Lahaina, she lost her home.",Lean Left,cbs-news,0,00b11798-f09a-4c57-8453-f29a36109704,cbs-news,41.76,-2.84
"As these states have learned, monetary sanctions do far more harm than good and inflict disproportionate hardship on those least able to pay them.",Lean Left,the-conversation,1,c33c9465-9a48-4240-8cf6-604febb3cadc,the-conversation,40.75,-4.86
Use our calculator to find out how much your bill will be.,Lean Left,the-guardian,0,7d81c26e-a947-43e9-a25f-f1abcdd63c81,the-guardian,40.67,-7.97
"Must-eat moment Dinner at HH & Co - that’s Hartnett and Holder, as in TV’s Angela Hartnett and Luke Holder - is why you book a room here.",Lean Left,the-independent,1,4c16e2bb-aa91-4ed8-973d-58f83d097eee,the-independent,38.37,-6.99
"Hara Nui, who attended the event, said it’s a needed alternative to traditional celebrations.",Lean Left,the-advocate,0,6a21bd12-ecbd-4f81-a497-317ac7342ef9,the-advocate,45.85,-4.0
"A micronation in the extreme, Sealand has all the trappings of a country: a constitution, a permanent population (of one), a government, a defined space-even a rousing national anthem.",Lean Left,cbs-news,1,8b4e74f2-bc2a-45da-85d7-5104b845674d,cbs-news,41.76,-2.84
"The EU is in panic mode, a week before a key summit where it will discuss major decisions for the future of Ukraine.",Lean Left,politico,1,ea278c13-0161-41fd-b5a9-9574dc72fe4b,politico,42.32,-5.58
"The targeted strike against Ford, General Motors and Stellantis began Sept. 15 and ended in late October.",Lean Left,detroit-free-press,0,62d3d944-5f67-4a71-802b-226332564764,detroit-free-press,43.46,-5.43
"Now, suddenly, this control machinery has been overridden by a trillion tons of carbon dioxide injected into the atmosphere in little more than a century.",Lean Left,the-conversation,1,68e6d4fb-edd1-4ba1-93e2-c5b95277fd3e,the-conversation,40.75,-4.86
"The Anchoress’s new album Versions, Pigs Pigs Pigs Pigs Pigs Pigs Pigs’s latest album Land of Sleeper and Himalayas’ debut From Hell to Here are all out now.",Lean Left,the-guardian,0,3298559d-31d0-4c48-80d5-1e07508921ca,the-guardian,40.67,-7.97
"But a startup called Biomemory is bringing it a little closer to reality with the release of new DNA cards that anyone can purchase - if you have $1,000 to blow.",Lean Left,the-verge,1,66d6080a-5c08-4ea8-8fca-aac76696baca,the-verge,39.43,-4.75
"They're always super casual, or claim to be until they sort of dress for dinner.",Lean Left,vanity-fair,1,44ba908e-9019-4b0f-a2dd-fc450881f454,vanity-fair,33.19,-13.87
The deceptive lightness and accessibility of Maconie’s writing lead us gently though what is actually a deep dive into this most mysterious of peoples.,Lean Left,the-guardian,0,f08327c9-00e8-4dfa-82eb-03cf4c1fbff6,the-guardian,40.67,-7.97
"The TAKE with Rick Klein The drama has been back East: a colorful matchup in Pennsylvania between two outsized personalities, an ambitious Florida governor who hosted the president this week and a political storm in Georgia testing trust and loyalties surrounding the GOP Senate candidate.",Lean Left,abc-news,1,13a24d73-e520-4924-97d0-8d6fe371ff3d,abc-news,45.25,-2.91
"But looking back at his time shaping policy from the late 1960s to the mid-1970s (though arguably he continued to shape policy till his dying day as an adviser and wise man), it is fairly clear that Kissinger did, in fact, nimbly shift tactics to suit the basic strategy of maintaining American power and supremacy.",Lean Left,politico,1,2c2318df-4958-4a46-bce9-508ccae3915c,politico,42.32,-5.58
"Western taxpayers are not keen to foot the bill for this, especially when the value of Russian state assets frozen by the West is so large.",Lean Left,the-conversation,1,6ca19ec8-ac22-4c80-bf27-f8eaf803f709,the-conversation,40.75,-4.86
