text,source_party,source_name,label,sentence_id,source,reliability,bias
"Hackett was sensational in the second half, scoring 20 points in the second half.",Lean Left,chicago-suntimes,0,5b14f86a-cf4a-4e55-863a-ebb6642579da,chicago-suntimes,45.44,-4.35
The new insecurities are not confined to the member states of the European Union.,Lean Left,the-guardian,0,edfe75a8-420f-4c4d-8261-b305d4e8070c,the-guardian,40.67,-7.97
"The drumline soon begins a processional, winding its way among fans on the concourses, to the tunnel and onto the field, where a pregame performance awaits.",Lean Left,detroit-free-press,0,83e9e6e9-772d-45f1-b286-3e262f1d12bc,detroit-free-press,43.46,-5.43
It has delayed a deal to sell F -35 fighter jets to the country because of allegations of a Chinese military presence at a port in Abu Dhabi.,Lean Left,the-economist,0,8bf269cd-8f5b-4708-a615-d70c79d4ecad,the-economist,42.4,-1.43
Polarized politics have led to seemingly alternate realities that have only accelerated during the pandemic.,Lean Left,usa-today,1,b37683b9-b7ac-48f5-98f4-9e3468189627,usa-today,40.78,-4.12
"There are two convergent forces here: first, many of those who rise to positions of great economic or political power have personality disorders, particularly narcissism or psychopathy.",Lean Left,the-guardian,1,5d792f0b-9949-4d52-a937-cab7886a13fc,the-guardian,40.67,-7.97
"As the power of PBMs rose over the years, they demanded bigger rebates from drug manufacturers and pocketed increasingly bigger shares of those savings instead of passing them along.",Lean Left,usa-today,1,2bd05be4-cbf0-49ab-ac2e-6a609f87fcb4,usa-today,40.78,-4.12
"One attendee at the rocket launch sighed that Mr Musk, for all his genius, now reminded him of the messed-up Tony Soprano, from the mobster TV series.",Lean Left,the-economist,1,8ff45c4d-7f09-4488-9f1c-382ea8e552e4,the-economist,42.4,-1.43
"It frequently reads like an extended meditation on old age, a subject a septuagenarian artist has every right to discuss.",Lean Left,the-guardian,1,d3b6c0ba-5d93-4d34-9f6b-7ea7aa496841,the-guardian,40.67,-7.97
"Most entrepreneurs are too process-oriented, making incremental decisions based on how the market responds.",Lean Left,the-guardian,1,7d810a87-c188-4784-bf70-5611c348575d,the-guardian,40.67,-7.97
The town’s animal control officer is working closely with Princeton University to capture the raccoon.,Lean Left,nj,0,4d60394e-4e1a-4684-9412-264ef0496812,nj,43.92,-2.88
But he has not talked about it in office - to the point that more moderate senators and activists in the party’s left flank have pushed him to do more.,Lean Left,cnn,0,a3b71cd5-1570-4f57-93ab-a2c020d4a40a,cnn,42.06,-6.28
"Teetering in polls on the 5% threshold for gaining seats in parliament, it cannot afford to lose any of its parsimonious core constituents.",Lean Left,the-economist,1,aaad8166-b6b0-47f8-8548-c1e1cb61477c,the-economist,42.4,-1.43
But he was not able to turn the politicians who were gingerly using his ideas into true believers.,Lean Left,the-economist,0,406378a6-3d91-4f53-bc6b-71c313f65669,the-economist,42.4,-1.43
"F1 CEO Stefano Domenicali stopped short of issuing an apology to the furious spectators, who saw just eight minutes of practice before they were ejected from the stands.",Lean Left,the-independent,1,c5fd7eff-1dce-4e07-871f-a93b3fb218c1,the-independent,38.37,-6.99
Villano Antillano kicked off her Tiny Desk Concert with a Britney Spears-approved message: Dump.,Lean Left,npr,0,196716cf-09b0-4a13-befb-eaadb55f5277,npr,42.99,-4.27
"In the fund’s vague state, it opens the door for countries, as part of their loss and damage funding commitments, to count private loans, conditional import credits and even funding from the fossil fuel industry at the same time the industry continues to fuel climate damage.",Lean Left,the-conversation,1,81c856a5-712b-4ba3-bfbe-e9c147c07c5d,the-conversation,40.75,-4.86
"Journeys of under 1,500km: £220 Journeys of 1,500km-3,500km: £350 Airlines generally have a portal on their website for these claims, though often it is not easy to find.",Lean Left,the-independent,0,e014ea19-3af5-4064-9ecd-27271c8040c8,the-independent,38.37,-6.99
"Over three quarters of them, dead and injured alike, were shot in the back as they fled.",Lean Left,the-conversation,1,671b9528-c05e-425f-a41d-4a7c1f67d59d,the-conversation,40.75,-4.86
"His biggest triumph came with Diamond Life by Sade, which included the hit Smooth Operator, the handwritten lyrics for which are framed on the wall of his south London home.",Lean Left,the-guardian,0,47350ce6-3cb6-470e-b3b6-411fd6cc6b83,the-guardian,40.67,-7.97
"Authorities say a woman from Boston was killed in a shark attack while paddle boarding near the Sandals resort in Nassau, Bahamas.",Lean Left,nbc-news,0,fe6f09b6-bbd9-4c99-a3e5-462a17569e97,nbc-news,43.21,-5.79
Imagine: more than 500 libraries have been destroyed or damaged by the Russians during the full-scale invasion.,Lean Left,the-guardian,1,be39a152-d675-4ec6-9569-801a3c7c2b4c,the-guardian,40.67,-7.97
"Strategies that focus narrowly on protecting civilians, on the other hand, tend to make counterinsurgent forces gun shy.",Lean Left,the-conversation,1,d458da3f-c408-429c-8204-fd7389282906,the-conversation,40.75,-4.86
The space agency created the image by combining data from the James Webb and Hubble space telescopes to capture light that has never been seen before in one image.,Lean Left,the-independent,0,e141c5fb-82fa-461a-9bd5-c4fc6388e930,the-independent,38.37,-6.99
"Bellshaw never quite said it, but the DOJ’s implication seemed to be that, essentially, Google is a privacy menace anathema to everything Apple believes is important to its users, but Apple gives it a central place in its platform because Google pays it so handsomely.",Lean Left,the-verge,1,d5df8142-c2fa-4e60-a801-903bd395e396,the-verge,39.43,-4.75
"In the more explicitly repressive context of Mr Xi’s rule, Hong Kong came to be seen ever less as an engine of growth and ever more as a site of subversion.",Lean Left,the-economist,1,e779719b-3505-4e28-b2d0-5deaf44a1c33,the-economist,42.4,-1.43
Euphemisms in the centrist press (putting a good news gloss on bad news) can be quite comical.,Lean Left,fair,1,06e4794d-14e6-4494-8248-e940f4def1e4,fair,32.6,-19.36
"That’s the dilemma facing Ashley Conrad, who tells all in the latest slickly produced, gripping series of this hit investigative podcast.",Lean Left,the-guardian,1,ca46f2ec-de34-4ee2-b3ba-3d48e48c5852,the-guardian,40.67,-7.97
"We’ve got this ensemble of data now from the past decade that we’re building off, so it’s not like we’re pulling new ideas out of the air.",Lean Left,the-verge,0,06a06419-df8c-418c-8ab4-42f6c43a659c,the-verge,39.43,-4.75
He dismissed arguments that the war will not shake Biden’s standing with voters as he seeks reelection in 2024.,Lean Left,al-jazeera,0,19581c5b-7788-4493-a011-f55e2bdde59e,al-jazeera,41.34,-7.05
"It aims to use focussed ultrasound signals to activate the dreaming state, which company founder Eric Wollberg claims could then allow workers the chance to practise demos or perform creative problem solving for difficult tasks.",Lean Left,the-independent,0,fe7cb575-be54-4b09-b6f4-6375e2286ef2,the-independent,38.37,-6.99
10 Denver Broncos at L.A.-C 11 Kansas City Chiefs vs. Buf.,Lean Left,usa-today,0,329e4b07-4728-4e44-96d8-e0f4b0568e71,usa-today,40.78,-4.12
But the raw portrayal of Miyazaki’s past emotions might evoke discomfort.,Lean Left,the-conversation,0,44798f7e-389d-485f-91f5-9554b64f6222,the-conversation,40.75,-4.86
"For his role in the war in Southeast Asia, Kissinger was abhorrently awarded the prestigious Nobel Peace Prize in 1973.",Lean Left,al-jazeera,1,d77011b3-7abe-4d5f-b5b0-5e494fd04c1b,al-jazeera,41.34,-7.05
A long 10 hours ago: The former PM turned up at the COVID Inquiry several hours early to dodge the sleepiest of the hacks and most of the protesters (via Henry Zeffman as Playbook was still snoozing).,Lean Left,politico,1,1a19d11b-e6ee-4523-a5dc-9a9c8148397b,politico,42.32,-5.58
"On X, formerly known as Twitter, the campaign has posted or reposted about the issue over a dozen times in the last few days - including distributing clips of Trump attacking Obamacare over the past several years.",Lean Left,politico,1,42e29cce-1b67-4a65-b28b-271716cd1538,politico,42.32,-5.58
"Girl isn’t, like, a waiting room to proper adulthood, where you get to be a wife or a mother or whatever.",Lean Left,the-guardian,1,f4c96993-a5ee-4fa9-90c0-3b864ddfef38,the-guardian,40.67,-7.97
But you’ll be rewarded with a deeper appreciation of the moral complexity that is essential to understanding China.,Lean Left,the-conversation,0,4dd8071c-6911-489e-b496-d1f56a614c0b,the-conversation,40.75,-4.86
"These Planet Earth Republicans will go with whoever has the best chance to topple Trump, braying that he will act out his dreams of a dictatorship.",Lean Left,washington-monthly,1,a1ef59dd-c901-462a-89ec-dd05517263fa,washington-monthly,35.78,-12.08
"Since October 21, only 84 trucks carrying aid have been allowed into Gaza.",Lean Left,al-jazeera,0,d9f8e1a7-00a3-4892-91fc-918e828d7414,al-jazeera,41.34,-7.05
"Specializing in hospitality, residential, and commercial design, the firm had worked on the W South Beach in Miami - the favorite hotel of Jordan’s wife Yvette Prieto.",Lean Left,cnn,0,91a97307-de8a-4484-857e-20e4c40da6a8,cnn,42.06,-6.28
"When the officers pulled up to the driveway, they stopped a man leaving the area with luggage and after just a few seconds, he drew a knife and attacked.",Lean Left,abc-news,0,6b3e1c17-dfa2-4e2a-8da7-1d5670229eb3,abc-news,45.25,-2.91
But it’s also a film about the layers of exploitation spinning out from Gracie’s crime to Elizabeth’s acting to our viewership.,Lean Left,cnn,1,e53d85a2-cbcf-4abd-8b86-764fc64350e9,cnn,42.06,-6.28
"The company expects to make the EVs profitable by spreading costs over more vehicles as sales increase, by selling more higher-cost/higher profit EVs, and with battery cost savings, Jacobson said.",Lean Left,detroit-free-press,0,1e17a212-cd94-4f2b-abbe-b52288b61162,detroit-free-press,43.46,-5.43
"A lot of the younger players in particular didn’t know too much about the competition when they joined it, any more than the average Englishman might about the Currie Cup.",Lean Left,the-guardian,1,1c598430-3d88-480a-8053-a1436c3d331e,the-guardian,40.67,-7.97
Train drivers belonging to Aslef are walking out on the following days on the following train operators: Saturday 2 December: East Midlands Railway and LNER.,Lean Left,the-independent,0,79cf6947-a65d-44d9-a329-4abdbb159001,the-independent,38.37,-6.99
"In Sei Shōnagon’s written accounts, her Empress remains elegant, blissful and amiable.",Lean Left,the-conversation,0,7782d47e-b846-4cef-bb9a-09d22cece43b,the-conversation,40.75,-4.86
"All the while, the gradual worsening of geopolitical tensions between America and China, and the global tide of protectionism, are throwing sand in the gears of trade.",Lean Left,the-economist,1,23342e93-425b-491c-9015-237d04781354,the-economist,42.4,-1.43
"Downstairs there’s a spacious, equally ornate cocktail bar called, rather bizarrely, Wacky Wombat.",Lean Left,the-guardian,0,1580ff01-2fec-40c4-8fac-cec23db07d0b,the-guardian,40.67,-7.97
Monumental misfortune Yet the story of the past two decades has been one of conflict and despair.,Lean Left,the-economist,1,cd044a58-420b-4966-a41d-6e3866135f40,the-economist,42.4,-1.43
"As for US use of those weapons, the piece buried a single sentence with a deficient summary at the end of the 24-paragraph article, telling readers: NATO forces used cluster bombs during the Kosovo war in 1999, and the United States dropped more than 1,000 cluster bombs in Afghanistan from October 2001 to March 2002, according to a Human Rights Watch report.",Lean Left,fair,0,dacda78b-54c1-4f1d-a1b0-579952c53282,fair,32.6,-19.36
"In Sweden, where corporate debt is an eye-watering 155% of GDP , the average effective interest rate on outstanding bank loans to companies rose from 1.5% to 3.9% in the year to March and will be higher still by now.",Lean Left,the-economist,0,94a375c2-c734-422b-a0af-ea30ac64e935,the-economist,42.4,-1.43
"If you’ve used a Meta Quest, just imagine the best possible Meta Quest running something very much like iPadOS, and you’ll get it.",Lean Left,the-verge,1,aa4024a8-7ac9-4ac9-bf8d-d3b6201094c2,the-verge,39.43,-4.75
"Any victory in the courts - and victory for the governing bodies is a perfectly plausible outcome - would be pyrrhic, the damage to the sport’s reputation almost as devastating as the very concept of neuro-degenerative conditions arising is to its future viability.",Lean Left,the-guardian,1,7a4cf556-f2ee-4298-8a26-941c76ad3c01,the-guardian,40.67,-7.97
"The Republican National Convention in Milwaukee, where the party will crown its nominee, is still seven months away.",Lean Left,the-economist,0,9541bb29-0db7-4084-9483-2e909eaf6b8b,the-economist,42.4,-1.43
"Henry Griffin/AP Heinz Alfred Kissinger was born May 27, 1923, in Germany to an Orthodox Jewish family.",Lean Left,politico,0,26cbc8df-a82d-4d4f-8e25-44d4e0876238,politico,42.32,-5.58
Will donor-conceived people now be able to find out about their diblings at a younger age?,Lean Left,the-guardian,0,3e72ca41-0372-43d7-9854-35c73d50509c,the-guardian,40.67,-7.97
The cock-of-the-walk confidence with which liberals strode into the 21st century has given way to trembling self-doubt.,Lean Left,the-economist,1,6a95e83e-3e1f-40c0-92a9-2f0febb86599,the-economist,42.4,-1.43
"For all that there is something weird in seeing him play such a serious role, he does a perfectly good job as the US navy flight officer shot down behind enemy lines in the 90s during the Bosnian war, and there are some exciting action set pieces.",Lean Left,the-guardian,1,6831398a-57a3-4d69-b06d-cfb4ab9051b0,the-guardian,40.67,-7.97
"Fourteen US cities will play host to the Copa América next summer, with the semi-finals in East Rutherford, New Jersey, and Charlotte ahead of the 14 July championship in Miami.",Lean Left,the-guardian,0,fb78b269-65f7-4911-8c7a-8580d30efdb5,the-guardian,40.67,-7.97
"In these circumstances, there is a heightened risk of atrocity crimes.",Lean Left,nbc-news,0,2ff778f9-ce62-475a-a5e6-8ee9b4c376ad,nbc-news,43.21,-5.79
"The offsite affordable housing will not have the amenities that the market-rate units will have - gyms, barbecues, pools, media rooms, business centers - nor, in most cases, the same access to ground-floor businesses, parks, high-quality transit, libraries and public safety.",Lean Left,san-diego-uniontribune,1,79896ef9-a66d-4be7-ad9c-3a3cb22d4343,san-diego-uniontribune,45.68,-1.76
"He caught some of the incident on video, recording her as she hurled her phone and a hot drink at them, according to a police report.",Lean Left,nbc-news,0,40084c4c-5f13-4e22-82b4-172165467e7b,nbc-news,43.21,-5.79
"Some no doubt balked at the legal obstacles to hiring workers, buying land or paying the right taxes.",Lean Left,the-economist,0,8bd283dd-c62e-4241-940d-e11948359b58,the-economist,42.4,-1.43
Its roasted nuttiness reminds me of delicious praline chocolates and it goes exceptionally well with coffee.,Lean Left,the-guardian,0,70cc431d-a939-41b7-b888-1c4d9c4f5dc0,the-guardian,40.67,-7.97
By improving the quality of life right here at home - before we recruit transplants and expats - we will be investing in our state’s growth from the inside out.,Lean Left,detroit-free-press,0,10cddc3a-bcf9-474e-8865-2c8c7472fd0a,detroit-free-press,43.46,-5.43
"The image was taken the day before Liberation Day, when military personnel visited the monument to lay flowers in honour of the late leaders.",Lean Left,the-guardian,0,8d2c5691-c0ed-44d4-8e71-f41e2e3c02e6,the-guardian,40.67,-7.97
The rest of the day she spent perfecting her image and complaining to the media that no one was breaking her self-imposed media blackout.,Lean Left,the-guardian,1,47aac3f1-9645-4b64-a1ad-46970efeb9a0,the-guardian,40.67,-7.97
"Bedheads, chairs, mirrors, the gate that keeps men away are iron outlines.",Lean Left,the-guardian,0,088c6b92-2cfe-46e7-815d-8ccb535fce30,the-guardian,40.67,-7.97
"Hazel Cills toggle caption Nonesuch Darcy James Argue's Secret Society Dynamic Maximum Tension Release Date: September 8 Few inventions of the 20th century have proved more durable than the big band, a unit of musical organization that fashioned the peripatetic genius of Duke Ellington, Thad Jones and many others into a workable language.",Lean Left,npr,0,beed8699-8b15-411a-84a1-7f92f44cebb1,npr,42.99,-4.27
"Verdict The Pixel 8 Pro might not be quite the high-end bargain of its predecessors, but it still offers more bang for your buck than rivals.",Lean Left,the-guardian,0,c07590e3-41a8-4979-81c1-95204cdec44b,the-guardian,40.67,-7.97
"While local collectors have grown, with art works increasingly visible in businesses across Lagos, foreign collectors have largely driven the boom in Nigeria's art industry.",Lean Left,npr,0,4f2ab8b9-7d8d-41b5-854a-6d8a7f64afc9,npr,42.99,-4.27
The lyrics profess acute shyness but their delivery suggests otherwise: it’s actually a cute eyelash-batting flirtation.,Lean Left,the-guardian,1,063b291f-6079-4be3-9100-1872fe1c67d7,the-guardian,40.67,-7.97
Translation is like rubbish collection: people notice it only when something goes wrong.,Lean Left,the-guardian,1,b8893e78-7495-4065-928b-f82bda4dddfb,the-guardian,40.67,-7.97
"But Leandro and his new allies’ plans to bust their loved ones out of Pocatelan requires stealth, ingenuity and some very nuanced moral calibration.",Lean Left,the-guardian,0,6965d41d-f2f8-4894-baa3-656ccdc8f5fe,the-guardian,40.67,-7.97
Compare that with the coverage of three other Black men killed by police in January 2023-selected out of more than a dozen others because these particular police killings got more coverage than most other such deaths.,Lean Left,fair,1,ac5f6eb0-7910-4edb-a9e9-36c28f68875e,fair,32.6,-19.36
They don’t know what the flu is ... How are you going to convince them?,Lean Left,usa-today,1,b396414e-b48e-4652-a9cd-c10116210672,usa-today,40.78,-4.12
"A Tony Award-winning comedian internationally renowned for his garish stage persona Dame Edna Everage, a condescending and imperfectly-veiled snob whose evolving character delighted audiences over seven decades.",Lean Left,abc-news,1,b54a26a0-a699-44ae-83b6-b418087141b5,abc-news,45.25,-2.91
‘HELL NO!’ Marjorie Taylor Greene Explodes at Speaker Mike Johnson for Cutting Deal to Fund ‘Abortion Vacations’,Lean Left,mediaite,1,2c90d1bb-273c-4918-9423-fa7c86371723,mediaite,37.25,-8.64
The second objection is that there have been assistance schemes in the past and they haven’t worked very well.,Lean Left,the-conversation,0,da5203f4-f7b4-4ab3-86c5-69afacce21e0,the-conversation,40.75,-4.86
New Blue Sun is more weirdly charismatic than either of those.,Lean Left,the-guardian,1,eff86339-5a5c-44b9-8818-d16c91bfacf9,the-guardian,40.67,-7.97
"While Sanders was the first senator in the caucus to call for conditions on aid to Israel, that number is growing.",Lean Left,washington-post,0,a02169d7-33a3-4ee5-99fb-17b92c2fffad,washington-post,38.8,-6.85
"Beware the chilli oil, however enthusiastically your waiter offers it to you, and he will be enthusiastic.",Lean Left,the-guardian,1,c4eac9ba-f5db-4d2f-a613-a16958c5e33e,the-guardian,40.67,-7.97
"If you have a bunch of overripe bananas, put it in the freezer to make banana bread later.",Lean Left,npr,0,1386cbf3-1039-4123-8d03-79b99f3c30ee,npr,42.99,-4.27
And Samsung will even accept devices with a cracked display (but it won't be appraised at the same value as a fully operational and undamaged device).,Lean Left,cbs-news,0,289009cb-7a43-4e16-ac86-4a00155ac669,cbs-news,41.76,-2.84
"There’s no reason monetary policy shouldn’t undergo a similar evolution, becoming less blunt, more targeted and causing less collateral damage in the way it achieves the necessary goal of low inflation.",Lean Left,the-conversation,1,61315cb2-0579-4719-9146-83abc00a8df1,the-conversation,40.75,-4.86
"According to a police affidavit which officers wrote, Miller twice put his hands on the neck of the woman, pulled out a chunk of her hair and threw her onto a couch.",Lean Left,nbc-news,0,4079c8ed-76f7-490d-b8a8-ad1f227bf949,nbc-news,43.21,-5.79
"Like lads in the 1990s, the girls have main character energy in popular culture right now.",Lean Left,the-guardian,1,c116ab6f-fa35-422e-8304-4b95f29b1d97,the-guardian,40.67,-7.97
As he was quoted in the Rhodesia Herald in 1971: No education can claim to be complete that does not include teaching of art.,Lean Left,the-conversation,0,e7b83b9c-8fb1-4b1b-8846-8fe5a482589a,the-conversation,40.75,-4.86
SPRING VALLEY Enchanted Village: Noah Homes hosts its Enchanted Village from 5 to 8 p.m. Dec. 15 through Dec. 22 at 12526 Campo Road.,Lean Left,san-diego-uniontribune,0,d7de343c-3626-41e9-94e8-9166ee1c5acb,san-diego-uniontribune,45.68,-1.76
"Perhaps more surprising is that even the vaguely Sopranos-style idea of burial at sea has a price - £2,785 and rising because the coffin must have holes drilled in it and a block of concrete or metal attached.",Lean Left,the-guardian,0,e3163f63-9ad9-453d-bb69-933815d6f361,the-guardian,40.67,-7.97
"In several testy exchanges, Stefanik, a Harvard alum, pressed Gay over whether Harvard would punish students or applicants who advocate for the murder of Jews.",Lean Left,politico,1,917e8d24-4019-4498-90ef-6707d767d90a,politico,42.32,-5.58
The choice is a simple one: to wreck or to ratchet.,Lean Left,the-economist,1,745215c4-cdc2-40ba-9dae-40780715b26c,the-economist,42.4,-1.43
"Probably because SeeSo is a subscription service owned by NBCUniversal-a fact not disclosed in these puff pieces, or any of Vox’s television coverage.",Lean Left,fair,1,39f18941-c759-4826-b26d-268d56c0b05f,fair,32.6,-19.36
A big gamble on China that alienates America could leave the Gulf in a difficult spot.,Lean Left,the-economist,1,a3222d26-82a7-4d99-9853-3b81834d577a,the-economist,42.4,-1.43
"Your father is the first guy to throw a baseball to you... and take you for walks in the park, holding you by the hand.",Lean Left,pbs-newshour,0,a4427b4f-c332-4539-acde-b7101b907ac6,pbs-newshour,43.07,-9.07
"In the fourth and final Test he also demonstrated a willingness to go out on a limb, effectively conceding the match by refusing to send out his last five batsmen in the second innings as a protest at what he saw as intimidatory bowling.",Lean Left,the-guardian,0,7f39ea4b-c622-443f-819b-2894aebf835a,the-guardian,40.67,-7.97
"The hunter nearest to Selma, in his car, was given the order to shoot.",Lean Left,the-guardian,0,ef9ee91f-166f-4d79-bec4-6364f82c6177,the-guardian,40.67,-7.97
"He borrowed the protectionist mindset of his predecessor, Donald Trump, and added large doses of subsidies and industrial policy to promote, among other things, green technology and the manufacture of semiconductors.",Lean Left,the-economist,0,767013d3-669b-48d8-a3e5-8fdda2c35c67,the-economist,42.4,-1.43
"Indeed, the scale of the humanitarian crisis Israel created in Gaza has not only exposed Israel’s decades-old greenwashing strategies and tarnished its image as a climate solution leader, but also called into question the credibility of a state-centred approach to global warming that ignores human rights.",Lean Left,al-jazeera,1,ff9d036e-e476-4304-b1c7-c6a11c10ce2c,al-jazeera,41.34,-7.05
"Broad Street and Swan Street are the two main thoroughfares: good shopping destinations that are filled with gift shops, outlet stores and street food shacks.",Lean Left,the-independent,0,b957dc1f-aa41-4be3-91bb-45eb98c39b11,the-independent,38.37,-6.99
"Although Cheney includes new, first-hand details, the basic story is one the public has long known.",Lean Left,cnn,0,06d2d170-21c6-401e-980f-e04c72d65c86,cnn,42.06,-6.28
All Wizz Air fares include one piece of 10kg hand luggage that can measure up to 40cm x 30cm x 20cm (to fit under the seat in front of you).,Lean Left,the-independent,0,79a8cca1-02d4-48f5-bf25-e8acaf7f4267,the-independent,38.37,-6.99
That's why there are concerns about the high rates of suicide or suicide attempts among people who are transgender.,Lean Left,npr,1,5950ec48-b9be-4723-8956-48c562fbb177,npr,42.99,-4.27
My major concern was that somehow the crew would screw up.,Lean Left,npr,0,bb2cda44-570c-494d-88c8-c53f6b97de5d,npr,42.99,-4.27
In the UK we live in the fossilised wreckage of world war one; a lot of people see it as a turning point for the empire and it looms larger in the consciousness.,Lean Left,the-guardian,1,961f3530-02e0-4ca7-bbd6-894b4ba356be,the-guardian,40.67,-7.97
"While the causes of EDs are diverse, patients often exhibit alterations in brain connectivity and serotonin signalling.",Lean Left,the-conversation,0,e9a8472a-0d8b-42ee-a7f3-6841a0688b40,the-conversation,40.75,-4.86
