text,source_party,source_name,label,sentence_id,source,reliability,bias
The agency did not immediately return an email seeking comment from AP.,Left,alternet,0,43264686-76e3-4a08-a1d6-dd9cb2a06645,alternet,32.71,-14.76
"Adriane Casalotti, chief of government and public affairs at the National Association of County and City Health Officials, warns that the U.S. should not be surprised to see case counts continue to climb.",Left,alternet,0,b6a9751b-0579-438a-998f-a7859db2fcf5,alternet,32.71,-14.76
"In a conference call with reporters, White House officials highlighted the new findings and used the report’s release to boast about their efforts to curb heat-trapping gasses, deploy clean energy, and adapt to warming through programs like the Inflation Reduction Act and the Bipartisan Infrastructure Law.",Left,vox,0,4d198c16-d570-4a5d-8f12-375642370785,vox,39.59,-10.05
"Trump’s rejections of white nationalism are meaningless As much as he has embraced it, Trump has made some attempts to distance himself from white supremacy and white nationalism.",Left,alternet,1,cd242057-e5f3-47a0-a049-feec768d6a86,alternet,32.71,-14.76
What Americans see is that the Pope does one thing while the US bishops do another.,Left,alternet,1,b2902eb9-884e-465a-adbe-c469c056ae8d,alternet,32.71,-14.76
This baby has everything it takes to turn your bedroom into a home theater.,Left,teen-vogue,1,6557a669-f1be-4614-a1b2-166e2abb8307,teen-vogue,37.79,-15.5
"He’s a dogged fundraiser who is deeply respected in Republican circles for his political acumen, and he’s spent most of his adult life in statewide office: He was elected state treasurer as a political novice at the age of 29, serving two terms, followed by two more as the state’s lieutenant governor before his successful 2019 run for governor.",Left,vox,0,3edb7d3f-3cd1-4a24-84a8-41b9e207cf64,vox,39.59,-10.05
"Robinson If perhaps some of our listeners are aspiring broadcasters or people who want to help build the infrastructure of progressive radio, that paints a little bit of a hopeless picture.",Left,current-affairs,0,d88841bf-d2d1-4488-b9c4-f6ef4d8c1708,current-affairs,34.3,-18.14
"Forgetting Sarah Marshall Year: 2022 Runtime: 2h 19m Director: Rian Johnson The writer/director of Knives Out returned in late 2022 with a sequel to that smash hit, exclusively on Netflix.",Left,new-york-magazine,0,90afdfc7-fbc5-4966-868e-d8c6c3207590,new-york-magazine,39.84,-9.95
"Getting unexpectedly fired in front of a global audience is assuredly stressful, but one gets the sense that it also amounted to a huge ego flex for the 38-year-old tech executive.",Left,the-atlantic,1,f33fae0f-9789-4da4-96bf-05ec44f20744,the-atlantic,37.96,-9.01
"Like tradwives, they often present a return to the home and a particular version of the past as a remedy for the ills of the present.",Left,vox,1,09c7e152-61f1-4b53-91de-bed81c0844e6,vox,39.59,-10.05
Do Noksu’s staff members see the humor in this urbanite’s ortolan?,Left,new-york-magazine,0,1db87f92-c8f6-4999-8a18-1c937f68aada,new-york-magazine,39.84,-9.95
"Pushing his people ever harder to engage with questions of canonical authority and trinitarian precepts and Calvinist doctrine, Dad tried his best to run a serious church.",Left,the-atlantic,1,f9b16497-f57c-4c89-867e-392396e08733,the-atlantic,37.96,-9.01
"Gaming is worth more than fashion, it's just we should be embracing the idea of them sponsoring covers instead of fashion brands because the money that they have is limitless.",Left,vogue,1,e6f4cb4c-067b-423a-9eaa-dd3d303bd35d,vogue,39.13,-10.91
"DeSantis discusses primary, call for lethal force at border Share Copy Link Copy QUOTE, STONE COLD DEAD IN THE 2024 REPUBLICAN PRESIDENTIAL PRIMARY.",Left,alternet,1,8155e3d2-36b8-4ed8-8e05-1c95c69a463c,alternet,32.71,-14.76
It is the very real possibility that he will be rewarded for it.,Left,vox,0,2995352e-c8be-40d7-a6e1-7697d993df42,vox,39.59,-10.05
He was elected in New York’s 3rd Congressional District in 2022 with a largely invented life story.,Left,slate,1,71c7d45e-3702-4a97-bc6a-ca011974f9bb,slate,35.17,-12.93
And the financial liberation of women is incredibly important for the social progress that we’re fighting for.,Left,the-atlantic,1,125ee12a-3686-42cd-8bcd-e6db93acc762,the-atlantic,37.96,-9.01
"Brother At Super Bowl LVII, Travis Kelce and the Kansas City Chiefs faced off against Jason Kelce and the Philadelphia Eagles.",Left,new-york-magazine,0,fc0fee33-08df-400b-b4f5-35776426123b,new-york-magazine,39.84,-9.95
"A ceasefire, per the Economist, refers to a break in the fighting designed to create room for a political process that could bring an end to the current round of hostilities.",Left,vox,0,f377d1d4-282a-4323-b7a6-09a2a2f2a9a8,vox,39.59,-10.05
"The freedom of citizens in the ancient Greek polis had been admirable, but their liberties had rested on the suppression of individualism and on the exploitation of slaves.",Left,jacobin,1,cffaf1d8-adf1-4f96-bca4-856402f2138e,jacobin,31.69,-21.47
"After Mahito is bullied the first day, he responds with an act of startling self-destructiveness (young kids in the audience might struggle once again with the violence of this brief but haunting scene).",Left,slate,1,64e86413-78e7-4ddc-b032-fee2e8ceab64,slate,35.17,-12.93
And thanks so much for being here for the Vogue festival.,Left,vogue,0,c0a62f8a-4ea2-4532-8307-b3cb3beb5b80,vogue,39.13,-10.91
Martin Scorsese has tried in seemingly every way to make Killers of the Flower Moon as sincerely and correctly as possible.,Left,vox,1,6826dff7-4e2f-44a7-aaa1-3c1b40fc20d1,vox,39.59,-10.05
There are many events and battles with similarities to the ones now being fought.,Left,alternet,0,bbec2444-525b-45c2-97a7-0cc3c779ea07,alternet,32.71,-14.76
"And not only were they ruining the lives of workers, and making massive inequality alongside massive riches, but they were destructive to our country.",Left,current-affairs,1,7a7ea908-3b55-40e4-acac-b4c8ac4fb19c,current-affairs,34.3,-18.14
"The former president endorsed Cameron - who had a prime speaking slot at the 2020 Republican National Convention and has been viewed by many in the GOP as a rising star - in June 2022, even though Craft, who had worked in his administration, was still considering entering the race.",Left,alternet,1,97f13de2-7c76-4af8-83e9-22581d228ea7,alternet,32.71,-14.76
"Senate Majority Leader Chuck Schumer, D-N.Y., also blasted Massie, calling on him to take down his post.",Left,msnbc,0,59a03e9f-7c57-4585-a3d8-46add385cb8f,msnbc,34.51,-14.03
"A lot of liberals are confused about the mutual admiration club between Trump and anti-choice activists, believing that it's hypocritical for the anti-sex brigade to be so enthused about a thrice-married chronic adulterer.",Left,alternet,1,e035233f-a1f6-43bd-9bf8-509aaa05955a,alternet,32.71,-14.76
"Rep. Barry Moore (R-Ala.), a member of the ultra-right House Freedom Caucus, wants her to do more.",Left,alternet,1,06edeec6-70d1-4183-b549-76493895dd35,alternet,32.71,-14.76
"Fossil fuel industries, and the economies and politicians dependent on them, sidestep this basic reality.",Left,vox,1,a4bdb866-42e0-4ce9-894e-0622e703baaf,vox,39.59,-10.05
Photo: Netflix There are very few comedians who approach the idea of an hour-long special with the same rigor and meticulous sense of construction as Birbiglia.,Left,new-york-magazine,0,db8702ee-e567-44c2-809f-e74cb9d9a4f6,new-york-magazine,39.84,-9.95
HBO has obtained the rights to turn the text into a movie.,Left,occupy-democrats,0,db32d9d4-e879-466b-9256-f7181e298cd1,occupy-democrats,25.3,-21.06
"Cast: Brittany O’Grady, James Morosini, Alycia Debnam-Carey, Gavin Leatherwood, Reina Hardesty, Nina Bloomgarden.",Left,new-york-magazine,0,9152ff9a-af51-4506-a23b-172ab9edb2d5,new-york-magazine,39.84,-9.95
"This is why earlier this year, when the COVID-19 pandemic shifted the milk market to at-home buyers rather than institutional purchasers, many dairy farmers who had contracted with schools and restaurants had to dump their milk.",Left,alternet,0,be3fd407-5b41-4fe7-b466-dafff0a9ec6f,alternet,32.71,-14.76
They’re also unafraid of delving into the grosser aspects of being a human and of the human body.,Left,vogue,1,c85ebab8-3fcc-45a7-8496-ca0b876d94a5,vogue,39.13,-10.91
"Does a mere try-on count, if they’ve been removed from their packaging?",Left,the-atlantic,0,f6d8824c-7327-438a-85eb-5f47cff16faf,the-atlantic,37.96,-9.01
The guest who is there for the vibe needs to be catered to - they’re the ones who have full wallets.,Left,vox,1,89178672-dbc3-4626-b116-042c6777444d,vox,39.59,-10.05
"Years after she left Texas, Karianne caught wind that Charles was fighting his conviction, claiming he was innocent.",Left,the-intercept,0,8b98f8d7-8859-41ea-ac43-b9c0366e3b41,the-intercept,37.46,-14.1
"More women are having children later, and the age-related decline of the body leads to more adversities, complications, and, occasionally, even death during pregnancy and childbirth.",Left,slate,0,95492153-5dc6-40ce-ab4b-c3781ba7ee83,slate,35.17,-12.93
"Across the United States, The Post found multiple examples where unpermitted work left tenants with homes in poor condition.",Left,alternet,0,d887cdba-2a98-40ad-aa26-ffdfd3f9a136,alternet,32.71,-14.76
"He is a contributor to BreakThrough News, currently serves as the editor of Liberation newspaper, and is the managing editor of LiberationNews.org.",Left,alternet,0,4418765c-36e1-477e-8536-af2b6361a76e,alternet,32.71,-14.76
"She employs the politics of personal destruction, and she'll say anything - the most vile things in the world - to get ahead.",Left,alternet,1,fc41fb59-c8c5-4dcb-9fea-3c5124b1bf1a,alternet,32.71,-14.76
"Bittersweet Victory The 30 workers at Marina Carwash in Venice voted for the union, too.",Left,alternet,1,908374a2-280b-489b-bc80-5fd448efa42b,alternet,32.71,-14.76
"It’s just an incredible example of people making that happen for themselves, and gives me a lot of hope for the future.",Left,current-affairs,0,55b32ed4-f5e7-4cf4-a647-a6511efbd0ae,current-affairs,34.3,-18.14
CORRECTION: This story has been updated to correct the political affiliations of a group of Colorado voters who filed a lawsuit seeking to bar Trump from the ballot.,Left,alternet,0,76c10998-c773-4863-ab44-9daa10c075bf,alternet,32.71,-14.76
"Coups are one thing, but what about a civil war ?",Left,alternet,1,49e662e0-73fd-4018-afc0-473402222d30,alternet,32.71,-14.76
"She is, to use the nomenclature of the American bureaucracy, an alien.",Left,the-nation,1,00cc0ab6-3d01-415a-8ef2-1e035d97de76,the-nation,31.32,-19.23
"Yet, Cordileone opposes same-sex marriage, which is an issue approved by 70 percent of Americans.",Left,alternet,1,f2865b1c-0312-4186-b23f-b3c1e043ca8e,alternet,32.71,-14.76
"At the time, both Robach and Holmes were still married to other people, though in their podcast they claim they were already deep in divorce proceedings when they got together.",Left,new-york-magazine,0,12ac4de7-fac6-4d63-b935-181cd5172b6e,new-york-magazine,39.84,-9.95
"There is something in this explanation, of course, as there is also in the theory that the war brought a deep disenchantment with politicians, policies, and with what used to be called ‘progressivism.’ But all these explanations are obviously incomplete.",Left,alternet,0,573c5f25-74a5-4966-ad0b-7e89758e2837,alternet,32.71,-14.76
"It can be hard to see their awkward attempts to care for us, the confounding nature of their struggles, and the history they carry stumbling into the present.",Left,the-atlantic,0,7f804cc1-ff59-4abb-a2fb-4fecf50b0989,the-atlantic,37.96,-9.01
Federal courts have understood the law to permit private suits at least as far back as the 1960s.,Left,vox,0,100b827c-018e-4a78-90f7-254d4dc701a2,vox,39.59,-10.05
Cape Fear residents are relying on the UN’s action to bring them some redress after years of fighting for epidemiological studies by the EPA and a shutdown of Fayetteville Works.,Left,mother-jones,1,de1fee15-7dd8-44d6-a4f7-538bae49855e,mother-jones,37.08,-15.12
"A poll released in mid-October from Christopher Newport University found 54 percent of Virginians opposed the idea of a 15-week ban, and another October survey from the Washington Post-Schar School found 47 percent opposed and 46 percent approved.",Left,vox,0,77f80705-3c8e-4886-807f-9dca062dc102,vox,39.59,-10.05
"Every once in a while, pretty rare, due to an interesting recombination of genes, somebody is born with a tail.",Left,teen-vogue,0,562e3c90-e5d0-4d2c-afc6-4a4fa935c9ab,teen-vogue,37.79,-15.5
"Conversely, a minimalist mantel is only going to look strange in a maximalist home.",Left,new-york-daily-news,1,517800e4-d87d-443f-b435-abcf115b7f32,new-york-daily-news,40.47,-8.12
"To date, the Republican Party leadership has done nothing to condemn and hold their own members accountable for repeated instances of anti-Muslim hate and harassment.",Left,alternet,1,31a9f089-1f0c-4292-b807-f556d30e5395,alternet,32.71,-14.76
"Yet, Beyoncé tells us it happens all the time and this instance won’t be the last.",Left,vox,1,28983139-8f8f-4e2f-add2-2bc03a393297,vox,39.59,-10.05
"Which are important, but given the stakes of a categorical climate denier being in charge for another four years, one would think the basic rejection of scientific consensus would merit at least a mention, if not deserve to be the central premise of the article.",Left,jacobin,1,7aa3de88-5aa8-4e50-99b1-42abc1c40389,jacobin,31.69,-21.47
"Although unnamed, the most immediate referent in the song is [the capital city] Brasília, the monument to high modernist architecture and developmental modernization that became the political and administrative center of the military regime after 1964.",Left,current-affairs,1,22449ec0-1260-4fce-9c75-0af828848c8e,current-affairs,34.3,-18.14
"Notably, in the classic arms race, a party could always theoretically get ahead and win.",Left,vox,0,5a699ddb-105f-4413-95ad-4683bbb89581,vox,39.59,-10.05
"Unpredictable rainfall patterns mean that crops have less time to grow, producing less over time.",Left,alternet,0,6ef2e89d-b9ae-49ba-bc36-2e278c1108b2,alternet,32.71,-14.76
"It’s a crazy embodiment of wabi-sabi, and a dive head-first into the world of Kapital.",Left,esquire,1,1ec0feb0-e818-4ffd-859e-e0158edfb140,esquire,27.41,-18.14
"The lawsuit, which was based on an analysis of Invitation’s portfolio of 12,000 homes in California, claimed that the company had deprived multiple cities and counties of millions of dollars in permit fees.",Left,alternet,0,f3fd7934-cbc4-4bf8-b46a-d713948b30e3,alternet,32.71,-14.76
Jaber’s previous remarks fuel uncertainty around how aggressive countries will be in any COP agreements pushing to wind down fossil fuel usage.,Left,vox,1,fbec857b-c1e1-4c6e-91f4-50653677c4c8,vox,39.59,-10.05
Emotion rules the American political scene and so many now tend to shoot from the hip without even knowing why.,Left,alternet,1,6c39ff7b-a5f8-4b0f-b00c-2e8244630fa7,alternet,32.71,-14.76
"Between the Pacific and Atlantic oceans in Panama are mountains, on top of which are huge artificial lakes.",Left,alternet,0,51f2a837-15fe-4c27-afe8-cb95dd02ead2,alternet,32.71,-14.76
"But it’s not clear to me why someone shouldn’t be blamed for treating people unjustly, even if one does so for reasons of profit-maximization rather than out of deep-seated bigotry.",Left,current-affairs,0,ad9570c2-66a4-4ce5-a7f6-55cadbe11433,current-affairs,34.3,-18.14
"With guest-driven talk radio, the weakness is, you’re only as good as your guest.",Left,current-affairs,0,5913e9ac-18a9-49d4-b850-37546b0ee776,current-affairs,34.3,-18.14
"He has always been on the side of American workers and will do everything in his power to be their voice as Crooked Joe Biden is on the side of our foreign adversaries,"" Trump spokesman Steven Cheung said in an emailed statement.",Left,alternet,1,bcd104b8-6b19-4183-a784-95a46f343295,alternet,32.71,-14.76
"West is a philosopher, a theologian, a professor, a preacher, a gadfly, a progressive activist, an actor, a spoken-word recording artist, an author ... and we’re probably missing a few.",Left,the-atlantic,1,63fd42db-ea34-46c6-9f5c-720196251c39,the-atlantic,37.96,-9.01
"Each detail is thoughtfully curated to enhance your stay, creating an ambiance of unparalleled relaxation.",Left,vogue,1,22d65444-313f-4b97-8603-c71c0fcb1545,vogue,39.13,-10.91
"Several of her books, including Damsel, Red Hood, Infandous and What Girls are Made Of, have been banned or challenged for their sexually explicit scenes that critics have assailed as pornography.",Left,alternet,1,d0a673e1-2f75-4316-9abd-47541f67f95e,alternet,32.71,-14.76
"CNN - Leading Republican presidential candidates are making their cases at the Moms for Liberty summit in Philadelphia on Friday and Saturday, a sign of the right-wing group’s growing influence in GOP national politics.",Left,alternet,0,1c2e1fc5-a2ce-4b31-909d-4946f88e2c3c,alternet,32.71,-14.76
"They’re trying to help us through the worst news that we’ve ever received, and she can’t say anything.",Left,msnbc,1,050b8412-c84c-41cc-a38d-05d8c62f1369,msnbc,34.51,-14.03
"Guardian Australia asked seven leading climate scientists to describe how they felt as much of the northern hemisphere is engulfed by blistering heatwaves, and a number of global land and ocean climate records are broken.",Left,alternet,0,b85945f4-4b66-4d79-9f0c-37b2c6cfb7bf,alternet,32.71,-14.76
"The wrinkle-free, stain-resistant fabric and durable, tough feel of the pants makes them perfect for winter, especially if you find yourself doing a lot of hands-on work; on the other hand, if you just want to round-out your wardrobe with an effortlessly chic pair of everyday pants, these are the ones for you.",Left,esquire,0,15dbdd47-1e6f-4c06-be74-c209688fd2ea,esquire,27.41,-18.14
"If you deign to respond, you’re confronted with restrictive character limits, pixelated photos and videos, and nothing to tell you whether the person you’re texting has read your message or is currently composing a response.",Left,vox,1,460c710f-5edf-40d6-84ba-daf04acf53c4,vox,39.59,-10.05
"Well, then we have a titanic ethical dilemma no serious person in the pro-life movement talks about.",Left,alternet,1,94f5b8d8-cc9c-4cfc-a7b2-f1501083eafc,alternet,32.71,-14.76
"Both urge the reader to appreciate those things that money or competition cannot bestow - love, and life itself... ...So who is the greater writer, Dostoevsky or Tolstoy?",Left,alternet,0,6aeee0ad-e65f-4634-9552-b175e180a46a,alternet,32.71,-14.76
"Advertisement After that hearing in Georgia, the Republican-led committee issued a report saying precisely what Trump wanted to hear.",Left,alternet,1,79911495-4e59-47ad-93ee-4b9cf6666323,alternet,32.71,-14.76
Counties that were once overwhelmingly Republican saw the Republican vote drop to single digits.,Left,the-atlantic,1,84eca803-450e-45b4-b854-ef288361b2f3,the-atlantic,37.96,-9.01
"Not passing any judgment on folks who become parents at 17, but a movie franchise centered around teen girls should know teen pregnancy, as a whole, has decreased steadily since 2004!",Left,jezebel,1,0046a9b6-0f9d-4f7e-9631-bea434363269,jezebel,29.2,-18.18
"Transformative War - The Consequences To Come The parallels between the Russo-Japanese War while not perfect, contain eerie similarities to the current conflict in Ukraine.",Left,alternet,1,d8f60a50-a9ce-4b77-9aab-b7db832b9301,alternet,32.71,-14.76
"With proposed new guidelines for antitrust enforcement, which aim to empower the Justice Department to aggressively block mergers, the government can more easily penalize hostile firms.",Left,the-atlantic,1,6d11d58c-d398-4a6b-bdaa-85dad1976a72,the-atlantic,37.96,-9.01
Zimmermann-pictured with her stylish young friend On Nakamura-Dangerfield-wears a boxy wool coat and fleece pants from The Row; therow.com.,Left,vogue,0,c5c993cc-e38e-45f5-8b71-96095abc5df9,vogue,39.13,-10.91
"His numbers only began to rebound to a degree after the GOP had passed its tax-scam, which Democrats also argued was an assault on healthcare .",Left,alternet,1,27a60f3e-72e2-450c-8d82-76925c452d59,alternet,32.71,-14.76
He’s prone to blurting out whatever the thrust of his machinations is at any given moment and letting it get lost in the firehose of words that are constantly flowing out of his mouth.,Left,msnbc,1,b411ef6f-0995-4811-bbd5-3aa87abe4490,msnbc,34.51,-14.03
That truth revealed itself on Friday evening when Morgan State’s students were extended a benevolent invitation to travel about 45 minutes south to Prince George’s County to attend Bowie State University’s homecoming football game against Virginia State University on Saturday afternoon.,Left,newsone,1,ce17d00e-280e-4836-ac5c-ea9383746ec8,newsone,35.06,-17.17
"When you experience trauma, your amygdala starts to interpret nonthreatening experiences as threats and causes your prefrontal cortex, which is responsible for cognition, thinking, and learning, to go offline.",Left,the-atlantic,0,d74c6212-17ca-4a5e-941a-ac6e8ac52bd3,the-atlantic,37.96,-9.01
McCarthy’s feelings over being dumped as Speaker have already caused rifts - he’s been accused of elbowing one fellow legislator as he passed in the hall in retaliation.,Left,occupy-democrats,1,8d3dc454-50f5-43a6-9cef-280200614729,occupy-democrats,25.3,-21.06
"Even in its more limited form, the Biden loan forgiveness agenda is far more expansive and expensive than anything that seemed possible even a few years ago.",Left,vox,1,7c8a4f48-ac69-45d6-8a70-0619d9f1b6a3,vox,39.59,-10.05
"This film tells the story of one tragic raid, from both perspectives: the soldiers conducting it and the families caught up in it, offering a glimpse into one small part of a much bigger picture-a series of traumas experienced by hundreds of families.",Left,the-new-yorker,0,b5976a1f-202a-420a-9472-06fe01563b41,the-new-yorker,40.91,-12.25
"In the 2011 Tohoku earthquake in Japan, for example, warnings from near the epicenter reached Tokyo 232 miles away, buying residents about a minute of warning time.",Left,vox,0,189fc4cd-74ec-461d-92c4-9dd639b24089,vox,39.59,-10.05
"It is hard to imagine Trump not invoking it should ‘the Communists, Marxists, Fascists, and Radical Left Thugs’ take to the streets.",Left,alternet,1,6b62ea2d-7f16-455c-8fbd-c2cbd567595d,alternet,32.71,-14.76
"Advertisement As adults, we live in a very queer-friendly city and it’s mostly fine.",Left,slate,1,457aded1-a696-4188-838f-f9082f479858,slate,35.17,-12.93
"These people in the Congress today, the House and the Senate, on the Democratic side are out-of-control liberals.",Left,alternet,1,b534215c-59ba-4444-be1f-b8606ee7f4c1,alternet,32.71,-14.76
"Majors backtracked and Jabbari again followed him, asking him questions about the other woman.",Left,new-york-daily-news,0,bc352f6f-fbd7-417c-bd12-21e420c9dd6f,new-york-daily-news,40.47,-8.12
"JS: The final area we wanted to cover was about the Biden administration, and how Joe Biden, and Antony Blinken, and Jake Sullivan, and this administration have handled the events of October 7th and beyond.",Left,the-intercept,1,88e9a3b7-95aa-437d-9a58-053494059a49,the-intercept,37.46,-14.1
"Media caption, Watch: Wildfire smoke fills skies across North America Intense wildfires are blazing across Canada with thousands evacuated and smoke blown as far south as the US state of Georgia, creating hazardous air quality for millions.",Left,alternet,0,e8ad5f2d-9651-40f3-9861-acbc1c58e2db,alternet,32.71,-14.76
"Felt tip pens will work well for any art class projects, and are most popular when it comes to drawing and sketching.",Left,teen-vogue,0,fd73991d-739e-485b-be76-029364e362c5,teen-vogue,37.79,-15.5
"He made no motion for a change of venue, nor did he challenge a single prospective juror, taking the first twelve called.",Left,alternet,0,c4170abb-aeba-44ae-ade9-0a2268ac41f1,alternet,32.71,-14.76
"Eisenhower remained sensitive to the foreign policy implications of a permanent program, as did Department of State officials who expressed concerns that PL-480 would disrupt the export markets of several allies, including Great Britain and Canada.",Left,alternet,0,051cd6f4-f0ea-44b8-b03d-e300e67e6cf8,alternet,32.71,-14.76
"Though wellness influencers might suggest various life hacks to help push through pandemic torpor, actual burnout experts say that tips and tricks are not the best way to treat the condition.",Left,the-atlantic,0,16961931-9c07-4a68-98c9-620e4e30c1cb,the-atlantic,37.96,-9.01
"Flores, who is Black, was fired last month by Miami after leading the Dolphins to a 24-25 record over three years.",Left,alternet,0,93431610-765a-4dd3-9735-1fbc66166684,alternet,32.71,-14.76
"During the pandemic, the company was able to shorten the period between tenants from 29 days to 23 days, according to executives on a call with analysts.",Left,alternet,0,54b12de7-3eab-4503-a314-11a56cbf5d63,alternet,32.71,-14.76
Other events planned for 2012 include the Consumer Cooperative Management Association’s meeting in Philadelphia; the U.S. Federation of Worker Cooperatives’ gathering in Boston; a Farmer Cooperatives conference organized by the University of Wisconsin Center for Cooperatives; and meetings of the National Community Land Trust Network and the Bioneers.,Left,alternet,0,6ae67bad-09d5-4df9-ab5d-94e17a9e147b,alternet,32.71,-14.76
"Republican state Sen. Greg Ball launched a petition against Cuomo's plan, arguing that funding college for inmates was inappropriate at a time when families in the state were struggling to send their children to college.",Left,alternet,0,05d2e545-48c4-4b4c-b96e-b92abe4c6d42,alternet,32.71,-14.76
"Though there is plenty of Eastern Orthodox religious imagery in the film, Dmytro himself is not a believer.",Left,the-new-yorker,0,4d7349c8-eb59-4dbb-997c-cc00c187cbaa,the-new-yorker,40.91,-12.25
"On a podcast that he hosts with his brother, fellow NFL star Jason Kelce, they come across as two bros you wouldn’t mind having an IPA with ― even if they’re discussing their pregame bathroom rituals between rounds.",Left,huffpost,1,6e0d4771-8f65-4286-9f60-4c8ef25994b5,huffpost,37.82,-10.75
"This term, and for the foreseeable future, however, the board looks more like a slide.",Left,alternet,1,ba730e8e-8931-4cfb-9fd5-8408ab3fab16,alternet,32.71,-14.76
NORTH EAST RUTHERFORD PHILADELPHIA TAMPA There was a 26% increase in visitor spending compared to the two weeks before and after the event.,Left,alternet,0,433d0852-cb24-42d2-83de-27ae5c1c8adb,alternet,32.71,-14.76
These donations were being tracked as diverted from the landfill but were actually being ultimately thrown away.,Left,alternet,0,968f32aa-0431-4d06-9407-8b546cc49e6a,alternet,32.71,-14.76
"He was a burly, tattooed German with dark hair who wore O-rings in his earlobes and looked, sometimes, like a pirate.",Left,alternet,0,42c572e8-2e31-4cf5-90a3-6d4b7e023891,alternet,32.71,-14.76
And here’s the likely fallout from this putrid exercise in greed: Boeing is probably done as a credible manufacturing concern.,Left,alternet,1,1b13959a-3142-44d4-ad79-e30ca63a9013,alternet,32.71,-14.76
"Unlike the fandom's obsessive theorizing with Thrones, House of Dragon is being adapted from George R.R.",Left,esquire,1,17cac303-8650-48aa-a2f3-9f05fe4b8760,esquire,27.41,-18.14
"When he attended the Hong Kong edition of the Sohn Conference in 2017, he was constantly shadowed by a crowd of reporters as the market feverishly tried to guess what new short he would announce onstage.",Left,the-atlantic,1,f03f0599-37ef-4b1f-94c7-f51fee33ae45,the-atlantic,37.96,-9.01
But too many people still see men caring for others-be they one’s own kids or a wider community-as an implausible vocation.,Left,the-atlantic,1,47f40d95-2c41-47f8-a1c5-c2de772f2c13,the-atlantic,37.96,-9.01
"A dangerous limbo As Pakistan has been turning asylum seekers back, millions in need in Afghanistan have been enduring a brutally cold winter, during which many international aid operations were suspended due to the Taliban’s ban on women working for NGOs.",Left,alternet,0,97445791-502a-4f4c-a7ca-959c4ab01fee,alternet,32.71,-14.76
"So the images that we see going back to training computer vision systems, are relying on preexisting databases.",Left,vogue,0,824b834a-2e47-49ed-9fb1-73a2f9132569,vogue,39.13,-10.91
"After Estrada’s short-lived term, Cruz Araneta was elected chairperson of the Heritage Conservation Society, which helped the Department of Education restore the Gabaldon School Houses, which were built during the American colonial period.",Left,vogue,0,3ef89e91-7306-49bb-a262-8089185eb81e,vogue,39.13,-10.91
"Indeed, a decision in favor of the petitioners could potentially wreak havoc on a century of tax law, upending provisions Congress enacted to curb tax abuses by some of America’s wealthiest citizens.",Left,mother-jones,1,6c6e5aa5-c0bb-46c3-a731-57002cfbef99,mother-jones,37.08,-15.12
"When the festivities are disrupted by out-of-this-world happenings, the visitors are forced to confront their very human issues head-on.",Left,vogue,0,ddd42aa9-2584-49b5-bc6a-af3fb254c06b,vogue,39.13,-10.91
"For instance, over the past few years anti-choice activists have begun to claim that doctors deliver viable infants alive and let them die.",Left,alternet,1,4a9e7ebc-a23f-4588-abe0-4ef684ca3dcd,alternet,32.71,-14.76
"While these districts are popular with some neighbors, they aren’t popular with others.",Left,alternet,0,cf2430d2-608e-4453-8695-792fe2c48c27,alternet,32.71,-14.76
