text,source_party,source_name,label,sentence_id,source,reliability,bias
"The current trial is all about whether Trump's exaggerations were intentional, and Moens was called to the stand Tuesday to testify that Mar-a-Lago, at the least, was undervalued, not over-valued, in those net-worth statements.",Lean Left,insider,1,367ac970-184b-498b-97df-9d09eb425785,insider,40.58,-4.19
"In other words, did you get a new body or did they get a new mind?",Lean Left,the-conversation,0,acc116bb-675b-49ed-866b-ce97aa5f83e4,the-conversation,40.75,-4.86
"The decline is still slower than its wealthier rival South Korea, whose fertility rate last year was 0.78, down from 1.20 in 2014.",Lean Left,abc-news,0,25815201-8e3b-4b82-b0b3-dd19571db26e,abc-news,45.25,-2.91
The six-time Premiership winner is one of rugby’s most prominent players and has often been a lightning rod for criticism when England have struggled.,Lean Left,the-independent,0,14e632a7-9aee-4c1d-9eb9-8201696bd8b2,the-independent,38.37,-6.99
"Manufacturers would be allowed to require authorization to access diagnostics systems, but only with a standardized procedure approved by a third-party panel of industry representatives from car companies, independent repair shops, aftermarket parts makers, and others.",Lean Left,the-verge,0,93ecca23-a93e-4f04-8138-410483d30ba2,the-verge,39.43,-4.75
"We’ll find out next week, and about whatever Gravik is planning as the main event since he confessed the submarine plot was merely a decoy.",Lean Left,the-guardian,1,c37fa1d3-d77f-4d86-ab52-e4f34d6b03a9,the-guardian,40.67,-7.97
"San Francisco shut down first, and we got a lot of attention.",Lean Left,abc-news,0,b6ff8964-8061-4531-8198-7375c0cb4e68,abc-news,45.25,-2.91
Pimple patches are also a good idea if the pimple has opened up.,Lean Left,the-independent,0,429232fe-d3c3-428d-8bb7-07531eaf629a,the-independent,38.37,-6.99
"Mountains May Depart, a 2015 film by Chinese director Jia Zhangke, follows a couple living through social and economic changes in China from the 1990s.",Lean Left,the-guardian,0,a200fbe3-a071-4caa-a822-3ac06488e08b,the-guardian,40.67,-7.97
"Alualu, 36, is the third veteran lineman the Lions have added to their practice squad in recent weeks.",Lean Left,detroit-free-press,0,f2c9e61f-4439-4556-b26c-4379d14da588,detroit-free-press,43.46,-5.43
"Recovery falls short MSU showed some defensive chutzpah coming out of the break, then started to get things rolling offensively.",Lean Left,detroit-free-press,0,5f3bbdbe-d234-45e0-bb09-91177c522973,detroit-free-press,43.46,-5.43
"Dissent, whether in the form of online activism or peaceful protests, is met with unapologetic repression.",Lean Left,the-economist,1,2f5ba2c4-3849-4c67-a1dc-dd4f40d15aec,the-economist,42.4,-1.43
"Baiting bears is legal in Wyoming, but not Colorado, so the outfitter had for years chosen to hunt north of the state line in Sweetwater County.",Lean Left,montana-free-press,0,c5df1187-b80a-451c-89b7-11280fea0a47,montana-free-press,46.33,-3.8
"When they get back to the nest they stock up on sleep, snoozing for nearly 13 hours a day.",Lean Left,the-guardian,0,adb14cb0-ee08-4ba4-af7a-1f1682bc5159,the-guardian,40.67,-7.97
"We, as governors, who lived through what President Trump did not do during Covid, I’m not going back there again.",Lean Left,politico,1,d0a5287a-c004-47be-8a4e-0d74a34c1473,politico,42.32,-5.58
"But first, we must seek to understand one another-however painful that might be.",Lean Left,washington-monthly,0,2db233e1-7b43-42e5-8b5b-8d88b3628dd8,washington-monthly,35.78,-12.08
The influential conservative activist group backed by billionaire Charles Koch -- long thought to be a Republican kingmaker -- now plans to pour millions of dollars into a ground game supporting her candidacy.,Lean Left,abc-news,1,313b24b0-95a7-4901-b026-e3025cdd70a0,abc-news,45.25,-2.91
"Naughty is an encounter with an especially fearsome Krampus, who has a hunchback, antlers and a mouth that resembles the Predator.",Lean Left,washington-post,1,735b2ff6-c31f-4165-a496-a515f40d62bb,washington-post,38.8,-6.85
"But bored ministers, their aides, stuck-for-ideas civil servants, journalists and wonks certainly do.",Lean Left,the-economist,1,9816e746-db25-4413-ace9-8e8a4df03bd9,the-economist,42.4,-1.43
"But carbon capture technologies that the Department of Energy has already supported in the name of tackling climate change have mostly fallen flat, according to a recent report by the watchdog Government Accountability Office.",Lean Left,the-verge,0,e39d00b4-baca-49a8-8c47-89ea0c46520d,the-verge,39.43,-4.75
"This kind of incident is common in At-Tuwani, a village of 300 people.",Lean Left,the-economist,1,2f99ad84-ad99-422b-8abd-c8089a9fbee4,the-economist,42.4,-1.43
"But no, I’m very happy for him, he’s very young and he’s been picked for such a big thing.",Lean Left,the-independent,1,1988d191-74e4-4cc8-9d4b-14316f222e60,the-independent,38.37,-6.99
The thick and heavy material is handsomely stitched - almost as if the clothes were made from actual leather.,Lean Left,the-guardian,0,061f0b79-7094-4cf8-af8e-da468f41a563,the-guardian,40.67,-7.97
Which seems as good a moment as any to try to steal the Crown Jewels.,Lean Left,the-guardian,1,84838f08-f69b-4bc2-96b1-e546f79801c1,the-guardian,40.67,-7.97
"The Original, The Remix, The Encore ® Collection Family Matching Holiday Sweatshirts Advertisement If you’re tired of wearing matching pajamas for your holiday cards, try flipping the script with these Family Matching Holiday Sweatshirts from KaAn Designs.",Lean Left,the-root,0,efb389f6-b7d5-47df-abc9-66e9c4b740a5,the-root,26.43,-18.51
The dinners that played to their self-importance (and provided lucrative business opportunities) became infrequent and formal.,Lean Left,the-economist,1,3e408b6d-c0c5-42df-9960-f2363c646fde,the-economist,42.4,-1.43
"School’s out, the sun makes an appearance or two and we get to spend quality time together.",Lean Left,the-guardian,0,b442b01a-e62c-4ec6-a171-12c11743577c,the-guardian,40.67,-7.97
"And then halfway through the day, we brought in Emma who plays Enid.",Lean Left,vanity-fair,0,459d0912-15e7-4f3d-b6a0-8960a8d0aae4,vanity-fair,33.19,-13.87
"So, you were the clown, the class clown of mathematics, but were not- Specific.",Lean Left,vanity-fair,1,d62ac1d8-7890-4786-8f9e-f34ceea4c95f,vanity-fair,33.19,-13.87
"Both airlines have historically paid more attention to their employees than competitors, among other similarities in their corporate cultures, Harteveldt said.",Lean Left,abc-news,0,c25d3729-1227-4859-93b4-eccd03756eeb,abc-news,45.25,-2.91
It included Akosombo Dam and an aluminum smelter as the dam’s main beneficiary.,Lean Left,the-conversation,0,236a21fb-030b-4291-8b4a-b6f93800b895,the-conversation,40.75,-4.86
"Three days later, Nijjar was killed in a hail of gunfire in British Columbia as he left his house of worship.",Lean Left,the-guardian,0,cb0eb91e-f85b-429b-bcb5-fa4a8ae8a947,the-guardian,40.67,-7.97
"While they do not contain tobacco, many include nicotine, a dangerous chemical known for its addictive properties.",Lean Left,abc-news,0,71fdb0d2-de60-4294-ac98-866c44794ec6,abc-news,45.25,-2.91
So it is better to keep America engaged in lengthy discussions about Asian supply chains and standards than to see it wander off altogether.,Lean Left,the-economist,1,628dc2cb-6d32-4391-98be-1b3d7ed73379,the-economist,42.4,-1.43
Overpopulation and overconsumption Do you feel guilty about your potential child’s carbon footprint?,Lean Left,the-conversation,1,881a4544-ff1c-4259-8566-126de2b58745,the-conversation,40.75,-4.86
"Ella Yelich-O’Connor was an aristocracy-obsessed 16-year-old when her imperiously cool debut album, 2013’s Pure Heroine, elevated suburban New Zealand adolescence to pop echelons in which those kids had never previously seen themselves.",Lean Left,the-guardian,1,9aa4ca39-72cb-4e82-a16e-6506944d50e6,the-guardian,40.67,-7.97
The answer was to make firepower accessible to the good people: the silent majority who sustain the nation.,Lean Left,cnn,1,d64464f6-1cc4-4882-8065-5fd6569c2131,cnn,42.06,-6.28
"Let’s raise a white flag and absolve them from crimes they didn’t commit, and give them the special protection they require.",Lean Left,detroit-free-press,1,776e8a20-c286-40b2-8eed-7ada6de4ccfb,detroit-free-press,43.46,-5.43
Buttler and head coach Matthew Mott were already under immense pressure entering the series after England’s miserable World Cup campaign.,Lean Left,the-independent,0,15a39622-7bb7-4186-972e-88cc0f012232,the-independent,38.37,-6.99
"Girl isn’t, like, a waiting room to proper adulthood, where you get to be a wife or a mother or whatever.",Lean Left,the-guardian,1,f4c96993-a5ee-4fa9-90c0-3b864ddfef38,the-guardian,40.67,-7.97
"Teetering on the edge of the post-punk revival that's been brewing for a few years now, members Lira Mondal and Caufield Schnug craft tightly wound punk mini-manifestos that tackle consumerism and desire.",Lean Left,npr,1,f24b22db-9130-4b14-bf13-2f61597f3013,npr,42.99,-4.27
"Fitted out in the trappings of a scheme to manage the production of coal and steel, the treaty was at its heart a Franco-German peace accord.",Lean Left,the-economist,1,d491e60e-9177-4f40-ae04-088f32010c5b,the-economist,42.4,-1.43
"Nostalgia and whimsy are ever-present in the railway-themed Caley Bar, while the tartan-tailored bellhops and sensational views of Edinburgh Castle more than make up for the off-the-shelf decor.",Lean Left,the-independent,0,af6b1b95-357c-44a4-abc6-08b247943b3b,the-independent,38.37,-6.99
"What little information we have suggests that Musk’s vaunted premium service, formerly known as Twitter Blue, has not been widely adopted and is nowhere close to making up for the loss of ad revenue.",Lean Left,the-independent,0,3e89cf4e-78be-455c-a03b-7d0de4404c70,the-independent,38.37,-6.99
"But the golden boy was reading his press clippings and flying too close to the sun, taking expensive vacations ($90,000 in flights to Las Vegas and Florida), renovating his vacation home (adding cathedral ceilings and a hot tub), and pocketing rolls of cash from builders to whom he steered hundreds of millions of dollars in no-bid state contracts.",Lean Left,washington-monthly,1,7165e965-d7c2-4345-86f2-6114f1781663,washington-monthly,35.78,-12.08
Political activist Saira Rao was lambasted on X (formerly Twitter) after tweeting her take on Taylor Swift’s anointing as TIME’s Person of the Year.,Lean Left,mediaite,0,823415d6-0586-4a67-94f3-e2ec67ab7222,mediaite,37.25,-8.64
"If any detail of his past were different, he might never have met his wife, had his children.",Lean Left,the-economist,1,1534d26e-c5a4-4015-a0a9-b88c54e13900,the-economist,42.4,-1.43
The DOJ says Apple has already addressed some of these issues.,Lean Left,the-verge,0,d6b9e994-b2ca-4fea-9804-0d2acd0bee49,the-verge,39.43,-4.75
"For example, former multi-weight world champion Mayweather retired unbeaten in 2017 with a professional record of 50-0, and he has since fought in five exhibitions.",Lean Left,the-independent,0,20c99602-3b70-4fbe-86b8-bba636465977,the-independent,38.37,-6.99
"If it were written by almost anyone else but God, the Queen of the Universe (Streisand), you might think: this is too much.",Lean Left,washington-blade,1,00ed8351-fa0e-447e-9588-70e8360e995c,washington-blade,42.71,-7.49
"But then, after a few minutes, he realized somebody was firing a gun nearby.",Lean Left,nbc-news,0,fdfa79d3-2767-4726-bc29-b00560036981,nbc-news,43.21,-5.79
Politicians are once again at each other’s throats over illegal immigration.,Lean Left,the-economist,1,891bffdd-d642-4e23-8a24-e0c829a811b9,the-economist,42.4,-1.43
"A motion to stop the city from building a tent shelter for migrants in Brighton Park was dismissed by a Cook County judge Monday, as the state already put a halt to it.",Lean Left,chicago-suntimes,0,6a5bfdb1-535a-45ff-9eb7-3c9ca13f94b0,chicago-suntimes,45.44,-4.35
"On the final day of last season, after HSV had won 1-0 at SV Sandhausen and risen to second, the final automatic promotion spot, it looked as if the fallen giants would finally clamber back up to the Bundesliga, where they spent an unbroken 55 years before their harrowing relegation in 2018.",Lean Left,the-guardian,0,382b90c9-1bc2-4839-a80c-d61f06bb5865,the-guardian,40.67,-7.97
We are up against it; everyone in the world thinks we are done and dusted.,Lean Left,the-guardian,1,d21c8a5e-579c-4190-b1ce-156869faecd1,the-guardian,40.67,-7.97
He appealed the order and we just got a decision on Thursday from an appellate court saying the order would stand for now.,Lean Left,usa-today,0,38edf109-0ce5-4050-8af0-5963a0fc4645,usa-today,40.78,-4.12
"It waited months to tell his patients that he was no longer working, and then sent matter-of-fact letters that omitted the reason.",Lean Left,propublica,1,dc744ff3-d222-48c0-a3a8-b412fdd0a8e2,propublica,47.17,-6.77
"United’s senior leaders on the pitch have been unable to stop the rot (Getty Images) If resilience is supposed to come from senior players, serial winners and supposedly strong characters, in theory United should have had a host over the last 15 months: David de Gea, Andre Onana, Harry Maguire, Raphael Varane, Lisandro Martinez, Casemiro, Bruno Fernandes, Marcus Rashford.",Lean Left,the-independent,1,7164579f-a5c3-4780-a3a1-4c209410b3d1,the-independent,38.37,-6.99
"And while Verstappen’s loyal fans show up decked out in orange wherever he goes, over the past two seasons he’s won with such relative ease, it’s drained some drama from the races.",Lean Left,time-magazine,1,8646926b-3dfe-4da4-b11e-a6123831bb81,time-magazine,41.12,-7.42
"The Padres also missed the playoffs in 2023, finishing third in the NL West.",Lean Left,variety,0,008f16b9-eae3-41c9-b03e-ff1c97b04c80,variety,41.29,-3.85
"Presented by TBD Media Group Historically great leaders and great entrepreneurs have disrupted industries by operating out of their own brilliance and ingenuity but who are these people and how did they get to the point where they are able to manage vast groups of people, vast resources all pointing towards a common objective.",Lean Left,cbs-news,0,b0e6d17f-e900-470c-99be-cd166956dc6e,cbs-news,41.76,-2.84
"A range of education policy and other factors, including the availability of early childhood education, have been and should continue to be explored to account for such differences.",Lean Left,the-conversation,0,c4794e73-6a0a-41ae-bc5a-47d7359ce916,the-conversation,40.75,-4.86
Kylie Jenner arrived at January’s Schiaparelli couture in a lion’s head.,Lean Left,the-guardian,0,4fe0610f-0f12-4d01-9e10-738484cc5918,the-guardian,40.67,-7.97
"Client also represents, warrants and covenants that the Client Trademarks (defined in Section 23) and all website links (including privacy policies and terms of use) that Client requests that the Union-Tribune include on a website or a distribution platform or in other Services or Content developed under this Agreement, including, but not limited to, existing URL, name, contact email address, street address and telephone number furnished by Client, are accurate and complete, and comply with all applicable laws, rules, and regulations.",Lean Left,san-diego-uniontribune,0,1d9dc2e9-f237-4d97-9f5a-fa0260340818,san-diego-uniontribune,45.68,-1.76
"The Castle Star offers travellers an ever-attentive staff and unparalleled location, with the bonus of occasional communal, homemade meals.",Lean Left,the-independent,1,04297905-d1c4-4c28-b98e-54047d4a1da4,the-independent,38.37,-6.99
"After days of shaving off the edges of key warming issues, climate negotiators Tuesday zeroed in on the tough job of dealing with the main cause of what’s overheating the planet: fossil fuels.",Lean Left,global-news,1,645b672b-eb6a-49c6-9e47-77029b2c5d3d,global-news,44.54,-4.26
"But while this speaker regularly sounds good, it’s not next-level good.",Lean Left,the-verge,1,c66c28c4-bf84-4a7a-a6a1-7976a47d4775,the-verge,39.43,-4.75
"But even then, court sessions have remained closed with no notice and documents have been posted only days after being discussed on the stand.",Lean Left,the-verge,0,7917b928-0662-4214-b5a4-bd174772def7,the-verge,39.43,-4.75
"Apple is in court because of something called the Information Services Agreement, or ISA: a deal that makes Google’s search engine the default on Apple’s products.",Lean Left,the-verge,0,9cdbefc0-a03a-4f07-9131-7a2ecd81ef73,the-verge,39.43,-4.75
"Since Paris, that ineluctable warming has reached a level where it can no longer be treated as a problem of the future.",Lean Left,the-economist,0,8feaa8c4-40cc-44a4-8b06-f0ecffb7c47d,the-economist,42.4,-1.43
"Rather than obfuscate, Roberts stood tall for candor and tossed a big bowl of word salad on the floor and said, you’re doggone right, we did meet with Ohtani.",Lean Left,usa-today,1,dcb77310-d0eb-4b66-a2fa-34eddd5b12e8,usa-today,40.78,-4.12
"It’s not untrue that the Times has produced a great deal of coverage of trans issues, and some has certainly focused on the right-wing campaign against trans people.",Lean Left,fair,0,019a3837-d253-4aa1-9bde-a63fe3c322e0,fair,32.6,-19.36
"The misleading methods and inaccurate science in the piece, which was quickly spread approvingly by right-wing media, were lambasted at length by trans medical experts.",Lean Left,fair,1,6136e933-5827-4569-b140-64bd1a005dc6,fair,32.6,-19.36
"W henever he walked round his patch of the northern Negev, Ofir Libstein fairly buzzed with ideas.",Lean Left,the-economist,0,aca410df-015d-4d3d-be8e-a0940b913365,the-economist,42.4,-1.43
"To learn more about MULTAQ, including the risk of serious side effects, visit Multaq.com.",Lean Left,sfgate,0,6ba69bea-da78-43b9-b0ef-15bb55f0818e,sfgate,43.52,-1.26
But many P 2 P firms have either been fraudulent or mismanaged.,Lean Left,the-economist,1,7cef9d29-54e4-4a04-8279-2c78a0f32cdf,the-economist,42.4,-1.43
It was like going to summer camp every year going to work on Boyhood.,Lean Left,vanity-fair,0,7b0b3119-4dd5-44b2-9bca-1caddc0fe5c8,vanity-fair,33.19,-13.87
"From direct participation in the formation of new agreements, through to assessing their impact, New Zealand has robust systems in place - all of which confirm domestic law holds primacy over any international agreements.",Lean Left,the-conversation,0,b04efe95-5800-465a-a0ec-389a22c70606,the-conversation,40.75,-4.86
"Any assessment of how Israel ended up facing such a national trauma has to take account of two false premises of the Israeli leadership, both of which have proved damaging.",Lean Left,the-economist,1,b8adb211-5c1b-485c-a556-b23bb7b02a55,the-economist,42.4,-1.43
"One of the paradoxes of the internet age is that, amid an explosion in online content on platforms from YouTube to TikTok, fans have flocked as never before to the biggest acts.",Lean Left,the-economist,0,2dee7b0d-e076-44a8-8434-51133954be64,the-economist,42.4,-1.43
"En masse, they can drive up outside temperatures as they pump out heat from indoors to outdoors.",Lean Left,the-guardian,0,725c369a-9cf8-4d53-ad0b-2c6ec2ee08da,the-guardian,40.67,-7.97
"Meet the Fockers is the sequel to the cringe-comedy Meet the Parents, in which Stiller’s girlfriend’s insufferably attractive and charismatic ex-boyfriend (Wilson) turns up, again briefly, playing a New Age interfaith priest.",Lean Left,the-guardian,1,e276b25e-c47a-4335-860a-ea133a5fb08c,the-guardian,40.67,-7.97
"Both actors stretched far beyond their well-established movie star personas, and they were eager to ask each other about how they’d done it.",Lean Left,variety,0,aa4242e8-ea12-42ed-b507-83a7af1062a1,variety,41.29,-3.85
"If the difference between Publisher’s measurement and the Third Party Ad Server measurement exceeds 10% over the Invoice period and the Third Party Ad Server measurement is lower, the parties will facilitate a reconciliation effort between Publisher and Third Party Ad Server measurements.",Lean Left,san-diego-uniontribune,0,19b2960f-6e27-45f1-8dfd-b06d1b0f866d,san-diego-uniontribune,45.68,-1.76
"As we left him, Glover’s normally diffident hip-hop impresario Earn had just done the dirtiest of the dirty on his protege Clark County and earned the respect of Alfred in the process.",Lean Left,the-guardian,1,7802ea62-90a7-4a90-90ac-a28bc9257d73,the-guardian,40.67,-7.97
Yet all those cathartic arguments made for great ratings and great television.,Lean Left,vanity-fair,1,6b8c0995-4b42-4a37-9173-8200cc85eb9b,vanity-fair,33.19,-13.87
"In an industry where the product is basically broadcast rights and lucrative stability, it is in many ways surprising these charges have even got this far.",Lean Left,the-guardian,1,6df128ac-3aac-4d9a-a0be-81ef03ae1566,the-guardian,40.67,-7.97
It’s made from water-resistant polyester and comes with a large water bottle pocket.,Lean Left,time-magazine,0,d8fc3197-5037-479a-b2e4-a48bcf74f537,time-magazine,41.12,-7.42
The stark judgment has not only thrown budgeting into wild disarray.,Lean Left,the-economist,1,213418bb-62d8-4e80-92cc-f4f44669845d,the-economist,42.4,-1.43
They control much of the Sahel and are pushing into other parts of Africa.,Lean Left,the-economist,0,3c24a92d-9082-48a3-b111-ddf4da9d7e9f,the-economist,42.4,-1.43
"Two tattered cream suitcases, plastered in travel stickers, overflowing with letters, photographs, sketches.",Lean Left,the-independent,0,a95fe727-e91b-4453-b66b-29bb903364a8,the-independent,38.37,-6.99
"There also are products, all made by women and from women-owned companies - from flowing dresses that feel like a cross between a J. Jill that bumped into the calico in the Oleson’s Mercantile, to housewares such as a salt holder that also can be an herb container.",Lean Left,usa-today,0,baa0bc5b-ff82-4e14-a060-1ca34847be5f,usa-today,40.78,-4.12
Overall It was fine ... a little like the series as a whole.,Lean Left,the-guardian,0,81e08e7e-e4e9-4133-88de-27ea9cae9866,the-guardian,40.67,-7.97
"Amid Israel’s rightward shift, a permissive environment toward illegal settlement has cultivated Israeli military apathy in the face of settler violence.",Lean Left,fair,1,3d5fb2ca-33e9-4426-a1b4-3494add1a8b4,fair,32.6,-19.36
"Let’s take a look at the latest attacks, why the Bab al-Mandeb Strait where they took place is important, and how the situation could unfold as the Israeli war machine shows no signs of stopping.",Lean Left,al-jazeera,1,f362fd78-f7ae-46e6-812d-7c8f4ae50119,al-jazeera,41.34,-7.05
"For some audiences, the humor might come across as juvenile and tiresome.",Lean Left,detroit-free-press,0,2873220e-bf65-468f-a71e-715fba8858df,detroit-free-press,43.46,-5.43
We have been living in Britain for more than two years.,Lean Left,the-guardian,0,e85fd948-da24-47a8-a93a-12a273ed7c25,the-guardian,40.67,-7.97
"It might manifest in a person seeing how late it is and thinking about how they're lying in bed unable to sleep, causing them to be anxious and to further prevent sleep.",Lean Left,usa-today,0,a607813f-9082-4ac0-bc72-1ca4f8aaadc1,usa-today,40.78,-4.12
But it is demanding prices that health services here and in other countries cannot pay.,Lean Left,the-guardian,1,7cb2c89a-c3ac-420a-aaca-292f581fe69f,the-guardian,40.67,-7.97
"Ukrainian officials argued that they needed to sustain a robust fight in the Bakhmut area because otherwise Russia would try to reoccupy parts of the Kharkiv region and advance in Donetsk - a key objective for Putin, who wants to seize that whole region.",Lean Left,washington-post,0,4dcafb31-66b7-47c6-950c-b6606b3c46f8,washington-post,38.8,-6.85
"Hard-partying Princess Margaret - an MVP in early seasons, when Vanessa Kirby was terrific and Helena Bonham Carter quietly heartbreaking - has been reduced to fleeting, fag-puffing cameos from a wasted Lesley Manville.",Lean Left,the-guardian,1,b777e637-b76a-44db-9c62-1cf0e3b9304b,the-guardian,40.67,-7.97
"But in John Wick, because we have Keanu Reeves and he's so well trained to do it, what we wanna do what we consider a candy cane or a corkscrew shot.",Lean Left,vanity-fair,0,b46f7731-eda7-4db5-b5a8-c59b66e87aea,vanity-fair,33.19,-13.87
Canada just concluded negotiations with Taiwan on a foreign investment protection agreement-and it shows the goodwill coming from Canada to negotiate with Taiwan for better economic ties.,Lean Left,time-magazine,1,0aa33934-1d69-47ce-b5c7-6c774028a15f,time-magazine,41.12,-7.42
"At times, she’s spoken with more passion than prudence, and at times, her words have hurt metro Detroit’s Jewish communities.",Lean Left,detroit-free-press,1,f3d67f93-2cff-49ba-b0c7-b3373cbeda09,detroit-free-press,43.46,-5.43
"Unfortunately, doing so produces a LLM that is good at bluffing, but bad at detail.",Lean Left,the-conversation,1,0805c6a6-fabb-4882-8720-15322be19d35,the-conversation,40.75,-4.86
"This was followed by an overnight stay at the Palace of Versailles, where the lowest price for just one night at Le Grand Contrôle - the hotel in the Château de Versailles - is €2,200 ($2,409).",Lean Left,the-independent,0,fa727b39-3d20-4e8e-8f01-6dcc3bb6c1be,the-independent,38.37,-6.99
"The second: Call of Duty rendered not as a film but as a sport, a merry-go-round of endlessly cycling competitive matches played in teams of friends or strangers, vying to be the first team, or individual, to snipe or spray their way to the top of the scoreboard.",Lean Left,the-guardian,1,80119aaa-3962-47df-b643-a5ecc22a08ac,the-guardian,40.67,-7.97
"But in the days before Copeland took his life, the 49-year-old was revealed to have another identity - this time, of a man who liked to dress up as a woman and write erotic fiction.",Lean Left,npr,1,68b69839-21e5-45b4-be27-7a785897258c,npr,42.99,-4.27
Nazi crimes are used by the Israeli state to justify violence against Palestinians.,Lean Left,the-conversation,1,eb594e45-f951-4b55-a99d-214705b48348,the-conversation,40.75,-4.86
A Speaker Jim Jordan could spell disaster for reining in Big Tech’s power.,Lean Left,the-verge,1,8378e126-45e5-4ca5-9a4d-3dbfb881ef23,the-verge,39.43,-4.75
"After a pretty even first 18 minutes, the Celtics ripped off a 12-0 run late in the second quarter, capped off by a deep Tatum three to give Boston a nine-point advantage.",Lean Left,cbs-news,0,09740303-d074-4858-999f-ac2bcec952b1,cbs-news,41.76,-2.84
And many members skirt close to conspiratorialism about vaccines and climate change.,Lean Left,the-economist,1,5f0274b3-769a-45fd-8d5c-f0ec87216793,the-economist,42.4,-1.43
"The police got a big break from surveillance footage from Markel's gym, a city bus and street cameras from the day he died that showed a green Toyota Prius following him as he made his way home.",Lean Left,abc-news,0,dd1eb39d-8160-49e5-abdb-cb3b46809655,abc-news,45.25,-2.91
